uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00012_A,00012,A,that is very true and therefore i do not know whether upon the whole it would not be more advisable to do something for their mother while she lives rather than for them something of the annuity kind i mean my sisters would feel the good effects of it as well as herself a hundred a year would make them all perfectly comfortable,1,85.71,73.02,20.63,12.7,4.76,0,0,3.17,4.76,7.94,7.94,14.29,11.11,6.35,9.52,3.17,7.94
p00013_A,00013,A,to be sure it is better than parting with fifteen hundred pounds at once but then if mrs dashwood should live fifteen years we shall be completely taken in,1,89.66,68.97,6.9,3.45,0,3.45,0,0,0,3.45,0,17.24,17.24,6.9,13.79,0,20.69
p00014_A,00014,A,fifteen years my dear fanny her life cannot be worth half that purchase,1,69.23,46.15,23.08,15.38,7.69,0,0,7.69,0,7.69,0,0,15.38,0,0,7.69,23.08
p00015_A,00015,A,certainly not but if you observe people always live for ever when there is an annuity to be paid them and she is very stout and healthy and hardly forty an annuity is a very serious business it comes over and over every year and there is no getting rid of it you are not aware of what you are doing i have known a great deal of the trouble of annuities for my mother was clogged with the payment of three to old superannuated servants by my father s will and it is amazing how disagreeable she found it twice every year these annuities were to be paid and then there was the trouble of getting it to them and then one of them was said to have died and afterwards it turned out to be no such thing my mother was quite sick of it her income was not her own she said with such perpetual claims on it and it was the more unkind in my father because otherwise the money would have been entirely at my mother s disposal without any restriction whatever it has given me such an abhorrence of annuities that i am sure i would not pin myself down to the payment of one for all the world,1,82.79,71.63,16.74,9.77,4.65,0,1.4,2.33,1.4,6.98,5.58,14.42,12.56,7.44,7.91,2.79,5.12
p00016_A,00016,A,it is certainly an unpleasant thing to have those kind of yearly drains on one s income one s fortune as your mother justly says is not one s own to be tied down to the regular payment of such a sum on every rent day is by no means desirable it takes away one s independence,1,64.91,52.63,8.77,1.75,0,0,1.75,0,0,7.02,5.26,17.54,8.77,1.75,1.75,3.51,14.04
p00017_A,00017,A,undoubtedly and after all you have no thanks for it they think themselves secure you do no more than what is expected and it raises no gratitude at all if i were you whatever i did should be done at my own discretion entirely i would not bind myself to allow them any thing yearly it may be very inconvenient some years to spare a hundred or even fifty pounds from our own expenses,1,85.14,74.32,24.32,16.22,6.76,1.35,4.05,0,4.05,8.11,1.35,10.81,14.86,4.05,8.11,5.41,13.51
p00018_A,00018,A,i believe you are right my love it will be better that there should be no annuity in the case whatever i may give them occasionally will be of far greater assistance than a yearly allowance because they would only enlarge their style of living if they felt sure of a larger income and would not be sixpence the richer for it at the end of the year it will certainly be much the best way a present of fifty pounds now and then will prevent their ever being distressed for money and will i think be amply discharging my promise to my father,1,83.65,67.31,16.35,11.54,5.77,0,0.96,0,4.81,4.81,7.69,10.58,16.35,5.77,6.73,1.92,7.69
p00019_A,00019,A,to be sure it will indeed to say the truth i am convinced within myself that your father had no idea of your giving them any money at all the assistance he thought of i dare say was only such as might be reasonably expected of you for instance such as looking out for a comfortable small house for them helping them to move their things and sending them presents of fish and game and so forth whenever they are in season i ll lay my life that he meant nothing farther indeed it would be very strange and unreasonable if he did do but consider my dear mr dashwood how excessively comfortable your mother in law and her daughters may live on the interest of seven thousand pounds besides the thousand pounds belonging to each of the girls which brings them in fifty pounds a year a piece and of course they will pay their mother for their board out of it altogether they will have five hundred a year amongst them and what on earth can four women want for more than that they will live so cheap their housekeeping will be nothing at all they will have no carriage no horses and hardly any servants they will keep no company and can have no expenses of any kind only conceive how comfortable they will be five hundred a year i am sure i cannot imagine how they will spend half of it and as to your giving them more it is quite absurd to think of it they will be much more able to give you something,1,83.33,68.52,18.89,14.07,2.96,0,2.22,1.48,7.41,4.81,3.7,14.07,12.22,5.56,7.04,2.96,9.26
p00020_A,00020,A,upon my word i believe you are perfectly right my father certainly could mean nothing more by his request to me than what you say i clearly understand it now and i will strictly fulfil my engagement by such acts of assistance and kindness to them as you have described when my mother removes into another house my services shall be readily given to accommodate her as far as i can some little present of furniture too may be acceptable then,1,77.78,67.9,23.46,19.75,12.35,0,3.7,2.47,1.23,3.7,0,16.05,11.11,8.64,9.88,1.23,4.94
p00021_A,00021,A,certainly but however one thing must be considered when your father and mother moved to norland though the furniture of stanhill was sold all the china plate and linen was saved and is now left to your mother her house will therefore be almost completely fitted up as soon as she takes it,1,73.58,66.04,11.32,7.55,0,0,3.77,3.77,0,3.77,3.77,11.32,11.32,16.98,16.98,0,3.77
p00022_A,00022,A,that is a material consideration undoubtedly a valuable legacy indeed and yet some of the plate would have been a very pleasant addition to our own stock here,1,75,64.29,7.14,3.57,0,3.57,0,0,0,3.57,14.29,7.14,14.29,14.29,3.57,0,7.14
p00023_A,00023,A,it is enough to say that he is unlike fanny is enough it implies everything amiable i love him already,1,80,75,35,15,5,0,0,10,0,20,0,10,15,5,0,0,10
p00024_A,00024,A,i think you will like him when you know more of him,1,100,83.33,41.67,41.67,8.33,0,16.67,16.67,0,0,0,16.67,8.33,8.33,8.33,0,8.33
p00025_A,00025,A,like him i feel no sentiment of approbation inferior to love,1,72.73,54.55,18.18,18.18,9.09,0,0,9.09,0,0,0,27.27,0,0,0,9.09,0
p00026_A,00026,A,you may esteem him,1,75,75,50,50,0,0,25,25,0,0,0,0,25,0,0,0,0
p00027_A,00027,A,in a few months my dear marianne elinor will in all probability be settled for life we shall miss her but she will be happy,1,80,64,16,16,4,4,0,8,0,0,4,12,20,0,4,0,12
p00028_A,00028,A,oh mama how shall we do without her,1,87.5,75,25,25,0,12.5,0,12.5,0,0,0,12.5,25,25,0,0,0
p00029_A,00029,A,my love it will be scarcely a separation we shall live within a few miles of each other and shall meet every day of our lives you will gain a brother a real affectionate brother i have the highest opinion in the world of edward s heart but you look grave marianne do you disapprove your sister s choice,1,71.19,57.63,15.25,13.56,3.39,3.39,6.78,0,0,1.69,10.17,8.47,11.86,1.69,3.39,0,6.78
p00030_A,00030,A,perhaps i may consider it with some surprise edward is very amiable and i love him tenderly but yet he is not the kind of young man there is something wanting his figure is not striking it has none of that grace which i should expect in the man who could seriously attach my sister his eyes want all that spirit that fire which at once announce virtue and intelligence and besides all this i am afraid mama he has no real taste music seems scarcely to attract him and though he admires elinor s drawings very much it is not the admiration of a person who can understand their worth it is evident in spite of his frequent attention to her while she draws that in fact he knows nothing of the matter he admires as a lover not as a connoisseur to satisfy me those characters must be united i could not be happy with a man whose taste did not in every point coincide with my own he must enter into all my feelings the same books the same music must charm us both oh mama how spiritless how tame was edward s manner in reading to us last night i felt for my sister most severely yet she bore it with so much composure she seemed scarcely to notice it i could hardly keep my seat to hear those beautiful lines which have frequently almost driven me wild pronounced with such impenetrable calmness such dreadful indifference,1,74.4,61.2,21.2,14,5.6,0.8,0,6,0.4,7.2,4,10.8,8.8,7.2,4,3.6,4.4
p00031_A,00031,A,he would certainly have done more justice to simple and elegant prose i thought so at the time but you would give him cowper,1,79.17,66.67,16.67,16.67,4.17,0,4.17,8.33,0,0,4.17,8.33,16.67,8.33,12.5,0,4.17
p00032_A,00032,A,nay mama if he is not to be animated by cowper but we must allow for difference of taste elinor has not my feelings and therefore she may overlook it and be happy with him but it would have broke my heart had i loved him to hear him read with so little sensibility mama the more i know of the world the more am i convinced that i shall never see a man whom i can really love i require so much he must have all edward s virtues and his person and manners must ornament his goodness with every possible charm,1,74.76,65.05,20.39,17.48,7.77,0.97,0,7.77,0,2.91,3.88,8.74,13.59,4.85,8.74,2.91,5.83
p00033_A,00033,A,remember my love that you are not seventeen it is yet too early in life to despair of such a happiness why should you be less fortunate than your mother in one circumstance only my marianne may your destiny be different from hers,1,79.07,69.77,20.93,16.28,4.65,0,9.3,2.33,0,4.65,2.33,13.95,13.95,9.3,2.33,2.33,4.65
p00034_A,00034,A,what a pity it is elinor that edward should have no taste for drawing,1,71.43,64.29,21.43,0,0,0,0,0,0,21.43,7.14,7.14,21.43,0,0,7.14,0
p00035_A,00035,A,no taste for drawing why should you think so he does not draw himself indeed but he has great pleasure in seeing the performances of other people and i assure you he is by no means deficient in natural taste though he has not had opportunities of improving it had he ever been in the way of learning i think he would have drawn very well he distrusts his own judgment in such matters so much that he is always unwilling to give his opinion on any picture but he has an innate propriety and simplicity of taste which in general direct him perfectly right i hope marianne you do not consider him as deficient in general taste indeed i think i may say that you cannot for your behaviour to him is perfectly cordial and if that were your opinion i am sure you could never be civil to him,1,82.78,67.55,22.52,19.21,3.97,0,4.64,10.6,0,3.31,1.99,11.92,13.25,8.61,6.62,4.64,1.99
p00036_A,00036,A,do not be offended elinor if my praise of him is not in every thing equal to your sense of his merits i have not had so many opportunities of estimating the minuter propensities of his mind his inclinations and tastes as you have but i have the highest opinion in the world of his goodness and sense i think him every thing that is worthy and amiable,1,79.41,69.12,22.06,17.65,5.88,0,2.94,8.82,0,4.41,4.41,13.24,11.76,1.47,10.29,4.41,8.82
p00037_A,00037,A,i am sure that his dearest friends could not be dissatisfied with such commendation as that i do not perceive how you could express yourself more warmly of his sense and his goodness no one can i think be in doubt who has seen him often enough to engage him in unreserved conversation the excellence of his understanding and his principles can be concealed only by that shyness which too often keeps him silent you know enough of him to do justice to his solid worth but of his minuter propensities as you call them you have from peculiar circumstances been kept more ignorant than myself he and i have been at times thrown a good deal together while you have been wholly engrossed on the most affectionate principle by my mother i have seen a great deal of him have studied his sentiments and heard his opinion on subjects of literature and taste and upon the whole i venture to pronounce that his mind is well informed enjoyment of books exceedingly great his imagination lively his observation just and correct and his taste delicate and pure his abilities in every respect improve as much upon acquaintance as his manners and person at first sight his address is certainly not striking and his person can hardly be called handsome till the expression of his eyes which are uncommonly good and the general sweetness of his countenance is perceived at present i know him so well that i think him really handsome or at least almost so what say you marianne,1,76.54,64.23,21.15,17.69,3.85,0,2.69,10.38,0.38,3.46,2.69,13.08,9.62,6.92,8.85,1.54,4.62
p00038_A,00038,A,i shall very soon think him handsome elinor if i do not now when you tell me to love him as a brother i shall no more see imperfection in his face than i now do in his heart,1,84.62,74.36,25.64,25.64,12.82,0,2.56,10.26,0,0,2.56,12.82,10.26,12.82,10.26,5.13,2.56
p00039_A,00039,A,i do not attempt to deny that i think very highly of him that i greatly esteem that i like him,1,80.95,71.43,42.86,28.57,19.05,0,0,9.52,0,14.29,0,14.29,4.76,4.76,0,4.76,0
p00040_A,00040,A,esteem him like him cold hearted elinor oh worse than cold hearted ashamed of being otherwise use those words again and i will leave the room this moment,1,71.43,50,17.86,10.71,3.57,0,0,7.14,0,7.14,3.57,10.71,7.14,3.57,10.71,0,0
p00041_A,00041,A,excuse me and be assured that i meant no offence to you by speaking in so quiet a way of my own feelings believe them to be stronger than i have declared believe them in short to be such as his merit and the suspicion the hope of his affection for me may warrant without imprudence or folly but farther than this you must not believe i am by no means assured of his regard for me there are moments when the extent of it seems doubtful and till his sentiments are fully known you cannot wonder at my wishing to avoid any encouragement of my own partiality by believing or calling it more than it is in my heart i feel little scarcely any doubt of his preference but there are other points to be considered besides his inclination he is very far from being independent what his mother really is we cannot know but from fanny s occasional mention of her conduct and opinions we have never been disposed to think her amiable and i am very much mistaken if edward is not himself aware that there would be many difficulties in his way if he were to wish to marry a woman who had not either a great fortune or high rank,1,78.14,64.65,18.14,14.88,5.12,0.93,1.4,6.05,0.93,3.26,2.79,15.81,11.63,6.05,9.77,3.72,2.33
p00042_A,00042,A,devonshire are you indeed going there so far from hence and to what part of it,1,93.75,75,18.75,6.25,0,0,6.25,0,0,12.5,0,18.75,6.25,25,12.5,0,6.25
p00043_A,00043,A,as for the house itself to be sure it is too small for our family but we will make ourselves tolerably comfortable for the present as it is too late in the year for improvements perhaps in the spring if i have plenty of money as i dare say i shall we may think about building these parlors are both too small for such parties of our friends as i hope to see often collected here and i have some thoughts of throwing the passage into one of them with perhaps a part of the other and so leave the remainder of that other for an entrance this with a new drawing room which may be easily added and a bed chamber and garret above will make it a very snug little cottage i could wish the stairs were handsome but one must not expect every thing though i suppose it would be no difficult matter to widen them i shall see how much i am before hand with the world in the spring and we will plan our improvements accordingly,1,80.66,67.4,15.47,9.94,4.97,3.87,0,0,1.1,5.52,8.29,16.02,11.05,6.63,8.29,1.1,7.73
p00044_A,00044,A,but at least mama you cannot deny the absurdity of the accusation though you may not think it intentionally ill natured colonel brandon is certainly younger than mrs jennings but he is old enough to be my father and if he were ever animated enough to be in love must have long outlived every sensation of the kind it is too ridiculous when is a man to be safe from such wit if age and infirmity will not protect him,1,77.5,66.25,11.25,8.75,2.5,0,2.5,3.75,0,2.5,5,11.25,16.25,7.5,11.25,3.75,6.25
p00045_A,00045,A,infirmity do you call colonel brandon infirm i can easily suppose that his age may appear much greater to you than to my mother but you can hardly deceive yourself as to his having the use of his limbs,1,76.92,64.1,25.64,23.08,5.13,0,10.26,7.69,0,2.56,2.56,15.38,12.82,2.56,7.69,0,2.56
p00046_A,00046,A,did not you hear him complain of the rheumatism and is not that the commonest infirmity of declining life,1,68.42,63.16,15.79,10.53,0,0,5.26,5.26,0,5.26,10.53,10.53,10.53,0,5.26,10.53,0
p00047_A,00047,A,my dearest child at this rate you must be in continual terror of my decay and it must seem to you a miracle that my life has been extended to the advanced age of forty,1,65.71,60,22.86,14.29,8.57,0,5.71,0,0,8.57,5.71,17.14,11.43,0,2.86,0,2.86
p00048_A,00048,A,mama you are not doing me justice i know very well that colonel brandon is not old enough to make his friends yet apprehensive of losing him in the course of nature he may live twenty years longer but thirty five has nothing to do with matrimony,1,80.85,65.96,14.89,12.77,4.26,0,2.13,6.38,0,2.13,2.13,12.77,12.77,6.38,2.13,6.38,12.77
p00049_A,00049,A,perhaps thirty five and seventeen had better not have any thing to do with matrimony together but if there should by any chance happen to be a woman who is single at seven and twenty i should not think colonel brandon s being thirty five any objection to his marrying her,1,78.43,72.55,9.8,7.84,1.96,0,0,3.92,0,1.96,1.96,11.76,15.69,3.92,7.84,3.92,17.65
p00050_A,00050,A,a woman of seven and twenty can never hope to feel or inspire affection again and if her home be uncomfortable or her fortune small i can suppose that she might bring herself to submit to the offices of a nurse for the sake of the provision and security of a wife in his marrying such a woman therefore there would be nothing unsuitable it would be a compact of convenience and the world would be satisfied in my eyes it would be no marriage at all but that would be nothing to me it would seem only a commercial exchange in which each wished to be benefited at the expense of the other,1,79.82,71.05,12.28,7.02,2.63,0,0,4.39,0,5.26,10.53,14.91,14.04,4.39,7.02,3.51,3.51
p00051_A,00051,A,it would be impossible i know to convince you that a woman of seven and twenty could feel for a man of thirty five anything near enough to love to make him a desirable companion to her but i must object to your dooming colonel brandon and his wife to the constant confinement of a sick chamber merely because he chanced to complain yesterday a very cold damp day of a slight rheumatic feel in one of his shoulders,1,78.48,63.29,15.19,11.39,2.53,0,2.53,6.33,0,3.8,8.86,18.99,5.06,2.53,5.06,0,10.13
p00052_A,00052,A,but he talked of flannel waistcoats and with me a flannel waistcoat is invariably connected with aches cramps rheumatisms and every species of ailment that can afflict the old and the feeble,1,62.5,53.13,9.38,6.25,3.13,0,0,3.13,0,3.13,9.38,12.5,6.25,0,12.5,0,3.13
p00053_A,00053,A,had he been only in a violent fever you would not have despised him half so much confess marianne is not there something interesting to you in the flushed cheek hollow eye and quick pulse of a fever,1,71.05,63.16,13.16,10.53,0,0,5.26,5.26,0,2.63,7.89,10.53,13.16,7.89,5.26,5.26,5.26
p00054_A,00054,A,mama i have an alarm on the subject of illness which i cannot conceal from you i am sure edward ferrars is not well we have now been here almost a fortnight and yet he does not come nothing but real indisposition could occasion this extraordinary delay what else can detain him at norland,1,75.93,68.52,18.52,12.96,5.56,1.85,1.85,3.7,0,5.56,5.56,7.41,16.67,11.11,3.7,7.41,0
p00055_A,00055,A,had you any idea of his coming so soon i had none on the contrary if i have felt any anxiety at all on the subject it has been in recollecting that he sometimes showed a want of pleasure and readiness in accepting my invitation when i talked of his coming to barton does elinor expect him already,1,77.59,67.24,20.69,15.52,6.9,0,1.72,6.9,0,5.17,5.17,15.52,10.34,6.9,6.9,1.72,3.45
p00056_A,00056,A,i have never mentioned it to her but of course she must,1,83.33,83.33,33.33,25,8.33,0,0,16.67,0,8.33,0,16.67,16.67,8.33,8.33,8.33,0
p00057_A,00057,A,i rather think you are mistaken for when i was talking to her yesterday of getting a new grate for the spare bedchamber she observed that there was no immediate hurry for it as it was not likely that the room would be wanted for some time,1,82.98,65.96,19.15,10.64,4.26,0,2.13,4.26,0,8.51,6.38,14.89,12.77,6.38,4.26,4.26,2.13
p00058_A,00058,A,willoughby what is he in the country that is good news however i will ride over tomorrow and ask him to dinner on thursday,1,66.67,62.5,20.83,12.5,4.17,0,0,8.33,0,8.33,4.17,16.67,12.5,4.17,8.33,0,0
p00059_A,00059,A,you know him then,1,100,75,50,50,0,0,25,25,0,0,0,0,0,0,25,0,0
p00060_A,00060,A,know him to be sure i do why he is down here every year,1,100,78.57,21.43,21.43,7.14,0,0,14.29,0,0,0,14.29,21.43,14.29,0,0,14.29
p00061_A,00061,A,and what sort of a young man is he,1,77.78,66.67,22.22,11.11,0,0,0,11.11,0,11.11,11.11,11.11,11.11,0,11.11,0,0
p00062_A,00062,A,as good a kind of fellow as ever lived i assure you a very decent shot and there is not a bolder rider in england,1,72,56,8,8,4,0,4,0,0,0,12,16,4,12,12,4,0
p00063_A,00063,A,and is that all you can say for him but what are his manners on more intimate acquaintance what his pursuits his talents and genius,1,80,72,32,20,0,0,4,16,0,12,0,8,12,0,12,0,8
p00064_A,00064,A,upon my soul i do not know much about him as to all that but he is a pleasant good humoured fellow and has got the nicest little black bitch of a pointer i ever saw was she out with him today,1,83.33,66.67,19.05,16.67,7.14,0,0,9.52,0,2.38,7.14,16.67,9.52,4.76,7.14,2.38,7.14
p00065_A,00065,A,but who is he where does he come from has he a house at allenham,1,86.67,80,26.67,26.67,0,0,0,20,0,0,6.67,13.33,20,6.67,6.67,0,0
p00066_A,00066,A,yes yes he is very well worth catching i can tell you miss dashwood he has a pretty little estate of his own in somersetshire besides and if i were you i would not give him up to my younger sister in spite of all this tumbling down hills miss marianne must not expect to have all the men to herself brandon will be jealous if she does not take care,1,80.28,64.79,18.31,16.9,5.63,0,2.82,8.45,0,1.41,2.82,14.08,14.08,5.63,4.23,4.23,4.23
p00067_A,00067,A,i do not believe that mr willoughby will be incommoded by the attempts of either of my daughters towards what you call catching him it is not an employment to which they have been brought up men are very safe with us let them be ever so rich i am glad to find however from what you say that he is a respectable young man and one whose acquaintance will not be ineligible,1,84.93,69.86,23.29,15.07,4.11,1.37,2.74,2.74,2.74,8.22,4.11,12.33,16.44,5.48,5.48,4.11,1.37
p00068_A,00068,A,he is as good a sort of fellow i believe as ever lived i remember last christmas at a little hop at the park he danced from eight o clock till four without once sitting down,1,75,58.33,11.11,11.11,5.56,0,0,5.56,0,0,8.33,25,2.78,8.33,8.33,0,11.11
p00069_A,00069,A,did he indeed and with elegance with spirit,1,75,75,12.5,12.5,0,0,0,12.5,0,0,0,25,12.5,12.5,12.5,0,0
p00070_A,00070,A,yes and he was up again at eight to ride to covert,1,83.33,75,8.33,8.33,0,0,0,8.33,0,0,0,33.33,8.33,8.33,8.33,0,8.33
p00071_A,00071,A,that is what i like that is what a young man ought to be whatever be his pursuits his eagerness in them should know no moderation and leave him no sense of fatigue,1,81.82,72.73,30.3,15.15,3.03,0,0,9.09,3.03,15.15,3.03,12.12,18.18,0,3.03,6.06,0
p00072_A,00072,A,aye aye i see how it will be i see how it will be you will be setting your cap at him now and never think of poor brandon,1,89.66,68.97,24.14,17.24,6.9,0,6.9,3.45,0,6.9,0,6.9,20.69,13.79,3.45,3.45,0
p00073_A,00073,A,that is an expression sir john which i particularly dislike i abhor every common place phrase by which wit is intended and setting one s cap at a man or making a conquest are the most odious of all their tendency is gross and illiberal and if their construction could ever be deemed clever time has long ago destroyed all its ingenuity,1,66.13,56.45,12.9,6.45,3.23,0,0,0,3.23,6.45,6.45,4.84,11.29,4.84,8.06,0,9.68
p00074_A,00074,A,ay you will make conquests enough i dare say one way or other poor brandon he is quite smitten already and he is very well worth setting your cap at i can tell you in spite of all this tumbling about and spraining of ankles,1,73.33,62.22,17.78,15.56,4.44,0,6.67,4.44,0,2.22,0,11.11,8.89,11.11,6.67,0,6.67
p00075_A,00075,A,well marianne for one morning i think you have done pretty well you have already ascertained mr willoughby s opinion in almost every matter of importance you know what he thinks of cowper and scott you are certain of his estimating their beauties as he ought and you have received every assurance of his admiring pope no more than is proper but how is your acquaintance to be long supported under such extraordinary despatch of every subject for discourse you will soon have exhausted each favourite topic another meeting will suffice to explain his sentiments on picturesque beauty and second marriages and then you can have nothing farther to ask,1,73.64,61.82,15.45,13.64,0.91,0,7.27,4.55,0.91,1.82,0,13.64,12.73,6.36,7.27,1.82,8.18
p00076_A,00076,A,elinor is this fair is this just are my ideas so scanty but i see what you mean i have been too much at my ease too happy too frank i have erred against every common place notion of decorum i have been open and sincere where i ought to have been reserved spiritless dull and deceitful had i talked only of the weather and the roads and had i spoken only once in ten minutes this reproach would have been spared,1,76.83,65.85,17.07,12.2,10.98,0,1.22,0,0,4.88,2.44,7.32,19.51,10.98,7.32,0,6.1
p00077_A,00077,A,brandon is just the kind of man whom every body speaks well of and nobody cares about whom all are delighted to see and nobody remembers to talk to,1,79.31,62.07,13.79,6.9,0,0,0,0,0,6.9,3.45,20.69,6.9,10.34,6.9,6.9,6.9
p00078_A,00078,A,that is exactly what i think of him,1,87.5,75,50,25,12.5,0,0,12.5,0,25,0,12.5,12.5,0,0,0,0
p00079_A,00079,A,do not boast of it however for it is injustice in both of you he is highly esteemed by all the family at the park and i never see him myself without taking pains to converse with him,1,81.58,73.68,21.05,15.79,5.26,0,2.63,7.89,0,5.26,5.26,23.68,7.89,7.89,5.26,5.26,5.26
p00080_A,00080,A,that he is patronised by you is certainly in his favour but as for the esteem of the others it is a reproach in itself who would submit to the indignity of being approved by such a woman as lady middleton and mrs jennings that could command the indifference of any body else,1,75.47,71.7,16.98,7.55,0,0,1.89,3.77,0,9.43,11.32,20.75,11.32,3.77,7.55,0,0
p00081_A,00081,A,but perhaps the abuse of such people as yourself and marianne will make amends for the regard of lady middleton and her mother if their praise is censure your censure may be praise for they are not more undiscerning than you are prejudiced and unjust,1,66.67,64.44,13.33,13.33,0,0,6.67,2.22,4.44,0,4.44,13.33,13.33,2.22,15.56,2.22,2.22
p00082_A,00082,A,in defence of your prot g you can even be saucy,1,63.64,63.64,18.18,18.18,0,0,18.18,0,0,0,0,18.18,18.18,9.09,0,0,0
p00083_A,00083,A,my prot g as you call him is a sensible man and sense will always have attractions for me yes marianne even in a man between thirty and forty he has seen a great deal of the world has been abroad has read and has a thinking mind i have found him capable of giving me much information on various subjects and he has always answered my inquiries with readiness of good breeding and good nature,1,71.05,57.89,13.16,13.16,6.58,0,1.32,5.26,0,0,6.58,11.84,13.16,3.95,7.89,0,3.95
p00084_A,00084,A,that is to say he has told you that in the east indies the climate is hot and the mosquitoes are troublesome,1,86.36,63.64,18.18,9.09,0,0,4.55,4.55,0,9.09,13.64,9.09,18.18,0,4.55,0,0
p00085_A,00085,A,he would have told me so i doubt not had i made any such inquiries but they happened to be points on which i had been previously informed,1,89.29,71.43,25,21.43,14.29,0,0,3.57,3.57,3.57,0,7.14,21.43,3.57,7.14,3.57,0
p00086_A,00086,A,perhaps his observations may have extended to the existence of nabobs gold mohrs and palanquins,1,53.33,53.33,6.67,6.67,0,0,0,6.67,0,0,6.67,13.33,13.33,6.67,6.67,0,0
p00087_A,00087,A,i may venture to say that his observations have stretched much further than your candour but why should you dislike him,1,80.95,66.67,28.57,23.81,4.76,0,9.52,9.52,0,4.76,0,9.52,14.29,4.76,9.52,0,4.76
p00088_A,00088,A,i do not dislike him i consider him on the contrary as a very respectable man who has every body s good word and nobody s notice who has more money than he can spend more time than he knows how to employ and two new coats every year,1,77.55,61.22,18.37,16.33,4.08,0,0,8.16,0,2.04,4.08,10.2,8.16,4.08,10.2,4.08,12.24
p00089_A,00089,A,add to which that he has neither genius taste nor spirit that his understanding has no brilliancy his feelings no ardour and his voice no expression,1,69.23,61.54,26.92,15.38,0,0,0,15.38,0,11.54,0,3.85,7.69,0,7.69,19.23,3.85
p00090_A,00090,A,you decide on his imperfections so much in the mass and so much on the strength of your own imagination that the commendation i am able to give of him is comparatively cold and insipid i can only pronounce him to be a sensible man well bred well informed of gentle address and i believe possessing an amiable heart,1,74.58,62.71,15.25,13.56,5.08,0,3.39,5.08,0,1.69,8.47,13.56,6.78,10.17,8.47,0,3.39
p00091_A,00091,A,your sister i understand does not approve of second attachments,1,80,60,20,20,10,0,10,0,0,0,0,10,10,0,0,10,10
