uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00010_A,00010,A,that is an expression sir john which i particularly dislike i abhor every common place phrase by which wit is intended and setting one s cap at a man or making a conquest are the most odious of all their tendency is gross and illiberal and if their construction could ever be deemed clever time has long ago destroyed all its ingenuity,1,66.13,56.45,12.9,6.45,3.23,0,0,0,3.23,6.45,6.45,4.84,11.29,4.84,8.06,0,9.68
p00011_A,00011,A,ay you will make conquests enough i dare say one way or other poor brandon he is quite smitten already and he is very well worth setting your cap at i can tell you in spite of all this tumbling about and spraining of ankles,1,73.33,62.22,17.78,15.56,4.44,0,6.67,4.44,0,2.22,0,11.11,8.89,11.11,6.67,0,6.67
p00012_A,00012,A,well marianne for one morning i think you have done pretty well you have already ascertained mr willoughby s opinion in almost every matter of importance you know what he thinks of cowper and scott you are certain of his estimating their beauties as he ought and you have received every assurance of his admiring pope no more than is proper but how is your acquaintance to be long supported under such extraordinary despatch of every subject for discourse you will soon have exhausted each favourite topic another meeting will suffice to explain his sentiments on picturesque beauty and second marriages and then you can have nothing farther to ask,1,73.64,61.82,15.45,13.64,0.91,0,7.27,4.55,0.91,1.82,0,13.64,12.73,6.36,7.27,1.82,8.18
p00013_A,00013,A,my love you must not be offended with elinor she was only in jest i should scold her myself if she were capable of wishing to check the delight of your conversation with our new friend,1,75,66.67,25,25,8.33,2.78,5.56,8.33,0,0,2.78,16.67,13.89,2.78,2.78,2.78,0
p00014_A,00014,A,brandon is just the kind of man whom every body speaks well of and nobody cares about whom all are delighted to see and nobody remembers to talk to,1,79.31,62.07,13.79,6.9,0,0,0,0,0,6.9,3.45,20.69,6.9,10.34,6.9,6.9,6.9
p00015_A,00015,A,that is exactly what i think of him,1,87.5,75,50,25,12.5,0,0,12.5,0,25,0,12.5,12.5,0,0,0,0
p00016_A,00016,A,in defence of your prot g you can even be saucy,1,63.64,63.64,18.18,18.18,0,0,18.18,0,0,0,0,18.18,18.18,9.09,0,0,0
p00017_A,00017,A,that is to say he has told you that in the east indies the climate is hot and the mosquitoes are troublesome,1,86.36,63.64,18.18,9.09,0,0,4.55,4.55,0,9.09,13.64,9.09,18.18,0,4.55,0,0
p00018_A,00018,A,i may venture to say that his observations have stretched much further than your candour but why should you dislike him,1,80.95,66.67,28.57,23.81,4.76,0,9.52,9.52,0,4.76,0,9.52,14.29,4.76,9.52,0,4.76
p00019_A,00019,A,i do not dislike him i consider him on the contrary as a very respectable man who has every body s good word and nobody s notice who has more money than he can spend more time than he knows how to employ and two new coats every year,1,77.55,61.22,18.37,16.33,4.08,0,0,8.16,0,2.04,4.08,10.2,8.16,4.08,10.2,4.08,12.24
p00020_A,00020,A,add to which that he has neither genius taste nor spirit that his understanding has no brilliancy his feelings no ardour and his voice no expression,1,69.23,61.54,26.92,15.38,0,0,0,15.38,0,11.54,0,3.85,7.69,0,7.69,19.23,3.85
p00021_A,00021,A,miss dashwood you are now using me unkindly you are endeavouring to disarm me by reason and to convince me against my will but it will not do you shall find me as stubborn as you can be artful i have three unanswerable reasons for disliking colonel brandon he threatened me with rain when i wanted it to be fine he has found fault with the hanging of my curricle and i cannot persuade him to buy my brown mare if it will be any satisfaction to you however to be told that i believe his character to be in other respects irreproachable i am ready to confess it and in return for an acknowledgment which must give me some pain you cannot deny me the privilege of disliking him as much as ever,1,76.87,67.91,23.88,19.4,11.19,0,4.48,3.73,0,4.48,2.24,16.42,14.18,2.99,8.21,2.24,2.24
p00022_A,00022,A,take care margaret it may be only the hair of some great uncle of his,1,80,60,13.33,6.67,0,0,0,6.67,0,6.67,6.67,13.33,13.33,6.67,0,0,6.67
p00023_A,00023,A,remember that whatever your conjectures may be you have no right to repeat them,1,78.57,71.43,35.71,21.43,0,0,14.29,0,7.14,14.29,0,7.14,21.43,0,0,7.14,0
p00024_A,00024,A,yes yes we can guess where he is at his own house at norland to be sure he is the curate of the parish i dare say,1,74.07,59.26,18.52,18.52,3.7,3.7,0,11.11,0,0,7.41,14.81,14.81,3.7,0,0,0
p00025_A,00025,A,well then he is lately dead marianne for i am sure there was such a man once and his name begins with an f,1,83.33,70.83,12.5,12.5,4.17,0,0,8.33,0,0,8.33,8.33,12.5,16.67,8.33,0,4.17
p00026_A,00026,A,what is the matter with brandon,1,66.67,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,16.67,0,0,0,0
p00027_A,00027,A,no ma am it came from town and is merely a letter of business,1,71.43,64.29,7.14,0,0,0,0,0,0,7.14,7.14,14.29,14.29,7.14,7.14,7.14,0
p00028_A,00028,A,my dear madam recollect what you are saying,1,75,50,37.5,25,12.5,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0
p00029_A,00029,A,in town what can you have to do in town at this time of year,1,73.33,66.67,20,6.67,0,0,6.67,0,0,13.33,0,33.33,20,0,0,0,6.67
p00030_A,00030,A,my own loss is great in being obliged to leave so agreeable a party but i am the more concerned as i fear my presence is necessary to gain your admittance at whitwell,1,72.73,57.58,15.15,15.15,12.12,0,3.03,0,0,0,6.06,15.15,12.12,3.03,9.09,0,3.03
p00031_A,00031,A,but if you write a note to the housekeeper mr brandon will it not be sufficient,1,75,62.5,12.5,6.25,0,0,6.25,0,0,6.25,12.5,6.25,12.5,0,12.5,6.25,0
p00032_A,00032,A,we must go it shall not be put off when we are so near it you cannot go to town till tomorrow brandon that is all,1,88.46,76.92,23.08,11.54,0,7.69,3.85,0,0,11.54,0,15.38,23.08,7.69,11.54,7.69,3.85
p00033_A,00033,A,i wish it could be so easily settled but it is not in my power to delay my journey for one day,1,81.82,68.18,22.73,13.64,13.64,0,0,0,0,9.09,0,13.64,13.64,4.55,9.09,4.55,9.09
p00034_A,00034,A,if you would but let us know what your business is we might see whether it could be put off or not,1,95.45,77.27,27.27,18.18,0,9.09,9.09,0,0,9.09,0,4.55,22.73,0,18.18,4.55,0
p00035_A,00035,A,i cannot afford to lose one hour,1,85.71,57.14,14.29,14.29,14.29,0,0,0,0,0,0,14.29,14.29,0,0,14.29,28.57
p00036_A,00036,A,there is no persuading you to change your mind brandon i know of old when once you are determined on anything but however i hope you will think better of it consider here are the two miss careys come over from newton the three miss dashwoods walked up from the cottage and mr willoughby got up two hours before his usual time on purpose to go to whitwell well then when will you come back again,1,77.63,60.53,13.16,10.53,2.63,0,6.58,1.32,0,2.63,3.95,17.11,6.58,10.53,9.21,1.32,6.58
p00037_A,00037,A,i hope we shall see you at barton as soon as you can conveniently leave town and we must put off the party to whitwell till you return,1,78.57,64.29,21.43,21.43,3.57,7.14,10.71,0,0,0,3.57,21.43,10.71,3.57,14.29,0,0
p00038_A,00038,A,you are very obliging but it is so uncertain when i may have it in my power to return that i dare not engage for it at all,1,82.14,78.57,28.57,14.29,10.71,0,3.57,0,0,14.29,0,14.29,14.29,10.71,10.71,3.57,3.57
p00039_A,00039,A,ay so do sir john and then perhaps you may find out what his business is,1,75,68.75,18.75,12.5,0,0,6.25,6.25,0,6.25,0,6.25,18.75,12.5,18.75,0,0
p00040_A,00040,A,well as you are resolved to go i wish you a good journey but you had better change your mind,1,80,60,25,25,5,0,20,0,0,0,5,10,10,5,10,0,0
p00041_A,00041,A,i am afraid none at all,1,100,83.33,33.33,16.67,16.67,0,0,0,0,16.67,0,16.67,16.67,0,0,16.67,33.33
p00042_A,00042,A,then i must bid you farewell for a longer time than i should wish to do,1,81.25,68.75,18.75,18.75,12.5,0,6.25,0,0,0,6.25,18.75,18.75,0,12.5,0,6.25
p00043_A,00043,A,come colonel before you go do let us know what you are going about,1,92.86,57.14,28.57,21.43,0,7.14,14.29,0,0,7.14,0,14.29,14.29,7.14,7.14,0,0
p00044_A,00044,A,and who is miss williams,1,60,60,20,20,0,0,0,0,0,0,0,0,20,0,20,0,0
p00045_A,00045,A,i have found you out in spite of all your tricks i know where you spent the morning,1,83.33,66.67,27.78,27.78,11.11,0,16.67,0,0,0,5.56,16.67,5.56,5.56,0,0,5.56
p00046_A,00046,A,where pray,1,100,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
p00047_A,00047,A,did not you know that we had been out in my curricle,1,91.67,83.33,33.33,25,8.33,8.33,8.33,0,0,8.33,0,16.67,25,0,0,8.33,0
p00048_A,00048,A,yes yes mr impudence i know that very well and i was determined to find out where you had been to i hope you like your house miss marianne it is a very large one i know and when i come to see you i hope you will have new furnished it for it wanted it very much when i was there six years ago,1,89.23,69.23,26.15,18.46,10.77,0,7.69,0,0,7.69,1.54,9.23,10.77,13.85,6.15,0,7.69
p00049_A,00049,A,i flatter myself that even under the disadvantage of better rooms and a broader staircase you will hereafter find your own house as faultless as you now do this,1,75.86,65.52,24.14,17.24,6.9,0,10.34,0,0,6.9,6.9,17.24,6.9,6.9,10.34,0,0
p00050_A,00050,A,there certainly are circumstances which might greatly endear it to me but this place will always have one claim of my affection which no other can possibly share how often did i wish when i was at allenham this time twelvemonth that barton cottage were inhabited i never passed within view of it without admiring its situation and grieving that no one should live in it how little did i then think that the very first news i should hear from mrs smith when i next came into the country would be that barton cottage was taken and i felt an immediate satisfaction and interest in the event which nothing but a kind of prescience of what happiness i should experience from it can account for must it not have been so marianne and yet this house you would spoil mrs dashwood you would rob it of its simplicity by imaginary improvement and this dear parlour in which our acquaintance first began and in which so many happy hours have been since spent by us together you would degrade to the condition of a common entrance and every body would be eager to pass through the room which has hitherto contained within itself more real accommodation and comfort than any other apartment of the handsomest dimensions in the world could possibly afford you are a good woman your promise makes me easy extend it a little farther and it will make me happy tell me that not only your house will remain the same but that i shall ever find you and yours as unchanged as your dwelling and that you will always consider me with the kindness which has made everything belonging to you so dear to me,1,77.16,65.4,21.11,10.03,5.54,0.69,3.81,0,0,11.07,4.84,11.42,11.76,6.92,8.3,2.08,3.46
p00051_A,00051,A,shall we see you tomorrow to dinner i do not ask you to come in the morning for we must walk to the park to call on lady middleton,1,75.86,62.07,17.24,17.24,3.45,6.9,6.9,0,0,0,6.9,24.14,10.34,0,0,3.45,0
p00052_A,00052,A,my engagements at present are of such a nature that i dare not flatter myself it is folly to linger in this manner i will not torment myself any longer by remaining among friends whose society it is impossible for me now to enjoy,1,72.73,65.91,25,15.91,13.64,0,0,0,0,9.09,2.27,18.18,9.09,2.27,0,4.55,4.55
p00053_A,00053,A,why do you not ask marianne at once whether she is or she is not engaged to willoughby from you her mother and so kind so indulgent a mother the question could not give offence it would be the natural result of your affection for her she used to be all unreserve and to you more especially,1,78.95,71.93,17.54,15.79,0,0,7.02,8.77,0,1.75,5.26,12.28,12.28,8.77,10.53,5.26,5.26
p00054_A,00054,A,we have never finished hamlet marianne our dear willoughby went away before we could get through it we will put it by that when he comes again but it may be months perhaps before that happens,1,88.89,69.44,27.78,13.89,0,11.11,0,2.78,0,13.89,0,13.89,13.89,11.11,11.11,2.78,2.78
p00055_A,00055,A,months no nor many weeks,1,100,60,0,0,0,0,0,0,0,0,0,0,0,0,20,40,60
p00056_A,00056,A,indeed marianne i think you are mistaken it is not willoughby the person is not tall enough for him and has not his air,1,79.17,70.83,20.83,16.67,4.17,0,4.17,8.33,0,4.17,4.17,4.17,16.67,4.17,4.17,12.5,8.33
p00057_A,00057,A,he has he has i am sure he has his air his coat his horse i knew how soon he would come,1,86.36,72.73,40.91,40.91,9.09,0,0,31.82,0,0,0,0,22.73,9.09,0,0,0
p00058_A,00058,A,a fortnight,1,50,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
p00059_A,00059,A,have you been lately in sussex,1,83.33,83.33,16.67,16.67,0,0,16.67,0,0,0,0,16.67,33.33,16.67,0,0,0
p00060_A,00060,A,i was at norland about a month ago,1,87.5,75,12.5,12.5,12.5,0,0,0,0,0,12.5,25,12.5,25,0,0,12.5
p00061_A,00061,A,it is not every one who has your passion for dead leaves,1,83.33,75,25,16.67,0,0,8.33,0,0,8.33,0,8.33,16.67,0,0,8.33,16.67
p00062_A,00062,A,have you an agreeable neighbourhood here are the middletons pleasant people,1,72.73,54.55,9.09,9.09,0,0,9.09,0,0,0,18.18,0,18.18,9.09,0,0,0
p00063_A,00063,A,no nor how many painful moments,1,83.33,66.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,33.33,16.67
p00064_A,00064,A,you have no ambition i well know your wishes are all moderate,1,83.33,66.67,25,25,8.33,0,16.67,0,0,0,0,0,16.67,8.33,0,8.33,8.33
p00065_A,00065,A,as moderate as those of the rest of the world i believe i wish as well as every body else to be perfectly happy but like every body else it must be in my own way greatness will not make me so,1,78.57,69.05,14.29,9.52,9.52,0,0,0,0,4.76,4.76,21.43,7.14,11.9,14.29,2.38,7.14
p00066_A,00066,A,two thousand a year one is my wealth i guessed how it would end,1,85.71,71.43,21.43,14.29,14.29,0,0,0,0,7.14,7.14,0,14.29,7.14,0,0,28.57
p00067_A,00067,A,hunters but why must you have hunters every body does not hunt,1,75,66.67,8.33,8.33,0,0,8.33,0,0,0,0,0,25,8.33,8.33,8.33,8.33
p00068_A,00068,A,i wish that somebody would give us all a large fortune apiece,1,91.67,66.67,33.33,16.67,8.33,8.33,0,0,0,16.67,8.33,0,8.33,8.33,0,0,25
p00069_A,00069,A,oh that they would,1,100,75,50,25,0,0,0,0,25,25,0,0,25,0,0,0,0
p00070_A,00070,A,we are all unanimous in that wish i suppose in spite of the insufficiency of wealth,1,81.25,62.5,18.75,12.5,6.25,6.25,0,0,0,6.25,6.25,25,6.25,0,0,0,6.25
p00071_A,00071,A,oh dear how happy i should be i wonder what i should do with it,1,100,73.33,33.33,20,20,0,0,0,0,13.33,0,6.67,26.67,6.67,0,0,0
p00072_A,00072,A,i should be puzzled to spend so large a fortune myself if my children were all to be rich without my help,1,86.36,68.18,18.18,18.18,18.18,0,0,0,0,0,4.55,13.64,18.18,9.09,9.09,0,9.09
p00073_A,00073,A,you must begin your improvements on this house and your difficulties will soon vanish,1,78.57,64.29,28.57,21.43,0,0,21.43,0,0,7.14,0,7.14,14.29,7.14,7.14,0,0
p00074_A,00074,A,perhaps then you would bestow it as a reward on that person who wrote the ablest defence of your favourite maxim that no one can ever be in love more than once in their life your opinion on that point is unchanged i presume,1,72.73,63.64,25,13.64,2.27,0,6.82,0,2.27,11.36,4.55,15.91,9.09,6.82,6.82,2.27,4.55
p00075_A,00075,A,undoubtedly at my time of life opinions are tolerably fixed it is not likely that i should now see or hear any thing to change them,1,73.08,61.54,23.08,11.54,7.69,0,0,0,3.85,11.54,0,11.54,11.54,3.85,3.85,3.85,0
p00076_A,00076,A,marianne is as steadfast as ever you see she is not at all altered,1,78.57,71.43,14.29,14.29,0,0,7.14,7.14,0,0,0,21.43,14.29,7.14,14.29,7.14,7.14
p00077_A,00077,A,nay edward you need not reproach me you are not very gay yourself,1,76.92,61.54,30.77,30.77,7.69,0,23.08,0,0,0,0,0,7.69,7.69,0,15.38,0
p00078_A,00078,A,i believe you are right and yet i have always set her down as a lively girl,1,82.35,70.59,23.53,23.53,11.76,0,5.88,5.88,0,0,5.88,11.76,11.76,11.76,11.76,0,0
p00079_A,00079,A,but i thought it was right elinor to be guided wholly by the opinion of other people i thought our judgments were given us merely to be subservient to those of neighbours this has always been your doctrine i am sure,1,78.05,68.29,21.95,14.63,7.32,4.88,2.44,0,0,7.32,2.44,14.63,17.07,7.32,2.44,0,2.44
p00080_A,00080,A,marianne has not shyness to excuse any inattention of hers,1,60,60,10,10,0,0,0,10,0,0,0,20,10,0,0,10,0
p00081_A,00081,A,yes very,1,100,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
p00082_A,00082,A,do not you know my sister well enough to understand what she means do not you know she calls every one reserved who does not talk as fast and admire what she admires as rapturously as herself,1,89.19,67.57,27.03,21.62,2.7,0,5.41,10.81,0,5.41,0,10.81,8.11,2.7,10.81,8.11,8.11
p00083_A,00083,A,you must not enquire too far marianne remember i have no knowledge in the picturesque and i shall offend you by my ignorance and want of taste if we come to particulars i shall call hills steep which ought to be bold surfaces strange and uncouth which ought to be irregular and rugged and distant objects out of sight which ought only to be indistinct through the soft medium of a hazy atmosphere you must be satisfied with such admiration as i can honestly give i call it a very fine country the hills are steep the woods seem full of fine timber and the valley looks comfortable and snug with rich meadows and several neat farm houses scattered here and there it exactly answers my idea of a fine country because it unites beauty with utility and i dare say it is a picturesque one too because you admire it i can easily believe it to be full of rocks and promontories grey moss and brush wood but these are all lost on me i know nothing of the picturesque,1,74.59,56.91,14.36,8.84,6.08,0.55,2.21,0,0,5.52,5.52,11.6,9.39,3.31,9.39,1.66,2.76
p00084_A,00084,A,i suspect that to avoid one kind of affectation edward here falls into another because he believes many people pretend to more admiration of the beauties of nature than they really feel and is disgusted with such pretensions he affects greater indifference and less discrimination in viewing them himself than he possesses he is fastidious and will have an affectation of his own,1,68.25,60.32,17.46,14.29,1.59,0,0,9.52,3.17,3.17,3.17,15.87,6.35,3.17,9.52,0,7.94
p00085_A,00085,A,you must drink tea with us to night for we shall be quite alone and tomorrow you must absolutely dine with us for we shall be a large party,1,82.76,75.86,20.69,20.69,0,13.79,6.9,0,0,0,3.45,17.24,20.69,10.34,3.45,0,3.45
p00086_A,00086,A,a dance impossible who is to dance,1,71.43,57.14,14.29,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,0,0,0
p00087_A,00087,A,who why yourselves and the careys and whitakers to be sure what you thought nobody could dance because a certain person that shall be nameless is gone,1,81.48,66.67,22.22,11.11,0,0,7.41,0,0,11.11,7.41,3.7,18.52,3.7,11.11,3.7,0
p00088_A,00088,A,i wish with all my soul that willoughby were among us again,1,83.33,75,33.33,25,16.67,8.33,0,0,0,8.33,0,16.67,8.33,8.33,0,0,8.33
p00089_A,00089,A,well what a delightful room this is i never saw anything so charming only think mama how it is improved since i was here last i always thought it such a sweet place ma am turning to mrs dashwood but you have made it so charming only look sister how delightful every thing is how i should like such a house for myself should not you mr palmer mr palmer does not hear me he never does sometimes it is so ridiculous,1,79.27,65.85,20.73,10.98,7.32,0,2.44,1.22,0,9.76,3.66,4.88,13.41,15.85,6.1,4.88,1.22
p00090_A,00090,A,you may believe how glad we all were to see them but however i can t help wishing they had not travelled quite so fast nor made such a long journey of it for they came all round by london upon account of some business for you know it was wrong in her situation i wanted her to stay at home and rest this morning but she would come with us she longed so much to see you all she expects to be confined in february,1,82.56,65.12,20.93,17.44,2.33,2.33,3.49,5.81,3.49,3.49,1.16,16.28,8.14,5.81,8.14,2.33,6.98
p00091_A,00091,A,no none at all,1,100,100,25,0,0,0,0,0,0,25,0,25,0,0,0,50,50
p00092_A,00092,A,oh dear how beautiful these are well how delightful do but look mama how sweet i declare they are quite charming i could look at them for ever my love have you been asleep,1,88.24,64.71,20.59,17.65,8.82,0,2.94,0,5.88,2.94,0,5.88,17.65,17.65,2.94,0,0
p00093_A,00093,A,how horrid all this is such weather makes every thing and every body disgusting dullness is as much produced within doors as without by rain it makes one detest all one s acquaintance what the devil does sir john mean by not having a billiard room in his house how few people know what comfort is sir john is as stupid as the weather,1,65.63,57.81,9.38,1.56,0,0,0,1.56,0,7.81,4.69,14.06,9.38,4.69,7.81,1.56,12.5
p00094_A,00094,A,i am afraid miss marianne you have not been able to take your usual walk to allenham today,1,72.22,50,16.67,16.67,5.56,0,11.11,0,0,0,0,11.11,16.67,0,0,5.56,0
p00095_A,00095,A,as vile a spot as i ever saw in my life,1,81.82,63.64,18.18,18.18,18.18,0,0,0,0,0,9.09,27.27,0,9.09,18.18,0,0
p00096_A,00096,A,is it very ugly then it must be some other place that is so pretty i suppose,1,88.24,76.47,23.53,5.88,5.88,0,0,0,0,17.65,0,0,17.65,17.65,11.76,0,5.88
p00097_A,00097,A,my dear it is very provoking that we should be so few why did not you ask the gilberts to come to us today,1,87.5,75,25,16.67,4.17,8.33,4.17,0,0,8.33,4.17,8.33,16.67,12.5,4.17,4.17,4.17
p00098_A,00098,A,did not i tell you sir john when you spoke to me about it before that it could not be done they dined with us last,1,88.46,76.92,34.62,23.08,7.69,3.85,7.69,0,3.85,11.54,0,15.38,15.38,7.69,7.69,7.69,0
p00099_A,00099,A,you and i sir john should not stand upon such ceremony,1,63.64,63.64,18.18,18.18,9.09,0,9.09,0,0,0,0,9.09,9.09,0,9.09,9.09,0
p00100_A,00100,A,my love you contradict every body do you know that you are quite rude,1,78.57,64.29,35.71,28.57,7.14,0,21.43,0,0,7.14,0,0,14.29,7.14,0,0,7.14
p00101_A,00101,A,i did not know i contradicted any body in calling your mother ill bred,1,64.29,57.14,28.57,28.57,21.43,0,7.14,0,0,0,0,7.14,14.29,0,0,7.14,0
p00102_A,00102,A,ay you may abuse me as you please you have taken charlotte off my hands and cannot give her back again so there i have the whip hand of you,1,73.33,66.67,26.67,26.67,10,0,13.33,3.33,0,0,3.33,10,13.33,10,10,3.33,0
p00103_A,00103,A,no i never said any thing so irrational don t palm all your abuses of language upon me,1,66.67,61.11,22.22,16.67,11.11,0,5.56,0,0,5.56,0,11.11,0,11.11,5.56,11.11,5.56
p00104_A,00104,A,john is in such spirits today he is full of monkey tricks how playful william is and here is my sweet little annamaria and she is always so gentle and quiet never was there such a quiet little thing,1,82.05,61.54,10.26,7.69,2.56,0,0,5.13,0,2.56,2.56,5.13,15.38,15.38,10.26,2.56,7.69
p00105_A,00105,A,poor little creatures it might have been a very sad accident,1,81.82,54.55,9.09,0,0,0,0,0,0,9.09,9.09,0,27.27,9.09,0,0,9.09
p00106_A,00106,A,yet i hardly know how unless it had been under totally different circumstances but this is the usual way of heightening alarm where there is nothing to be alarmed at in reality,1,84.38,71.88,9.38,3.13,3.13,0,0,0,0,6.25,3.13,15.63,15.63,18.75,6.25,3.13,3.13
p00107_A,00107,A,what a sweet woman lady middleton is,1,57.14,42.86,14.29,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0
p00108_A,00108,A,and sir john too what a charming man he is and what a charming little family they have i never saw such fine children in my life i declare i quite doat upon them already and indeed i am always distractedly fond of children,1,77.27,63.64,22.73,18.18,11.36,0,0,2.27,4.55,4.55,4.55,6.82,6.82,13.64,6.82,2.27,2.27
p00109_A,00109,A,i have a notion you think the little middletons rather too much indulged perhaps they may be the outside of enough but it is so natural in lady middleton and for my part i love to see children full of life and spirits i cannot bear them if they are tame and quiet,1,77.36,64.15,16.98,15.09,7.55,0,1.89,0,5.66,1.89,5.66,11.32,11.32,7.55,11.32,1.89,9.43
p00110_A,00110,A,i confess that while i am at barton park i never think of tame and quiet children with any abhorrence,1,70,60,20,15,15,0,0,0,0,5,0,15,5,5,10,5,0
p00111_A,00111,A,and how do you like devonshire miss dashwood i suppose you were very sorry to leave sussex norland is a prodigious beautiful place is not it,1,73.08,57.69,15.38,11.54,3.85,0,7.69,0,0,3.85,3.85,7.69,15.38,7.69,3.85,3.85,0
p00112_A,00112,A,we have heard sir john admire it excessively,1,75,37.5,25,12.5,0,12.5,0,0,0,12.5,0,0,12.5,0,0,0,12.5
p00113_A,00113,A,i think every one must admire it who ever saw the place though it is not to be supposed that any one can estimate its beauties as we do,1,93.1,75.86,24.14,10.34,3.45,3.45,0,0,0,13.79,3.45,6.9,17.24,6.9,6.9,3.45,13.79
p00114_A,00114,A,but why should you think that there are not as many genteel young men in devonshire as sussex,1,77.78,66.67,11.11,5.56,0,0,5.56,0,0,5.56,0,16.67,11.11,11.11,16.67,5.56,5.56
p00115_A,00115,A,upon my word i cannot tell you for i do not perfectly comprehend the meaning of the word but this i can say that if he ever was a beau before he married he is one still for there is not the smallest alteration in him,1,84.78,78.26,23.91,19.57,8.7,0,2.17,8.7,0,4.35,8.7,13.04,13.04,8.7,6.52,6.52,4.35
p00116_A,00116,A,his name is ferrars but pray do not tell it for it s a great secret,1,75,56.25,18.75,6.25,0,0,0,6.25,0,12.5,6.25,6.25,12.5,0,6.25,6.25,0
p00117_A,00117,A,ferrars mr ferrars is the happy man is he what your sister in law s brother miss dashwood a very agreeable young man to be sure i know him very well,1,61.29,45.16,16.13,12.9,3.23,0,3.23,6.45,0,3.23,6.45,3.23,9.68,9.68,0,0,0
p00118_A,00118,A,i did,1,100,100,50,50,50,0,0,0,0,0,0,0,50,0,0,0,0
p00119_A,00119,A,indeed you are very much mistaken lady middleton i am only waiting to know whether you can make your party without me or i should have been at my filigree already i would not disappoint the little angel for all the world and if you want me at the card table now i am resolved to finish the basket after supper,1,78.69,68.85,18.03,18.03,11.48,0,6.56,0,0,0,6.56,11.48,13.11,9.84,8.2,1.64,4.92
p00120_A,00120,A,you are very good i hope it won t hurt your eyes will you ring the bell for some working candles my poor little girl would be sadly disappointed i know if the basket was not finished tomorrow for though i told her it certainly would not i am sure she depends upon having it done,1,78.57,62.5,23.21,17.86,8.93,0,5.36,3.57,0,5.36,3.57,5.36,16.07,7.14,3.57,3.57,3.57
p00121_A,00121,A,your ladyship will have the goodness to excuse me you know i detest cards i shall go to the piano forte i have not touched it since it was tuned,1,70,60,23.33,16.67,10,0,6.67,0,0,6.67,6.67,10,16.67,0,3.33,3.33,0
