merge_id,speaker,addressees,text_merged,first_turn_index,last_turn_index,source_quoteIDs
54,Mrs. Bennet,['Mr. Bennet'],oh my dear mr bennet we have had a most delightful evening a most excellent ball i wish you had been there jane was so admired nothing could be like it every body said how well she looked and mr bingley thought her quite beautiful and danced with her twice only think of that my dear he actually danced with her twice and she was the only creature in the room that he asked a second time first of all he asked miss lucas i was so vexed to see him stand up with her but however he did not admire her at all indeed nobody can you know and he seemed quite struck with jane as she was going down the dance so he enquired who she was and got introduced and asked her for the two next then the two third he danced with miss king and the two fourth with maria lucas and the two fifth with jane again and the two sixth with lizzy and the boulanger,57,58,"Q57,Q58"
55,Mr. Bennet,['Mrs. Bennet'],if he had had any compassion for me he would not have danced half so much for god s sake say no more of his partners oh that he had sprained his ancle in the first dance,59,59,Q59
56,Mrs. Bennet,['Mr. Bennet'],oh my dear i am quite delighted with him he is so excessively handsome and his sisters are charming women i never in my life saw any thing more elegant than their dresses i dare say the lace upon mrs hurst s gown but i can assure you that lizzy does not lose much by not suiting his fancy for he is a most disagreeable horrid man not at all worth pleasing so high and so conceited that there was no enduring him he walked here and he walked there fancying himself so very great not handsome enough to dance with i wish you had been there my dear to have given him one of your set downs i quite detest the man,60,61,"Q60,Q61"
57,Jane,['Elizabeth'],he is just what a young man ought to be sensible good humoured lively and i never saw such happy manners so much ease with such perfect good breeding,62,62,Q62
58,Elizabeth,['Jane'],he is also handsome which a young man ought likewise to be if he possibly can his character is thereby complete,63,63,Q63
59,Jane,['Elizabeth'],i was very much flattered by his asking me to dance a second time i did not expect such a compliment,64,64,Q64
60,Elizabeth,['Jane'],did not you i did for you but that is one great difference between us compliments always take you by surprise and me never what could be more natural than his asking you again he could not help seeing that you were about five times as pretty as every other woman in the room no thanks to his gallantry for that well he certainly is very agreeable and i give you leave to like him you have liked many a stupider person,65,65,Q65
61,Jane,['Elizabeth'],dear lizzy,66,66,Q66
62,Elizabeth,['Jane'],oh you are a great deal too apt you know to like people in general you never see a fault in any body all the world are good and agreeable in your eyes i never heard you speak ill of a human being in my life,67,67,Q67
63,Jane,['Elizabeth'],i would wish not to be hasty in censuring any one but i always speak what i think,68,68,Q68
64,Elizabeth,['Jane'],i know you do and it is that which makes the wonder with your good sense to be so honestly blind to the follies and nonsense of others affectation of candour is common enough one meets it every where but to be candid without ostentation or design to take the good of every body s character and make it still better and say nothing of the bad belongs to you alone and so you like this man s sisters too do you their manners are not equal to his,69,69,Q69
65,Jane,['Elizabeth'],certainly not at first but they are very pleasing women when you converse with them miss bingley is to live with her brother and keep his house and i am much mistaken if we shall not find a very charming neighbour in her,70,70,Q70
66,Mrs. Bennet,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary']",you began the evening well charlotte you were mr bingley s first choice,71,71,Q71
67,Charlotte Lucas,"['A Young Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",yes but he seemed to like his second better,72,72,Q72
68,Mrs. Bennet,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary']",oh you mean jane i suppose because he danced with her twice to be sure that did seem as if he admired her indeed i rather believe he did i heard something about it but i hardly know what something about mr robinson,73,73,Q73
69,Charlotte Lucas,"['A Young Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",perhaps you mean what i overheard between him and mr robinson did not i mention it to you mr robinson s asking him how he liked our meryton assemblies and whether he did not think there were a great many pretty women in the room and which he thought the prettiest and his answering immediately to the last question oh the eldest miss bennet beyond a doubt there cannot be two opinions on that point,74,74,Q74
70,Mrs. Bennet,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary']",upon my word well that was very decided indeed that does seem as if but however it may all come to nothing you know,75,75,Q75
71,Charlotte Lucas,"['A Young Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",my overhearings were more to the purpose than yours eliza mr darcy is not so well worth listening to as his friend is he poor eliza to be only just tolerable,76,76,Q76
72,Mrs. Bennet,"['Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary']",i beg you would not put it into lizzy s head to be vexed by his ill treatment for he is such a disagreeable man that it would be quite a misfortune to be liked by him mrs long told me last night that he sat close to her for half an hour without once opening his lips,77,77,Q77
73,Jane,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Kitty', 'Lydia', 'Maria', 'Mary']",are you quite sure ma am is not there a little mistake i certainly saw mr darcy speaking to her,78,78,Q78
74,Mrs. Bennet,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary']",aye because she asked him at last how he liked netherfield and he could not help answering her but she said he seemed very angry at being spoke to,79,79,Q79
75,Jane,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",miss bingley told me,80,80,Q80
76,Jane,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",that he never speaks much unless among his intimate acquaintance with them he is remarkably agreeable,81,81,Q81
77,Mrs. Bennet,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary']",i do not believe a word of it my dear if he had been so very agreeable he would have talked to mrs long but i can guess how it was every body says that he is ate up with pride and i dare say he had heard somehow that mrs long does not keep a carriage and had come to the ball in a hack chaise,82,82,Q82
78,Charlotte Lucas,"['A Young Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",i do not mind his not talking to mrs long but i wish he had danced with eliza,83,83,Q83
79,Mrs. Bennet,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary']",another time lizzy i would not dance with him if i were you,84,84,Q84
80,Elizabeth,"['A Young Lucas', 'Charlotte Lucas', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",i believe ma am i may safely promise you never to dance with him,85,85,Q85
81,Charlotte Lucas,"['A Young Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",his pride does not offend me so much as pride often does because there is an excuse for it one cannot wonder that so very fine a young man with family fortune every thing in his favour should think highly of himself if i may so express it he has a right to be proud,86,86,Q86
82,Elizabeth,"['A Young Lucas', 'Charlotte Lucas', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",that is very true and i could easily forgive his pride if he had not mortified mine,87,87,Q87
83,Mary,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mrs. Bennet']",pride is a very common failing i believe by all that i have ever read i am convinced that it is very common indeed that human nature is particularly prone to it and that there are very few of us who do not cherish a feeling of self complacency on the score of some quality or other real or imaginary vanity and pride are different things though the words are often used synonimously a person may be proud without being vain pride relates more to our opinion of ourselves vanity to what we would have others think of us,88,88,Q88
84,A Young Lucas,"['Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary', 'Mrs. Bennet']",if i were as rich as mr darcy i should not care how proud i was i would keep a pack of foxhounds and drink a bottle of wine every day,89,89,Q89
85,Mrs. Bennet,"['A Young Lucas', 'Charlotte Lucas', 'Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Maria', 'Mary']",then you would drink a great deal more than you ought and if i were to see you at it i should take away your bottle directly,90,90,Q90
86,Charlotte Lucas,['Elizabeth'],it may perhaps be pleasant to be able to impose on the public in such a case but it is sometimes a disadvantage to be so very guarded if a woman conceals her affection with the same skill from the object of it she may lose the opportunity of fixing him and it will then be but poor consolation to believe the world equally in the dark there is so much of gratitude or vanity in almost every attachment that it is not safe to leave any to itself we can all begin freely a slight preference is natural enough but there are very few of us who have heart enough to be really in love without encouragement in nine cases out of ten a woman had better shew more affection than she feels bingley likes your sister undoubtedly but he may never do more than like her if she does not help him on,91,91,Q91
87,Elizabeth,['Charlotte Lucas'],but she does help him on as much as her nature will allow if i can perceive her regard for him he must be a simpleton indeed not to discover it too,92,92,Q92
88,Charlotte Lucas,['Elizabeth'],remember eliza that he does not know jane s disposition as you do,93,93,Q93
89,Elizabeth,['Charlotte Lucas'],but if a woman is partial to a man and does not endeavour to conceal it he must find it out,94,94,Q94
90,Charlotte Lucas,['Elizabeth'],perhaps he must if he sees enough of her but though bingley and jane meet tolerably often it is never for many hours together and as they always see each other in large mixed parties it is impossible that every moment should be employed in conversing together jane should therefore make the most of every half hour in which she can command his attention when she is secure of him there will be leisure for falling in love as much as she chuses,95,95,Q95
91,Elizabeth,['Charlotte Lucas'],your plan is a good one where nothing is in question but the desire of being well married and if i were determined to get a rich husband or any husband i dare say i should adopt it but these are not jane s feelings she is not acting by design as yet she cannot even be certain of the degree of her own regard nor of its reasonableness she has known him only a fortnight she danced four dances with him at meryton she saw him one morning at his own house and has since dined in company with him four times this is not quite enough to make her understand his character,96,96,Q96
92,Charlotte Lucas,['Elizabeth'],not as you represent it had she merely dined with him she might only have discovered whether he had a good appetite but you must remember that four evenings have been also spent together and four evenings may do a great deal,97,97,Q97
93,Elizabeth,['Charlotte Lucas'],yes these four evenings have enabled them to ascertain that they both like vingt un better than commerce but with respect to any other leading characteristic i do not imagine that much has been unfolded,98,98,Q98
94,Charlotte Lucas,['Elizabeth'],well i wish jane success with all my heart and if she were married to him to morrow i should think she had as good a chance of happiness as if she were to be studying his character for a twelvemonth happiness in marriage is entirely a matter of chance if the dispositions of the parties are ever so well known to each other or ever so similar before hand it does not advance their felicity in the least they always continue to grow sufficiently unlike afterwards to have their share of vexation and it is better to know as little as possible of the defects of the person with whom you are to pass your life,99,99,Q99
95,Elizabeth,['Charlotte Lucas'],you make me laugh charlotte but it is not sound you know it is not sound and that you would never act in this way yourself what does mr darcy mean by listening to my conversation with colonel forster,100,101,"Q100,Q101"
96,Charlotte Lucas,['Elizabeth'],that is a question which mr darcy only can answer,102,102,Q102
97,Elizabeth,['Charlotte Lucas'],but if he does it any more i shall certainly let him know that i see what he is about he has a very satirical eye and if i do not begin by being impertinent myself i shall soon grow afraid of him,103,103,Q103
98,Elizabeth,"['Charlotte Lucas', 'Mr. Darcy']",did not you think mr darcy that i expressed myself uncommonly well just now when i was teazing colonel forster to give us a ball at meryton,104,104,Q104
99,Mr. Darcy,"['Charlotte Lucas', 'Elizabeth']",with great energy but it is a subject which always makes a lady energetic,105,105,Q105
100,Elizabeth,"['Charlotte Lucas', 'Mr. Darcy']",you are severe on us,106,106,Q106
101,Charlotte Lucas,"['Elizabeth', 'Mr. Darcy']",it will be her turn soon to be teazed i am going to open the instrument eliza and you know what follows,107,107,Q107
102,Elizabeth,"['Charlotte Lucas', 'Mr. Darcy']",you are a very strange creature by way of a friend always wanting me to play and sing before any body and every body if my vanity had taken a musical turn you would have been invaluable but as it is i would really rather not sit down before those who must be in the habit of hearing the very best performers very well if it must be so it must there is a fine old saying which every body here is of course familiar with keep your breath to cool your porridge and i shall keep mine to swell my song,108,108,Q108
103,Sir William Lucas,['Mr. Darcy'],what a charming amusement for young people this is mr darcy there is nothing like dancing after all i consider it as one of the first refinements of polished societies,109,109,Q109
104,Mr. Darcy,['Sir William Lucas'],certainly sir and it has the advantage also of being in vogue amongst the less polished societies of the world every savage can dance,110,110,Q110
105,Sir William Lucas,['Mr. Darcy'],your friend performs delightfully and i doubt not that you are an adept in the science yourself mr darcy,111,111,Q111
106,Mr. Darcy,['Sir William Lucas'],you saw me dance at meryton i believe sir,112,112,Q112
107,Sir William Lucas,['Mr. Darcy'],yes indeed and received no inconsiderable pleasure from the sight do you often dance at st james s,113,113,Q113
108,Mr. Darcy,['Sir William Lucas'],never sir,114,114,Q114
109,Sir William Lucas,['Mr. Darcy'],do you not think it would be a proper compliment to the place,115,115,Q115
110,Mr. Darcy,['Sir William Lucas'],it is a compliment which i never pay to any place if i can avoid it,116,116,Q116
111,Sir William Lucas,['Mr. Darcy'],you have a house in town i conclude i had once some thoughts of fixing in town myself for i am fond of superior society but i did not feel quite certain that the air of london would agree with lady lucas,117,118,"Q117,Q118"
112,Sir William Lucas,"['Elizabeth', 'Mr. Darcy']",my dear miss eliza why are not you dancing mr darcy you must allow me to present this young lady to you as a very desirable partner you cannot refuse to dance i am sure when so much beauty is before you,119,119,Q119
113,Elizabeth,"['Mr. Darcy', 'Sir William Lucas']",indeed sir i have not the least intention of dancing i entreat you not to suppose that i moved this way in order to beg for a partner,120,120,Q120
114,Sir William Lucas,"['Elizabeth', 'Mr. Darcy']",you excel so much in the dance miss eliza that it is cruel to deny me the happiness of seeing you and though this gentleman dislikes the amusement in general he can have no objection i am sure to oblige us for one half hour,121,121,Q121
115,Elizabeth,"['Mr. Darcy', 'Sir William Lucas']",mr darcy is all politeness,122,122,Q122
116,Sir William Lucas,"['Elizabeth', 'Mr. Darcy']",he is indeed but considering the inducement my dear miss eliza we cannot wonder at his complaisance for who would object to such a partner,123,123,Q123
117,Miss Bingley,['Mr. Darcy'],i can guess the subject of your reverie,124,124,Q124
118,Mr. Darcy,['Miss Bingley'],i should imagine not,125,125,Q125
119,Miss Bingley,['Mr. Darcy'],you are considering how insupportable it would be to pass many evenings in this manner in such society and indeed i am quite of your opinion i was never more annoyed the insipidity and yet the noise the nothingness and yet the self importance of all these people what would i give to hear your strictures on them,126,126,Q126
120,Mr. Darcy,['Miss Bingley'],your conjecture is totally wrong i assure you my mind was more agreeably engaged i have been meditating on the very great pleasure which a pair of fine eyes in the face of a pretty woman can bestow miss elizabeth bennet,127,128,"Q127,Q128"
121,Miss Bingley,['Mr. Darcy'],miss elizabeth bennet i am all astonishment how long has she been such a favourite and pray when am i to wish you joy,129,129,Q129
122,Mr. Darcy,['Miss Bingley'],that is exactly the question which i expected you to ask a lady s imagination is very rapid it jumps from admiration to love from love to matrimony in a moment i knew you would be wishing me joy,130,130,Q130
123,Miss Bingley,['Mr. Darcy'],nay if you are so serious about it i shall consider the matter as absolutely settled you will have a charming mother in law indeed and of course she will be always at pemberley with you,131,131,Q131
124,Mr. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mrs. Bennet']",from all that i can collect by your manner of talking you must be two of the silliest girls in the country i have suspected it some time but i am now convinced,132,132,Q132
125,Mrs. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mr. Bennet']",i am astonished my dear that you should be so ready to think your own children silly if i wished to think slightingly of any body s children it should not be of my own however,133,133,Q133
126,Mr. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mrs. Bennet']",if my children are silly i must hope to be always sensible of it,134,134,Q134
127,Mrs. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mr. Bennet']",yes but as it happens they are all of them very clever,135,135,Q135
128,Mr. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mrs. Bennet']",this is the only point i flatter myself on which we do not agree i had hoped that our sentiments coincided in every particular but i must so far differ from you as to think our two youngest daughters uncommonly foolish,136,136,Q136
129,Mrs. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mr. Bennet']",my dear mr bennet you must not expect such girls to have the sense of their father and mother when they get to our age i dare say they will not think about officers any more than we do i remember the time when i liked a red coat myself very well and indeed so i do still at my heart and if a smart young colonel with five or six thousand a year should want one of my girls i shall not say nay to him and i thought colonel forster looked very becoming the other night at sir william s in his regimentals,137,137,Q137
130,Lydia,"['Elizabeth', 'Jane', 'Kitty', 'Mr. Bennet', 'Mrs. Bennet']",mama my aunt says that colonel forster and captain carter do not go so often to miss watson s as they did when they first came she sees them now very often standing in clarke s library,138,138,Q138
131,Mrs. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mr. Bennet']",well jane who is it from what is it about what does he say well jane make haste and tell us make haste my love,139,139,Q139
132,Jane,"['Elizabeth', 'Kitty', 'Lydia', 'Mr. Bennet', 'Mrs. Bennet']",it is from miss bingley,140,140,Q140
133,Lydia,"['Elizabeth', 'Jane', 'Kitty', 'Mr. Bennet', 'Mrs. Bennet']",with the officers i wonder my aunt did not tell us of that,141,141,Q141
134,Mrs. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mr. Bennet']",dining out that is very unlucky,142,142,Q142
135,Jane,"['Elizabeth', 'Kitty', 'Lydia', 'Mr. Bennet', 'Mrs. Bennet']",can i have the carriage,143,143,Q143
136,Mrs. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mr. Bennet']",no my dear you had better go on horseback because it seems likely to rain and then you must stay all night,144,144,Q144
137,Elizabeth,"['Jane', 'Kitty', 'Lydia', 'Mr. Bennet', 'Mrs. Bennet']",that would be a good scheme if you were sure that they would not offer to send her home,145,145,Q145
138,Mrs. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mr. Bennet']",oh but the gentlemen will have mr bingley s chaise to go to meryton and the hursts have no horses to theirs,146,146,Q146
139,Jane,"['Elizabeth', 'Kitty', 'Lydia', 'Mr. Bennet', 'Mrs. Bennet']",i had much rather go in the coach,147,147,Q147
140,Mrs. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mr. Bennet']",but my dear your father cannot spare the horses i am sure they are wanted in the farm mr bennet are not they,148,148,Q148
141,Mr. Bennet,"['Elizabeth', 'Jane', 'Kitty', 'Lydia', 'Mrs. Bennet']",they are wanted in the farm much oftener than i can get them,149,149,Q149
142,Elizabeth,"['Jane', 'Kitty', 'Lydia', 'Mr. Bennet', 'Mrs. Bennet']",but if you have got them to day my mother s purpose will be answered,150,150,Q150
143,Mrs. Bennet,[],this was a lucky idea of mine indeed,151,151,Q151
144,Mr. Bennet,"['Elizabeth', 'Kitty', 'Lydia', 'Mary', 'Mrs. Bennet']",well my dear if your daughter should have a dangerous fit of illness if she should die it would be a comfort to know that it was all in pursuit of mr bingley and under your orders,152,152,Q152
145,Mrs. Bennet,"['Elizabeth', 'Kitty', 'Lydia', 'Mary', 'Mr. Bennet']",oh i am not at all afraid of her dying people do not die of little trifling colds she will be taken good care of as long as she stays there it is all very well i would go and see her if i could have the carriage how can you be so silly as to think of such a thing in all this dirt you will not be fit to be seen when you get there,153,154,"Q153,Q154"
146,Elizabeth,"['Kitty', 'Lydia', 'Mary', 'Mr. Bennet', 'Mrs. Bennet']",i shall be very fit to see jane which is all i want,155,155,Q155
