A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Mrs. Bennet,Mr. Bennet,aye so it is and mrs long does not come back till the day before so it will be impossible for her to introduce him for she will not know him herself,no no you forced me into visiting him last year and promised if i went to see him he should marry one of my daughters but it ended in nothing and i will not be sent on a fool s errand again tis an etiquette i despise if he wants our society let him seek it he knows where we live i will not spend my hours in running after my neighbours every time they go away and come back again,1,2,1,1,5,4,1,1,4,7,1,1,4,4,1,1,7,9,1,1,2,2,1,1,7,20,1,1,1,6,1,1,0,1,0,1,32,81,35,961,Elizabeth; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,impossible mr bennet impossible when i am not acquainted with him myself how can you be so teazing,how so how can it affect them,0,0,0,0,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,2,1,1,1,0,1,0,0,0,0,0,18,7,37,7,Elizabeth; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,nonsense nonsense,an unhappy alternative is before you elizabeth from this day you must be a stranger to one of your parents your mother will never see you again if you do not marry mr collins and i will never see you again if you do,0,2,0,1,0,6,0,1,0,3,0,1,0,4,0,1,0,1,0,1,0,3,0,1,0,9,0,1,0,4,0,1,0,0,0,0,2,44,39,456,Elizabeth; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,i am sick of mr bingley,if my children are silly i must hope to be always sensible of it,0,0,0,0,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,3,1,1,1,1,1,1,0,0,0,0,6,14,41,126,Elizabeth; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,how good it was in you my dear mr bennet but i knew i should persuade you at last i was sure you loved your girls too well to neglect such an acquaintance well how pleased i am and it is such a good joke too that you should have gone this morning and never said a word about it till now,i honour your circumspection a fortnight s acquaintance is certainly very little one cannot know what a man really is by the end of a fortnight but if we do not venture somebody else will and after all mrs long and her nieces must stand their chance and therefore as she will think it an act of kindness if you decline the office i will take it on myself,3,6,1,1,7,8,1,1,7,7,1,1,6,6,1,1,4,5,1,1,1,2,1,1,13,12,1,1,3,5,1,1,0,1,0,1,62,70,43,38,Elizabeth; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,oh my dear mr bennet we have had a most delightful evening a most excellent ball i wish you had been there jane was so admired nothing could be like it every body said how well she looked and mr bingley thought her quite beautiful and danced with her twice only think of that my dear he actually danced with her twice and she was the only creature in the room that he asked a second time first of all he asked miss lucas i was so vexed to see him stand up with her but however he did not admire her at all indeed nobody can you know and he seemed quite struck with jane as she was going down the dance so he enquired who she was and got introduced and asked her for the two next then the two third he danced with miss king and the two fourth with maria lucas and the two fifth with jane again and the two sixth with lizzy and the boulanger,it is not mr bingley it is a person whom i never saw in the whole course of my life about a month ago i received this letter and about a fortnight ago i answered it for i thought it a case of some delicacy and requiring early attention it is from my cousin mr collins who when i am dead may turn you all out of this house as soon as he pleases,12,4,1,1,13,5,1,1,14,4,1,1,19,7,1,1,23,8,1,1,1,2,1,1,26,14,1,1,15,7,1,1,2,0,1,0,171,74,54,301,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,i am astonished my dear that you should be so ready to think your own children silly if i wished to think slightingly of any body s children it should not be of my own however,is that his design in settling here,0,0,0,0,5,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,0,1,0,7,1,1,1,2,1,1,1,0,0,0,0,36,7,125,9,Elizabeth; Jane; Kitty; Lydia; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,yes but as it happens they are all of them very clever,it certainly is a most iniquitous affair and nothing can clear mr collins from the guilt of inheriting longbourn but if you will listen to his letter you may perhaps be a little softened by his manner of expressing himself,0,3,0,1,1,5,1,1,2,3,1,1,1,3,1,1,1,5,1,1,0,0,0,0,3,6,1,1,1,5,1,1,0,1,0,1,12,40,127,303,Elizabeth; Jane; Kitty; Lydia; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,but my dear your father cannot spare the horses i am sure they are wanted in the farm mr bennet are not they,i leave it to yourself to determine,2,0,1,0,4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,5,3,1,1,1,1,1,1,0,0,0,0,24,7,140,498,Elizabeth; Jane; Kitty; Lydia; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,who do you mean my dear i know of nobody that is coming i am sure unless charlotte lucas should happen to call in and i hope my dinners are good enough for her i do not believe she often sees such at home,and what am i to do on the occasion it seems an hopeless business,0,2,0,1,6,1,1,1,2,1,1,1,2,0,1,0,4,1,1,1,1,0,1,0,9,2,1,1,4,1,1,1,1,0,1,0,44,14,298,449,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,a gentleman and a stranger it is mr bingley i am sure why jane you never dropt a word of this you sly thing well i am sure i shall be extremely glad to see mr bingley but good lord how unlucky there is not a bit of fish to be got to day lydia my love ring the bell i must speak to hill this moment,why indeed he does seem to have had some filial scruples on that head as you will hear there mrs bennet at four o clock therefore we may expect this peace making gentleman he seems to be a most conscientious and polite young man upon my word and i doubt not will prove a valuable acquaintance especially if lady catherine should be so indulgent as to let him come to us again,5,2,1,1,7,8,1,1,4,7,1,1,3,7,1,1,3,5,1,1,2,1,1,1,8,8,1,1,3,3,1,1,0,0,0,0,67,72,300,305,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,oh my dear i cannot bear to hear that mentioned pray do not talk of that odious man i do think it is the hardest thing in the world that your estate should be entailed away from your own children and i am sure if i had been you i should have tried long ago to do something or other about it,kitty has no discretion in her coughs she times them ill,2,0,1,0,11,0,1,0,4,0,1,0,3,1,1,1,5,2,1,1,2,0,1,0,10,3,1,1,4,1,1,1,1,0,1,0,63,11,302,32,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,no that i am sure i shall not and i think it was very impertinent of him to write to you at all and very hypocritical i hate such false friends why could not he keep on quarrelling with you as his father did before him,you want to tell me and i have no objection to hearing it,0,0,0,0,4,0,1,0,5,1,1,1,4,0,1,0,5,1,1,1,2,0,1,0,11,4,1,1,5,1,1,1,0,0,0,0,46,13,304,1,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,oh mr bennet you are wanted immediately we are all in an uproar you must come and make lizzy marry mr collins for she vows she will not have him and if you do not make haste he will change his mind and not have her,they have none of them much to recommend them they are all silly and ignorant like other girls but lizzy has something more of quickness than her sisters,1,0,1,0,6,1,1,1,5,2,1,1,2,2,1,1,6,2,1,1,3,0,1,0,10,5,1,1,1,4,1,1,0,1,0,1,46,28,446,19,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,of mr collins and lizzy lizzy declares she will not have mr collins and mr collins begins to say that he will not have lizzy,then my dear you may have the advantage of your friend and introduce mr bingley to her,0,1,0,1,2,1,1,1,3,1,1,1,0,1,0,1,2,1,1,1,2,0,1,0,2,4,1,1,1,2,1,1,0,0,0,0,25,17,448,36,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,speak to lizzy about it yourself tell her that you insist upon her marrying him,let her be called down she shall hear my opinion,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,4,2,1,1,0,0,0,0,6,3,1,1,2,1,1,1,0,0,0,0,15,10,450,451,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,yes or i will never see her again,let us be thankful that you are preserved from a state of such insensibility,0,1,0,1,1,2,1,1,1,1,1,1,2,0,1,0,1,0,1,0,1,0,1,0,2,2,1,1,0,2,0,1,0,0,0,0,8,14,455,496,Elizabeth; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,what do you mean mr bennet by talking in this way you promised me to insist upon her marrying him,my dear i have two small favours to request first that you will allow me the free use of my understanding on the present occasion and secondly of my room i shall be glad to have the library to myself as soon as may be,0,3,0,1,1,5,1,1,1,3,1,1,0,4,0,1,3,0,1,0,0,0,0,0,5,8,1,1,2,4,1,1,0,0,0,0,20,45,457,458,Elizabeth; Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,indeed mr bennet it is very hard to think that charlotte lucas should ever be mistress of this house that i should be forced to make way for her and live to see her take my place in it,this is the only point i flatter myself on which we do not agree i had hoped that our sentiments coincided in every particular but i must so far differ from you as to think our two youngest daughters uncommonly foolish,0,1,0,1,5,4,1,1,2,3,1,1,3,3,1,1,6,1,1,1,0,1,0,1,6,8,1,1,3,3,1,1,0,0,0,0,39,41,491,128,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,i cannot bear to think that they should have all this estate if it was not for the entail i should not mind it,now kitty you may cough as much as you chuse,1,0,1,0,4,1,1,1,2,1,1,1,0,3,0,1,3,0,1,0,3,0,1,0,5,2,1,1,1,0,1,0,0,0,0,0,25,10,493,44,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,i should not mind any thing at all,what can be the meaning of that emphatic exclamation do you consider the forms of introduction and the stress that is laid on them as nonsense i cannot quite agree with you there what say you mary for you are a young lady of deep reflection i know and read great books and make extracts while mary is adjusting her ideas let us return to mr bingley,0,4,0,1,1,7,1,1,0,4,0,1,2,2,1,1,0,3,0,1,1,1,1,1,1,9,1,1,0,8,0,1,0,0,0,0,8,68,495,40,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,i never can be thankful mr bennet for any thing about the entail how any one could have the conscience to entail away an estate from one s own daughters i cannot understand and all for the sake of mr collins too why should he have it more than anybody else,what should not you mind,4,0,1,0,5,1,1,1,3,0,1,0,4,0,1,0,3,0,1,0,2,1,1,1,5,1,1,1,6,0,1,0,1,0,1,0,52,5,497,494,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,haye park might do if the gouldings would quit it or the great house at stoke if the drawing room were larger but ashworth is too far off i could not bear to have her ten miles from me and as for purvis lodge the attics are dreadful,i have not the pleasure of understanding you of what are you talking,4,1,1,1,6,1,1,1,5,0,1,0,2,0,1,0,2,0,1,0,1,1,1,1,4,3,1,1,5,2,1,1,0,0,0,0,48,13,904,447,Mr. Bennet,F,major,M,intermediate
Mrs. Bennet,Mr. Bennet,as soon as ever mr bingley comes my dear you will wait on him of course,is he married or single,0,0,0,0,1,1,1,1,1,1,1,1,3,0,1,0,1,1,1,1,0,0,0,0,3,1,1,1,2,0,1,0,0,0,0,0,16,5,960,5,Mr. Bennet,F,major,M,intermediate
Mr. Bennet,Mrs. Bennet,you want to tell me and i have no objection to hearing it,but my dear you must indeed go and see mr bingley when he comes into the neighbourhood,0,1,0,1,0,1,0,1,1,3,1,1,0,1,0,1,1,1,1,1,0,0,0,0,4,3,1,1,1,1,1,1,0,0,0,0,13,17,1,14,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,what is his name,ah you do not know what i suffer,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,4,8,3,22,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,is he married or single,we are not in a way to know what mr bingley likes since we are not to visit,0,1,0,1,1,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,2,0,1,1,2,1,1,0,1,0,1,0,0,0,0,5,18,5,27,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,how so how can it affect them,i often think that there is nothing so bad as parting with one s friends one seems so forlorn without them,0,0,0,0,1,0,1,0,2,1,1,1,1,3,1,1,1,1,1,1,0,0,0,0,2,3,1,1,0,3,0,1,0,1,0,1,7,21,7,953,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,is that his design in settling here,my dear you flatter me i certainly have had my share of beauty but i do not pretend to be any thing extraordinary now when a woman has five grown up daughters she ought to give over thinking of her own beauty,0,1,0,1,1,4,1,1,1,2,1,1,1,2,1,1,1,2,1,1,0,1,0,1,1,8,1,1,1,4,1,1,0,0,0,0,7,42,9,12,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,i see no occasion for that you and the girls may go or you may send them by themselves which perhaps will be still better for as you are as handsome as any of them mr bingley might like you the best of the party,it will be no use to us if twenty such should come since you will not visit them,3,0,1,0,6,4,1,1,4,2,1,1,3,0,1,0,1,1,1,1,0,1,0,1,8,4,1,1,5,1,1,1,0,0,0,0,45,18,11,24,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,in such cases a woman has not often much beauty to think of,oh i am not at all afraid of her dying people do not die of little trifling colds she will be taken good care of as long as she stays there it is all very well i would go and see her if i could have the carriage how can you be so silly as to think of such a thing in all this dirt you will not be fit to be seen when you get there,1,2,1,1,1,12,1,1,0,6,0,1,1,10,1,1,0,6,0,1,1,3,1,1,0,11,0,1,2,5,1,1,0,0,0,0,13,77,13,145,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,it is more than i engage for i assure you,bingley,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,10,1,15,4,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,you are over scrupulous surely i dare say mr bingley will be very glad to see you and i will send a few lines by you to assure him of my hearty consent to his marrying which ever he chuses of the girls though i must throw in a good word for my little lizzy,don t keep coughing so kitty for heaven s sake have a little compassion on my nerves you tear them to pieces,3,1,1,1,6,0,1,0,2,0,1,0,4,1,1,1,3,0,1,0,0,0,0,0,11,3,1,1,6,3,1,1,0,0,0,0,55,22,17,31,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,they have none of them much to recommend them they are all silly and ignorant like other girls but lizzy has something more of quickness than her sisters,i am astonished my dear that you should be so ready to think your own children silly if i wished to think slightingly of any body s children it should not be of my own however,0,0,0,0,1,5,1,1,2,2,1,1,2,3,1,1,2,1,1,1,0,1,0,1,5,7,1,1,4,2,1,1,1,0,1,0,28,36,19,125,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,you mistake me my dear i have a high respect for your nerves they are my old friends i have heard you mention them with consideration these twenty years at least,i desire you will do no such thing lizzy is not a bit better than the others and i am sure she is not half so handsome as jane nor half so good humoured as lydia but you are always giving her the preference,1,3,1,1,2,5,1,1,0,3,0,1,0,4,0,1,1,2,1,1,0,2,0,1,10,6,1,1,3,3,1,1,0,0,0,0,31,44,21,18,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,but i hope you will get over it and live to see many young men of four thousand a year come into the neighbourhood,i cannot bear to think that they should have all this estate if it was not for the entail i should not mind it,2,1,1,1,1,4,1,1,2,2,1,1,0,0,0,0,1,3,1,1,0,3,0,1,3,5,1,1,3,1,1,1,0,0,0,0,24,25,23,493,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,i hope mr bingley will like it lizzy,who do you mean my dear i know of nobody that is coming i am sure unless charlotte lucas should happen to call in and i hope my dinners are good enough for her i do not believe she often sees such at home,0,0,0,0,1,6,1,1,0,2,0,1,0,2,0,1,1,4,1,1,0,1,0,1,2,9,1,1,0,4,0,1,0,1,0,1,8,44,26,298,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,no more have i and i am glad to find that you do not depend on her serving you,but consider your daughters only think what an establishment it would be for one of them sir william and lady lucas are determined to go merely on that account for in general you know they visit no new comers indeed you must go for it will be impossible for us to visit him if you do not,0,1,0,1,2,6,1,1,2,4,1,1,0,3,0,1,1,4,1,1,2,1,1,1,5,10,1,1,1,6,1,1,0,0,0,0,19,57,30,16,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,then my dear you may have the advantage of your friend and introduce mr bingley to her,what an excellent father you have girls i do not know how you will ever make him amends for his kindness or me either for that matter at our time of life it is not so pleasant i can tell you to be making new acquaintance every day but for your sakes we would do any thing lydia my love though you are the youngest i dare say mr bingley will dance with you at the next ball,1,3,1,1,1,8,1,1,1,5,1,1,1,2,1,1,1,4,1,1,0,2,0,1,4,16,1,1,2,7,1,1,0,0,0,0,17,78,36,45,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,i honour your circumspection a fortnight s acquaintance is certainly very little one cannot know what a man really is by the end of a fortnight but if we do not venture somebody else will and after all mrs long and her nieces must stand their chance and therefore as she will think it an act of kindness if you decline the office i will take it on myself,well all i know is that it will be abominably rude if you do not wait on him but however that shan t prevent my asking him to dine here i am determined we must have mrs long and the gouldings soon that will make thirteen with ourselves so there will be just room at table for him,6,1,1,1,8,9,1,1,7,6,1,1,6,5,1,1,5,5,1,1,2,1,1,1,12,10,1,1,5,4,1,1,1,0,1,0,70,58,38,962,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,what can be the meaning of that emphatic exclamation do you consider the forms of introduction and the stress that is laid on them as nonsense i cannot quite agree with you there what say you mary for you are a young lady of deep reflection i know and read great books and make extracts while mary is adjusting her ideas let us return to mr bingley,my dear mr bennet how can you be so tiresome you must know that i am thinking of his marrying one of them,4,0,1,0,7,4,1,1,4,2,1,1,2,1,1,1,3,1,1,1,1,0,1,0,9,6,1,1,8,2,1,1,0,0,0,0,68,23,40,8,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,i am sorry to hear that but why did not you tell me so before if i had known as much this morning i certainly would not have called on him it is very unlucky but as i have actually paid the visit we cannot escape the acquaintance now,yes or i will never see her again,2,0,1,0,8,1,1,1,6,1,1,1,7,2,1,1,4,1,1,1,3,1,1,1,9,2,1,1,1,0,1,0,0,0,0,0,50,8,42,455,Elizabeth; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,now kitty you may cough as much as you chuse,yes but as it happens they are all of them very clever,0,0,0,0,1,1,1,1,1,2,1,1,3,1,1,1,0,1,0,1,0,0,0,0,2,3,1,1,0,1,0,1,0,0,0,0,10,12,44,127,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,if he had had any compassion for me he would not have danced half so much for god s sake say no more of his partners oh that he had sprained his ancle in the first dance,i am sick of mr bingley,1,0,1,0,4,1,1,1,3,0,1,0,2,0,1,0,5,0,1,0,1,0,1,0,6,1,1,1,4,1,1,1,0,0,0,0,37,6,55,41,Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,from all that i can collect by your manner of talking you must be two of the silliest girls in the country i have suspected it some time but i am now convinced,a gentleman and a stranger it is mr bingley i am sure why jane you never dropt a word of this you sly thing well i am sure i shall be extremely glad to see mr bingley but good lord how unlucky there is not a bit of fish to be got to day lydia my love ring the bell i must speak to hill this moment,2,5,1,1,5,7,1,1,1,4,1,1,1,3,1,1,2,3,1,1,0,2,0,1,6,8,1,1,5,3,1,1,0,0,0,0,33,67,124,300,Elizabeth; Jane; Kitty; Lydia; Mrs. Bennet,M,intermediate,F,major
Mr. Bennet,Mrs. Bennet,if my children are silly i must hope to be always sensible of it,design nonsense how can you talk so but it is very likely that he may fall in love with one of them and therefore you must visit him as soon as he comes,0,0,0,0,3,4,1,1,1,5,1,1,1,5,1,1,1,4,1,1,0,0,0,0,3,7,1,1,1,3,1,1,0,0,0,0,14,33,126,10,Elizabeth; Jane; Kitty; Lydia; Mrs. Bennet,M,intermediate,F,major
