pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00052,Marqis De Griers,Alexis Ivanovitch,58,59,a man ought to go more carefully though a great many Russians go in for gambling they are no good at the game,I think that roulette was devised specially for Russians,Alexis Ivanovitch; Polina Alexandrovna; The General,M,intermediate,M,major,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
00053,Alexis Ivanovitch,Marqis De Griers,59,60,I think that roulette was devised specially for Russians,Upon what do you base your opinion,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0
00054,Marqis De Griers,Alexis Ivanovitch,60,61,Upon what do you base your opinion,Upon the fact that to the virtues and merits of the civilised Westerner there has become historically added though this is not his chief point a capacity for acquiring capital whereas not only is the Russian incapable of acquiring capital but also he exhausts it wantonly and of sheer folly None the less we Russians often need money wherefore we are glad of and greatly devoted to a method of acquisition like roulette whereby in a couple of hours one may grow rich without doing any work This method I repeat has a great attraction for us but since we play in wanton fashion and without taking any trouble we almost invariably lose,Alexis Ivanovitch; Polina Alexandrovna; The General,M,intermediate,M,major,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00055,Alexis Ivanovitch,Marqis De Griers,61,62,Upon the fact that to the virtues and merits of the civilised Westerner there has become historically added though this is not his chief point a capacity for acquiring capital whereas not only is the Russian incapable of acquiring capital but also he exhausts it wantonly and of sheer folly None the less we Russians often need money wherefore we are glad of and greatly devoted to a method of acquisition like roulette whereby in a couple of hours one may grow rich without doing any work This method I repeat has a great attraction for us but since we play in wanton fashion and without taking any trouble we almost invariably lose,To a certain extent that is true,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
00056,Marqis De Griers,The General,62,63,To a certain extent that is true,Oh no it is not true And you you ought to be ashamed of yourself for traducing your own country,Alexis Ivanovitch; Polina Alexandrovna; The General,M,intermediate,M,intermediate,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0
00057,The General,Alexis Ivanovitch,63,64,Oh no it is not true And you you ought to be ashamed of yourself for traducing your own country,I beg pardon Yet it would be difficult to say which is the worst of the two Russian ineptitude or the German method of growing rich through honest toil,Alexis Ivanovitch; Marqis De Griers; Polina Alexandrovna,M,intermediate,M,major,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
00058,Alexis Ivanovitch,The General,64,65,I beg pardon Yet it would be difficult to say which is the worst of the two Russian ineptitude or the German method of growing rich through honest toil,What an extraordinary idea,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
00059,The General,Marqis De Griers,65,66,What an extraordinary idea,And what a Russian idea,Alexis Ivanovitch; Marqis De Griers; Polina Alexandrovna,M,intermediate,M,intermediate,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
00060,Marqis De Griers,Alexis Ivanovitch,66,67,And what a Russian idea,I would rather live a wandering life in tents than bow the knee to a German idol,Alexis Ivanovitch; Polina Alexandrovna; The General,M,intermediate,M,major,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0
00061,Alexis Ivanovitch,The General,67,68,I would rather live a wandering life in tents than bow the knee to a German idol,To what idol,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
00062,The General,Alexis Ivanovitch,68,69,To what idol,To the German method of heaping up riches I have not been here very long but I can tell you that what I have seen and verified makes my Tartar blood boil Good Lord I wish for no virtues of that kind Yesterday I went for a walk of about ten versts and everywhere I found that things were even as we read of them in good German picture books that every house has its Vater who is horribly beneficent and extraordinarily honourable So honourable is he that it is dreadful to have anything to do with him and I cannot bear people of that sort Each such Vater has his family and in the evenings they read improving books aloud Over their roof trees there murmur elms and chestnuts the sun has sunk to his rest a stork is roosting on the gable and all is beautifully poetic and touching Do not be angry General Let me tell you something that is even more touching than that I can remember how of an evening my own father now dead used to sit under the lime trees in his little garden and to read books aloud to myself and my mother Yes I know how things ought to be done Yet every German family is bound to slavery and to submission to its Vater They work like oxen and amass wealth like Jews Suppose the Vater has put by a certain number of g lden which he hands over to his eldest son in order that the said son may acquire a trade or a small plot of land Well one result is to deprive the daughter of a dowry and so leave her among the unwedded For the same reason the parents will have to sell the younger son into bondage or the ranks of the army in order that he may earn more towards the family capital Yes such things ARE done for I have been making inquiries on the subject It is all done out of sheer rectitude out of a rectitude which is magnified to the point of the younger son believing that he has been rightly sold and that it is simply idyllic for the victim to rejoice when he is made over into pledge What more have I to tell Well this that matters bear just as hardly upon the eldest son Perhaps he has his Gretchen to whom his heart is bound but he cannot marry her for the reason that he has not yet amassed sufficient g lden So the pair wait on in a mood of sincere and virtuous expectation and smilingly deposit themselves in pawn the while Gretchen s cheeks grow sunken and she begins to wither until at last after some twenty years their substance has multiplied and sufficient g lden have been honourably and virtuously accumulated Then the Vater blesses his forty year old heir and the thirty five year old Gretchen with the sunken bosom and the scarlet nose after which he bursts into tears reads the pair a lesson on morality and dies In turn the eldest son becomes a virtuous Vater and the old story begins again In fifty or sixty years time the grandson of the original Vater will have amassed a considerable sum and that sum he will hand over to his son and the latter to his son and so on for several generations until at length there will issue a Baron Rothschild or a Hoppe and Company or the devil knows what Is it not a beautiful spectacle the spectacle of a century or two of inherited labour patience intellect rectitude character perseverance and calculation with a stork sitting on the roof above it all What is more they think there can never be anything better than this wherefore from their point of view they begin to judge the rest of the world and to censure all who are at fault that is to say who are not exactly like themselves Yes there you have it in a nutshell For my own part I would rather grow fat after the Russian manner or squander my whole substance at roulette I have no wish to be Hoppe and Company at the end of five generations I want the money for myself for in no way do I look upon my personality as necessary to or meet to be given over to capital I may be wrong but there you have it Those are my views,Alexis Ivanovitch; Marqis De Griers; Polina Alexandrovna,M,intermediate,M,major,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
