uid,pair_id,side,text
p00080_A,00080,A,miss schlegel our little outing must be for another day
p00081_A,00081,A,another day mrs wilcox of course
p00082_A,00082,A,but as we ve insured against third party risks it won t so much matter
p00083_A,00083,A,cart and car being practically at right angles
p00084_A,00084,A,i didn t want to henry i might have been wrong and every one hates illnesses
p00085_A,00085,A,father s eaten nothing
p00086_A,00086,A,butter dolly
p00087_A,00087,A,then why oughtn t the elms in the churchyard to be pollarded
p00088_A,00088,A,one minute i m busy well crane who s been driving it do you suppose
p00089_A,00089,A,don t know i m sure sir no one s driven it since i ve been back but of course there s the fortnight i ve been away with the other car in yorkshire
p00090_A,00090,A,charles your father s down something s happened he wants you in the house at once oh charles
p00091_A,00091,A,i can t of course say for the time i ve been in yorkshire no more mud now sir
p00092_A,00092,A,she wants howards end
p00093_A,00093,A,no sir
p00094_A,00094,A,howards end
p00095_A,00095,A,dolly go back at once my father s much annoyed with you charles come in at once to father he s had a letter that s too awful
p00096_A,00096,A,oh mr wilcox
p00097_A,00097,A,come evie don t waste time sit down
p00098_A,00098,A,a note in my mother s handwriting in an envelope addressed to my father sealed inside no date no signature forwarded through the matron of that nursing home now the question is
p00099_A,00099,A,why it s only in pencil i said so pencil never counts
p00100_A,00100,A,that she would have that it is a case of undue influence no to my mind the question is the the invalid s condition at the time she wrote
p00101_A,00101,A,why you just said it was
p00102_A,00102,A,never mind if i did and hold your tongue
p00103_A,00103,A,mother believed so in ancestors too it isn t like her to leave anything to an outsider who d never appreciate
p00104_A,00104,A,presumably she knows mother will have told her she got twice or three times into the nursing home presumably she is awaiting developments
p00105_A,00105,A,what a horrid woman
p00106_A,00106,A,why she may be coming down to turn us out now
p00107_A,00107,A,that paul business was pretty scandalous though
p00108_A,00108,A,i want no more of the paul business charles as i said at the time and besides it is quite apart from this business margaret schlegel has been officious and tiresome during this terrible week and we have all suffered under her but upon my soul she s honest she s not in collusion with the matron i m absolutely certain of it nor was she with the doctor i m equally certain of that she did not hide anything from us for up to that very afternoon she was as ignorant as we are she like ourselves was a dupe you see charles in her terrible pain your mother put us all in false positions paul would not have left england you would not have gone to italy nor evie and i into yorkshire if only we had known well miss schlegel s position has been equally false take all in all she has not come out of it badly
p00109_A,00109,A,but those chrysanthemums
p00110_A,00110,A,or coming down to the funeral at all
p00111_A,00111,A,why shouldn t she come down she had the right to and she stood far back among the hilton women the flowers certainly we should not have sent such flowers but they may have seemed the right thing to her evie and for all you know they may be the custom in germany
p00112_A,00112,A,oh i forget she isn t really english that would explain a lot
p00113_A,00113,A,i hope charles took the hint
p00114_A,00114,A,yes that is to say her husband wrote later on and thanked me for being a little kind to her and actually gave me her silver vinaigrette don t you think that is extraordinarily generous it has made me like him very much he hopes that this will not be the end of our acquaintance but that you and i will go and stop with evie some time in the future i like mr wilcox he is taking up his work rubber it is a big business i gather he is launching out rather charles is in it too charles is married a pretty little creature but she doesn t seem wise they took on the flat but now they have gone off to a house of their own
p00115_A,00115,A,but what an extraordinary
p00116_A,00116,A,i hope you were pleased
p00117_A,00117,A,tibby had better first wonder what he ll do cheers children it s mrs lanoline
p00118_A,00118,A,it was a concert at the queen s hall i think you will recollect when i tell you that it included a performance of the fifth symphony of beethoven
p00119_A,00119,A,we hear the fifth practically every time it s done so i m not sure do you remember helen
p00120_A,00120,A,likely enough for i steal umbrellas even oftener than i hear beethoven did you get it back
p00121_A,00121,A,the lady who called here yesterday thought that you were calling too and that she could find you
p00122_A,00122,A,this afternoon call
p00123_A,00123,A,saturday afternoon or sunday afternoon
p00124_A,00124,A,really and you were still calling on sunday when your wife came here a long visit
p00125_A,00125,A,it was good of you to come and explain the rest is naturally no concern of ours
p00126_A,00126,A,don t talk to me about the pole star i know its little ways it goes round and round and you go round after it
p00127_A,00127,A,but not good country there is it
p00128_A,00128,A,did you actually go off the roads
p00129_A,00129,A,oh yes i always meant to go off the roads but the worst of it is that it s more difficult to find one s way
p00130_A,00130,A,mr bast you re a born adventurer no professional athlete would have attempted what you ve done it s a wonder your walk didn t end in a broken neck whatever did your wife say
p00131_A,00131,A,excuse me mr bast but you re wrong there it didn t it came from something far greater
p00132_A,00132,A,then you don t think i was foolish
p00133_A,00133,A,heavens no
p00134_A,00134,A,i m very glad you say that now my wife would never understand not if i explained for days
p00135_A,00135,A,oh bother not to say dash i had forgotten we were dining out but do do come round again and have a talk
p00136_A,00136,A,why better
p00137_A,00137,A,i know but people don t go then perhaps you know best but never forget you re better than jefferies
p00138_A,00138,A,len who s miss schlegel
p00139_A,00139,A,have i i thought i had a million
p00140_A,00140,A,oh we ve had a splendid evening we belong to a kind of club that reads papers margaret and i all women but there is a discussion after this evening it was on how one ought to leave one s money whether to one s family or to the poor and if so how oh most interesting
p00141_A,00141,A,sounds a most original entertainment i wish evie would go to that sort of thing but she hasn t the time she s taken to breeding aberdeen terriers jolly little dogs
p00142_A,00142,A,i expect we d better be doing the same really
p00143_A,00143,A,yes quickness in argument time after time i ve missed scoring a point because the other man has had the gift of the gab and i haven t oh i believe in these discussions oh yes it doesn t much matter what subject you take
p00144_A,00144,A,about mr bast yes do he ll be more lenient to a special case
p00145_A,00145,A,what in
p00146_A,00146,A,porphyrion fire insurance company
p00147_A,00147,A,naturally the man who s in a situation when he applies stands a better chance is in a stronger position that the man who isn t it looks as if he s worth something i know by myself this is letting you into the state secrets it affects an employer greatly human nature i m afraid
p00148_A,00148,A,i hadn t thought of that
p00149_A,00149,A,our human nature appears to be the other way round we employ people because they re unemployed the boot man for instance
p00150_A,00150,A,i advise nothing i oughtn t to have spoken but i happen to know being more or less behind the scenes the porphyrion s a bad bad concern now don t say i said so it s outside the tariff ring
p00151_A,00151,A,certainly i won t say in fact i don t know what that means
p00152_A,00152,A,human nature i suppose
p00153_A,00153,A,oh we ve got a splendid tenant hamar bryce an invalid if charles ever wanted it but he won t dolly is so dependent on modern conveniences no we have all decided against howards end we like it in a way but now we feel that it is neither one thing nor the other one must have one thing or the other
p00154_A,00154,A,and mine
p00155_A,00155,A,next september
p00156_A,00156,A,every one moving good bye
p00157_A,00157,A,do yes that s worth doing let us
p00158_A,00158,A,ladies brighten
p00159_A,00159,A,yes i know the darlings are regular sunbeams let me give you a plate
p00160_A,00160,A,your company is the porphyrion isn t it
p00161_A,00161,A,yes that s so it s funny how things get round
p00162_A,00162,A,why funny it was written as large as life on your card and considering we wrote to you there and that you replied on the stamped paper
p00163_A,00163,A,i couldn t say some would tell you one thing and others another for my own part i only believe half i hear not that even it s safer those clever ones come to the worse grief i ve often noticed ah you can t be too careful
p00164_A,00164,A,we were told the porphyrion s no go we wanted to tell you that s why we wrote
p00165_A,00165,A,i mean i wouldn t say he s right altogether
p00166_A,00166,A,then he is right partly mr bast i don t understand business and i dare say my questions are stupid but can you tell me what makes a concern right or wrong our friend who is also a business man was so positive he said before christmas
p00167_A,00167,A,and advised you to clear out of it but i don t see why he should know better than you do
p00168_A,00168,A,one can but see as ibsen says things happen
p00169_A,00169,A,oh the dears oh evie how too impossibly sweet
p00170_A,00170,A,we brought the little fellows round
p00171_A,00171,A,i bred em myself
p00172_A,00172,A,i ve got to be going now
p00173_A,00173,A,but play with puppies a little first
p00174_A,00174,A,this is ahab that s jezebel
p00175_A,00175,A,i ve got to be going
p00176_A,00176,A,mr wilcox mr ba must you be really good bye
p00177_A,00177,A,to help you you silly boy and don t shout
p00178_A,00178,A,highly unfair
p00179_A,00179,A,so do i you were that last sunday you are this to day mr bast i and my sister have talked you over we wanted to help you we also supposed you might help us we did not have you here out of charity which bores us but because we hoped there would be a connection between last sunday and other days what is the good of your stars and trees your sunrise and the wind if they do not enter into our daily lives they have never entered into mine but into yours we thought haven t we all to struggle against life s daily greyness against pettiness against mechanical cheerfulness against suspicion i struggle by remembering my friends others i have known by remembering some place some beloved place or tree we thought you one of these
p00180_A,00180,A,of course if there s been any misunderstanding all i can do is to go but i beg to state you were picking my brain for official information i can prove it i
p00181_A,00181,A,helen go after him do anything anything to make the noodle understand
p00182_A,00182,A,but really ought she to
p00183_A,00183,A,i would have chimed in but i felt that you could polish him off for yourselves i didn t interfere you were splendid miss schlegel absolutely splendid you can take my word for it but there are very few women who could have managed him
p00184_A,00184,A,oh yes
p00185_A,00185,A,bowling him over with those long sentences was what fetched me
p00186_A,00186,A,yes indeed
p00187_A,00187,A,with you
p00188_A,00188,A,naughty young man
p00189_A,00189,A,naughty when you re married miss wilcox won t you want outside interests
p00190_A,00190,A,he has apparently got them
p00191_A,00191,A,oh i dare say
p00192_A,00192,A,surely he has some opinion
p00193_A,00193,A,he s very clever isn t he
p00194_A,00194,A,he s gone with my blessing and now for puppies
p00195_A,00195,A,helen s right enough but i can t stand the toothy one and i shouldn t have called either of them girls
p00196_A,00196,A,evie i like that miss schlegel expects me to turn house agent for her
p00197_A,00197,A,i want a new home in september and some one must find it i can t
p00198_A,00198,A,never any good just listen to her never any good oh come
p00199_A,00199,A,well you aren t miss schlegel is he
p00200_A,00200,A,i don t care you ve made two damaging admissions and i m heartily with you in both
p00201_A,00201,A,you needn t go though
p00202_A,00202,A,no we have no real ties
p00203_A,00203,A,but you won t do anything rash margaret
p00204_A,00204,A,there s nothing rash to do
p00205_A,00205,A,who are the wilcoxes
p00206_A,00206,A,i don t manage the wilcoxes i don t see where they come in
p00207_A,00207,A,it will be as easy as eating
p00208_A,00208,A,i was thinking of father how could he settle to leave germany as he did when he had fought for it as a young man and all his feelings and friends were prussian how could he break loose with patriotism and begin aiming at something else it would have killed me when he was nearly forty he could change countries and ideals and we at our age can t change houses it s humiliating
p00209_A,00209,A,bungle my dear you are too little to recollect in fact you weren t there but the furniture was actually in the vans and on the move before the lease for wickham place was signed and emily took train with baby who was margaret then and the smaller luggage for london without so much as knowing where her new home would be getting away from that house may be hard but it is nothing to the misery that we all went through getting you into it
p00210_A,00210,A,and that s the man who beat the austrians and the danes and the french and who beat the germans that were inside himself and we re like him
p00211_A,00211,A,speak for yourself remember that i am cosmopolitan please
p00212_A,00212,A,no frau liesecke but that is because they are fresh water and different salt water ought to have tides and go up and down a great deal or else it smells look for instance at an aquarium
p00213_A,00213,A,you are not to say stink at least you may say it but you must pretend you are being funny while you say it
p00214_A,00214,A,yes that is so
p00215_A,00215,A,i hope she hasn t been hasty
p00216_A,00216,A,but sister to that paul
p00217_A,00217,A,i had too much to do dear to look at it i had everything to settle and explain and charles wilcox to keep in his place besides it isn t likely i should remember much i just remember having lunch in your bedroom
p00218_A,00218,A,the great wilcox peril will never return if i m certain of anything it s of that
p00219_A,00219,A,one is certain of nothing but the truth of one s own emotions
p00220_A,00220,A,have you got the house oh what a nuisance so we re as we were
p00221_A,00221,A,not exactly
p00222_A,00222,A,some mystery we are to be enlightened presently
p00223_A,00223,A,wait one minute
p00224_A,00224,A,but you ve never conceivably you ve never
p00225_A,00225,A,panic and emptiness don t
p00226_A,00226,A,here we all are
p00227_A,00227,A,here we are good morning helen
p00228_A,00228,A,good morning mr wilcox
p00229_A,00229,A,not a bad business
p00230_A,00230,A,no my letter s about howards end bryce has been ordered abroad and wants to sublet it i am far from sure that i shall give him permission there was no clause in the agreement in my opinion subletting is a mistake if he can find me another tenant whom i consider suitable i may cancel the agreement morning schlegel don t you think that s better than subletting
p00231_A,00231,A,it s all right dempster s bank s better
p00232_A,00232,A,no the fellow needn t
p00233_A,00233,A,he only says reduced
p00234_A,00234,A,with a man so poor every reduction must be great i consider it a deplorable misfortune
p00235_A,00235,A,you re ridiculous helen
p00236_A,00236,A,owing to god i suppose you grab the dollars god does the rest
p00237_A,00237,A,because i m an old maid i can t think why i go on like this myself
p00238_A,00238,A,but going away without taking the weymouth trip or even the lulworth without going once more up nine barrows down
p00239_A,00239,A,good i did the breaking of the ice
p00240_A,00240,A,one minute
p00241_A,00241,A,i shall enjoy seeing it
p00242_A,00242,A,you ll see it at its worst for bryce decamped abroad last monday without even arranging for a charwoman to clear up after him i never saw such a disgraceful mess it s unbelievable he wasn t in the house a month
p00243_A,00243,A,i ve more than a little bone to pick with bryce
p00244_A,00244,A,invalid type couldn t sleep
p00245_A,00245,A,poor fellow
p00246_A,00246,A,quite right
p00247_A,00247,A,dolly would have taken them but i was in fortunately
p00248_A,00248,A,what s mr bryce like
p00249_A,00249,A,now we ll be off
p00250_A,00250,A,yes but while they re learning
p00251_A,00251,A,the motor s come to stay one must get about there s a pretty church oh you aren t sharp enough well look out if the road worries you right outward at the scenery
p00252_A,00252,A,in fancy of course in fancy you had her way of walking good day
p00253_A,00253,A,it gave her quite a turn none of you girls have any nerves really of course a word from me put it all right but silly old miss avery she frightened you didn t she margaret there you stood clutching a bunch of weeds she might have said something instead of coming down the stairs with that alarming bonnet on i passed her as i came in enough to make the car shy i believe miss avery goes in for being a character some old maids do it is their last resource heaven knows what she was doing in the place but that s bryce s business not mine
p00254_A,00254,A,did you take her for a spook
p00255_A,00255,A,she s just one of the crew at the farm people like that always assume things she assumed you d know who she was she left all the howards end keys in the front lobby and assumed that you d seen them as you came in that you d lock up the house when you d done and would bring them on down to her and there was her niece hunting for them down at the farm lack of education makes people very casual hilton was full of women like miss avery once
p00256_A,00256,A,i shouldn t have disliked it perhaps
p00257_A,00257,A,i say howards end howards ended i m rather on the spot this evening eh
p00258_A,00258,A,oh mr wilcox how can you
p00259_A,00259,A,curious mounds but in with you now another time
p00260_A,00260,A,get the women out at once
p00261_A,00261,A,but stop
p00262_A,00262,A,didn t really hurt him
p00263_A,00263,A,do please stop i want to go back please
p00264_A,00264,A,i expect a little of will be more to the point than one of us
p00265_A,00265,A,you should have thought of that sooner charles
p00266_A,00266,A,there it s only a rotten cat
p00267_A,00267,A,yes madam the girl will receive compensation for it
p00268_A,00268,A,she was a very ruda girla
p00269_A,00269,A,wouldn t you have been rude
p00270_A,00270,A,oh henry i have been so naughty we ran over a cat charles told me not to jump out but i would and look your poor meg went such a flop
p00271_A,00271,A,thinking it was a dog
p00272_A,00272,A,ah a dog s a companion a dog ll remember you
p00273_A,00273,A,not to speak about and it s my left hand
p00274_A,00274,A,well hurry up and change
p00275_A,00275,A,why not
p00276_A,00276,A,by your leave let me pass please
p00277_A,00277,A,i m not at home yet to townees
p00278_A,00278,A,how do you do mr bast this is an odd business what view do you take of it
p00279_A,00279,A,there is mrs bast too
p00280_A,00280,A,i m sure i don t want to intrude but you have been so kind to me in the past in warning me about the porphyrion that i wondered why i wondered whether
p00281_A,00281,A,whether we could get him back into the porphyrion again meg this has been a cheerful business a bright evening s work that was on chelsea embankment
p00282_A,00282,A,that s right
p00283_A,00283,A,and went into a bank instead
p00284_A,00284,A,i told you all that and they reduced their staff after he had been in a month and now he s penniless and i consider that we and our informant are directly to blame
p00285_A,00285,A,i hate all this
p00286_A,00286,A,i brought them i did it all
p00287_A,00287,A,i can only advise you to go at once my sister has put you in a false position and it is kindest to tell you so it s too late to get to town but you ll find a comfortable hotel in oniton where mrs bast can rest and i hope you ll be my guests there
p00288_A,00288,A,it s work he wants can t you see
p00289_A,00289,A,you don t know what you re talking about i shall never get work now if rich people fail at one profession they can try another not i i had my groove and i ve got out of it i could do one particular branch of insurance in one particular office well enough to command a salary but that s all poetry s nothing miss schlegel one s thoughts about this and that are nothing your money too is nothing if you ll understand me i mean if a man over twenty once loses his own particular job it s all over with him i have seen it happen to others their friends gave them money for a little but in the end they fall over the edge it s no good it s the whole world pulling there always will be rich and poor
p00290_A,00290,A,won t you have something to eat i don t know what to do it isn t my house and though mr wilcox would have been glad to see you at any other time as i say i don t know what to do but i undertake to do what i can for you helen offer them something do try a sandwich mrs bast
p00291_A,00291,A,all right i ll see him
p00292_A,00292,A,madam you will be more comfortable at the hotel
p00293_A,00293,A,ne crois pas que le mari lui ressemble il est tout fait diff rent
p00294_A,00294,A,i congratulate you on your proteges
p00295_A,00295,A,you re a nice boy you are there now i love you
p00296_A,00296,A,pray don t apologise
p00297_A,00297,A,why does she call you hen has she ever seen you before
p00298_A,00298,A,seen hen before who hasn t seen hen he s serving you like me my boys you wait still we love em
p00299_A,00299,A,no let me do that
p00300_A,00300,A,i don t expect there s much to forgive
p00301_A,00301,A,but she s only a farm woman
p00302_A,00302,A,yes mrs wilcox no mrs wilcox oh yes mrs wilcox auntie received your letter quite duly auntie has gone up to your little place at the present moment shall i send the servant to direct you of course auntie does not generally look after your place she only does it to oblige a neighbour as something exceptional it gives her something to do she spends quite a lot of her time there my husband says to me sometimes i say yes mrs wilcox mrs wilcox could i prevail upon you to accept a piece of cake not if i cut it for you i cannot let you go on alone now don t you really mustn t i will direct you myself if it comes to that i must get my hat now mrs wilcox don t you move while i m gone
p00303_A,00303,A,madge go away
p00304_A,00304,A,auntie it s mrs wilcox
p00305_A,00305,A,your niece and i have come together
p00306_A,00306,A,madge go away this is no moment for your hat
p00307_A,00307,A,auntie gets more eccentric lately
p00308_A,00308,A,yes mrs wilcox of course
p00309_A,00309,A,i hope miss avery is not ill
p00310_A,00310,A,well if you ll excuse me perhaps i ought to be leaving you now the servants need seeing to at the farm auntie is so odd at times
p00311_A,00311,A,certainly mrs wilcox
p00312_A,00312,A,that is what we all say but why should it be just like helen why should she be allowed to be so queer and to grow queerer
p00313_A,00313,A,i don t suppose i ever shall
p00314_A,00314,A,come in charles could you help us at all we are again in trouble
p00315_A,00315,A,i m afraid i cannot what are the facts we are all mad more or less you know in these days
p00316_A,00316,A,the facts are as follows the facts are that she has been in england for three days and will not see us she has forbidden the bankers to give us her address she refuses to answer questions margaret finds her letters colourless there are other facts but these are the most striking
p00317_A,00317,A,it s quite impossible
p00318_A,00318,A,but helen doesn t talk that s our whole difficulty she won t talk your particular language and on that account you think she s ill
p00319_A,00319,A,not in that way
p00320_A,00320,A,i cannot make it out
p00321_A,00321,A,yes margaret you know you must take plenty
p00322_A,00322,A,have i time
p00323_A,00323,A,yes plenty
p00324_A,00324,A,i was just saying to my wife mansbridge that our main object is not to frighten miss schlegel the house as you know is my property so it should seem quite natural for us to be there the trouble is evidently nervous wouldn t you say so margaret
p00325_A,00325,A,she always was highly strung a tendency to spiritualism and those things though nothing serious musical literary artistic but i should say normal a very charming girl
p00326_A,00326,A,i can diagnose the case more bluntly if you wish
p00327_A,00327,A,forgive me but i will not
p00328_A,00328,A,this business is as broad as it s long we had better all work together you need us mrs wilcox and we need you
p00329_A,00329,A,please lady a message
p00330_A,00330,A,yes please
p00331_A,00331,A,but i like milk why send it away
p00332_A,00332,A,in the morning would i bring eggs too
p00333_A,00333,A,mine are lop eareds
p00334_A,00334,A,but the diddums can t listen he isn t nine months old
p00335_A,00335,A,that s not what i was saying
p00336_A,00336,A,good night mrs wilcox
p00337_A,00337,A,mr schlegel doesn t know we can t know everything can we
p00338_A,00338,A,mrs wilcox i have done wrong
p00339_A,00339,A,bring me a stick get some water he s shamming of course i only used the blade here carry him out into the air
p00340_A,00340,A,i think i ll go round to the police station
p00341_A,00341,A,what for
p00342_A,00342,A,no one ever told the lad he ll have a child
p00343_A,00343,A,he didn t say madam
p00344_A,00344,A,no my dear manslaughter manslaughter charles may go to prison i dare not tell him i don t know what to do what to do i m broken i m ended
p00345_A,00345,A,yes please
p00346_A,00346,A,the conclave s breaking at last i ll go
p00347_A,00347,A,yes i did
p00348_A,00348,A,as i ve given up the outdoor life that suited me and i have come home to look after the business it s no good my settling down here it s not really the country and it s not the town
p00349_A,00349,A,of course father
p00350_A,00350,A,perfectly splendidly i thought charles wanted it for the boys but last time i saw him he said no because we cannot possibly live in this part of england again charles says we ought to change our name but i cannot think what to for wilcox just suits charles and me and i can t think of any other name
p00351_A,00351,A,then i leave howards end to my wife absolutely and let everyone understand that and after i am dead let there be no jealousy and no surprise in consequence i leave my wife no money that is her own wish all that she would have had will be divided among you i am also giving you a great deal in my lifetime so that you may be independent of me that is her wish too she also is giving away a great deal of money she intends to diminish her income by half during the next ten years she intends when she dies to leave the house to her nephew down in the field is all that clear does everyone understand
p00352_A,00352,A,down in the field oh come i think we might have had the whole establishment piccaninnies included
p00353_A,00353,A,good bye old girl don t you worry about me
p00354_A,00354,A,good bye mr wilcox it does seem curious that mrs wilcox should have left margaret howards end and yet she get it after all
p00355_A,00355,A,good bye
p00356_A,00356,A,good bye my boy always take care of yourself
p00357_A,00357,A,good bye mrs wilcox
