uid,pair_id,side,text
p00046_A,00046,A,not want but there is so much to be settled and i do want to see the charles s
p00047_A,00047,A,helen won t be able to stop aunt juley she has telegraphed that she can only get away just to see you she must go back to germany as soon as you are well
p00048_A,00048,A,yes dear
p00049_A,00049,A,i have been for a little walk with miss conder
p00050_A,00050,A,i have tibby aunt juley
p00051_A,00051,A,helen is odd very
p00052_A,00052,A,in that case it is far too sudden
p00053_A,00053,A,but margaret dear i mean we mustn t be unpractical now that we ve come to facts it is too sudden surely
p00054_A,00054,A,but margaret dear
p00055_A,00055,A,i still feel quite uneasy about this business margaret
p00056_A,00056,A,the germans are too thorough and this is all very well sometimes but at other times it does not do
p00057_A,00057,A,of course i regard you schlegels as english english to the backbone and that reminds me helen s letter
p00058_A,00058,A,but go with some plan margaret if i may interfere don t be taken by surprise what do you think of the wilcoxes are they our sort are they likely people could they appreciate helen who is to my mind a very special sort of person do they care about literature and art that is most important when you come to think of it literature and art most important how old would the son be she says younger son would he be in a position to marry is he likely to make helen happy did you gather
p00059_A,00059,A,then in that case
p00060_A,00060,A,on the contrary
p00061_A,00061,A,then in that case my dear why go down i consider you odd girls and very wonderful girls and in many ways far older than your years but you won t be offended frankly i feel you are not up to this business it requires an older person dear i have nothing to call me back to swanage i am all at your disposal let me go down to this house whose name i forget instead of you
p00062_A,00062,A,i do understand i go down in no spirit of interference but to make inquiries inquiries are necessary now i am going to be rude you would say the wrong thing to a certainty you would in your anxiety for helen s happiness you would offend the whole of these wilcoxes by asking one of your impetuous questions not that one minds offending them
p00063_A,00063,A,dear margaret do come into the library and shut the door your good maids are dusting the banisters
p00064_A,00064,A,i should think so and indeed i can scarcely follow you now just imagine if you said anything of that sort to the wilcoxes i understand it but most good people would think you mad imagine how disconcerting for helen what is wanted is a person who will go slowly slowly in this business and see how things are and where they are likely to lead to
p00065_A,00065,A,i think probably it must but slowly
p00066_A,00066,A,exactly so but won t you let me just run down to howards house and save you all the discomfort i will really not interfere but i do so thoroughly understand the kind of thing you schlegels want that one quiet look round will be enough for me
p00067_A,00067,A,so uncivilised
p00068_A,00068,A,only with helen
p00069_A,00069,A,margaret is helen all right
p00070_A,00070,A,margaret margaret margaret fraulein mosebach has left her beautiful little bag behind her on the seat
p00071_A,00071,A,a specially loud part of course i do not go in for being musical i only care for music a very different thing but still i will say this for myself i do know when i like a thing and when i don t some people are the same about pictures they can go into a picture gallery miss conder can and say straight off what they feel all round the wall i never could do that but music is so different from pictures to my mind when it comes to music i am as safe as houses and i assure you tibby i am by no means pleased by everything there was a thing something about a faun in french which helen went into ecstasies over but i thought it most tinkling and superficial and said so and i held to my opinion too
p00072_A,00072,A,oh my dear how can you say such dreadful things the number of men you get here has always astonished me if there is any danger it s the other way round
p00073_A,00073,A,for a clever girl dear how very oddly you do talk helen ll have to have something more to do with them now that they re all opposite she may meet that paul in the street she cannot very well not bow
p00074_A,00074,A,how very rude
p00075_A,00075,A,no margaret most rude
p00076_A,00076,A,but you will be careful won t you
p00077_A,00077,A,helen cannot deceive me she does mind
p00078_A,00078,A,she minds i knew she d mind and i m sure a girl ought to such an experience such awful coarse grained people i know more about them than you do which you forget and if charles had taken you that motor drive well you d have reached the house a perfect wreck oh margaret you don t know what you are in for they re all bottled up against the drawing room window there s mrs wilcox i ve seen her there s paul there s evie who is a minx there s charles i saw him to start with and who would an elderly man with a moustache and a copper coloured face be
p00079_A,00079,A,i knew it and there s mr wilcox
p00080_A,00080,A,it s as well to be prepared
p00081_A,00081,A,why
p00082_A,00082,A,but imagine the evenings turn the electric light on here or there and it s almost the same room one evening they may forget to draw their blinds down and you ll see them and the next you yours and they ll see you impossible to sit out on the balconies impossible to water the plants or even speak imagine going out of the front door and they come out opposite at the same moment and yet you tell me that plans are unnecessary and you d rather risk it
p00083_A,00083,A,oh margaret most dangerous
p00084_A,00084,A,oh shame what a shocking speech
p00085_A,00085,A,but this is something quite new
p00086_A,00086,A,i call that rather cynical
p00087_A,00087,A,that s more like socialism
p00088_A,00088,A,there they go there goes fraulein mosebach really for a german she does dress charmingly oh
p00089_A,00089,A,helen was looking up at the wilcoxes flat
p00090_A,00090,A,i beg your pardon i interrupted you what was it you were saying about reality
p00091_A,00091,A,do tell me this at all events are you for the rich or for the poor
p00092_A,00092,A,for riches
p00093_A,00093,A,so am i and so i am afraid are most of my acquaintances at swanage but i am surprised that you agree with us
p00094_A,00094,A,not at all dear i wish you would let me help you in more important things
p00095_A,00095,A,staring most rudely
p00096_A,00096,A,you needn t go though
p00097_A,00097,A,but you won t do anything rash margaret
p00098_A,00098,A,margaret magsy it isn t true surely what mr wilcox says that you want to go away early next week
p00099_A,00099,A,but going away without taking the weymouth trip or even the lulworth without going once more up nine barrows down
p00100_A,00100,A,to really take my tiresome chest in hand important margaret dear take the lulworth when helen comes
p00101_A,00101,A,how very odd of helen mr wilcox
p00102_A,00102,A,can he spare you margaret important i should like you to have some companion to take walks with do try miss conder
p00103_A,00103,A,but she is not really interesting if only you had helen
p00104_A,00104,A,no but he has to do his chinese some real companion is what you need really helen is odd
p00105_A,00105,A,not content with going abroad why does she want to go back there at once
p00106_A,00106,A,i want a house its name is howards lodge do you know where it is
p00107_A,00107,A,mr wilcox she s wanting howards end
p00108_A,00108,A,excuse me asking but are you the younger mr wilcox or the elder
p00109_A,00109,A,i am miss schlegel s aunt i ought to introduce myself oughtn t i my name is mrs munt
p00110_A,00110,A,possibly
p00111_A,00111,A,that is very kind
p00112_A,00112,A,my niece is not with you by any chance
p00113_A,00113,A,i should like to come up
p00114_A,00114,A,in front if i may then we can talk
p00115_A,00115,A,this is very good of you very good indeed it is just what i should have wished
p00116_A,00116,A,you see we heard from helen this morning
p00117_A,00117,A,not at all mr wilcox
p00118_A,00118,A,i should love going through the village naturally i am very anxious to talk things over with you you can well imagine that the news was a great shock to us
p00119_A,00119,A,mr wilcox margaret has told me everything everything i have seen helen s letter
p00120_A,00120,A,about helen helen of course helen is a very exceptional person i am sure you will let me say this feeling towards her as you do indeed all the schlegels are exceptional i come in no spirit of interference but it was a great shock
p00121_A,00121,A,margaret could not come herself on account of poor tibby so i am here to represent her and to have a good talk
p00122_A,00122,A,helen mr wilcox my niece and you
p00123_A,00123,A,i trust there has been no misunderstanding her letter certainly read that way
p00124_A,00124,A,that you and she
p00125_A,00125,A,then you didn t the least
p00126_A,00126,A,but you are paul
p00127_A,00127,A,then why did you say so at the station
p00128_A,00128,A,yes they care for one another very much indeed i dare say they will tell you about it by and by we heard this morning
p00129_A,00129,A,if that is your attitude mr wilcox i prefer to walk
p00130_A,00130,A,i quite agree sir the thing is impossible and i will come up and stop it my niece is a very exceptional person and i am not inclined to sit still while she throws herself away on those who will not appreciate her considering she has only known your brother since wednesday and only met your father and mother at a stray hotel
p00131_A,00131,A,no need to warn us mr wilcox i assure you the warning is all the other way my niece has been very foolish and i shall give her a good scolding and take her back to london with me
p00132_A,00132,A,if i were a man mr wilcox for that last remark i d box your ears you re not fit to clean my niece s boots to sit in the same room with her and you dare you actually dare i decline to argue with such a person
p00133_A,00133,A,and all that i know is
p00134_A,00134,A,oh my darling helen
p00135_A,00135,A,the younger can i do anything for you
p00136_A,00136,A,oh rather miss schlegel is stopping with us did you want to see her
p00137_A,00137,A,i ll call you a cab no wait a mo our motor s here i ll run you up in it
p00138_A,00138,A,not at all if you ll just wait till they bring out a parcel from the office this way
p00139_A,00139,A,no i came over with my father he has gone on north in your train you ll see miss schlegel at lunch you re coming up to lunch i hope
p00140_A,00140,A,in front or behind which do you prefer it may be windy in front
p00141_A,00141,A,but excuse me one moment i can t think what they re doing with that parcel hi hi you there are you going to keep me waiting all day parcel for wilcox howards end just look sharp this station s abominably organised if i had my way the whole lot of em should get the sack may i help you in
p00142_A,00142,A,very good of you to say so i was just tooling my father over to catch the down train
p00143_A,00143,A,extremely sorry mrs munt
p00144_A,00144,A,and do you object to going through the village it is rather a longer spin but i have one or two commissions
p00145_A,00145,A,what news
p00146_A,00146,A,i beg your pardon i didn t catch
p00147_A,00147,A,i wonder when they ll learn wisdom and tar the roads
p00148_A,00148,A,i m sorry to be so dense but i still haven t quite understood
p00149_A,00149,A,miss schlegel and myself
p00150_A,00150,A,what way
p00151_A,00151,A,i think i catch your meaning what an extraordinary mistake
p00152_A,00152,A,scarcely as i am already engaged to another lady oh good god don t tell me it s some silliness of paul s
p00153_A,00153,A,i m not
p00154_A,00154,A,i said nothing of the sort i beg your pardon i did not my name is charles do you mean to tell me that paul do you mean to tell me that paul and your niece
p00155_A,00155,A,the idiot the idiot the little fool
p00156_A,00156,A,i beg you will do no such thing i take you up this moment to the house let me tell you the thing s impossible and must be stopped
p00157_A,00157,A,could you possibly lower your voice the shopman will overhear i warn you paul hasn t a penny it s useless
p00158_A,00158,A,he has to make his way out in nigeria he couldn t think of marrying for years and when he does it must be a woman who can stand the climate and is in other ways why hasn t he told us of course he s ashamed he knows he s been a fool and so he has a downright fool whereas miss schlegel has lost no time in publishing the news
p00159_A,00159,A,all i know is she s spread the thing and he hasn t and my father s away and i
p00160_A,00160,A,might i finish my sentence please
p00161_A,00161,A,aunt juley i have just had a telegram from margaret i i meant to stop your coming it isn t it s over aunt juley dear don t don t let them know i ve been so silly it wasn t anything do bear up for my sake
p00162_A,00162,A,paul
p00163_A,00163,A,why be so polite to servants they don t understand it
p00164_A,00164,A,don t let them know they are never to know
p00165_A,00165,A,i expect so
p00166_A,00166,A,now comes the wonderful movement first of all the goblins and then a trio of elephants dancing
p00167_A,00167,A,no look out for the part where you think you have done with the goblins and they come back
p00168_A,00168,A,oh do stop
p00169_A,00169,A,here s the house a regular hen coop
p00170_A,00170,A,careful over what aunt juley
p00171_A,00171,A,i knew it i told you so it is the little things one bungles at the big real ones are nothing when they come
p00172_A,00172,A,aunt juley wouldn t that be meg s train
p00173_A,00173,A,oh i do wonder i do wonder whether she s taken the house
p00174_A,00174,A,yes
p00175_A,00175,A,meg and i haven t got such tender hearts if there s a chance of a cheap house we go for it
p00176_A,00176,A,you see the wilcoxes collect houses as your victor collects tadpoles they have one ducie street two howards end where my great rumpus was three a country seat in shropshire four charles has a house in hilton and five another near epsom and six evie will have a house when she marries and probably a pied a terre in the country which makes seven oh yes and paul a hut in africa makes eight i wish we could get howards end that was something like a dear little house didn t you think so aunt juley
p00177_A,00177,A,paul paul paul is there any truth in this
p00178_A,00178,A,i didn t i don t
p00179_A,00179,A,charles dear charles dear charles one doesn t ask plain questions there aren t such things miss schlegel would you take your aunt up to your room or to my room whichever you think best paul do find evie and tell her lunch for six but i m not sure whether we shall all be downstairs for it
p00180_A,00180,A,it is all right dear they have broken off the engagement
p00181_A,00181,A,mother are you aware that paul has been playing the fool again
p00182_A,00182,A,engagement
p00183_A,00183,A,i understand at least i understand as much as ever is understood of these things tell me now what happened on the monday morning
p00184_A,00184,A,how helen
p00185_A,00185,A,was paul there
p00186_A,00186,A,i don t think that the wilcoxes struck me as being genuine people particularly the wife
p00187_A,00187,A,knew what
p00188_A,00188,A,oh she must have overheard you
p00189_A,00189,A,to think that because you and a young man meet for a moment there must be all these telegrams and anger i ve often thought about it helen it s one of the most interesting things in the world the truth is that there is a great outer life that you and i have never touched a life in which telegrams and anger count personal relations that we think supreme are not supreme there there love means marriage settlements death death duties so far i m clear but here my difficulty this outer life though obviously horrid often seems the real one there s grit in it it does breed character do personal relations lead to sloppiness in the end
p00190_A,00190,A,don t you feel it now
p00191_A,00191,A,helen let us in
p00192_A,00192,A,you ve been taking this gentleman s umbrella
p00193_A,00193,A,helen you must not be so ramshackly you took this gentleman s umbrella away from queen s hall and he has had the trouble of coming round for it
p00194_A,00194,A,but if you will stop now helen how stupid you ve been
p00195_A,00195,A,don t you see that you ve frightened him away i meant him to stop to tea you oughtn t to talk about stealing or holes in an umbrella i saw his nice eyes getting so miserable no it s not a bit of good now
p00196_A,00196,A,no i agree with aunt juley i d rather mistrust people than lose my little ricketts there are limits
p00197_A,00197,A,in a way i wish we had a real boy in the house the kind of boy who cares for men it would make entertaining so much easier
p00198_A,00198,A,leave tibby alone
p00199_A,00199,A,yes but it s the wrong sort of men helen means
p00200_A,00200,A,you do what you can for the house the drawing room reeks of smoke
p00201_A,00201,A,with an india shawl over her shoulders
p00202_A,00202,A,how inconceivable it would be if the royal family cared about art
p00203_A,00203,A,nothing
p00204_A,00204,A,i m not grave
p00205_A,00205,A,helen you must tell me whether this thing worries you
p00206_A,00206,A,the ws coming
p00207_A,00207,A,really
p00208_A,00208,A,if even that worries you we could arrange something there s no reason we should be near people who displease us or whom we displease thanks to our money we might even go away for a little
p00209_A,00209,A,bother the whole family helen stop giggling and pirouetting and go and finish your packing why can t the woman leave us alone
p00210_A,00210,A,most certainly it has frieda but that will not prevent me from being bored with the wilcoxes if i return the call
p00211_A,00211,A,if you are going to germany go and pack if you aren t go and call on the wilcoxes instead of me
p00212_A,00212,A,helen i told you about poor mrs wilcox that sad business
p00213_A,00213,A,i have had a correspondence with her son he was winding up the estate and wrote to ask me whether his mother had wanted me to have anything i thought it good of him considering i knew her so little i said that she had once spoken of giving me a christmas present but we both forgot about it afterwards
p00214_A,00214,A,not anything to do with bracknell
p00215_A,00215,A,now helen what did really happen
p00216_A,00216,A,lan
p00217_A,00217,A,but what an extraordinary
p00218_A,00218,A,but how on earth
p00219_A,00219,A,bag it by all means i m not sure that this is so funny helen it means some horrible volcano smoking somewhere doesn t it
p00220_A,00220,A,her husband may be though
p00221_A,00221,A,was she pretty
p00222_A,00222,A,tibby and i have again been wondering where we ll live next september
p00223_A,00223,A,we hear the fifth practically every time it s done so i m not sure do you remember helen
p00224_A,00224,A,mr bast you re a born adventurer no professional athlete would have attempted what you ve done it s a wonder your walk didn t end in a broken neck whatever did your wife say
p00225_A,00225,A,heavens no
p00226_A,00226,A,you ve not been content to dream as we have
p00227_A,00227,A,i must show you a picture upstairs
p00228_A,00228,A,cold
p00229_A,00229,A,tired
p00230_A,00230,A,i say helen
p00231_A,00231,A,are we really going to follow up mr bast
p00232_A,00232,A,i think we won t
p00233_A,00233,A,it s no good i think unless you really mean to know people the discussion brought that home to me we got on well enough with him in a spirit of excitement but think of rational intercourse we mustn t play at friendship no it s no good
p00234_A,00234,A,just so and possibly worse than dull
p00235_A,00235,A,but he said something about a concert and an umbrella
p00236_A,00236,A,helen come to bed
p00237_A,00237,A,yes
p00238_A,00238,A,very much what one chooses it s something that isn t money one can t say more
p00239_A,00239,A,probably
p00240_A,00240,A,it seems so
p00241_A,00241,A,now that we have to leave wickham place i begin to think it s that for mrs wilcox it was certainly howards end it is sad to suppose that places may ever be more important than people
p00242_A,00242,A,i expect we d better be doing the same really
p00243_A,00243,A,but this is going to be far better than the debate itself
p00244_A,00244,A,about mr bast yes do he ll be more lenient to a special case
p00245_A,00245,A,porphyrion fire insurance company
p00246_A,00246,A,i hadn t thought of that
p00247_A,00247,A,certainly i won t say in fact i don t know what that means
p00248_A,00248,A,and some people are lucky enough to have both you re doing yourself proud mr wilcox my congratulations
p00249_A,00249,A,sugar
p00250_A,00250,A,i quite agree and that s why i was curious to know is it a solid well established concern
p00251_A,00251,A,then he is right partly mr bast i don t understand business and i dare say my questions are stupid but can you tell me what makes a concern right or wrong our friend who is also a business man was so positive he said before christmas
p00252_A,00252,A,so you like carlyle
p00253_A,00253,A,mr wilcox mr ba must you be really good bye
p00254_A,00254,A,helen
p00255_A,00255,A,you in there
p00256_A,00256,A,why you re all alone
p00257_A,00257,A,come back to the wilcoxes and tell me later mr w much concerned and slightly titillated
p00258_A,00258,A,well done but come into the drawing room now and don t talk about him to the wilcoxes make light of the whole thing
p00259_A,00259,A,i needn t but hadn t i better it s really getting rather serious we let chance after chance slip and the end of it is we shall be bundled out bag and baggage into the street we don t know what we want that s the mischief with us
p00260_A,00260,A,interesting people don t get one houses
p00261_A,00261,A,it s a better vein than the cosmopolitan now children which is it to be you know the ducie street house shall i say yes or shall i say no tibby love which i m specially anxious to pin you both it depends on nothing of the sort say yes i think that our race is degenerating we cannot settle even this little thing what will it be like when we have to settle a big one
p00262_A,00262,A,helen may be right
p00263_A,00263,A,wait one minute
p00264_A,00264,A,oh really
p00265_A,00265,A,what do you know
p00266_A,00266,A,but we would still see each other very often and you
p00267_A,00267,A,what s happened to you
p00268_A,00268,A,i don t know what s happened to either of us we must both have gone mad look here sit down
p00269_A,00269,A,there now whatever whatever is the matter
p00270_A,00270,A,oh helen stop saying don t it s ignorant it s as if your head wasn t out of the slime don t is probably what mrs bast says all the day to mr bast well
p00271_A,00271,A,that s better well where shall i begin when i arrived at waterloo no i ll go back before that because i m anxious you should know everything from the first the first was about ten days ago it was the day mr bast came to tea and lost his temper i was defending him and mr wilcox became jealous about me however slightly i thought it was the involuntary thing which men can t help any more than we can you know at least i know in my own case when a man has said to me so and so s a pretty girl i am seized with a momentary sourness against so and so and long to tweak her ear it s a tiresome feeling but not an important one and one easily manages it but it wasn t only this in mr wilcox s case i gather now
p00272_A,00272,A,it is wonderful knowing that a real man cares for you the mere fact of that grows more tremendous remember i ve known and liked him steadily for nearly three years
p00273_A,00273,A,no
p00274_A,00274,A,yes of that i m pretty sure indeed i began the moment he spoke to me
p00275_A,00275,A,i had but am wanting a long talk about it now what is it against him helen you must try and say
p00276_A,00276,A,but what has mr wilcox to do with paul
p00277_A,00277,A,that s foolish in the first place i disagree about the outer life well we ve often argued that the real point is that there is the widest gulf between my love making and yours yours was romance mine will be prose i m not running it down a very good kind of prose but well considered well thought out for instance i know all mr wilcox s faults he s afraid of emotion he cares too much about success too little about the past his sympathy lacks poetry and so isn t sympathy really i d even say that spiritually he s not as honest as i am doesn t that satisfy you
p00278_A,00278,A,i don t intend him or any man or any woman to be all my life good heavens no there are heaps of things in me that he doesn t and shall never understand so with him there are heaps of things in him more especially things that he does that will always be hidden from me he has all those public qualities which you so despise and which enable all this if wilcoxes hadn t worked and died in england for thousands of years you and i couldn t sit here without having our throats cut there would be no trains no ships to carry us literary people about in no fields even just savagery no perhaps not even that without their spirit life might never have moved out of protoplasm more and more do i refuse to draw my income and sneer at those who guarantee it there are times when it seems to me
p00279_A,00279,A,that s brutal mine is an absolutely different case i ve thought things out
p00280_A,00280,A,rubbish
p00281_A,00281,A,it s all right dempster s bank s better
p00282_A,00282,A,he only says reduced
p00283_A,00283,A,don t ever discuss political economy with henry it ll only end in a cry
p00284_A,00284,A,he is such a man in theory but oh helen in theory
p00285_A,00285,A,why should you put things so bitterly dearie
p00286_A,00286,A,oh helen am i will it be as dreadful for poor henry as all that
p00287_A,00287,A,what is it oh what s wrong is tibby ill
p00288_A,00288,A,who why have you come
p00289_A,00289,A,oh helen whatever have you done now
p00290_A,00290,A,helen are you mad
p00291_A,00291,A,have you actually brought two starving people from london to shropshire helen
p00292_A,00292,A,don t be absurd they aren t starving and you know it now begin from the beginning i won t have such theatrical nonsense how dare you yes how dare you bursting in to evie s wedding in this heartless way my goodness but you ve a perverted notion of philanthropy look servants people out of the windows they think it s some vulgar scandal and i must explain oh no it s only my sister screaming and only two hangers on of ours whom she has brought here for no conceivable reason
p00293_A,00293,A,very well i too am sorry about them but it beats me why you ve brought them here or why you re here yourself
p00294_A,00294,A,yes to morrow
p00295_A,00295,A,how do you do mr bast this is an odd business what view do you take of it
p00296_A,00296,A,and went into a bank instead
p00297_A,00297,A,i hope you do mr bast but it s no good mincing matters you have done yourself no good by coming here if you intend to confront mr wilcox and to call him to account for a chance remark you will make a very great mistake
p00298_A,00298,A,helen i like mr bast i agree that he s worth helping i agree that we are directly responsible
p00299_A,00299,A,let me tell you once for all that if you take up that attitude i ll do nothing no doubt you re right logically and are entitled to say a great many scathing things about henry only i won t have it so choose if you promise to take them quietly to the george i will speak to henry about them in my own way mind there is to be none of this absurd screaming about justice i have no use for justice if it was only a question of money we could do it ourselves but he wants work and that we can t give him but possibly henry can
p00300_A,00300,A,nor am i concerned with duty i m concerned with the characters of various people whom we know and how things being as they are things may be made a little better mr wilcox hates being asked favours all business men do but i am going to ask him at the risk of a rebuff because i want to make things a little better
p00301_A,00301,A,oh my darling my darling forgive me
p00302_A,00302,A,i told you nothing that was true
p00303_A,00303,A,helen you wouldn t think i d invent that
p00304_A,00304,A,we thought it was illness but even then i haven t behaved worthily i ought not to have consulted any one what would our father have thought of me
p00305_A,00305,A,come away from those books helen do talk to me
p00306_A,00306,A,but why didn t you tell me dearest
p00307_A,00307,A,i believe you would never have told me
p00308_A,00308,A,i have not heard of monica
p00309_A,00309,A,you are very fond of her then
p00310_A,00310,A,helen you ve not forgiven me for my treachery you couldn t talk like this to me if you had
p00311_A,00311,A,series of mistakes
p00312_A,00312,A,all
p00313_A,00313,A,no one
p00314_A,00314,A,the house is dead why worry on about it
p00315_A,00315,A,interested are you very well i must tell you i suppose my husband lent it on condition we but by a mistake all our things were unpacked and miss avery instead of look here i can t go on like this i warn you i won t helen why should you be so miserably unkind to me simply because you hate henry
p00316_A,00316,A,there s nothing to tell
p00317_A,00317,A,yes but i don t feel inclined to talk
p00318_A,00318,A,not that but i can t
p00319_A,00319,A,you mean that you want to go away from me
p00320_A,00320,A,certainly dearest
p00321_A,00321,A,how did this come henry would have done what he could
p00322_A,00322,A,surely you remember howards end
p00323_A,00323,A,miss avery was extraordinary she loved mrs wilcox and would rather furnish her home with our things than think of it empty in consequence here are all the library books
p00324_A,00324,A,the sword looks well though
p00325_A,00325,A,yes doesn t it
p00326_A,00326,A,i warehoused that in london why
p00327_A,00327,A,curious too that the carpet fits
p00328_A,00328,A,you still have a mania for under furnishing would you care to come into the dining room before you start there s no carpet there
p00329_A,00329,A,look at the chairs though
p00330_A,00330,A,north west
p00331_A,00331,A,but why has miss avery made them set to partners i shall just
p00332_A,00332,A,try a drawing room chair
p00333_A,00333,A,helen what a memory you have for some things you re perfectly right it s a room that men have spoilt through trying to make it nice for women men don t know what we want
