pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00010,Marianne,Elinor,80,82,that is an expression sir john which i particularly dislike i abhor every common place phrase by which wit is intended and setting one s cap at a man or making a conquest are the most odious of all their tendency is gross and illiberal and if their construction could ever be deemed clever time has long ago destroyed all its ingenuity,well marianne for one morning i think you have done pretty well you have already ascertained mr willoughby s opinion in almost every matter of importance you know what he thinks of cowper and scott you are certain of his estimating their beauties as he ought and you have received every assurance of his admiring pope no more than is proper but how is your acquaintance to be long supported under such extraordinary despatch of every subject for discourse you will soon have exhausted each favourite topic another meeting will suffice to explain his sentiments on picturesque beauty and second marriages and then you can have nothing farther to ask,Elinor; John Middleton; Mrs. Dashwood,F,major,F,major,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
00011,John Middleton,Marianne,81,83,ay you will make conquests enough i dare say one way or other poor brandon he is quite smitten already and he is very well worth setting your cap at i can tell you in spite of all this tumbling about and spraining of ankles,elinor is this fair is this just are my ideas so scanty but i see what you mean i have been too much at my ease too happy too frank i have erred against every common place notion of decorum i have been open and sincere where i ought to have been reserved spiritless dull and deceitful had i talked only of the weather and the roads and had i spoken only once in ten minutes this reproach would have been spared,Elinor; Marianne; Mrs. Dashwood,M,intermediate,F,major,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00012,Elinor,Mrs. Dashwood,82,84,well marianne for one morning i think you have done pretty well you have already ascertained mr willoughby s opinion in almost every matter of importance you know what he thinks of cowper and scott you are certain of his estimating their beauties as he ought and you have received every assurance of his admiring pope no more than is proper but how is your acquaintance to be long supported under such extraordinary despatch of every subject for discourse you will soon have exhausted each favourite topic another meeting will suffice to explain his sentiments on picturesque beauty and second marriages and then you can have nothing farther to ask,my love you must not be offended with elinor she was only in jest i should scold her myself if she were capable of wishing to check the delight of your conversation with our new friend,Marianne; Mrs. Dashwood,F,major,F,intermediate,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
00013,Mrs. Dashwood,Marianne,84,86,my love you must not be offended with elinor she was only in jest i should scold her myself if she were capable of wishing to check the delight of your conversation with our new friend,that is exactly what i think of him,Elinor; Marianne,F,intermediate,F,major,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0
00014,Mr. Willoughby,Elinor,85,87,brandon is just the kind of man whom every body speaks well of and nobody cares about whom all are delighted to see and nobody remembers to talk to,do not boast of it however for it is injustice in both of you he is highly esteemed by all the family at the park and i never see him myself without taking pains to converse with him,Elinor; Marianne,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00015,Marianne,Mr. Willoughby,86,88,that is exactly what i think of him,that he is patronised by you is certainly in his favour but as for the esteem of the others it is a reproach in itself who would submit to the indignity of being approved by such a woman as lady middleton and mrs jennings that could command the indifference of any body else,Elinor; Mr. Willoughby,F,major,M,intermediate,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0
00016,Mr. Willoughby,Marianne,90,92,in defence of your prot g you can even be saucy,that is to say he has told you that in the east indies the climate is hot and the mosquitoes are troublesome,Elinor; Marianne,M,intermediate,F,major,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0
00017,Marianne,Mr. Willoughby,92,94,that is to say he has told you that in the east indies the climate is hot and the mosquitoes are troublesome,perhaps his observations may have extended to the existence of nabobs gold mohrs and palanquins,Elinor; Mr. Willoughby,F,major,M,intermediate,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0
00018,Elinor,Marianne,95,97,i may venture to say that his observations have stretched much further than your candour but why should you dislike him,add to which that he has neither genius taste nor spirit that his understanding has no brilliancy his feelings no ardour and his voice no expression,Marianne; Mr. Willoughby,F,major,F,major,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
00019,Mr. Willoughby,Elinor,96,98,i do not dislike him i consider him on the contrary as a very respectable man who has every body s good word and nobody s notice who has more money than he can spend more time than he knows how to employ and two new coats every year,you decide on his imperfections so much in the mass and so much on the strength of your own imagination that the commendation i am able to give of him is comparatively cold and insipid i can only pronounce him to be a sensible man well bred well informed of gentle address and i believe possessing an amiable heart,Elinor; Marianne,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00020,Marianne,Mr. Willoughby,97,99,add to which that he has neither genius taste nor spirit that his understanding has no brilliancy his feelings no ardour and his voice no expression,miss dashwood you are now using me unkindly you are endeavouring to disarm me by reason and to convince me against my will but it will not do you shall find me as stubborn as you can be artful i have three unanswerable reasons for disliking colonel brandon he threatened me with rain when i wanted it to be fine he has found fault with the hanging of my curricle and i cannot persuade him to buy my brown mare if it will be any satisfaction to you however to be told that i believe his character to be in other respects irreproachable i am ready to confess it and in return for an acknowledgment which must give me some pain you cannot deny me the privilege of disliking him as much as ever,Elinor; Mr. Willoughby,F,major,M,intermediate,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00021,Mr. Willoughby,Elinor,99,101,miss dashwood you are now using me unkindly you are endeavouring to disarm me by reason and to convince me against my will but it will not do you shall find me as stubborn as you can be artful i have three unanswerable reasons for disliking colonel brandon he threatened me with rain when i wanted it to be fine he has found fault with the hanging of my curricle and i cannot persuade him to buy my brown mare if it will be any satisfaction to you however to be told that i believe his character to be in other respects irreproachable i am ready to confess it and in return for an acknowledgment which must give me some pain you cannot deny me the privilege of disliking him as much as ever,no her opinions are all romantic,Elinor; Marianne,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
00022,Elinor,Margaret,114,116,take care margaret it may be only the hair of some great uncle of his,i must not tell may i elinor,Margaret,F,major,F,minor,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0
00023,Marianne,Mrs. Jennings,117,119,remember that whatever your conjectures may be you have no right to repeat them,oh pray miss margaret let us know all about it what is the gentleman s name,Colonel Brandon; Elinor; Lady Middleton; Margaret; Mr. Willoughby; Mrs. Jennings,F,major,F,intermediate,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
00024,Mrs. Jennings,Marianne,121,123,yes yes we can guess where he is at his own house at norland to be sure he is the curate of the parish i dare say,margaret you know that all this is an invention of your own and that there is no such person in existence,Colonel Brandon; Elinor; Lady Middleton; Margaret; Marianne; Mr. Willoughby,F,intermediate,F,major,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00025,Margaret,Lady Middleton,124,126,well then he is lately dead marianne for i am sure there was such a man once and his name begins with an f,i hope he has had no bad news it must be something extraordinary that could make colonel brandon leave my breakfast table so suddenly,Colonel Brandon; Elinor; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,F,minor,F,minor,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0
00026,John Middleton,Mrs. Jennings,125,127,what is the matter with brandon,no bad news colonel i hope,Elinor; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,F,intermediate,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
00027,Colonel Brandon,Lady Middleton,130,132,no ma am it came from town and is merely a letter of business,my dear madam recollect what you are saying,Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,F,minor,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0
00028,Lady Middleton,Colonel Brandon,132,134,my dear madam recollect what you are saying,no indeed it is not,Colonel Brandon; Elinor; John Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,F,minor,M,intermediate,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
00029,Mrs. Jennings,Marianne,139,141,in town what can you have to do in town at this time of year,but if you write a note to the housekeeper mr brandon will it not be sufficient,Colonel Brandon; Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby,F,intermediate,F,major,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
00030,Colonel Brandon,John Middleton,140,142,my own loss is great in being obliged to leave so agreeable a party but i am the more concerned as i fear my presence is necessary to gain your admittance at whitwell,we must go it shall not be put off when we are so near it you cannot go to town till tomorrow brandon that is all,Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,M,intermediate,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00031,Marianne,Colonel Brandon,141,143,but if you write a note to the housekeeper mr brandon will it not be sufficient,i wish it could be so easily settled but it is not in my power to delay my journey for one day,Colonel Brandon; Elinor; John Middleton; Lady Middleton; Mr. Willoughby; Mrs. Jennings,F,major,M,intermediate,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
00032,John Middleton,Mrs. Jennings,142,144,we must go it shall not be put off when we are so near it you cannot go to town till tomorrow brandon that is all,if you would but let us know what your business is we might see whether it could be put off or not,Colonel Brandon; Elinor; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,F,intermediate,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
00033,Colonel Brandon,Mr. Willoughby,143,145,i wish it could be so easily settled but it is not in my power to delay my journey for one day,you would not be six hours later if you were to defer your journey till our return,Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,M,intermediate,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
00034,Mrs. Jennings,Colonel Brandon,144,146,if you would but let us know what your business is we might see whether it could be put off or not,i cannot afford to lose one hour,Colonel Brandon; Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby,F,intermediate,M,intermediate,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1
00035,Colonel Brandon,Marianne,146,148,i cannot afford to lose one hour,i have no doubt of it,Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,F,major,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0
00036,John Middleton,Colonel Brandon,149,151,there is no persuading you to change your mind brandon i know of old when once you are determined on anything but however i hope you will think better of it consider here are the two miss careys come over from newton the three miss dashwoods walked up from the cottage and mr willoughby got up two hours before his usual time on purpose to go to whitwell well then when will you come back again,you are very obliging but it is so uncertain when i may have it in my power to return that i dare not engage for it at all,Colonel Brandon; Elinor; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,M,intermediate,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
00037,Lady Middleton,John Middleton,150,152,i hope we shall see you at barton as soon as you can conveniently leave town and we must put off the party to whitwell till you return,oh he must and shall come back if he is not here by the end of the week i shall go after him,Colonel Brandon; Elinor; John Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,F,minor,M,intermediate,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
00038,Colonel Brandon,Mrs. Jennings,151,153,you are very obliging but it is so uncertain when i may have it in my power to return that i dare not engage for it at all,ay so do sir john and then perhaps you may find out what his business is,Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,F,intermediate,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
00039,Mrs. Jennings,Colonel Brandon,153,155,ay so do sir john and then perhaps you may find out what his business is,no only to honiton i shall then go post,Colonel Brandon; Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby,F,intermediate,M,intermediate,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0
00040,John Middleton,Elinor,156,158,well as you are resolved to go i wish you a good journey but you had better change your mind,i am afraid none at all,Colonel Brandon; Elinor; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,F,major,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1
00041,Elinor,Mrs. Jennings,158,160,i am afraid none at all,come colonel before you go do let us know what you are going about,Colonel Brandon; John Middleton; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,F,major,F,intermediate,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
00042,Colonel Brandon,Mrs. Jennings,159,161,then i must bid you farewell for a longer time than i should wish to do,i can guess what his business is however yes it is about miss williams i am sure,Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby; Mrs. Jennings,M,intermediate,F,intermediate,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0
00043,Mrs. Jennings,Marianne,160,162,come colonel before you go do let us know what you are going about,and who is miss williams,Colonel Brandon; Elinor; John Middleton; Lady Middleton; Marianne; Mr. Willoughby,F,intermediate,F,major,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0
00044,Marianne,Mrs. Jennings,162,164,and who is miss williams,she is his natural daughter,Elinor; Lady Middleton; Mr. Willoughby; Mrs. Jennings,F,major,F,intermediate,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
00045,Mrs. Jennings,Elinor,163,165,what do not you know who miss williams is i am sure you must have heard of her before she is a relation of the colonel s my dear a very near relation we will not say how near for fear of shocking the young ladies,indeed,Elinor; Lady Middleton; Marianne; Mr. Willoughby,F,intermediate,F,major,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
00046,Elinor,Mrs. Jennings,165,167,indeed,i have found you out in spite of all your tricks i know where you spent the morning,Mrs. Jennings,F,major,F,intermediate,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1
00047,Mrs. Jennings,Mr. Willoughby,167,169,i have found you out in spite of all your tricks i know where you spent the morning,did not you know that we had been out in my curricle,Elinor; Marianne; Mr. Willoughby,F,intermediate,M,intermediate,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0
00048,Marianne,Mrs. Jennings,168,170,where pray,yes yes mr impudence i know that very well and i was determined to find out where you had been to i hope you like your house miss marianne it is a very large one i know and when i come to see you i hope you will have new furnished it for it wanted it very much when i was there six years ago,Elinor; Mr. Willoughby; Mrs. Jennings,F,major,F,intermediate,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
00049,Mr. Willoughby,Marianne,169,171,did not you know that we had been out in my curricle,why should you imagine elinor that we did not go there or that we did not see the house is not it what you have often wished to do yourself,Elinor; Marianne; Mrs. Jennings,M,intermediate,F,major,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
00050,Mrs. Jennings,Elinor,170,172,yes yes mr impudence i know that very well and i was determined to find out where you had been to i hope you like your house miss marianne it is a very large one i know and when i come to see you i hope you will have new furnished it for it wanted it very much when i was there six years ago,yes marianne but i would not go while mrs smith was there and with no other companion than mr willoughby,Elinor; Marianne; Mr. Willoughby,F,intermediate,F,major,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
00051,Elinor,Mrs. Dashwood,188,190,i flatter myself that even under the disadvantage of better rooms and a broader staircase you will hereafter find your own house as faultless as you now do this,shall we see you tomorrow to dinner i do not ask you to come in the morning for we must walk to the park to call on lady middleton,Marianne; Mr. Willoughby; Mrs. Dashwood,F,major,F,intermediate,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0
00052,Mr. Willoughby,Mrs. Dashwood,189,191,there certainly are circumstances which might greatly endear it to me but this place will always have one claim of my affection which no other can possibly share how often did i wish when i was at allenham this time twelvemonth that barton cottage were inhabited i never passed within view of it without admiring its situation and grieving that no one should live in it how little did i then think that the very first news i should hear from mrs smith when i next came into the country would be that barton cottage was taken and i felt an immediate satisfaction and interest in the event which nothing but a kind of prescience of what happiness i should experience from it can account for must it not have been so marianne and yet this house you would spoil mrs dashwood you would rob it of its simplicity by imaginary improvement and this dear parlour in which our acquaintance first began and in which so many happy hours have been since spent by us together you would degrade to the condition of a common entrance and every body would be eager to pass through the room which has hitherto contained within itself more real accommodation and comfort than any other apartment of the handsomest dimensions in the world could possibly afford you are a good woman your promise makes me easy extend it a little farther and it will make me happy tell me that not only your house will remain the same but that i shall ever find you and yours as unchanged as your dwelling and that you will always consider me with the kindness which has made everything belonging to you so dear to me,is anything the matter with her is she ill,Elinor; Marianne; Mrs. Dashwood,M,intermediate,F,intermediate,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
00053,Mrs. Dashwood,Mr. Willoughby,190,192,shall we see you tomorrow to dinner i do not ask you to come in the morning for we must walk to the park to call on lady middleton,i hope not it is i who may rather expect to be ill for i am now suffering under a very heavy disappointment,Elinor; Marianne; Mr. Willoughby,F,intermediate,M,intermediate,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
00054,Mr. Willoughby,Elinor,202,204,my engagements at present are of such a nature that i dare not flatter myself it is folly to linger in this manner i will not torment myself any longer by remaining among friends whose society it is impossible for me now to enjoy,it is all very strange so suddenly to be gone it seems but the work of a moment and last night he was with us so happy so cheerful so affectionate and now after only ten minutes notice gone too without intending to return something more than what he owned to us must have happened he did not speak he did not behave like himself you must have seen the difference as well as i what can it be can they have quarrelled why else should he have shown such unwillingness to accept your invitation here,Elinor; Mrs. Dashwood,M,intermediate,F,major,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00055,Elinor,Mrs. Dashwood,226,228,why do you not ask marianne at once whether she is or she is not engaged to willoughby from you her mother and so kind so indulgent a mother the question could not give offence it would be the natural result of your affection for her she used to be all unreserve and to you more especially,we have never finished hamlet marianne our dear willoughby went away before we could get through it we will put it by that when he comes again but it may be months perhaps before that happens,Mrs. Dashwood,F,major,F,intermediate,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
00056,Mrs. Dashwood,Marianne,228,230,we have never finished hamlet marianne our dear willoughby went away before we could get through it we will put it by that when he comes again but it may be months perhaps before that happens,it is he it is indeed i know it is,Elinor; Marianne,F,intermediate,F,major,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
00057,Marianne,Elinor,229,231,months no nor many weeks,indeed marianne i think you are mistaken it is not willoughby the person is not tall enough for him and has not his air,Elinor; Mrs. Dashwood,F,major,F,major,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
00058,Elinor,Marianne,231,233,indeed marianne i think you are mistaken it is not willoughby the person is not tall enough for him and has not his air,a fortnight,Margaret; Marianne,F,major,F,major,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
00059,Marianne,Elinor,232,234,he has he has i am sure he has his air his coat his horse i knew how soon he would come,have you been lately in sussex,Elinor; Margaret,F,major,F,major,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0
00060,Marianne,Edward Ferrars,233,235,a fortnight,i was at norland about a month ago,Edward Ferrars; Elinor; Margaret,F,major,M,intermediate,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
00061,Elinor,Marianne,234,236,have you been lately in sussex,and how does dear dear norland look,Edward Ferrars; Margaret; Marianne,F,major,F,major,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
00062,Edward Ferrars,Elinor,235,237,i was at norland about a month ago,dear dear norland probably looks much as it always does at this time of the year the woods and walks thickly covered with dead leaves,Elinor; Margaret; Marianne,M,intermediate,F,major,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
00063,Elinor,Edward Ferrars,239,241,it is not every one who has your passion for dead leaves,it is a beautiful country but these bottoms must be dirty in winter,Edward Ferrars; Margaret; Marianne,F,major,M,intermediate,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0
00064,Edward Ferrars,Elinor,245,247,have you an agreeable neighbourhood here are the middletons pleasant people,marianne how can you say so how can you be so unjust they are a very respectable family mr ferrars and towards us have behaved in the friendliest manner have you forgot marianne how many pleasant days we have owed to them,Elinor; Margaret; Marianne,M,intermediate,F,major,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1
00065,Marianne,Edward Ferrars,248,250,no nor how many painful moments,no i hope my mother is now convinced that i have no more talents than inclination for a public life,Edward Ferrars; Elinor; Margaret,F,major,M,intermediate,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
00066,Mrs. Dashwood,Marianne,253,255,you have no ambition i well know your wishes are all moderate,strange that it would what have wealth or grandeur to do with happiness,Edward Ferrars; Elinor; Margaret; Marianne,F,intermediate,F,major,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
00067,Edward Ferrars,Elinor,254,256,as moderate as those of the rest of the world i believe i wish as well as every body else to be perfectly happy but like every body else it must be in my own way greatness will not make me so,grandeur has but little but wealth has much to do with it,Elinor; Margaret; Marianne; Mrs. Dashwood,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
00068,Elinor,Edward Ferrars,260,262,two thousand a year one is my wealth i guessed how it would end,hunters but why must you have hunters every body does not hunt,Edward Ferrars; Margaret; Marianne; Mrs. Dashwood,F,major,M,intermediate,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1
00069,Edward Ferrars,Margaret,262,264,hunters but why must you have hunters every body does not hunt,i wish that somebody would give us all a large fortune apiece,Elinor; Margaret; Marianne; Mrs. Dashwood,M,intermediate,F,minor,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1
00070,Margaret,Elinor,264,266,i wish that somebody would give us all a large fortune apiece,we are all unanimous in that wish i suppose in spite of the insufficiency of wealth,Edward Ferrars; Elinor; Marianne; Mrs. Dashwood,F,minor,F,major,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1
00071,Marianne,Margaret,265,267,oh that they would,oh dear how happy i should be i wonder what i should do with it,Edward Ferrars; Elinor; Margaret; Mrs. Dashwood,F,major,F,minor,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0
00072,Elinor,Mrs. Dashwood,266,268,we are all unanimous in that wish i suppose in spite of the insufficiency of wealth,i should be puzzled to spend so large a fortune myself if my children were all to be rich without my help,Edward Ferrars; Margaret; Marianne; Mrs. Dashwood,F,major,F,intermediate,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
00073,Margaret,Elinor,267,269,oh dear how happy i should be i wonder what i should do with it,you must begin your improvements on this house and your difficulties will soon vanish,Edward Ferrars; Elinor; Marianne; Mrs. Dashwood,F,minor,F,major,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0
00074,Mrs. Dashwood,Edward Ferrars,268,270,i should be puzzled to spend so large a fortune myself if my children were all to be rich without my help,what magnificent orders would travel from this family to london in such an event what a happy day for booksellers music sellers and print shops you miss dashwood would give a general commission for every new print of merit to be sent you and as for marianne i know her greatness of soul there would not be music enough in london to content her and books thomson cowper scott she would buy them all over and over again she would buy up every copy i believe to prevent their falling into unworthy hands and she would have every book that tells her how to admire an old twisted tree should not you marianne forgive me if i am very saucy but i was willing to show you that i had not forgot our old disputes,Edward Ferrars; Elinor; Margaret; Marianne,F,intermediate,M,intermediate,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
