A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
The General,Alexis Ivanovitch,141,3,no i of my own initiative thought that i ought to afford him that satisfaction and with it he was satisfied so we must part good sir it is my duty to hand over to you forty g lden three florins as per the accompanying statement here is the money and here the account which you are at liberty to verify farewell from henceforth we are strangers from you i have never had anything but trouble and unpleasantness i am about to call the landlord and explain to him that from tomorrow onwards i shall no longer be responsible for your hotel expenses also i have the honour to remain your obedient servant,why do i continue to dance attendance upon the general instead of having left him and his family long ago,Alexis Ivanovitch; Marqis De Griers,M,intermediate,M,major
The General,Alexis Ivanovitch,143,134,what do you intend to go on with this damned nonsense do you not realise the harm that it is doing me i beg of you not to laugh at me sir not to laugh at me for we have police authorities here who out of respect for my rank and for that of the baron in short sir i swear to you that i will have you arrested and marched out of the place to prevent any further brawling on your part do you understand what i say,no i have not,Alexis Ivanovitch; Marqis De Griers,M,intermediate,M,major
The General,Alexis Ivanovitch,387,499,and then you will have ruined my whole family i and my family are her heirs for she has no nearer relatives than ourselves i tell you frankly that my affairs are in great very great disorder how much they are so you yourself are partially aware if she should lose a large sum or maybe her whole fortune what will become of us of my children or of me alexis ivanovitch i beg of you to save us,but general possibly mlle blanche has scarcely even remarked my existence what could i do with her,Alexis Ivanovitch; Marqis De Griers; Mlle. Blanche,M,intermediate,M,major
The General,Alexis Ivanovitch,389,388,refuse to take her about simply leave her alone,tell me general how am i to do so on what footing do i stand here,Alexis Ivanovitch; Marqis De Griers; Mlle. Blanche,M,intermediate,M,major
The General,Alexis Ivanovitch,426,8,stop her stop her,just so you must know that on one occasion when for two days i had felt certain that at any moment i might have to depart for rome on business i repaired to the embassy of the holy see in paris to have my passport visaed there i encountered a sacristan of about fifty and a man dry and cold of mien after listening politely but with great reserve to my account of myself this sacristan asked me to wait a little i was in a great hurry to depart but of course i sat down pulled out a copy of l opinion nationale and fell to reading an extraordinary piece of invective against russia which it happened to contain as i was thus engaged i heard some one enter an adjoining room and ask for monsignor after which i saw the sacristan make a low bow to the visitor and then another bow as the visitor took his leave i ventured to remind the good man of my own business also whereupon with an expression of if anything increased dryness he again asked me to wait soon a third visitor arrived who like myself had come on business he was an austrian of some sort and as soon as ever he had stated his errand he was conducted upstairs this made me very angry i rose approached the sacristan and told him that since monsignor was receiving callers his lordship might just as well finish off my affair as well upon this the sacristan shrunk back in astonishment it simply passed his understanding that any insignificant russian should dare to compare himself with other visitors of monsignor s in a tone of the utmost effrontery as though he were delighted to have a chance of insulting me he looked me up and down and then said but i only cried the louder screeched the sacristan again shrinking back in horror then rushing to the door he spread out his arms as though he would rather die than let me enter,Alexis Ivanovitch,M,intermediate,M,major
The General,Alexis Ivanovitch,498,427,oh alexis ivanovitch save me save me have some mercy upon me have mercy mercy,you had better try and stop her yourself,Alexis Ivanovitch,M,intermediate,M,major
The General,Alexis Ivanovitch,500,390,in russia or in any well ordered state where there exists a government old women like my mother are placed under proper guardianship yes my good sir do you not know this do you not know this that in russia old women like her are subjected to restraint the devil take them he has gone away and everything which i possess is mortgaged to him i stand stripped to my skin even of the money which you brought me from paris i know not if seven hundred francs be left of course that sum will do to go on with but as regards the future i know nothing i know nothing,but she would soon find some one else to take my place,Alexis Ivanovitch,M,intermediate,M,major
Alexis Ivanovitch,The General,1,137,i have no money for gambling,you are only making fun of me,The General,M,major,M,intermediate
Alexis Ivanovitch,The General,6,143,in paris too i had a dispute with a pole and then with a french officer who supported him after that a section of the frenchmen present took my part they did so as soon as i told them the story of how once i threatened to spit into monsignor s coffee,what do you intend to go on with this damned nonsense do you not realise the harm that it is doing me i beg of you not to laugh at me sir not to laugh at me for we have police authorities here who out of respect for my rank and for that of the baron in short sir i swear to you that i will have you arrested and marched out of the place to prevent any further brawling on your part do you understand what i say,Marqis De Griers; Mr. Astley; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,64,70,i beg pardon yet it would be difficult to say which is the worst of the two russian ineptitude or the german method of growing rich through honest toil,how far you may be right in what you have said i do not know but i do know that you are becoming an insufferable far eur whenever you are given the least chance,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,67,2,i would rather live a wandering life in tents than bow the knee to a german idol,but you will soon be in receipt of some let us calculate we must translate these roubles into thalers here take 100 thalers as a round sum the rest will be safe in my hands you must not be offended at what i say you are too touchy about these things what i have said i have said merely as a warning to do so is no more than my right,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,69,133,to the german method of heaping up riches i have not been here very long but i can tell you that what i have seen and verified makes my tartar blood boil good lord i wish for no virtues of that kind yesterday i went for a walk of about ten versts and everywhere i found that things were even as we read of them in good german picture books that every house has its vater who is horribly beneficent and extraordinarily honourable so honourable is he that it is dreadful to have anything to do with him and i cannot bear people of that sort each such vater has his family and in the evenings they read improving books aloud over their roof trees there murmur elms and chestnuts the sun has sunk to his rest a stork is roosting on the gable and all is beautifully poetic and touching do not be angry general let me tell you something that is even more touching than that i can remember how of an evening my own father now dead used to sit under the lime trees in his little garden and to read books aloud to myself and my mother yes i know how things ought to be done yet every german family is bound to slavery and to submission to its vater they work like oxen and amass wealth like jews suppose the vater has put by a certain number of g lden which he hands over to his eldest son in order that the said son may acquire a trade or a small plot of land well one result is to deprive the daughter of a dowry and so leave her among the unwedded for the same reason the parents will have to sell the younger son into bondage or the ranks of the army in order that he may earn more towards the family capital yes such things are done for i have been making inquiries on the subject it is all done out of sheer rectitude out of a rectitude which is magnified to the point of the younger son believing that he has been rightly sold and that it is simply idyllic for the victim to rejoice when he is made over into pledge what more have i to tell well this that matters bear just as hardly upon the eldest son perhaps he has his gretchen to whom his heart is bound but he cannot marry her for the reason that he has not yet amassed sufficient g lden so the pair wait on in a mood of sincere and virtuous expectation and smilingly deposit themselves in pawn the while gretchen s cheeks grow sunken and she begins to wither until at last after some twenty years their substance has multiplied and sufficient g lden have been honourably and virtuously accumulated then the vater blesses his forty year old heir and the thirty five year old gretchen with the sunken bosom and the scarlet nose after which he bursts into tears reads the pair a lesson on morality and dies in turn the eldest son becomes a virtuous vater and the old story begins again in fifty or sixty years time the grandson of the original vater will have amassed a considerable sum and that sum he will hand over to his son and the latter to his son and so on for several generations until at length there will issue a baron rothschild or a hoppe and company or the devil knows what is it not a beautiful spectacle the spectacle of a century or two of inherited labour patience intellect rectitude character perseverance and calculation with a stork sitting on the roof above it all what is more they think there can never be anything better than this wherefore from their point of view they begin to judge the rest of the world and to censure all who are at fault that is to say who are not exactly like themselves yes there you have it in a nutshell for my own part i would rather grow fat after the russian manner or squander my whole substance at roulette i have no wish to be hoppe and company at the end of five generations i want the money for myself for in no way do i look upon my personality as necessary to or meet to be given over to capital i may be wrong but there you have it those are my views,with a german why the german was the baron burmergelm a most important personage i hear that you have been rude both to him and to the baroness,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,132,141,i should be glad if we could come straight to the point probably you are referring to my encounter of today with a german,no i of my own initiative thought that i ought to afford him that satisfaction and with it he was satisfied so we must part good sir it is my duty to hand over to you forty g lden three florins as per the accompanying statement here is the money and here the account which you are at liberty to verify farewell from henceforth we are strangers from you i have never had anything but trouble and unpleasantness i am about to call the landlord and explain to him that from tomorrow onwards i shall no longer be responsible for your hotel expenses also i have the honour to remain your obedient servant,Marqis De Griers; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,134,139,no i have not,enough sir enough i say once and for all i must endeavour to rid myself of you and your impertinence to justify yourself in the eyes of the baron and baroness will be impossible any intercourse with you even though it be confined to a begging of their pardons they would look upon as a degradation i may tell you that on learning that you formed part of my household the baron approached me in the casino and demanded of me additional satisfaction do you understand then what it is that you have entailed upon me upon me my good sir you have entailed upon me the fact of my being forced to sue humbly to the baron and to give him my word of honour that this very day you shall cease to belong to my establishment,Marqis De Griers; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,136,145,not in the least you must know that when i was in berlin i frequently used to hear the berliners repeat and repellently prolong a certain phrase namely and happening to meet this couple in the carriage drive i found for some reason or another that this phrase suddenly recurred to my memory and exercised a rousing effect upon my spirits moreover on the three previous occasions that i have met the baroness she has walked towards me as though i were a worm which could easily be crushed with the foot not unnaturally i too possess a measure of self respect wherefore on this occasion i took off my hat and said politely yes i assure you it was said politely then the baron turned round and said whereupon i felt moved to ejaculate in answer twice i shouted it at him the first time in an ordinary tone and the second time with the greatest prolonging of the words of which i was capable that is all,for god s sake alexis ivanovitch do put an end to this senseless scheme of yours do you know what is likely to come of it merely further unpleasantness you will agree with me i am sure that at present i ought to move with especial care yes with very especial care you cannot be fully aware of how i am situated when we leave this place i shall be ready to receive you back into my household but for the time being i well i cannot tell you all my reasons o alexis ivanovitch alexis ivanovitch move with especial care at present,Marqis De Griers; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,138,68,do not think that it was not so at all i grant you that my behaviour was bad i fully confess that it was so and make no secret of the fact i would even go so far as to grant you that my behaviour might well be called stupid and indecent tomfoolery but more than that it was not also let me tell you that i am very sorry for my conduct yet there is one circumstance which in my eyes almost absolves me from regret in the matter of late that is to say for the last two or three weeks i have been feeling not at all well that is to say i have been in a sick nervous irritable fanciful condition so that i have periodically lost control over myself for instance on more than one occasion i have tried to pick a quarrel even with monsieur le marquise here and under the circumstances he had no choice but to answer me in short i have recently been showing signs of ill health whether the baroness burmergelm will take this circumstance into consideration when i come to beg her pardon for i do intend to make her amends i do not know but i doubt if she will and the less so since so far as i know the circumstance is one which of late has begun to be abused in the legal world in that advocates in criminal cases have taken to justifying their clients on the ground that at the moment of the crime they the clients were unconscious of what they were doing that in short they were out of health my client committed the murder that is true but he has no recollection of having committed it and doctors actually support these advocates by affirming that there really is such a malady that there really can arise temporary delusions which make a man remember nothing of a given deed or only a half or a quarter of it but the baron and baroness are members of an older generation as well as prussian junkers and landowners to them such a process in the medico judicial world will be unknown and therefore they are the more unlikely to accept any such explanation what is your opinion about it general,to what idol,Marqis De Griers; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,140,7,excuse me general but did he make an express point of it that i should cease to belong to your establishment as you call it,to spit into it,Marqis De Griers; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,142,135,the matter cannot end here i regret very much that you should have been put to unpleasantness at the baron s hands but the fault pardon me is your own how came you to answer for me to the baron and what did you mean by saying that i formed part of your household i am merely your family tutor not a son of yours nor yet your ward nor a person of any kind for whose acts you need be responsible i am a judicially competent person a man of twenty five years of age a university graduate a gentleman and until i met yourself a complete stranger to you only my boundless respect for your merits restrains me from demanding satisfaction at your hands as well as a further explanation as to the reasons which have led you to take it upon yourself to answer for my conduct nor do i intend to let the baron off and since you general have today been so good as to listen to the baron s complaints and to enter into his concerns since you have made yourself a participator in the affair i have the honour to inform you that tomorrow morning at the latest i shall in my own name demand of the said baron a formal explanation as to the reasons which have led him to disregard the fact that the matter lies between him and myself alone and to put a slight upon me by referring it to another person as though i were unworthy to answer for my own conduct,but i understand that you simply terrified them my good sir,Marqis De Griers; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,144,502,general one cannot arrest a man for brawling until he has brawled i have not so much as begun my explanations to the baron and you are altogether ignorant as to the form and time which my intended procedure is likely to assume i wish but to disabuse the baron of what is to me a shameful supposition namely that i am under the guardianship of a person who is qualified to exercise control over my free will it is vain for you to disturb and alarm yourself,yes yes what on earth am i to do what on earth am i to do is this not ingratitude is it not sheer ingratitude,Marqis De Griers; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,388,389,tell me general how am i to do so on what footing do i stand here,refuse to take her about simply leave her alone,Marqis De Griers; Mlle. Blanche; The General,M,major,M,intermediate
Alexis Ivanovitch,The General,427,65,you had better try and stop her yourself,what an extraordinary idea,The General,M,major,M,intermediate
Alexis Ivanovitch,The General,499,428,but general possibly mlle blanche has scarcely even remarked my existence what could i do with her,my good mother my good mother pray let let let us hire a carriage and go for a drive near here there is an enchanting view to be obtained we we we were just coming to invite you to go and see it,The General,M,major,M,intermediate
Alexis Ivanovitch,The General,501,500,then how will you pay your hotel bill and what shall you do afterwards,in russia or in any well ordered state where there exists a government old women like my mother are placed under proper guardianship yes my good sir do you not know this do you not know this that in russia old women like her are subjected to restraint the devil take them he has gone away and everything which i possess is mortgaged to him i stand stripped to my skin even of the money which you brought me from paris i know not if seven hundred francs be left of course that sum will do to go on with but as regards the future i know nothing i know nothing,The General,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,4,148,if one is a man of self respect one risks abuse by so doing and is forced to put up with insults of every kind both at paris and on the rhine and even in switzerland there are so many poles with their sympathisers the french at these tables d h te that one cannot get a word in edgeways if one happens only to be a russian,i am connected with the general partly through business affairs and partly through special circumstances my principal has sent me merely to ask you to forego your intentions of last evening what you contemplate is i have no doubt very clever yet he has charged me to represent to you that you have not the slightest chance of succeeding in your end since not only will the baron refuse to receive you but also he the baron has at his disposal every possible means for obviating further unpleasantness from you surely you can see that yourself what then would be the good of going on with it all on the other hand the general promises that at the first favourable opportunity he will receive you back into his household and in the meantime will credit you with your salary with vos appointements surely that will suit you will it not good heavens seeing that the general takes such an interest in the matter is there anything very unnatural in his desiring also to know your plans,Marqis De Griers; Mr. Astley; The General,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,11,162,but is that how russian subjects ought to be treated why when they settle here they dare not utter even a word they are ready even to deny the fact that they are russians at all events at my hotel in paris i received far more attention from the company after i had told them about the fracas with the sacristan a fat polish nobleman who had been the most offensive of all who were present at the table d h te at once went upstairs while some of the frenchmen were simply disgusted when i told them that two years ago i had encountered a man at whom in 1812 a french hero fired for the mere fun of discharging his musket that man was then a boy of ten and his family are still residing in moscow,to cut things short i have complete confidence in your native politeness as well as in your tact and good sense i feel sure that you will do what i suggest even if it is only for the sake of this family which has received you as a kinsman into its bosom and has always loved and respected you,Marqis De Griers; Mr. Astley; The General,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,59,168,i think that roulette was devised specially for russians,well pardon some natural haste on my part for the situation is so strange i wished first to gain some personal knowledge of your intentions and moreover i did not know the contents of the note and thought that it could be given you at any time,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,61,156,upon the fact that to the virtues and merits of the civilised westerner there has become historically added though this is not his chief point a capacity for acquiring capital whereas not only is the russian incapable of acquiring capital but also he exhausts it wantonly and of sheer folly none the less we russians often need money wherefore we are glad of and greatly devoted to a method of acquisition like roulette whereby in a couple of hours one may grow rich without doing any work this method i repeat has a great attraction for us but since we play in wanton fashion and without taking any trouble we almost invariably lose,yes mlle blanche de cominges doubtless you know also that the general is in love with this young lady and may even be about to marry her before he leaves here imagine therefore what any scene or scandal would entail upon him,Marqis De Griers; Polina Alexandrovna; The General,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,147,150,see here monsieur de griers i understand that you have undertaken to act in this affair as an intermediary of course i am only un utchitel a tutor and have never claimed to be an intimate of this household nor to stand on at all familiar terms with it consequently i do not know the whole of its circumstances yet pray explain to me this have you yourself become one of its members seeing that you are beginning to take such a part in everything and are now present as an intermediary,oh fie what refinements and subtleties besides what have you to express regret for confess monsieur monsieur pardon me but i have forgotten your name confess i say that all this is merely a plan to annoy the general or perhaps you have some other and special end in view eh,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,149,154,in short my one desire is that the baron may make it possible for me to adopt the latter course,yes there do exist special reasons for his doing so you are acquainted with mlle de cominges are you not,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,151,5,in return you must pardon me mon cher marquis and tell me what you have to do with it,of course one always learns something everywhere,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,153,386,but what of the general last night he said that for some reason or another it behoved him to move with especial care at present wherefore he was feeling nervous but i did not understand the reference,because you have taken upon yourself to act as guide to this to this how shall i express it to this old lady cette pauvre terrible vieille but she will only gamble away all that she has gamble it away like thistledown you yourself have seen her play once she has acquired the taste for gambling she will never leave the roulette table but of sheer perversity and temper will stake her all and lose it in cases such as hers a gambler can never be torn away from the game and then and then,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,155,393,mlle blanche you mean,well at the present moment she would refuse to accept my services but if later,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,157,158,i cannot see that the marriage scheme need be affected by scenes or scandals,mais le baron est si irascible un caract re prussien vous savez enfin il fera une querelle d allemand,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,159,160,i do not care seeing that i no longer belong to his household but is it quite settled that mlle is to marry the general what are they waiting for why should they conceal such a matter at all events from ourselves the general s own party,i cannot tell you the marriage is not yet a settled affair for they are awaiting news from russia the general has business transactions to arrange,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,161,62,ah connected doubtless with madame his mother,to a certain extent that is true,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,163,12,be so good as to observe that the same family has just expelled me from its bosom all that you are saying you are saying but for show but when people have just said to you of course we do not wish to turn you out yet for the sake of appearance s you must permit yourself to be turned out nothing can matter very much,impossible no french soldier would fire at a child,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,165,152,nevertheless i should not go out of doors you are labouring under a delusion monsieur de griers the thing will be done in far better trim than you imagine i was just about to start for mr astley s to ask him to be my intermediary in other words my second he has a strong liking for me and i do not think that he will refuse he will go and see the baron on my behalf and the baron will certainly not decline to receive him although i am only a tutor a kind of subaltern mr astley is known to all men as the nephew of a real english lord the lord piebroch as well as a lord in his own right yes you may be pretty sure that the baron will be civil to mr astley and listen to him or should he decline to do so mr astley will take the refusal as a personal affront to himself for you know how persistent the english are and thereupon introduce to the baron a friend of his own and he has many friends in a good position that being so picture to yourself the issue of the affair an affair which will not quite end as you think it will,the general,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,167,391,very well you can tell mlle not to disturb herself but i would also ask you why you have been so long in handing me this note instead of chattering about trifles you ought to have delivered me the missive at once if you have really come commissioned as you say,ce n est pas a ce n est pas a que diable do not leave her alone so much as advise her persuade her draw her away in any case do not let her gamble find her some counter attraction,Marqis De Griers,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,385,164,why why,very well then seeing that my solicitations have had no effect upon you it is my duty to mention that other measures will be taken there exist here police you must remember and this very day they shall send you packing que diable to think of a blanc bec like yourself challenging a person like the baron to a duel do you suppose that you will be allowed to do such things just try doing them and see if any one will be afraid of you the reason why i have asked you to desist is that i can see that your conduct is causing the general annoyance do you believe that the baron could not tell his lacquey simply to put you out of doors,Marqis De Griers; Mlle. Blanche; The General,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,390,60,but she would soon find some one else to take my place,upon what do you base your opinion,Marqis De Griers; Mlle. Blanche; The General,M,major,M,intermediate
Alexis Ivanovitch,Marqis De Griers,392,166,and how am i to do that if only you would undertake the task monsieur de griers,once more i beg of you to let the matter drop one would think that it actually pleased you to have scenes indeed it is a brawl rather than genuine satisfaction that you are seeking i have said that the affair may prove to be diverting and even clever and that possibly you may attain something by it yet none the less i tell you that i have come hither also to hand you these few words from a certain person read them please for i must take her back an answer,Marqis De Griers; Mlle. Blanche; The General,M,major,M,intermediate
Marqis De Griers,Alexis Ivanovitch,5,163,of course one always learns something everywhere,be so good as to observe that the same family has just expelled me from its bosom all that you are saying you are saying but for show but when people have just said to you of course we do not wish to turn you out yet for the sake of appearance s you must permit yourself to be turned out nothing can matter very much,Alexis Ivanovitch; Mr. Astley; The General,M,intermediate,M,major
Marqis De Griers,Alexis Ivanovitch,10,67,what really saved you was the fact that you proclaimed yourself a heretic and a barbarian cela n tait pas si b te,i would rather live a wandering life in tents than bow the knee to a german idol,Alexis Ivanovitch; Mr. Astley; The General,M,intermediate,M,major
Marqis De Griers,Alexis Ivanovitch,12,61,impossible no french soldier would fire at a child,upon the fact that to the virtues and merits of the civilised westerner there has become historically added though this is not his chief point a capacity for acquiring capital whereas not only is the russian incapable of acquiring capital but also he exhausts it wantonly and of sheer folly none the less we russians often need money wherefore we are glad of and greatly devoted to a method of acquisition like roulette whereby in a couple of hours one may grow rich without doing any work this method i repeat has a great attraction for us but since we play in wanton fashion and without taking any trouble we almost invariably lose,Alexis Ivanovitch; Mr. Astley; The General,M,intermediate,M,major
