merge_id,speaker,addressees,text_merged,first_turn_index,last_turn_index,source_quoteIDs
47,Mrs. Lesley,"['Dr. Aziz', 'Mrs. Callendar', 'The Servant']",ours take the gifts the gods provide anyhow,50,51,"Q50,Q51"
48,_unknowable,"['Dr. Aziz', 'Mrs. Callendar', 'Mrs. Lesley', 'The Servant']",o tonga wallah club club why doesn t the fool go,52,52,Q52
49,Dr. Aziz,"['Mrs. Callendar', 'Mrs. Lesley', 'The Servant']",go i will pay you to morrow you are most welcome ladies,53,53,Q53
50,Dr. Aziz,['The Servant'],saying nothing then i will write him a letter tell him i have called that is sufficient here is my card call me a tonga,54,57,"Q54,Q55,Q56,Q57"
51,The Servant,['Dr. Aziz'],huzoor all are at the club,58,58,Q58
52,Dr. Aziz,['The Servant'],then telephone for one down to the railway station enough enough i prefer to walk,59,60,"Q59,Q60"
53,Dr. Aziz,['Mrs. Moore'],madam madam madam,61,61,Q61
54,Mrs. Moore,['Dr. Aziz'],oh oh,62,62,Q62
55,Dr. Aziz,['Mrs. Moore'],madam this is a mosque you have no right here at all you should have taken off your shoes this is a holy place for moslems,63,63,Q63
56,Mrs. Moore,['Dr. Aziz'],i have taken them off,64,64,Q64
57,Dr. Aziz,['Mrs. Moore'],you have,65,65,Q65
58,Mrs. Moore,['Dr. Aziz'],i left them at the entrance,66,66,Q66
59,Dr. Aziz,['Mrs. Moore'],then i ask your pardon i am truly sorry for speaking,67,68,"Q67,Q68"
60,Mrs. Moore,['Dr. Aziz'],yes i was right was i not if i remove my shoes i am allowed,69,69,Q69
61,Dr. Aziz,['Mrs. Moore'],of course but so few ladies take the trouble especially if thinking no one is there to see,70,70,Q70
62,Mrs. Moore,['Dr. Aziz'],that makes no difference god is here,71,71,Q71
63,Dr. Aziz,['Mrs. Moore'],madam,72,72,Q72
64,Mrs. Moore,['Dr. Aziz'],please let me go,73,73,Q73
65,Dr. Aziz,['Mrs. Moore'],oh can i do you some service now or at any time,74,74,Q74
66,Mrs. Moore,['Dr. Aziz'],no thank you really none good night,75,75,Q75
67,Dr. Aziz,['Mrs. Moore'],may i know your name,76,76,Q76
68,Mrs. Moore,['Dr. Aziz'],mrs moore,77,77,Q77
69,Dr. Aziz,['Mrs. Moore'],mrs mrs moore i am afraid i startled you i shall tell my community our friends about you that god is here very good very fine indeed i think you are newly arrived in india,78,79,"Q78,Q79"
70,Mrs. Moore,['Dr. Aziz'],yes how did you know,80,80,Q80
71,Dr. Aziz,['Mrs. Moore'],by the way you address me no but can i call you a carriage,81,81,Q81
72,Mrs. Moore,['Dr. Aziz'],i have only come from the club they are doing a play that i have seen in london and it was so hot,82,82,Q82
73,Dr. Aziz,['Mrs. Moore'],what was the name of the play,83,83,Q83
74,Mrs. Moore,['Dr. Aziz'],cousin kate,84,84,Q84
75,Dr. Aziz,['Mrs. Moore'],i think you ought not to walk at night alone mrs moore there are bad characters about and leopards may come across from the marabar hills snakes also for example a six spot beetle you pick it up it bites you die,85,86,"Q85,Q86"
76,Mrs. Moore,['Dr. Aziz'],but you walk about yourself,87,87,Q87
77,Dr. Aziz,['Mrs. Moore'],oh i am used to it,88,88,Q88
78,Mrs. Moore,['Dr. Aziz'],used to snakes,89,89,Q89
79,Dr. Aziz,['Mrs. Moore'],i m a doctor snakes don t dare bite me please may i ask you a question now why do you come to india at this time of year just as the cold weather is ending,90,90,Q90
80,Mrs. Moore,['Dr. Aziz'],i intended to start earlier but there was an unavoidable delay,91,91,Q91
81,Dr. Aziz,['Mrs. Moore'],it will soon be so unhealthy for you and why ever do you come to chandrapore,92,92,Q92
82,Mrs. Moore,['Dr. Aziz'],to visit my son he is the city magistrate here,93,93,Q93
83,Dr. Aziz,['Mrs. Moore'],oh no excuse me that is quite impossible our city magistrate s name is mr heaslop i know him intimately,94,94,Q94
84,Mrs. Moore,['Dr. Aziz'],he s my son all the same,95,95,Q95
85,Dr. Aziz,['Mrs. Moore'],but mrs moore how can he be,96,96,Q96
86,Mrs. Moore,['Dr. Aziz'],i was married twice,97,97,Q97
87,Dr. Aziz,['Mrs. Moore'],yes now i see and your first husband died,98,98,Q98
88,Mrs. Moore,['Dr. Aziz'],he did and so did my second husband,99,99,Q99
89,Dr. Aziz,['Mrs. Moore'],then we are in the same box then is the city magistrate the entire of your family now,100,100,Q100
90,Mrs. Moore,['Dr. Aziz'],no there are the younger ones ralph and stella in england,101,101,Q101
91,Dr. Aziz,['Mrs. Moore'],and the gentleman here is he ralph and stella s half brother,102,102,Q102
92,Mrs. Moore,['Dr. Aziz'],quite right,103,103,Q103
93,Dr. Aziz,['Mrs. Moore'],mrs moore this is all extremely strange because like yourself i have also two sons and a daughter is not this the same box with a vengeance,104,104,Q104
94,Mrs. Moore,['Dr. Aziz'],what are their names not also ronny ralph and stella surely,105,105,Q105
95,Dr. Aziz,['Mrs. Moore'],no indeed how funny it sounds their names are quite different and will surprise you listen please i am about to tell you my children s names the first is called ahmed the second is called karim the third she is the eldest jamila three children are enough do not you agree with me,106,106,Q106
96,Mrs. Moore,['Dr. Aziz'],i do,107,107,Q107
97,Dr. Aziz,['Mrs. Moore'],would you care to see over the minto hospital one morning i have nothing else to offer at chandrapore,108,108,Q108
98,Mrs. Moore,['Dr. Aziz'],thank you i have seen it already or i should have liked to come with you very much,109,109,Q109
99,Dr. Aziz,['Mrs. Moore'],i suppose the civil surgeon took you,110,110,Q110
100,Mrs. Moore,['Dr. Aziz'],yes and mrs callendar,111,111,Q111
101,Dr. Aziz,['Mrs. Moore'],ah a very charming lady,112,112,Q112
102,Mrs. Moore,['Dr. Aziz'],possibly when one knows her better,113,113,Q113
103,Dr. Aziz,['Mrs. Moore'],what what you didn t like her,114,114,Q114
104,Mrs. Moore,['Dr. Aziz'],she was certainly intending to be kind but i did not find her exactly charming,115,115,Q115
105,Dr. Aziz,['Mrs. Moore'],she has just taken my tonga without my permission do you call that being charming and major callendar interrupts me night after night from where i am dining with my friends and i go at once breaking up a most pleasant entertainment and he is not there and not even a message is this charming pray but what does it matter i can do nothing and he knows it i am just a subordinate my time is of no value the verandah is good enough for an indian yes yes let him stand and mrs callendar takes my carriage and cuts me dead you understand me you know what others feel oh if others resembled you,116,117,"Q116,Q117"
106,Mrs. Moore,['Dr. Aziz'],i don t think i understand people very well i only know whether i like or dislike them,118,118,Q118
107,Dr. Aziz,['Mrs. Moore'],then you are an oriental indians are not allowed into the chandrapore club even as guests,119,120,"Q119,Q120"
108,Adela Quested,['Mrs. Moore'],i want to see the real india,121,121,Q121
109,Mrs. Moore,['Adela Quested'],i want to see it too and i only wish we could apparently the turtons will arrange something for next tuesday,122,122,Q122
110,Adela Quested,['Mrs. Moore'],it ll end in an elephant ride it always does look at this evening cousin kate imagine cousin kate but where have you been off to did you succeed in catching the moon in the ganges,123,123,Q123
111,Mrs. Moore,['Adela Quested'],i went to the mosque but i did not catch the moon,124,124,Q124
112,Adela Quested,['Mrs. Moore'],the angle would have altered she rises later,125,125,Q125
113,Mrs. Moore,['Adela Quested'],later and later let me think we don t see the other side of the moon out here no,126,126,Q126
114,_unknowable,"['Adela Quested', 'Mrs. Moore']",come india s not as bad as all that other side of the earth if you like but we stick to the same old moon,127,127,Q127
115,Adela Quested,['Mrs. Moore'],we aren t even seeing the other side of the world that s our complaint,128,128,Q128
116,Mr. Turton,"['Adela Quested', 'Mrs. Moore']",have a drink mrs moore miss quested have a drink have two drinks the long and the short of it is heaslop s a sahib he s the type we want he s one of us,129,131,"Q129,Q130,Q131"
117,_unknowable,"['Adela Quested', 'Mr. Turton', 'Mrs. Moore']",hear hear,132,132,Q132
118,Ronny Heaslop,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton']",adela have a drink mother a drink,133,133,Q133
119,Ronny Heaslop,"['Adela Quested', 'Cyril Fielding', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton']",fielding how s one to see the real india,134,134,Q134
120,Cyril Fielding,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",try seeing indians,135,135,Q135
121,_unknowable,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",who was that,136,136,Q136
122,Ronny Heaslop,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton']",our schoolmaster government college,137,137,Q137
123,Mrs. Lesley,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",as if one could avoid seeing them,138,138,Q138
124,Adela Quested,"['Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",i ve avoided excepting my own servant i ve scarcely spoken to an indian since landing,139,139,Q139
125,Mrs. Lesley,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",oh lucky you,140,140,Q140
126,Adela Quested,"['Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",but i want to see them,141,141,Q141
127,_unknowable,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",wanting to see indians how new that sounds natives why fancy,142,143,"Q142,Q143"
128,The Lady Who Had Been A Nurse,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",let me explain natives don t respect one any the more after meeting one you see,144,144,Q144
129,Adela Quested,"['Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop', 'The Lady Who Had Been A Nurse']",that occurs after so many meetings,145,145,Q145
130,The Lady Who Had Been A Nurse,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",what i mean is i was a nurse before my marriage and came across them a great deal so i know i really do know the truth about indians a most unsuitable position for any englishwoman i was a nurse in a native state one s only hope was to hold sternly aloof,146,146,Q146
131,Adela Quested,"['Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop', 'The Lady Who Had Been A Nurse']",even from one s patients,147,147,Q147
132,Mrs. Callendar,"['Adela Quested', 'Mr. Turton', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop', 'The Lady Who Had Been A Nurse']",why the kindest thing one can do to a native is to let him die,148,148,Q148
133,Mrs. Moore,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Turton', 'Ronny Heaslop', 'The Lady Who Had Been A Nurse']",how if he went to heaven,149,149,Q149
134,Mrs. Callendar,"['Adela Quested', 'Mr. Turton', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop', 'The Lady Who Had Been A Nurse']",he can go where he likes as long as he doesn t come near me they give me the creeps,150,150,Q150
135,The Lady Who Had Been A Nurse,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop']",as a matter of fact i have thought what you were saying about heaven and that is why i am against missionaries i am all for chaplains but all against missionaries let me explain,151,151,Q151
136,Mr. Turton,"['Adela Quested', 'Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop', 'The Lady Who Had Been A Nurse']",do you really want to meet the aryan brother miss quested that can be easily fixed up i didn t realize he d amuse you you can practically see any type you like take your choice i know the government people and the landowners heaslop here can get hold of the barrister crew while if you want to specialize on education we can come down on fielding,152,152,Q152
137,Adela Quested,"['Mr. Turton', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop', 'The Lady Who Had Been A Nurse']",i m tired of seeing picturesque figures pass before me as a frieze it was wonderful when we landed but that superficial glamour soon goes i only want those indians whom you come across socially as your friends,153,154,"Q153,Q154"
138,Mr. Turton,"['Adela Quested', 'Mrs. Callendar', 'Mrs. Lesley', 'Mrs. Moore', 'Mrs. Turton', 'Ronny Heaslop', 'The Lady Who Had Been A Nurse']",well we don t come across them socially they re full of all the virtues but we don t and it s now eleven thirty and too late to go into the reasons,155,155,Q155
139,Mrs. Turton,['Mr. Turton'],miss quested what a name,156,156,Q156
140,Mr. Turton,['Mrs. Turton'],india does wonders for the judgment especially during the hot weather it has even done wonders for fielding,157,157,Q157
141,Ronny Heaslop,['Adela Quested'],it s decent of the burra sahib do you know he s never given a bridge party before coming on top of the dinner too i wish i could have arranged something myself but when you know the natives better you ll realize it s easier for the burra sahib than for me they know him they know he can t be fooled i m still fresh comparatively no one can even begin to think of knowing this country until he has been in it twenty years hullo the mater here s your cloak well for an example of the mistakes one makes soon after i came out i asked one of the pleaders to have a smoke with me only a cigarette mind i found afterwards that he had sent touts all over the bazaar to announce the fact told all the litigants ever since then i ve dropped on him in court as hard as i could it s taught me a lesson and i hope him,158,159,"Q158,Q159"
142,Adela Quested,"['Mrs. Moore', 'Ronny Heaslop']",isn t the lesson that you should invite all the pleaders to have a smoke with you,160,160,Q160
143,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",perhaps but time s limited and the flesh weak i prefer my smoke at the club amongst my own sort i m afraid,161,161,Q161
144,Adela Quested,"['Mrs. Moore', 'Ronny Heaslop']",why not ask the pleaders to the club,162,162,Q162
145,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",not allowed,163,163,Q163
146,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",oh yes that s where i got to that s where i ve been,164,164,Q164
147,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",been there when,165,165,Q165
148,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",between the acts,166,166,Q166
149,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",but mother you can t do that sort of thing,167,167,Q167
150,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",can t mother,168,168,Q168
151,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",no really not in this country it s not done there s the danger from snakes for one thing they are apt to lie out in the evening,169,169,Q169
152,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",ah yes so the young man there said,170,170,Q170
153,Adela Quested,"['Mrs. Moore', 'Ronny Heaslop']",this sounds very romantic you meet a young man in a mosque and then never let me know,171,171,Q171
154,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",i was going to tell you adela but something changed the conversation and i forgot my memory grows deplorable,172,172,Q172
155,Adela Quested,"['Mrs. Moore', 'Ronny Heaslop']",was he nice,173,173,Q173
156,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",very nice,174,174,Q174
157,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",who was he,175,175,Q175
158,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",a doctor i don t know his name,176,176,Q176
159,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",a doctor i know of no young doctor in chandrapore how odd what was he like,177,177,Q177
160,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",rather small with a little moustache and quick eyes he called out to me when i was in the dark part of the mosque about my shoes that was how we began talking he was afraid i had them on but i remembered luckily he told me about his children and then we walked back to the club he knows you well,178,178,Q178
161,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",i wish you had pointed him out to me i can t make out who he is,179,179,Q179
162,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",he didn t come into the club he said he wasn t allowed to,180,180,Q180
163,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",oh good gracious not a mohammedan why ever didn t you tell me you d been talking to a native i was going all wrong,181,181,Q181
164,Adela Quested,"['Mrs. Moore', 'Ronny Heaslop']",a mohammedan how perfectly magnificent ronny isn t that like your mother while we talk about seeing the real india she goes and sees it and then forgets she s seen it,182,182,Q182
165,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",he called to you in the mosque did he how impudently what was he doing there himself at that time of night no it s not their prayer time so he called to you over your shoes then it was impudence it s an old trick i wish you had had them on,183,184,"Q183,Q184"
166,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",i think it was impudence but i don t know about a trick his nerves were all on edge i could tell from his voice as soon as i answered he altered,185,185,Q185
167,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",you oughtn t to have answered,186,186,Q186
168,Adela Quested,"['Mrs. Moore', 'Ronny Heaslop']",now look here wouldn t you expect a mohammedan to answer if you asked him to take off his hat in church,187,187,Q187
169,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",it s different it s different you don t understand,188,188,Q188
170,Adela Quested,"['Mrs. Moore', 'Ronny Heaslop']",i know i don t and i want to what is the difference please,189,189,Q189
171,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']",there s your ganges it s not much of a dead body that gets down to chandrapore,190,191,"Q190,Q191"
172,Mrs. Moore,"['Adela Quested', 'Ronny Heaslop']",crocodiles down in it too how terrible what a terrible river what a wonderful river,192,193,"Q192,Q193"
173,Mrs. Moore,['Ronny Heaslop'],aziz what a charming name,194,194,Q194
174,Ronny Heaslop,['Mrs. Moore'],so you and he had a talk did you gather he was well disposed,195,195,Q195
175,Mrs. Moore,['Ronny Heaslop'],yes quite after the first moment,196,196,Q196
176,Ronny Heaslop,['Mrs. Moore'],i meant generally did he seem to tolerate us the brutal conqueror the sundried bureaucrat that sort of thing,197,197,Q197
177,Mrs. Moore,['Ronny Heaslop'],oh yes i think so except the callendars he doesn t care for the callendars at all,198,198,Q198
178,Ronny Heaslop,['Mrs. Moore'],oh so he told you that did he the major will be interested i wonder what was the aim of the remark,199,199,Q199
179,Mrs. Moore,['Ronny Heaslop'],ronny ronny you re never going to pass it on to major callendar,200,200,Q200
180,Ronny Heaslop,['Mrs. Moore'],yes rather i must in fact,201,201,Q201
181,Mrs. Moore,['Ronny Heaslop'],but my dear boy,202,202,Q202
182,Ronny Heaslop,['Mrs. Moore'],if the major heard i was disliked by any native subordinate of mine i should expect him to pass it on to me,203,203,Q203
183,Mrs. Moore,['Ronny Heaslop'],but my dear boy a private conversation,204,204,Q204
184,Ronny Heaslop,['Mrs. Moore'],nothing s private in india aziz knew that when he spoke out so don t you worry he had some motive in what he said my personal belief is that the remark wasn t true,205,205,Q205
185,Mrs. Moore,['Ronny Heaslop'],how not true,206,206,Q206
186,Ronny Heaslop,['Mrs. Moore'],he abused the major in order to impress you,207,207,Q207
187,Mrs. Moore,['Ronny Heaslop'],i don t know what you mean dear,208,208,Q208
188,Ronny Heaslop,['Mrs. Moore'],it s the educated native s latest dodge they used to cringe but the younger generation believe in a show of manly independence they think it will pay better with the itinerant m p but whether the native swaggers or cringes there s always something behind every remark he makes always something and if nothing else he s trying to increase his izzat in plain anglo saxon to score of course there are exceptions,209,209,Q209
189,Mrs. Moore,['Ronny Heaslop'],you never used to judge people like this at home,210,210,Q210
190,Ronny Heaslop,['Mrs. Moore'],india isn t home,211,211,Q211
191,Mrs. Moore,['Ronny Heaslop'],i can t deny that what you say sounds very sensible but you really must not hand on to major callendar anything i have told you about doctor aziz,212,212,Q212
192,Ronny Heaslop,['Mrs. Moore'],in return please don t talk about aziz to adela,213,213,Q213
193,Mrs. Moore,['Ronny Heaslop'],not talk about him why,214,214,Q214
194,Ronny Heaslop,['Mrs. Moore'],there you go again mother i really can t explain every thing i don t want adela to be worried that s the fact she ll begin wondering whether we treat the natives properly and all that sort of nonsense,215,215,Q215
195,Mrs. Moore,['Ronny Heaslop'],but she came out to be worried that s exactly why she s here she discussed it all on the boat we had a long talk when we went on shore at aden she knows you in play as she put it but not in work and she felt she must come and look round before she decided and before you decided she is very very fair minded,216,216,Q216
196,Ronny Heaslop,['Mrs. Moore'],i know,217,217,Q217
197,Mrs. Moore,[],pretty dear,218,218,Q218
198,Mahmoud Ali,"['Ram Chand', 'The Nawab Badahur']",it is owing to orders from the l g turton would never do this unless compelled those high officials are different they sympathize the viceroy sympathizes they would have us treated properly but they come too seldom and live too far away meanwhile,219,219,Q219
199,The Nawab Badahur,"['Mahmoud Ali', 'Ram Chand']",it is easy to sympathize at a distance i value more the kind word that is spoken close to my ear mr turton has spoken it from whatever cause he speaks we hear i do not see why we need discuss it further,220,220,Q220
