a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Mrs. Herriton,Harriet,2,4,7,0.125,0.10714285714285714,F,intermediate,F,major
Mrs. Herriton,Mr. Herriton,9,9,57,0.0425925925925926,0.023391812865497075,F,intermediate,M,major
Mrs. Honeychurch,Cecil,3,4,11,-0.05555555555555556,-0.045454545454545456,F,major,,
Mrs. Honeychurch,Freddy,4,5,14,0.04999999999999999,0.04285714285714285,F,major,M,intermediate
Mrs. Honeychurch,Lucy,9,11,57,0.0036796536796536872,-0.009569377990430613,F,major,,
Mrs. Moore,Adela Quested,8,14,55,0.0662202380952381,0.07402597402597402,F,major,F,major
Mrs. Moore,Dr. Aziz,3,6,12,0.055555555555555546,0.04166666666666666,F,major,M,major
Mrs. Moore,Ronny Heaslop,8,7,33,-0.04166666666666666,-0.03030303030303029,F,major,M,major
Mrs. Turton,Mr. Turton,3,5,9,0.02222222222222218,0.02222222222222218,F,intermediate,M,intermediate
Mrs. Wilcox,Margaret,7,6,26,0.014285714285714282,0.01923076923076924,F,intermediate,F,major
Ronny Heaslop,Adela Quested,9,16,75,0.12300585217251883,0.075,M,major,F,major
Ronny Heaslop,Mrs. Moore,8,5,34,0.06874999999999998,0.058823529411764684,M,major,F,major
Ronny Heaslop,The Nawab Badahur,1,4,3,-0.16666666666666669,-0.16666666666666666,M,major,M,intermediate
Signor Carella,Caroline Abbott,7,5,25,0.02857142857142855,0.023999999999999976,M,major,F,major
Signor Carella,Mr. Herriton,4,4,13,-0.06250000000000001,-0.0576923076923077,M,major,M,major
Tibby,Helen,1,4,3,-0.08333333333333337,-0.08333333333333337,M,intermediate,F,major
Tibby,Margaret,7,6,28,-0.02380952380952382,-0.01190476190476191,M,intermediate,F,major
