pair,adverbs,articles,auxiliary_verbs,conjunctions,impersonal_pronouns,negations,personal_pronouns,prepositions,quantifiers
George Emerson→Lucy,-0.0053872053872053,0.0285714285714285,-0.0242424242424242,-0.0484848484848485,-0.0314685314685314,0.0606060606060606,0.0038961038961038,-0.0835016835016835,-0.0409090909090908
Dr. Aziz→Adela Quested,-0.0602240896358543,0.1145510835913312,-0.0316742081447963,-0.0441176470588235,0.1928104575163398,-0.0520361990950226,0.0123339658444022,0.0906862745098039,-0.1013071895424836
Cyril Fielding→Dr. Aziz,-0.0161585365853658,-0.0407665505226481,0.0101424776624002,0.0568533150120232,0.0698126546482855,-0.100271002710027,0.0206341463414634,0.0378919860627177,0.0138816813700051
Helen→Tibby,0.0042016806722688,0.1809954751131222,0.0404411764705882,0.0235294117647058,0.1040723981900452,0.0235294117647058,0.0441176470588234,0.0392156862745097,0.0490196078431372
Hamidullah→Cyril Fielding,0.0266457680250783,0.0732758620689655,0.0603448275862068,0.0072595281306714,0.0172413793103448,0.1167108753315649,-0.0562613430127042,0.0705329153605015,0.1231527093596058
Freddy→Mrs. Honeychurch,0.0797962648556875,-0.0860215053763441,0.1081593927893738,0.1088709677419355,-0.0201612903225806,-0.0498533724340176,0.0134408602150537,0.0225806451612903,0.0618279569892473
Dr. Aziz→Mrs. Moore,0.1291291291291291,-0.0162162162162162,0.03487358326068,0.0864864864864864,0.0108108108108108,-0.0289575289575289,0.0557432432432432,0.1314496314496314,0.0556438791732909
Dr. Aziz→Cyril Fielding,0.0378846267860318,-0.0084830339321357,0.0212965373600625,-0.0484964137658748,-0.0161474803202583,-0.0053226879574184,0.0169375534644996,-0.00091708474942,0.0143047238855621
Mrs. Wilcox→Margaret,0.0212499999999999,0.2008928571428571,-0.0198863636363636,0.0239583333333333,0.0747466216216216,0.0788043478260869,-0.0076650943396225,0.018531976744186,0.0129076086956521
Mrs. Honeychurch→Lucy,0.0021390374331551,0.0632996632996633,-0.0284382284382284,-0.0246753246753246,0.0279220779220779,0.1524475524475524,0.0503171247357293,0.0855036855036855,0.0964426877470355
Mrs. Herriton→Mr. Herriton,-0.0105820105820105,-0.0047619047619047,-0.0091575091575091,-0.0047619047619047,0.0361247947454843,0.0322128851540616,-0.0107142857142856,0.0,-0.0119047619047619
Mr. Vyse→Lucy,0.0186757215619693,-0.0172043010752688,0.0080645161290322,0.1161290322580644,-0.0373514431239389,0.075268817204301,0.0459057071960297,0.0112903225806451,-0.0463709677419355
Mr. Emerson→Lucy,0.0789473684210526,-0.0983981693363844,0.0167464114832536,0.1270022883295194,0.0093984962406015,0.1649122807017544,-0.0015948963317384,-0.0042444821731749,0.0247678018575851
Mr. Herriton→Caroline Abbott,-0.0222089552238806,0.0101818181818181,0.012,0.0194626865671642,0.0646486486486487,0.016,0.016079207920792,-0.0057931034482758,0.0661960784313725
Mr. Herriton→Harriet,0.0338235294117647,-0.0133689839572193,0.0336601307189542,0.0460030165912518,0.1008403361344537,0.0661764705882352,0.0180995475113121,-0.0764705882352941,0.2005882352941176
Mr. Herriton→Mrs. Herriton,0.0208333333333333,0.0074074074074074,-0.0144144144144143,0.0705314009661836,-0.0128205128205127,-0.0141414141414141,-0.019047619047619,0.0333333333333333,0.0722222222222223
Miss Bartlett→Lucy,-0.0307219662058372,-0.0415770609318996,0.0133333333333334,-0.0267673301304049,0.0419963481436396,0.0059737156511349,0.0212224108658743,-0.0552755376344086,0.0677419354838709
Margaret→Helen,-0.0200542005420053,0.0448170731707316,0.0356782906672041,0.0364262990455991,0.0735130509199829,-0.092576882290562,0.002105632567117,0.0266581086863499,-0.0560975609756097
Margaret→Henry,0.0735294117647059,0.0725465928945836,-0.0176470588235294,0.0252723311546841,0.0438224559896951,0.0406976744186046,0.0260431758910461,0.0388623240707325,0.0130761067313523
Margaret→Mrs. Wilcox,0.0121112929623568,0.0507122507122506,0.075134168157424,0.0840525328330206,0.1212669683257918,-0.0226720647773279,-0.0199095022624434,0.0884615384615384,0.0753315649867373
Margaret→Aunt Juley,0.1368131868131868,0.0384615384615384,-0.0153846153846154,-0.0122377622377622,-0.0294871794871794,-0.0807692307692307,-0.0247252747252747,-0.0064102564102564,0.0169230769230769
Lucy→Miss Bartlett,-0.0551448551448552,-0.0005360493165371,0.0134310134310133,-0.0043498168498168,0.024466099937798,-0.0659340659340659,0.0116450713465638,-0.036699149906697,0.1610576923076923
Lucy→Mr. Vyse,0.0363636363636363,0.0039215686274509,-0.027536231884058,-0.0291666666666666,0.0083333333333333,-0.0666666666666666,-0.0083333333333334,-0.0230769230769231,-0.0291666666666666
Lucy→Mrs. Honeychurch,0.0596546310832024,0.1419294990723562,-0.0557299843014129,0.0396158463385354,-0.0346051464063886,0.0884353741496598,0.0547798066595058,-0.0030234315948601,0.0918367346938775
Lucy→George Emerson,0.0615384615384615,0.1463210702341137,-0.0405982905982905,-0.0594405594405594,-0.0407692307692307,-0.1064102564102564,0.0295169946332737,0.0377492877492877,-0.0357142857142857
Lucy→Cecil,-0.0570048309178744,-0.0183006535947712,0.0,-0.0070175438596491,-0.1040935672514619,-0.1737373737373737,0.0086021505376344,-0.0166666666666666,-0.0277777777777777
Leonard→Helen,0.046046046046046,-0.0185185185185185,-0.1307870370370371,-0.005787037037037,0.0148148148148148,0.0925925925925925,0.0027777777777777,0.0292712066905614,-0.1137566137566137
Henry→Margaret,-0.0234945255474452,-0.0100580493131788,0.0108237747653806,0.0225216794559859,0.0127007299270073,0.0304136253041362,0.0045786330457863,0.0361255318318435,0.0112741201127412
Mr. Mcbryde→Cyril Fielding,0.0297805642633229,0.002155172413793,0.0659670164917541,-0.1293103448275862,-0.0410509031198687,-0.0057471264367816,0.026525198938992,-0.0016420361247947,-0.2884012539184952
Mrs. Moore→Ronny Heaslop,-0.0214285714285713,0.0199999999999999,-0.0503448275862068,-0.0345454545454545,-0.0854545454545455,-0.22,-0.0221621621621621,-0.0258064516129032,-0.1177777777777778
Ronny Heaslop→Adela Quested,0.0291060291060291,0.0346153846153846,0.1311188811188811,-0.0032051282051282,0.1294871794871794,-0.0692307692307692,0.0408067542213883,0.014957264957265,-0.0038461538461538
Ronny Heaslop→Mrs. Moore,0.1448240693523712,0.1632801161103048,0.0392254220456802,0.017650639074863,0.0320182961692395,-0.0636792452830188,0.0250205086136178,0.0013477088948787,0.0125786163522012
Signor Carella→Caroline Abbott,-0.0170940170940171,0.0512820512820512,0.0384615384615384,-0.0802675585284281,0.0364372469635627,0.1041666666666666,0.0119047619047619,-0.0032051282051282,0.0750915750915751
Helen→Henry,-0.0197628458498023,0.0341614906832298,0.0066889632107023,0.0782608695652173,0.1660079051383399,,0.0489130434782608,0.0144927536231883,-0.0217391304347825
Charles Wilcox→Henry,0.0114285714285713,-0.0447058823529412,-0.1466666666666666,-0.0399999999999999,-0.0633333333333333,,-0.0116666666666666,-0.0361904761904762,0.0499999999999999
Adela Quested→Dr. Aziz,-0.0877192982456139,0.1631701631701632,0.0,-0.2074592074592074,0.161084529505582,,-0.0108225108225108,0.0816864295125164,0.1287878787878788
Mrs. Moore→Adela Quested,0.1706349206349207,0.0347222222222222,0.0085470085470085,-0.0506535947712417,0.0175438596491228,,-0.0335249042145594,0.0416666666666666,0.1944444444444444
Mr. Beebe→Lucy,0.0096618357487922,0.0222222222222222,0.047008547008547,0.1041666666666666,0.0595238095238094,,0.0166666666666667,-0.037037037037037,-0.0128205128205128
