quoteID,quoteText,quoteBy,quoteTo
Q23,you must paper it,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q24,you must paper it whether you like it or not don t tell us you wouldn t paper it what do you mean boy,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q25,i ll explain to you then why you wouldn t paper a room with representations of horses do you ever see horses walking up and down the sides of rooms in reality in fact do you of course no why then you are not to see anywhere what you don t see in fact you are not to have anywhere what you don t have in fact what is called taste is only another name for fact this is a new principle a discovery a great discovery now i ll try you again suppose you were going to carpet a room would you use a carpet having a representation of flowers upon it girl number twenty so you would carpet your room or your husband s room if you were a grown woman and had a husband with representations of flowers would you why would you,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q26,yes sir,_group,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q27,no sir,_group,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q28,if you please sir i am very fond of flowers,Cecilia Jupe,"['Thomas Gradgrind', 'Bitzer', ""Mr. M'choakumchild""]"
Q29,and is that why you would put tables and chairs upon them and have people walking over them with heavy boots,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q30,it wouldn t hurt them sir they wouldn t crush and wither if you please sir they would be the pictures of what was very pretty and pleasant and i would fancy,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby', 'Bitzer', ""Mr. M'choakumchild""]"
Q31,ay ay ay but you mustn t fancy that s it you are never to fancy,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q32,you are not cecilia jupe to do anything of that kind,Thomas Gradgrind,"['Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q33,fact fact fact,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q34,fact fact fact,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q35,you are to be in all things regulated and governed by fact we hope to have before long a board of fact composed of commissioners of fact who will force the people to be a people of fact and of nothing but fact you must discard the word fancy altogether you have nothing to do with it you are not to have in any object of use or ornament what would be a contradiction in fact you don t walk upon flowers in fact you cannot be allowed to walk upon flowers in carpets you don t find that foreign birds and butterflies come and perch upon your crockery you cannot be permitted to paint foreign birds and butterflies upon your crockery you never meet with quadrupeds going up and down walls you must not have quadrupeds represented upon walls you must use for all these purposes combinations and modifications in primary colours of mathematical figures which are susceptible of proof and demonstration this is the new discovery this is fact this is taste now if mr m choakumchild will proceed to give his first lesson here mr gradgrind i shall be happy at your request to observe his mode of procedure,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q36,mr m choakumchild we only wait for you,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe', 'Bitzer', ""Mr. M'choakumchild""]"
Q37,an eminently practical,Thomas Gradgrind,[]
Q38,elucidate the diverting accomplishments of his highly trained performing dog merrylegs,_unknowable,[]
Q39,his astounding feat of throwing seventy five hundred weight in rapid succession backhanded over his head thus forming a fountain of solid iron in mid air a feat never before attempted in this or any other country and which having elicited such rapturous plaudits from enthusiastic throngs it cannot be withdrawn,_unknowable,[]
Q40,enliven the varied performances at frequent intervals with his chaste shaksperean quips and retorts,_unknowable,[]
Q41,the highly novel and laughable hippo comedietta of the tailor s journey to brentford,_unknowable,[]
Q42,now to think of these vagabonds attracting the young rabble from a model school,Thomas Gradgrind,[]
Q43,louisa thomas,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q44,in the name of wonder idleness and folly what do you do here,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q45,wanted to see what it was like,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']"
Q46,what it was like,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q47,yes father,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']"
Q48,thomas though i have the fact before me i find it difficult to believe that you with your education and resources should have brought your sister to a scene like this,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q49,i brought him father i asked him to come,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']"
Q50,i am sorry to hear it i am very sorry indeed to hear it it makes thomas no better and it makes you worse louisa,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q51,you thomas and you to whom the circle of the sciences is open thomas and you who may be said to be replete with facts thomas and you who have been trained to mathematical exactness thomas and you here in this degraded position i am amazed,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q52,i was tired father i have been tired a long time,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']"
Q53,tired of what,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q54,i don t know of what of everything i think,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']"
Q55,say not another word you are childish i will hear no more,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q56,what would your best friends say louisa do you attach no value to their good opinion what would mr bounderby say,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q57,what would mr bounderby say,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q58,what would mr bounderby say,Thomas Gradgrind,"['Young Thomas', 'Louisa Bounderby']"
Q59,i hadn t a shoe to my foot as to a stocking i didn t know such a thing by name i passed the day in a ditch and the night in a pigsty that s the way i spent my tenth birthday not that a ditch was new to me for i was born in a ditch,Mrs. Gradgrind,['Josiah Bounderby']
Q60,no as wet as a sop a foot of water in it,Josiah Bounderby,['Thomas Gradgrind']
Q61,enough to give a baby cold,Mrs. Gradgrind,['Josiah Bounderby']
Q62,cold i was born with inflammation of the lungs and of everything else i believe that was capable of inflammation for years ma am i was one of the most miserable little wretches ever seen i was so sickly that i was always moaning and groaning i was so ragged and dirty that you wouldn t have touched me with a pair of tongs,Josiah Bounderby,['Mrs. Gradgrind']
Q63,how i fought through it i don t know i was determined i suppose i have been a determined character in later life and i suppose i was then here i am mrs gradgrind anyhow and nobody to thank for my being here but myself my mother bolted ma am my mother left me to my grandmother and according to the best of my remembrance my grandmother was the wickedest and the worst old woman that ever lived if i got a little pair of shoes by any chance she would take em off and sell em for drink why i have known that grandmother of mine lie in her bed and drink her four teen glasses of liquor before breakfast,Josiah Bounderby,['Mrs. Gradgrind']
Q64,she kept a chandler s shop and kept me in an egg box that was the cot of my infancy an old egg box as soon as i was big enough to run away of course i ran away then i became a young vagabond and instead of one old woman knocking me about and starving me everybody of all ages knocked me about and starved me they were right they had no business to do anything else i was a nuisance an incumbrance and a pest i know that very well,Josiah Bounderby,['Mrs. Gradgrind']
Q65,i was to pull through it i suppose mrs gradgrind whether i was to do it or not ma am i did it i pulled through it though nobody threw me out a rope vagabond errand boy vagabond labourer porter clerk chief manager small partner josiah bounderby of coketown those are the antecedents and the culmination josiah bounderby of coketown learnt his letters from the outsides of the shops mrs gradgrind and was first able to tell the time upon a dial plate from studying the steeple clock of st giles s church london under the direction of a drunken cripple who was a convicted thief and an incorrigible vagrant tell josiah bounderby of coketown of your district schools and your model schools and your training schools and your whole kettle of fish of schools and josiah bounderby of coketown tells you plainly all right all correct he hadn t such advantages but let us have hard headed solid fisted people the education that made him won t do for everybody he knows well such and such his education was however and you may force him to swallow boiling fat but you shall never force him to suppress the facts of his life,Josiah Bounderby,['Mrs. Gradgrind']
Q66,well what s the matter what is young thomas in the dumps about,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q67,we were peeping at the circus and father caught us,Louisa Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Mrs. Gradgrind', 'Josiah Bounderby']"
Q68,and mrs gradgrind i should as soon have expected to find my children reading poetry,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q69,dear me how can you louisa and thomas i wonder at you i declare you re enough to make one regret ever having had a family at all i have a great mind to say i wish i hadn t then what would you have done i should like to know,Mrs. Gradgrind,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q70,as if with my head in its present throbbing state you couldn t go and look at the shells and minerals and things provided for you instead of circuses you know as well as i do no young people have circus masters or keep circuses in cabinets or attend lectures about circuses what can you possibly want to know of circuses then i am sure you have enough to do if that s what you want with my head in its present state i couldn t remember the mere names of half the facts you have got to attend to,Mrs. Gradgrind,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q71,that s the reason,Louisa Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Mrs. Gradgrind', 'Josiah Bounderby']"
Q72,don t tell me that s the reason because it can t be nothing of the sort go and be somethingological directly,Mrs. Gradgrind,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q73,bounderby you are always so interested in my young people particularly in louisa that i make no apology for saying to you i am very much vexed by this discovery i have systematically devoted myself as you know to the education of the reason of my family the reason is as you know the only faculty to which education should be addressed and yet bounderby it would appear from this unexpected circumstance of to day though in itself a trifling one as if something had crept into thomas s and louisa s minds which is or rather which is not i don t know that i can express myself better than by saying which has never been intended to be developed and in which their reason has no part,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q74,there certainly is no reason in looking with interest at a parcel of vagabonds when i was a vagabond myself nobody looked with any interest at me i know that,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q75,then comes the question with his eyes on the fire in what has this vulgar curiosity its rise,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q76,i ll tell you in what in idle imagination,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q77,i hope not i confess however that the misgiving has crossed me on my way home,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q78,in idle imagination gradgrind a very bad thing for anybody but a cursed bad thing for a girl like louisa i should ask mrs gradgrind s pardon for strong expressions but that she knows very well i am not a refined character whoever expects refinement in me will be disappointed i hadn t a refined bringing up,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q79,whether whether any instructor or servant can have suggested anything whether louisa or thomas can have been reading anything whether in spite of all precautions any idle story book can have got into the house because in minds that have been practically formed by rule and line from the cradle upwards this is so curious so incomprehensible,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q80,stop a bit you have one of those strollers children in the school,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q81,cecilia jupe by name,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q82,now stop a bit how did she come there,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q83,why the fact is i saw the girl myself for the first time only just now she specially applied here at the house to be admitted as not regularly belonging to our town and yes you are right bounderby you are right,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q84,now stop a bit louisa saw her when she came,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q85,louisa certainly did see her for she mentioned the application to me but louisa saw her i have no doubt in mrs gradgrind s presence,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q86,pray mrs gradgrind what passed,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q87,oh my poor health the girl wanted to come to the school and mr gradgrind wanted girls to come to the school and louisa and thomas both said that the girl wanted to come and that mr gradgrind wanted girls to come and how was it possible to contradict them when such was the fact,Mrs. Gradgrind,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q88,now i tell you what gradgrind turn this girl to the right about and there s an end of it,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q89,i am much of your opinion,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q90,do it at once has always been my motto from a child when i thought i would run away from my egg box and my grandmother i did it at once do you the same do this at once,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q91,are you walking i have the father s address perhaps you would not mind walking to town with me,Thomas Gradgrind,"['Young Thomas', 'Mrs. Gradgrind', 'Louisa Bounderby', 'Josiah Bounderby']"
Q92,not the least in the world as long as you do it at once,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q93,i never wear gloves i didn t climb up the ladder in them shouldn t be so high up if i had,Josiah Bounderby,"['Young Thomas', 'Thomas Gradgrind', 'Louisa Bounderby', 'Mrs. Gradgrind']"
Q94,it s all right now louisa it s all right young thomas you won t do so any more i ll answer for it s being all over with father well louisa that s worth a kiss isn t it,Josiah Bounderby,"['Young Thomas', 'Louisa Bounderby']"
Q95,you can take one mr bounderby,Louisa Bounderby,"['Young Thomas', 'Josiah Bounderby']"
Q96,always my pet ain t you louisa good bye louisa,Josiah Bounderby,"['Young Thomas', 'Louisa Bounderby']"
Q97,what are you about loo you ll rub a hole in your face,Young Thomas,['Louisa Bounderby']
Q98,you may cut the piece out with your penknife if you like tom i wouldn t cry,Louisa Bounderby,['Young Thomas']
Q99,this man lives at pod s end and i don t quite know pod s end which is it bounderby,Thomas Gradgrind,['Josiah Bounderby']
Q100,halloa stop where are you going stop,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe']"
Q101,why are you tearing about the streets in this improper manner,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe']"
Q102,i was i was run after sir and i wanted to get away,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby']"
Q103,run after who would run after you,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe']"
Q104,what do you mean boy what are you doing how dare you dash against everybody in this manner,Thomas Gradgrind,"['Josiah Bounderby', 'Bitzer', 'Cecilia Jupe']"
Q105,was this boy running after you jupe,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe', 'Bitzer']"
Q106,yes sir,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby', 'Bitzer']"
Q107,no i wasn t sir not till she run away from me but the horse riders never mind what they say sir they re famous for it you know the horse riders are famous for never minding what they say it s as well known in the town as please sir as the multiplication table isn t known to the horse riders,Bitzer,"['Thomas Gradgrind', 'Josiah Bounderby', 'Cecilia Jupe']"
Q108,he frightened me so with his cruel faces,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby', 'Bitzer']"
Q109,oh oh an t you one of the rest an t you a horse rider i never looked at her sir i asked her if she would know how to define a horse to morrow and offered to tell her again and she ran away and i ran after her sir that she might know how to answer when she was asked you wouldn t have thought of saying such mischief if you hadn t been a horse rider,Bitzer,"['Thomas Gradgrind', 'Josiah Bounderby', 'Cecilia Jupe']"
Q110,her calling seems to be pretty well known among em you d have had the whole school peeping in a row in a week,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe', 'Bitzer']"
Q111,truly i think so bitzer turn you about and take yourself home jupe stay here a moment let me hear of your running in this manner any more boy and you will hear of me through the master of the school you understand what i mean go along,Thomas Gradgrind,"['Josiah Bounderby', 'Bitzer', 'Cecilia Jupe']"
Q112,now girl take this gentleman and me to your father s we are going there what have you got in that bottle you are carrying,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe']"
Q113,gin,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe']"
Q114,dear no sir it s the nine oils,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby']"
Q115,the what,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe']"
Q116,the nine oils sir to rub father with,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby']"
Q117,then what the devil do you rub your father with nine oils for,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe']"
Q118,it s what our people aways use sir when they get any hurts in the ring they bruise themselves very bad sometimes,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby']"
Q119,serve em right for being idle by george when i was four or five years younger than you i had worse bruises upon me than ten oils twenty oils forty oils would have rubbed off i didn t get em by posture making but by being banged about there was no rope dancing for me i danced on the bare ground and was larruped with the rope,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe']"
Q120,and this is pod s end is it jupe,Thomas Gradgrind,"['Josiah Bounderby', 'Cecilia Jupe']"
Q121,this is it sir and if you wouldn t mind sir this is the house,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby']"
Q122,it s only crossing the bar sir and up the stairs if you wouldn t mind and waiting there for a moment till i get a candle if you should hear a dog sir it s only merrylegs and he only barks,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby']"
Q123,merrylegs and nine oils eh pretty well this for a self made man,Josiah Bounderby,"['Thomas Gradgrind', 'Cecilia Jupe']"
Q124,father is not in our room sir if you wouldn t mind walking in i ll find him directly,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby']"
Q125,father must have gone down to the booth sir i don t know why he should go there but he must be there i ll bring him in a minute,Cecilia Jupe,"['Thomas Gradgrind', 'Josiah Bounderby']"
Q126,what does she mean back in a minute it s more than a mile off,Thomas Gradgrind,['Josiah Bounderby']
Q127,by your leaves gentlemen,Master Kidderminster,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Josiah Bounderby']"
Q128,by your leaves gentlemen it was you i believe that were wishing to see jupe,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q129,it was his daughter has gone to fetch him but i can t wait therefore if you please i will leave a message for him with you,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q130,you see my friend we are the kind of people who know the value of time and you are the kind of people who don t know the value of time,Josiah Bounderby,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Master Kidderminster']"
Q131,i have not the honour of knowing you but if you mean that you can make more money of your time than i can of mine i should judge from your appearance that you are about right,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q132,and when you have made it you can keep it too i should think,Master Kidderminster,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Josiah Bounderby']"
Q133,kidderminster stow that,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q134,what does he come here cheeking us for then if you want to cheek us pay your ochre at the doors and take it out,Master Kidderminster,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Josiah Bounderby']"
Q135,kidderminster stow that sir i was addressing myself to you you may or you may not be aware for perhaps you have not been much in the audience that jupe has missed his tip very often lately,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q136,has what has he missed,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q137,missed his tip,Josiah Bounderby,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Master Kidderminster']"
Q138,offered at the garters four times last night and never done em once missed his tip at the banners too and was loose in his ponging,Master Kidderminster,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Josiah Bounderby']"
Q139,didn t do what he ought to do was short in his leaps and bad in his tumbling,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q140,oh that is tip is it,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q141,in a general way that s missing his tip,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q142,nine oils merrylegs missing tips garters banners and ponging eh queer sort of company too for a man who has raised himself,Josiah Bounderby,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Master Kidderminster']"
Q143,lower yourself then oh lord if you ve raised yourself so high as all that comes to let yourself down a bit,Master Kidderminster,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Josiah Bounderby']"
Q144,this is a very obtrusive lad,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q145,we d have had a young gentleman to meet you if we had known you were coming it s a pity you don t have a bespeak being so particular you re on the tight jeff ain t you,Master Kidderminster,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Josiah Bounderby']"
Q146,what does this unmannerly boy mean by tight jeff,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q147,there get out get out tight jeff or slack jeff it don t much signify it s only tight rope and slack rope you were going to give me a message for jupe,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q148,yes i was,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q149,then my opinion is he will never receive it do you know much of him,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q150,i never saw the man in my life,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q151,i doubt if you ever will see him now it s pretty plain to me he s off,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q152,do you mean that he has deserted his daughter,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q153,ay i mean that he has cut he was goosed last night he was goosed the night before last he was goosed to day he has lately got in the way of being always goosed and he can t stand it,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q154,why has he been so very much goosed,Thomas Gradgrind,"['Mr. E. W. B. Childers', 'Josiah Bounderby', 'Master Kidderminster']"
Q155,his joints are turning stiff and he is getting used up he has his points as a cackler still but he can t get a living out of them,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q156,a cackler here we go again,Josiah Bounderby,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Master Kidderminster']"
Q157,a speaker if the gentleman likes it better now it s a remarkable fact sir that it cut that man deeper to know that his daughter knew of his being goosed than to go through with it,Mr. E. W. B. Childers,"['Thomas Gradgrind', 'Josiah Bounderby', 'Master Kidderminster']"
Q158,good this is good gradgrind a man so fond of his daughter that he runs away from her this is devilish good ha ha now i ll tell you what young man i haven t always occupied my present station of life i know what these things are you may be astonished to hear it but my mother ran away from me,Josiah Bounderby,"['Thomas Gradgrind', 'Mr. E. W. B. Childers', 'Master Kidderminster']"
