merge_id,speaker,addressees,text_merged,first_turn_index,last_turn_index,source_quoteIDs
23,Cecilia Jupe,"['Bitzer', 'Josiah Bounderby', ""Mr. M'choakumchild"", 'Thomas Gradgrind']",it wouldn t hurt them sir they wouldn t crush and wither if you please sir they would be the pictures of what was very pretty and pleasant and i would fancy,30,30,Q30
24,Josiah Bounderby,"['Bitzer', 'Cecilia Jupe', ""Mr. M'choakumchild"", 'Thomas Gradgrind']",ay ay ay but you mustn t fancy that s it you are never to fancy,31,31,Q31
25,Thomas Gradgrind,"['Bitzer', 'Cecilia Jupe', ""Mr. M'choakumchild""]",you are not cecilia jupe to do anything of that kind,32,32,Q32
26,Josiah Bounderby,"['Bitzer', 'Cecilia Jupe', ""Mr. M'choakumchild"", 'Thomas Gradgrind']",fact fact fact,33,33,Q33
27,Thomas Gradgrind,"['Bitzer', 'Cecilia Jupe', 'Josiah Bounderby', ""Mr. M'choakumchild""]",fact fact fact,34,34,Q34
28,Josiah Bounderby,"['Bitzer', 'Cecilia Jupe', ""Mr. M'choakumchild"", 'Thomas Gradgrind']",you are to be in all things regulated and governed by fact we hope to have before long a board of fact composed of commissioners of fact who will force the people to be a people of fact and of nothing but fact you must discard the word fancy altogether you have nothing to do with it you are not to have in any object of use or ornament what would be a contradiction in fact you don t walk upon flowers in fact you cannot be allowed to walk upon flowers in carpets you don t find that foreign birds and butterflies come and perch upon your crockery you cannot be permitted to paint foreign birds and butterflies upon your crockery you never meet with quadrupeds going up and down walls you must not have quadrupeds represented upon walls you must use for all these purposes combinations and modifications in primary colours of mathematical figures which are susceptible of proof and demonstration this is the new discovery this is fact this is taste now if mr m choakumchild will proceed to give his first lesson here mr gradgrind i shall be happy at your request to observe his mode of procedure,35,35,Q35
29,Thomas Gradgrind,"['Bitzer', 'Cecilia Jupe', 'Josiah Bounderby', ""Mr. M'choakumchild""]",mr m choakumchild we only wait for you,36,36,Q36
30,Thomas Gradgrind,[],an eminently practical,37,37,Q37
31,_unknowable,[],elucidate the diverting accomplishments of his highly trained performing dog merrylegs his astounding feat of throwing seventy five hundred weight in rapid succession backhanded over his head thus forming a fountain of solid iron in mid air a feat never before attempted in this or any other country and which having elicited such rapturous plaudits from enthusiastic throngs it cannot be withdrawn enliven the varied performances at frequent intervals with his chaste shaksperean quips and retorts the highly novel and laughable hippo comedietta of the tailor s journey to brentford,38,41,"Q38,Q39,Q40,Q41"
32,Thomas Gradgrind,[],now to think of these vagabonds attracting the young rabble from a model school,42,42,Q42
33,Thomas Gradgrind,"['Louisa Bounderby', 'Young Thomas']",louisa thomas in the name of wonder idleness and folly what do you do here,43,44,"Q43,Q44"
34,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']",wanted to see what it was like,45,45,Q45
35,Thomas Gradgrind,"['Louisa Bounderby', 'Young Thomas']",what it was like,46,46,Q46
36,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']",yes father,47,47,Q47
37,Thomas Gradgrind,"['Louisa Bounderby', 'Young Thomas']",thomas though i have the fact before me i find it difficult to believe that you with your education and resources should have brought your sister to a scene like this,48,48,Q48
38,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']",i brought him father i asked him to come,49,49,Q49
39,Thomas Gradgrind,"['Louisa Bounderby', 'Young Thomas']",i am sorry to hear it i am very sorry indeed to hear it it makes thomas no better and it makes you worse louisa you thomas and you to whom the circle of the sciences is open thomas and you who may be said to be replete with facts thomas and you who have been trained to mathematical exactness thomas and you here in this degraded position i am amazed,50,51,"Q50,Q51"
40,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']",i was tired father i have been tired a long time,52,52,Q52
41,Thomas Gradgrind,"['Louisa Bounderby', 'Young Thomas']",tired of what,53,53,Q53
42,Louisa Bounderby,"['Thomas Gradgrind', 'Young Thomas']",i don t know of what of everything i think,54,54,Q54
43,Thomas Gradgrind,"['Louisa Bounderby', 'Young Thomas']",say not another word you are childish i will hear no more what would your best friends say louisa do you attach no value to their good opinion what would mr bounderby say what would mr bounderby say what would mr bounderby say,55,58,"Q55,Q56,Q57,Q58"
44,Mrs. Gradgrind,['Josiah Bounderby'],i hadn t a shoe to my foot as to a stocking i didn t know such a thing by name i passed the day in a ditch and the night in a pigsty that s the way i spent my tenth birthday not that a ditch was new to me for i was born in a ditch,59,59,Q59
45,Josiah Bounderby,['Thomas Gradgrind'],no as wet as a sop a foot of water in it,60,60,Q60
46,Mrs. Gradgrind,['Josiah Bounderby'],enough to give a baby cold,61,61,Q61
47,Josiah Bounderby,['Mrs. Gradgrind'],cold i was born with inflammation of the lungs and of everything else i believe that was capable of inflammation for years ma am i was one of the most miserable little wretches ever seen i was so sickly that i was always moaning and groaning i was so ragged and dirty that you wouldn t have touched me with a pair of tongs how i fought through it i don t know i was determined i suppose i have been a determined character in later life and i suppose i was then here i am mrs gradgrind anyhow and nobody to thank for my being here but myself my mother bolted ma am my mother left me to my grandmother and according to the best of my remembrance my grandmother was the wickedest and the worst old woman that ever lived if i got a little pair of shoes by any chance she would take em off and sell em for drink why i have known that grandmother of mine lie in her bed and drink her four teen glasses of liquor before breakfast she kept a chandler s shop and kept me in an egg box that was the cot of my infancy an old egg box as soon as i was big enough to run away of course i ran away then i became a young vagabond and instead of one old woman knocking me about and starving me everybody of all ages knocked me about and starved me they were right they had no business to do anything else i was a nuisance an incumbrance and a pest i know that very well i was to pull through it i suppose mrs gradgrind whether i was to do it or not ma am i did it i pulled through it though nobody threw me out a rope vagabond errand boy vagabond labourer porter clerk chief manager small partner josiah bounderby of coketown those are the antecedents and the culmination josiah bounderby of coketown learnt his letters from the outsides of the shops mrs gradgrind and was first able to tell the time upon a dial plate from studying the steeple clock of st giles s church london under the direction of a drunken cripple who was a convicted thief and an incorrigible vagrant tell josiah bounderby of coketown of your district schools and your model schools and your training schools and your whole kettle of fish of schools and josiah bounderby of coketown tells you plainly all right all correct he hadn t such advantages but let us have hard headed solid fisted people the education that made him won t do for everybody he knows well such and such his education was however and you may force him to swallow boiling fat but you shall never force him to suppress the facts of his life,62,65,"Q62,Q63,Q64,Q65"
48,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",well what s the matter what is young thomas in the dumps about,66,66,Q66
49,Louisa Bounderby,"['Josiah Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",we were peeping at the circus and father caught us,67,67,Q67
50,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",and mrs gradgrind i should as soon have expected to find my children reading poetry,68,68,Q68
51,Mrs. Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Thomas Gradgrind', 'Young Thomas']",dear me how can you louisa and thomas i wonder at you i declare you re enough to make one regret ever having had a family at all i have a great mind to say i wish i hadn t then what would you have done i should like to know as if with my head in its present throbbing state you couldn t go and look at the shells and minerals and things provided for you instead of circuses you know as well as i do no young people have circus masters or keep circuses in cabinets or attend lectures about circuses what can you possibly want to know of circuses then i am sure you have enough to do if that s what you want with my head in its present state i couldn t remember the mere names of half the facts you have got to attend to,69,70,"Q69,Q70"
52,Louisa Bounderby,"['Josiah Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",that s the reason,71,71,Q71
53,Mrs. Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Thomas Gradgrind', 'Young Thomas']",don t tell me that s the reason because it can t be nothing of the sort go and be somethingological directly,72,72,Q72
54,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",bounderby you are always so interested in my young people particularly in louisa that i make no apology for saying to you i am very much vexed by this discovery i have systematically devoted myself as you know to the education of the reason of my family the reason is as you know the only faculty to which education should be addressed and yet bounderby it would appear from this unexpected circumstance of to day though in itself a trifling one as if something had crept into thomas s and louisa s minds which is or rather which is not i don t know that i can express myself better than by saying which has never been intended to be developed and in which their reason has no part,73,73,Q73
55,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",there certainly is no reason in looking with interest at a parcel of vagabonds when i was a vagabond myself nobody looked with any interest at me i know that,74,74,Q74
56,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",then comes the question with his eyes on the fire in what has this vulgar curiosity its rise,75,75,Q75
57,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",i ll tell you in what in idle imagination,76,76,Q76
58,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",i hope not i confess however that the misgiving has crossed me on my way home,77,77,Q77
59,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",in idle imagination gradgrind a very bad thing for anybody but a cursed bad thing for a girl like louisa i should ask mrs gradgrind s pardon for strong expressions but that she knows very well i am not a refined character whoever expects refinement in me will be disappointed i hadn t a refined bringing up,78,78,Q78
60,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",whether whether any instructor or servant can have suggested anything whether louisa or thomas can have been reading anything whether in spite of all precautions any idle story book can have got into the house because in minds that have been practically formed by rule and line from the cradle upwards this is so curious so incomprehensible,79,79,Q79
61,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",stop a bit you have one of those strollers children in the school,80,80,Q80
62,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",cecilia jupe by name,81,81,Q81
63,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",now stop a bit how did she come there,82,82,Q82
64,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",why the fact is i saw the girl myself for the first time only just now she specially applied here at the house to be admitted as not regularly belonging to our town and yes you are right bounderby you are right,83,83,Q83
65,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",now stop a bit louisa saw her when she came,84,84,Q84
66,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",louisa certainly did see her for she mentioned the application to me but louisa saw her i have no doubt in mrs gradgrind s presence,85,85,Q85
67,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",pray mrs gradgrind what passed,86,86,Q86
68,Mrs. Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Thomas Gradgrind', 'Young Thomas']",oh my poor health the girl wanted to come to the school and mr gradgrind wanted girls to come to the school and louisa and thomas both said that the girl wanted to come and that mr gradgrind wanted girls to come and how was it possible to contradict them when such was the fact,87,87,Q87
69,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",now i tell you what gradgrind turn this girl to the right about and there s an end of it,88,88,Q88
70,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",i am much of your opinion,89,89,Q89
71,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",do it at once has always been my motto from a child when i thought i would run away from my egg box and my grandmother i did it at once do you the same do this at once,90,90,Q90
72,Thomas Gradgrind,"['Josiah Bounderby', 'Louisa Bounderby', 'Mrs. Gradgrind', 'Young Thomas']",are you walking i have the father s address perhaps you would not mind walking to town with me,91,91,Q91
73,Josiah Bounderby,"['Louisa Bounderby', 'Mrs. Gradgrind', 'Thomas Gradgrind', 'Young Thomas']",not the least in the world as long as you do it at once i never wear gloves i didn t climb up the ladder in them shouldn t be so high up if i had,92,93,"Q92,Q93"
74,Josiah Bounderby,"['Louisa Bounderby', 'Young Thomas']",it s all right now louisa it s all right young thomas you won t do so any more i ll answer for it s being all over with father well louisa that s worth a kiss isn t it,94,94,Q94
75,Louisa Bounderby,"['Josiah Bounderby', 'Young Thomas']",you can take one mr bounderby,95,95,Q95
76,Josiah Bounderby,"['Louisa Bounderby', 'Young Thomas']",always my pet ain t you louisa good bye louisa,96,96,Q96
77,Young Thomas,['Louisa Bounderby'],what are you about loo you ll rub a hole in your face,97,97,Q97
78,Louisa Bounderby,['Young Thomas'],you may cut the piece out with your penknife if you like tom i wouldn t cry,98,98,Q98
79,Thomas Gradgrind,['Josiah Bounderby'],this man lives at pod s end and i don t quite know pod s end which is it bounderby,99,99,Q99
80,Thomas Gradgrind,"['Cecilia Jupe', 'Josiah Bounderby']",halloa stop where are you going stop why are you tearing about the streets in this improper manner,100,101,"Q100,Q101"
81,Cecilia Jupe,"['Josiah Bounderby', 'Thomas Gradgrind']",i was i was run after sir and i wanted to get away,102,102,Q102
82,Thomas Gradgrind,"['Cecilia Jupe', 'Josiah Bounderby']",run after who would run after you,103,103,Q103
83,Thomas Gradgrind,"['Bitzer', 'Cecilia Jupe', 'Josiah Bounderby']",what do you mean boy what are you doing how dare you dash against everybody in this manner was this boy running after you jupe,104,105,"Q104,Q105"
84,Cecilia Jupe,"['Bitzer', 'Josiah Bounderby', 'Thomas Gradgrind']",yes sir,106,106,Q106
85,Bitzer,"['Cecilia Jupe', 'Josiah Bounderby', 'Thomas Gradgrind']",no i wasn t sir not till she run away from me but the horse riders never mind what they say sir they re famous for it you know the horse riders are famous for never minding what they say it s as well known in the town as please sir as the multiplication table isn t known to the horse riders,107,107,Q107
86,Cecilia Jupe,"['Bitzer', 'Josiah Bounderby', 'Thomas Gradgrind']",he frightened me so with his cruel faces,108,108,Q108
87,Bitzer,"['Cecilia Jupe', 'Josiah Bounderby', 'Thomas Gradgrind']",oh oh an t you one of the rest an t you a horse rider i never looked at her sir i asked her if she would know how to define a horse to morrow and offered to tell her again and she ran away and i ran after her sir that she might know how to answer when she was asked you wouldn t have thought of saying such mischief if you hadn t been a horse rider,109,109,Q109
88,Josiah Bounderby,"['Bitzer', 'Cecilia Jupe', 'Thomas Gradgrind']",her calling seems to be pretty well known among em you d have had the whole school peeping in a row in a week,110,110,Q110
89,Thomas Gradgrind,"['Bitzer', 'Cecilia Jupe', 'Josiah Bounderby']",truly i think so bitzer turn you about and take yourself home jupe stay here a moment let me hear of your running in this manner any more boy and you will hear of me through the master of the school you understand what i mean go along,111,111,Q111
90,Thomas Gradgrind,"['Cecilia Jupe', 'Josiah Bounderby']",now girl take this gentleman and me to your father s we are going there what have you got in that bottle you are carrying,112,112,Q112
91,Josiah Bounderby,"['Cecilia Jupe', 'Thomas Gradgrind']",gin,113,113,Q113
92,Cecilia Jupe,"['Josiah Bounderby', 'Thomas Gradgrind']",dear no sir it s the nine oils,114,114,Q114
93,Josiah Bounderby,"['Cecilia Jupe', 'Thomas Gradgrind']",the what,115,115,Q115
94,Cecilia Jupe,"['Josiah Bounderby', 'Thomas Gradgrind']",the nine oils sir to rub father with,116,116,Q116
95,Josiah Bounderby,"['Cecilia Jupe', 'Thomas Gradgrind']",then what the devil do you rub your father with nine oils for,117,117,Q117
96,Cecilia Jupe,"['Josiah Bounderby', 'Thomas Gradgrind']",it s what our people aways use sir when they get any hurts in the ring they bruise themselves very bad sometimes,118,118,Q118
97,Josiah Bounderby,"['Cecilia Jupe', 'Thomas Gradgrind']",serve em right for being idle by george when i was four or five years younger than you i had worse bruises upon me than ten oils twenty oils forty oils would have rubbed off i didn t get em by posture making but by being banged about there was no rope dancing for me i danced on the bare ground and was larruped with the rope,119,119,Q119
98,Thomas Gradgrind,"['Cecilia Jupe', 'Josiah Bounderby']",and this is pod s end is it jupe,120,120,Q120
99,Cecilia Jupe,"['Josiah Bounderby', 'Thomas Gradgrind']",this is it sir and if you wouldn t mind sir this is the house it s only crossing the bar sir and up the stairs if you wouldn t mind and waiting there for a moment till i get a candle if you should hear a dog sir it s only merrylegs and he only barks,121,122,"Q121,Q122"
100,Josiah Bounderby,"['Cecilia Jupe', 'Thomas Gradgrind']",merrylegs and nine oils eh pretty well this for a self made man,123,123,Q123
101,Cecilia Jupe,"['Josiah Bounderby', 'Thomas Gradgrind']",father is not in our room sir if you wouldn t mind walking in i ll find him directly father must have gone down to the booth sir i don t know why he should go there but he must be there i ll bring him in a minute,124,125,"Q124,Q125"
102,Thomas Gradgrind,['Josiah Bounderby'],what does she mean back in a minute it s more than a mile off,126,126,Q126
103,Master Kidderminster,"['Josiah Bounderby', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",by your leaves gentlemen,127,127,Q127
104,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",by your leaves gentlemen it was you i believe that were wishing to see jupe,128,128,Q128
105,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",it was his daughter has gone to fetch him but i can t wait therefore if you please i will leave a message for him with you,129,129,Q129
106,Josiah Bounderby,"['Master Kidderminster', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",you see my friend we are the kind of people who know the value of time and you are the kind of people who don t know the value of time,130,130,Q130
107,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",i have not the honour of knowing you but if you mean that you can make more money of your time than i can of mine i should judge from your appearance that you are about right,131,131,Q131
108,Master Kidderminster,"['Josiah Bounderby', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",and when you have made it you can keep it too i should think,132,132,Q132
109,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",kidderminster stow that,133,133,Q133
110,Master Kidderminster,"['Josiah Bounderby', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",what does he come here cheeking us for then if you want to cheek us pay your ochre at the doors and take it out,134,134,Q134
111,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",kidderminster stow that sir i was addressing myself to you you may or you may not be aware for perhaps you have not been much in the audience that jupe has missed his tip very often lately,135,135,Q135
112,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",has what has he missed,136,136,Q136
113,Josiah Bounderby,"['Master Kidderminster', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",missed his tip,137,137,Q137
114,Master Kidderminster,"['Josiah Bounderby', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",offered at the garters four times last night and never done em once missed his tip at the banners too and was loose in his ponging,138,138,Q138
115,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",didn t do what he ought to do was short in his leaps and bad in his tumbling,139,139,Q139
116,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",oh that is tip is it,140,140,Q140
117,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",in a general way that s missing his tip,141,141,Q141
118,Josiah Bounderby,"['Master Kidderminster', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",nine oils merrylegs missing tips garters banners and ponging eh queer sort of company too for a man who has raised himself,142,142,Q142
119,Master Kidderminster,"['Josiah Bounderby', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",lower yourself then oh lord if you ve raised yourself so high as all that comes to let yourself down a bit,143,143,Q143
120,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",this is a very obtrusive lad,144,144,Q144
121,Master Kidderminster,"['Josiah Bounderby', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",we d have had a young gentleman to meet you if we had known you were coming it s a pity you don t have a bespeak being so particular you re on the tight jeff ain t you,145,145,Q145
122,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",what does this unmannerly boy mean by tight jeff,146,146,Q146
123,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",there get out get out tight jeff or slack jeff it don t much signify it s only tight rope and slack rope you were going to give me a message for jupe,147,147,Q147
124,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",yes i was,148,148,Q148
125,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",then my opinion is he will never receive it do you know much of him,149,149,Q149
126,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",i never saw the man in my life,150,150,Q150
127,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",i doubt if you ever will see him now it s pretty plain to me he s off,151,151,Q151
128,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",do you mean that he has deserted his daughter,152,152,Q152
129,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",ay i mean that he has cut he was goosed last night he was goosed the night before last he was goosed to day he has lately got in the way of being always goosed and he can t stand it,153,153,Q153
130,Thomas Gradgrind,"['Josiah Bounderby', 'Master Kidderminster', 'Mr. E. W. B. Childers']",why has he been so very much goosed,154,154,Q154
131,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",his joints are turning stiff and he is getting used up he has his points as a cackler still but he can t get a living out of them,155,155,Q155
132,Josiah Bounderby,"['Master Kidderminster', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",a cackler here we go again,156,156,Q156
133,Mr. E. W. B. Childers,"['Josiah Bounderby', 'Master Kidderminster', 'Thomas Gradgrind']",a speaker if the gentleman likes it better now it s a remarkable fact sir that it cut that man deeper to know that his daughter knew of his being goosed than to go through with it,157,157,Q157
134,Josiah Bounderby,"['Master Kidderminster', 'Mr. E. W. B. Childers', 'Thomas Gradgrind']",good this is good gradgrind a man so fond of his daughter that he runs away from her this is devilish good ha ha now i ll tell you what young man i haven t always occupied my present station of life i know what these things are you may be astonished to hear it but my mother ran away from me very well i was born in a ditch and my mother ran away from me do i excuse her for it no have i ever excused her for it not i what do i call her for it i call her probably the very worst woman that ever lived in the world except my drunken grandmother there s no family pride about me there s no imaginative sentimental humbug about me i call a spade a spade and i call the mother of josiah bounderby of coketown without any fear or any favour what i should call her if she had been the mother of dick jones of wapping so with this man he is a runaway rogue and a vagabond that s what he is in english,158,159,"Q158,Q159"
