a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Elizabeth,Anne Elliot,4.0,4.0,10.0,0.10416666666666666,0.09999999999999999,F,minor,F,major
Elizabeth,Charlotte Lucas,8.0,11.0,60.0,0.01569264069264066,-2.590520390792032e-17,F,major,F,intermediate
Elizabeth,Colonel Fitzwilliam,8.0,15.0,90.0,0.0008928571428571189,0.004444444444444425,F,major,M,intermediate
Elizabeth,George Wickham,8.0,35.0,187.0,0.05328254676080765,0.04155844155844158,F,major,M,intermediate
Elizabeth,Jane,9.0,62.0,388.0,-0.0027532196453624713,-0.016627868307283012,F,major,F,intermediate
Elizabeth,Lady Catherine De Bourgh,8.0,35.0,179.0,-0.04506441936163684,-0.03910614525139663,F,major,F,intermediate
Elizabeth,Lydia,6.0,6.0,22.0,0.027777777777777773,0.02272727272727272,F,major,F,intermediate
Elizabeth,Maria,6.0,3.0,13.0,0.05555555555555556,0.05128205128205129,F,major,F,minor
Elizabeth,Mary,4.0,2.0,8.0,0.0,0.0,F,major,F,minor
Elizabeth,Miss Bingley,6.0,3.0,15.0,0.0,0.0,F,major,F,intermediate
Elizabeth,Mr. Bennet,8.0,20.0,94.0,-0.024019607843137232,-0.01861702127659572,F,major,M,intermediate
Elizabeth,Mr. Bingley,7.0,6.0,32.0,0.0071428571428571175,0.01562499999999998,F,major,M,intermediate
Elizabeth,Mr. Collins,8.0,6.0,42.0,0.016666666666666663,0.011904761904761902,F,major,M,intermediate
Elizabeth,Mr. Darcy,8.0,80.0,515.0,-0.001474640982722139,-0.0014563106796116497,F,major,M,major
Elizabeth,Mr. Gardiner,5.0,3.0,15.0,0.0,0.0,F,major,M,minor
Elizabeth,Mrs Clay,4.0,3.0,11.0,0.08333333333333334,0.060606060606060615,F,minor,F,minor
Elizabeth,Mrs. Bennet,8.0,13.0,71.0,0.0006954850704850579,-0.0021668472372697927,F,major,F,major
Elizabeth,Mrs. Gardiner,8.0,20.0,130.0,-0.012126517273576123,-0.013076923076923102,F,major,F,intermediate
Elizabeth,Mrs. Reynolds,5.0,4.0,11.0,0.0,0.0,F,major,F,minor
Elizabeth,Sir Walter Elliot,6.0,2.0,12.0,0.0,0.0,F,minor,M,intermediate
Emma,Harriet Smith,8.0,91.0,569.0,-0.0009428252715379462,0.0004248826744433388,F,major,F,major
Emma,Isabella,5.0,3.0,13.0,0.0,0.0,F,major,F,intermediate
Emma,Jane Fairfax,7.0,9.0,53.0,0.013888888888888904,0.014675052410901479,F,major,F,intermediate
Emma,Miss Bates,8.0,21.0,99.0,0.04870339284038977,0.026936026936026956,F,major,F,intermediate
Emma,Mr. Elton,8.0,16.0,116.0,0.016214514652014678,0.015086206896551747,F,major,M,intermediate
Emma,Mr. Frank Churchill,9.0,74.0,439.0,0.02088050382338562,0.0047405036015514285,F,major,M,major
Emma,Mr. John Knightley,8.0,11.0,52.0,-0.012910353535353532,-0.01398601398601398,F,major,M,intermediate
Emma,Mr. Knightley,9.0,110.0,673.0,0.014136282715428609,0.012008645143860606,F,major,M,major
Emma,Mr. Weston,8.0,12.0,63.0,0.023115079365079366,0.010582010582010578,F,major,M,intermediate
Emma,Mr. Woodhouse,8.0,32.0,205.0,0.016082875457875456,0.013414634146341461,F,major,M,intermediate
Emma,Mrs. Elton,8.0,14.0,96.0,-0.001678876678876673,-0.0014880952380952328,F,major,F,intermediate
Emma,Mrs. Weston,8.0,39.0,256.0,0.00624641712458153,0.006109775641025628,F,major,F,intermediate
Fanny,John Dashwood,9.0,12.0,87.0,0.05033670033670033,0.015325670498084292,F,minor,M,intermediate
Fanny Price,Edmund,9.0,91.0,511.0,0.021181897635750693,0.015462033074557546,F,major,M,major
Fanny Price,Henry Crawford,8.0,14.0,74.0,-0.05597909035409036,-0.049227799227799234,F,major,M,major
Fanny Price,Julia Bertram,4.0,2.0,8.0,0.0,0.0,F,major,F,intermediate
Fanny Price,Lady Bertram,4.0,5.0,15.0,0.016666666666666663,0.01333333333333333,F,major,F,intermediate
Fanny Price,Maria Bertram,3.0,2.0,6.0,0.0,0.0,F,major,F,intermediate
Fanny Price,Mary Crawford,9.0,29.0,171.0,-0.030771369381708196,-0.022383545069570496,F,major,F,major
Fanny Price,Mr. Rushworth,6.0,5.0,23.0,0.04444444444444443,0.017391304347826077,F,major,M,intermediate
Fanny Price,Mrs. Norris,5.0,4.0,13.0,0.0,0.0,F,major,F,intermediate
Fanny Price,Sir Thomas,7.0,17.0,52.0,-0.06134453781512604,-0.07579185520361992,F,major,M,intermediate
Fanny Price,Tom Bertram,8.0,3.0,22.0,0.0,0.0,F,major,M,intermediate
Fanny Price,William Price,8.0,4.0,24.0,0.10416666666666666,0.08333333333333333,F,major,M,minor
Frederick Tilney,Isabella Thorpe,4.0,3.0,8.0,0.0,0.0,F,minor,F,major
General Tilney,Catherine Morland,7.0,6.0,34.0,-0.049999999999999996,-0.04411764705882353,M,minor,F,major
General Tilney,Eleanor Tilney,4.0,5.0,13.0,-0.045833333333333365,-0.046153846153846184,M,minor,F,intermediate
George Wickham,Elizabeth,8.0,35.0,224.0,-0.024012204455803966,-0.01760204081632654,M,intermediate,F,major
Harriet Smith,Emma,9.0,100.0,602.0,0.015345147890237656,0.01081395348837209,F,major,F,major
Henry Crawford,Edmund,7.0,10.0,66.0,0.020634920634920624,0.01818181818181817,M,major,M,major
Henry Crawford,Fanny Price,9.0,19.0,123.0,-0.01519512813372462,-0.015832263585793746,M,major,F,major
Henry Crawford,Julia Bertram,8.0,3.0,24.0,0.0,0.0,M,major,F,intermediate
Henry Crawford,Lady Bertram,1.0,2.0,2.0,0.0,0.0,M,major,F,intermediate
Henry Crawford,Maria Bertram,8.0,9.0,58.0,-0.005208333333333329,-0.005747126436781604,M,major,F,intermediate
Henry Crawford,Mary Crawford,8.0,21.0,139.0,0.011724777630350382,0.012332990750256932,M,major,F,major
Henry Crawford,Mrs. Grant,6.0,6.0,29.0,0.027777777777777773,0.022988505747126433,M,major,F,intermediate
Henry Crawford,Tom Bertram,6.0,5.0,26.0,-0.05555555555555556,-0.04615384615384616,M,major,M,intermediate
Henry Tilney,Catherine Morland,8.0,101.0,601.0,0.025386760880951827,0.023623993014942134,M,major,F,major
Henry Tilney,Eleanor Tilney,7.0,11.0,66.0,0.007864357864357843,0.006887052341597776,M,major,F,intermediate
Henry Tilney,Mrs. Allen,6.0,6.0,25.0,-0.038888888888888896,-0.03333333333333334,M,major,F,intermediate
Isabella,Mr. John Knightley,8.0,4.0,32.0,0.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,8.0,16.0,108.0,0.012168560606060613,0.010416666666666675,F,intermediate,M,intermediate
Isabella Thorpe,Catherine Morland,8.0,57.0,399.0,0.0016921901438436554,0.0005716044497207939,F,major,F,major
Isabella Thorpe,Frederick Tilney,4.0,3.0,12.0,0.0,0.0,F,major,F,minor
Isabella Thorpe,James Morland,7.0,6.0,41.0,0.00952380952380953,0.008130081300813012,F,major,M,minor
Isabella Thorpe,Mrs. Thorpe,8.0,4.0,25.0,0.09375,0.07,F,major,F,minor
James Morland,Catherine Morland,6.0,7.0,36.0,0.04047619047619048,0.023809523809523815,M,minor,F,major
James Morland,Isabella Thorpe,6.0,3.0,14.0,0.0,0.0,M,minor,F,major
James Morland,John Thorpe,7.0,6.0,30.0,0.10476190476190475,0.07777777777777778,M,minor,M,intermediate
Jane,Elizabeth,8.0,73.0,464.0,0.0010009359136598228,0.0022732640529050576,F,intermediate,F,major
Jane,Lydia,2.0,2.0,4.0,0.0,0.0,F,intermediate,F,intermediate
Jane,Mr. Bennet,1.0,2.0,2.0,0.0,0.0,F,intermediate,M,intermediate
Jane,Mrs. Bennet,7.0,6.0,32.0,-0.03571428571428571,-0.026041666666666664,F,intermediate,F,major
Jane Fairfax,Emma,7.0,10.0,55.0,0.01989795918367346,0.016363636363636358,F,intermediate,F,major
Jane Fairfax,Miss Bates,7.0,7.0,28.0,0.06122448979591839,0.045918367346938785,F,intermediate,F,intermediate
Jane Fairfax,Mr. Frank Churchill,6.0,3.0,13.0,0.22222222222222224,0.20512820512820515,F,intermediate,M,major
Jane Fairfax,Mr. John Knightley,8.0,7.0,47.0,0.017261904761904784,0.02127659574468087,F,intermediate,M,intermediate
Jane Fairfax,Mrs. Elton,8.0,13.0,87.0,0.0015151515151514972,0.002652519893899187,F,intermediate,F,intermediate
John Dashwood,Elinor,7.0,21.0,138.0,0.002971715001790181,0.0027605244996549245,M,intermediate,F,major
John Dashwood,Fanny,8.0,13.0,88.0,-0.024857087357087394,-0.01748251748251752,M,intermediate,F,minor
John Dashwood,Mrs. Jennings,8.0,6.0,45.0,0.02083333333333333,0.011111111111111108,M,intermediate,F,intermediate
John Middleton,Charlotte,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,intermediate
John Middleton,Colonel Brandon,4.0,3.0,10.0,0.08333333333333334,0.06666666666666668,M,intermediate,M,intermediate
John Middleton,Elinor,4.0,4.0,15.0,-0.020833333333333343,-0.016666666666666673,M,intermediate,F,major
John Middleton,Lady Middleton,4.0,3.0,10.0,0.08333333333333334,0.06666666666666668,M,intermediate,F,minor
John Middleton,Marianne,6.0,4.0,22.0,-0.013888888888888895,-0.01136363636363637,M,intermediate,F,major
John Middleton,Mrs. Dashwood,5.0,3.0,15.0,0.0,0.0,M,intermediate,F,intermediate
John Middleton,Mrs. Jennings,7.0,3.0,20.0,0.0,0.0,M,intermediate,F,intermediate
John Thorpe,Catherine Morland,8.0,60.0,363.0,-0.022256122642085284,-0.02171717171717172,M,intermediate,F,major
John Thorpe,Isabella Thorpe,7.0,4.0,17.0,0.07142857142857142,0.058823529411764705,M,intermediate,F,major
John Thorpe,James Morland,4.0,2.0,8.0,0.0,0.0,M,intermediate,M,minor
Julia Bertram,Edmund,6.0,3.0,16.0,0.0,0.0,F,intermediate,M,major
Julia Bertram,Fanny Price,6.0,4.0,24.0,0.0,0.0,F,intermediate,F,major
Julia Bertram,Henry Crawford,4.0,2.0,8.0,0.0,0.0,F,intermediate,M,major
Julia Bertram,Maria Bertram,8.0,4.0,30.0,0.02083333333333333,0.016666666666666663,F,intermediate,F,intermediate
Julia Bertram,Tom Bertram,3.0,2.0,6.0,0.0,0.0,F,intermediate,M,intermediate
Kitty,Mr. Bennet,2.0,2.0,4.0,0.0,0.0,F,minor,M,intermediate
Kitty,Mrs. Bennet,3.0,3.0,9.0,0.0,0.0,F,minor,F,major
Lady Bertram,Edmund,7.0,11.0,59.0,-0.057972582972582974,-0.044684129429892146,F,intermediate,M,major
Lady Bertram,Fanny Price,7.0,8.0,47.0,0.019557823129251695,-4.724353296277262e-18,F,intermediate,F,major
Lady Bertram,Henry Crawford,8.0,4.0,31.0,0.02083333333333333,0.016129032258064512,F,intermediate,M,major
Lady Bertram,Mrs. Norris,8.0,16.0,86.0,0.005927579365079372,0.0021802325581395375,F,intermediate,F,intermediate
Lady Bertram,Sir Thomas,6.0,9.0,45.0,-0.004166666666666689,-0.002469135802469154,F,intermediate,M,intermediate
Lady Bertram,Tom Bertram,2.0,2.0,4.0,0.0,0.0,F,intermediate,M,intermediate
Lady Catherine De Bourgh,Elizabeth,8.0,39.0,258.0,-0.01206833952956251,-0.013814351023653361,F,intermediate,F,major
Lady Catherine De Bourgh,Mrs. Bennet,7.0,4.0,21.0,-0.02380952380952382,-0.02380952380952382,F,intermediate,F,major
Lady Middleton,Mrs. Jennings,2.0,3.0,6.0,0.0,0.0,F,minor,F,intermediate
Lady Russell,Anne Elliot,6.0,4.0,20.0,0.027777777777777773,0.024999999999999994,F,minor,F,major
Lady Russell,Mary Musgrove,4.0,3.0,12.0,0.0,0.0,F,minor,F,intermediate
Louisa Musgrove,Captain Wentworth,6.0,6.0,27.0,0.05277777777777776,0.05555555555555554,F,minor,M,major
Lucy Steele,Anne Steele,6.0,4.0,18.0,0.041666666666666664,0.041666666666666664,F,intermediate,F,intermediate
Lucy Steele,Elinor,8.0,36.0,243.0,0.00313533031278479,0.0018289894833104791,F,intermediate,F,major
Lucy Steele,Mrs. Jennings,4.0,3.0,11.0,0.0,0.0,F,intermediate,F,intermediate
Lydia,Elizabeth,6.0,7.0,41.0,-0.007936507936507945,-0.006968641114982586,F,intermediate,F,major
Lydia,Jane,3.0,2.0,6.0,0.0,0.0,F,intermediate,F,intermediate
Lydia,Mr. Collins,3.0,2.0,6.0,0.0,0.0,F,intermediate,M,intermediate
Lydia,Mrs. Bennet,6.0,8.0,35.0,0.04285714285714285,0.03214285714285714,F,intermediate,F,major
Margaret,Elinor,6.0,2.0,12.0,0.0,0.0,F,minor,F,major
Margaret,Marianne,3.0,3.0,8.0,0.0,0.0,F,minor,F,major
Margaret,Mrs. Jennings,3.0,2.0,6.0,0.0,0.0,F,minor,F,intermediate
Maria,Elizabeth,7.0,5.0,31.0,-0.049999999999999996,-0.04516129032258064,F,minor,F,major
Maria Bertram,Edmund,7.0,7.0,43.0,0.051020408163265314,0.04651162790697676,F,intermediate,M,major
Maria Bertram,Fanny Price,6.0,2.0,12.0,0.0,0.0,F,intermediate,F,major
Maria Bertram,Henry Crawford,8.0,9.0,56.0,0.027083333333333348,0.015873015873015883,F,intermediate,M,major
Maria Bertram,Mrs. Norris,8.0,4.0,26.0,0.0,0.0,F,intermediate,F,intermediate
Marianne,Edward Ferrars,8.0,16.0,80.0,0.03158386752136753,0.02343750000000001,F,major,M,intermediate
Marianne,Elinor,8.0,70.0,402.0,-0.03850317242313386,-0.03326226012793178,F,major,F,major
Marianne,John Middleton,6.0,5.0,27.0,0.0,0.0,F,major,M,intermediate
Marianne,Margaret,3.0,3.0,7.0,0.0,0.0,F,major,F,minor
Marianne,Mr. Willoughby,5.0,3.0,10.0,0.06666666666666668,0.06666666666666668,F,major,M,intermediate
Marianne,Mrs. Dashwood,8.0,10.0,71.0,0.0017857142857142655,0.002816901408450688,F,major,F,intermediate
Marianne,Mrs. Jennings,1.0,3.0,2.0,0.33333333333333337,0.33333333333333337,F,major,F,intermediate
Mary,Anne Elliot,8.0,12.0,87.0,0.008143939393939384,0.008620689655172403,,,F,major
Mary,Charles Musgrove,8.0,3.0,23.0,0.0,0.0,,,M,intermediate
Mary,Elizabeth,4.0,2.0,8.0,0.0,0.0,F,minor,F,minor
Mary Crawford,Edmund,9.0,50.0,359.0,0.033352738444251934,0.024122562674094718,F,major,M,major
Mary Crawford,Fanny Price,8.0,27.0,198.0,-0.01133876590398327,-0.01084923307145527,F,major,F,major
Mary Crawford,Henry Crawford,8.0,24.0,154.0,-0.015298436308161717,-0.009469696969696977,F,major,M,major
Mary Crawford,Mrs. Grant,8.0,14.0,89.0,0.014491758241758246,0.015248796147672558,F,major,F,intermediate
Mary Crawford,Tom Bertram,8.0,5.0,38.0,0.024999999999999994,0.021052631578947364,F,major,M,intermediate
Mary Musgrove,Anne Elliot,6.0,3.0,17.0,0.0,0.0,F,intermediate,F,major
Mary Musgrove,Captain Wentworth,2.0,2.0,4.0,0.0,0.0,F,intermediate,M,major
Mary Musgrove,Charles Musgrove,8.0,6.0,39.0,-0.02291666666666667,-0.02564102564102564,F,intermediate,M,intermediate
Mary Musgrove,Lady Russell,4.0,4.0,16.0,0.0,0.0,F,intermediate,F,minor
Miss Bates,Emma,8.0,22.0,150.0,-0.024747830751120203,-0.022727272727272704,F,intermediate,F,major
Miss Bates,Jane Fairfax,6.0,5.0,27.0,-0.005555555555555573,-1.2335811384723961e-17,F,intermediate,F,intermediate
Miss Bates,Mr. Frank Churchill,7.0,2.0,14.0,0.0,0.0,F,intermediate,M,major
Miss Bates,Mr. Knightley,7.0,14.0,84.0,0.0008602508602508774,0.0008503401360544385,F,intermediate,M,major
Miss Bates,Mrs. Elton,8.0,3.0,24.0,0.0,0.0,F,intermediate,F,intermediate
Miss Bingley,Elizabeth,7.0,8.0,47.0,-0.014455782312925183,-0.013297872340425546,F,intermediate,F,major
Miss Bingley,Mr. Bingley,8.0,11.0,66.0,0.06313131313131312,0.04407713498622588,F,intermediate,M,intermediate
Miss Bingley,Mr. Darcy,7.0,18.0,105.0,0.010268722873764886,0.010052910052910046,F,intermediate,M,major
Miss Bingley,Mrs. Hurst,4.0,3.0,11.0,0.0,0.0,F,intermediate,F,minor
Mr Shepherd,Anne Elliot,2.0,3.0,5.0,0.16666666666666669,0.13333333333333336,M,minor,F,major
Mr Shepherd,Sir Walter Elliot,7.0,4.0,22.0,0.023809523809523805,0.02272727272727272,M,minor,M,intermediate
Mr. Allen,Catherine Morland,3.0,3.0,7.0,0.11111111111111112,0.09523809523809525,M,minor,F,major
Mr. Allen,Mrs. Allen,6.0,3.0,17.0,0.05555555555555556,0.03921568627450981,M,minor,F,intermediate
Mr. Bennet,Elizabeth,8.0,22.0,141.0,0.015972934229513173,0.01128304319793681,M,intermediate,F,major
Mr. Bennet,Jane,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Bennet,Kitty,3.0,3.0,7.0,0.11111111111111112,0.09523809523809525,M,intermediate,F,minor
Mr. Bennet,Mr. Collins,8.0,4.0,26.0,0.02083333333333333,0.00961538461538461,M,intermediate,M,intermediate
Mr. Bennet,Mrs. Bennet,8.0,39.0,238.0,0.020434618137580504,0.018638224520577458,M,intermediate,F,major
Mr. Bingley,Elizabeth,7.0,8.0,42.0,0.08401360544217687,0.0625,M,intermediate,F,major
Mr. Bingley,Miss Bingley,7.0,10.0,58.0,0.01519274376417233,0.015517241379310341,M,intermediate,F,intermediate
Mr. Bingley,Mr. Darcy,8.0,10.0,71.0,0.02385912698412694,0.02394366197183094,M,intermediate,M,major
Mr. Bingley,Mrs. Bennet,7.0,4.0,19.0,0.03571428571428571,0.02631578947368421,M,intermediate,F,major
Mr. Collins,Elizabeth,8.0,9.0,68.0,-0.0049603174603174705,-0.004901960784313734,M,intermediate,F,major
Mr. Collins,Maria,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,minor
Mr. Collins,Mr. Bennet,6.0,3.0,18.0,0.0,0.0,M,intermediate,M,intermediate
Mr. Collins,Mrs. Bennet,8.0,8.0,55.0,-0.020089285714285712,-0.01818181818181818,M,intermediate,F,major
Mr. Darcy,Elizabeth,8.0,74.0,441.0,-0.02175172508580571,-0.014616657473800334,M,major,F,major
Mr. Darcy,Miss Bingley,8.0,21.0,103.0,0.027670766733266745,0.012020342117429507,M,major,F,intermediate
Mr. Darcy,Mr. Bingley,7.0,6.0,36.0,-0.021428571428571432,-0.01851851851851852,M,major,M,intermediate
Mr. Darcy,Sir William Lucas,5.0,4.0,13.0,-0.016666666666666673,-0.01923076923076924,M,major,M,minor
Mr. Elton,Emma,8.0,19.0,115.0,-0.016777986268117814,-0.017391304347826056,M,intermediate,F,major
Mr. Elton,Mr. John Knightley,6.0,4.0,24.0,0.0,0.0,M,intermediate,M,intermediate
Mr. Elton,Mrs. Elton,5.0,4.0,19.0,-0.016666666666666673,-0.013157894736842111,M,intermediate,F,intermediate
Mr. Elton,Mrs. Weston,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Frank Churchill,Emma,8.0,78.0,473.0,0.005771313120938135,0.0027104678267468687,M,major,F,major
Mr. Frank Churchill,Jane Fairfax,7.0,5.0,30.0,-0.00714285714285715,-0.006666666666666672,M,major,F,intermediate
Mr. Frank Churchill,Mr. Knightley,4.0,2.0,8.0,0.0,0.0,M,major,M,major
Mr. Frank Churchill,Mr. Weston,8.0,7.0,45.0,0.04732142857142859,0.04444444444444447,M,major,M,intermediate
Mr. Frank Churchill,Mr. Woodhouse,7.0,5.0,33.0,0.0,0.0,M,major,M,intermediate
Mr. Frank Churchill,Mrs. Weston,7.0,7.0,35.0,0.08605442176870748,0.07346938775510203,M,major,F,intermediate
