a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Eleanor Tilney,Henry Tilney,7.0,7.0,44.0,-0.020408163265306114,-0.019480519480519473,F,intermediate,M,major
Elinor,Anne Steele,8.0,10.0,62.0,-0.023214285714285743,-0.02258064516129035,F,major,F,intermediate
Elinor,Charlotte,8.0,10.0,46.0,-0.00014880952380953716,-0.00869565217391306,F,major,F,intermediate
Elinor,Colonel Brandon,8.0,21.0,116.0,0.009233821733821743,0.0073891625615763665,F,major,M,intermediate
Elinor,Edward Ferrars,8.0,17.0,96.0,0.00425380379424499,0.0036764705882353192,F,major,M,intermediate
Elinor,John Dashwood,8.0,21.0,100.0,0.06231737012987015,0.029047619047619072,F,major,M,intermediate
Elinor,John Middleton,2.0,2.0,4.0,0.0,0.0,F,major,M,intermediate
Elinor,Lucy Steele,8.0,35.0,183.0,0.021089015151515164,0.022638563622170198,F,major,F,intermediate
Elinor,Margaret,6.0,3.0,18.0,0.0,0.0,F,major,F,minor
Elinor,Marianne,9.0,64.0,377.0,0.044821199793684055,0.01910643236074269,F,major,F,major
Elinor,Mr. Willoughby,8.0,38.0,208.0,0.008857735507527387,0.010754048582995954,F,major,M,intermediate
Elinor,Mrs. Dashwood,8.0,20.0,120.0,0.04848057644110276,0.04208333333333334,F,major,F,intermediate
Elinor,Mrs. Jennings,9.0,23.0,123.0,0.03882690199825751,-0.007423117709437957,F,major,F,intermediate
Elizabeth,Anne Elliot,3.0,4.0,7.0,0.08333333333333333,0.07142857142857142,F,minor,F,major
Elizabeth,Charlotte Lucas,8.0,11.0,60.0,0.01569264069264066,0.01666666666666664,F,major,F,intermediate
Elizabeth,Colonel Fitzwilliam,8.0,15.0,90.0,-0.02738095238095241,-0.017777777777777802,F,major,M,intermediate
Elizabeth,George Wickham,8.0,35.0,187.0,0.019947985409004915,0.020168067226890775,F,major,M,intermediate
Elizabeth,Jane,8.0,62.0,382.0,0.04601952795825598,0.038253673365985466,F,major,F,intermediate
Elizabeth,Lady Catherine De Bourgh,8.0,35.0,179.0,0.04543409391514723,0.03910614525139667,F,major,F,intermediate
Elizabeth,Lydia,7.0,6.0,24.0,0.09523809523809523,0.0625,F,major,F,intermediate
Elizabeth,Maria,6.0,3.0,13.0,0.05555555555555556,0.05128205128205129,F,major,F,minor
Elizabeth,Mary,4.0,2.0,8.0,0.0,0.0,F,major,F,minor
Elizabeth,Miss Bingley,6.0,3.0,15.0,0.0,0.0,F,major,F,intermediate
Elizabeth,Mr. Bennet,8.0,20.0,94.0,0.025980392156862757,0.013297872340425548,F,major,M,intermediate
Elizabeth,Mr. Bingley,7.0,6.0,32.0,0.026190476190476177,0.01562499999999999,F,major,M,intermediate
Elizabeth,Mr. Collins,8.0,6.0,42.0,0.016666666666666663,0.011904761904761902,F,major,M,intermediate
Elizabeth,Mr. Darcy,8.0,80.0,515.0,0.022147981413634443,0.017961165048543695,F,major,M,major
Elizabeth,Mr. Gardiner,5.0,3.0,15.0,0.0,0.0,F,major,M,minor
Elizabeth,Mrs Clay,4.0,3.0,11.0,0.08333333333333334,0.060606060606060615,F,minor,F,minor
Elizabeth,Mrs. Bennet,8.0,13.0,71.0,-0.048411657786657805,-0.044420368364030356,F,major,F,major
Elizabeth,Mrs. Gardiner,8.0,20.0,130.0,0.019928804855275435,0.017692307692307684,F,major,F,intermediate
Elizabeth,Mrs. Reynolds,5.0,4.0,11.0,0.0,0.0,F,major,F,minor
Elizabeth,Sir Walter Elliot,6.0,2.0,12.0,0.0,0.0,F,minor,M,intermediate
Emma,Harriet Smith,8.0,91.0,569.0,-0.007023234100624609,-0.0083624635469978,F,major,F,major
Emma,Isabella,5.0,3.0,13.0,0.0,0.0,F,major,F,intermediate
Emma,Jane Fairfax,7.0,9.0,53.0,-0.003968253968253954,-0.004192872117400408,F,major,F,intermediate
Emma,Miss Bates,8.0,21.0,99.0,-0.011679851366383859,-0.003367003367003354,F,major,F,intermediate
Emma,Mr. Elton,8.0,16.0,116.0,0.02573832417582418,0.02370689655172414,F,major,M,intermediate
Emma,Mr. Frank Churchill,9.0,74.0,439.0,0.05298148489759569,0.018407929569660766,F,major,M,major
Emma,Mr. John Knightley,7.0,11.0,47.0,0.0001803751803751855,-0.009671179883945833,F,major,M,intermediate
Emma,Mr. Knightley,8.0,110.0,656.0,0.03000937216855125,0.02394678492239469,F,major,M,major
Emma,Mr. Weston,8.0,12.0,63.0,0.03908730158730159,0.026455026455026447,F,major,M,intermediate
Emma,Mr. Woodhouse,9.0,32.0,211.0,0.01862026862026861,0.004739336492890985,F,major,M,intermediate
Emma,Mrs. Elton,8.0,14.0,96.0,0.026098901098901103,0.0193452380952381,F,major,F,intermediate
Emma,Mrs. Weston,8.0,39.0,256.0,-0.019953769220813128,-0.017327724358974367,F,major,F,intermediate
Fanny,John Dashwood,8.0,12.0,84.0,0.002809343434343442,0.0009920634920635005,F,minor,M,intermediate
Fanny Price,Edmund,9.0,91.0,511.0,0.018097192560304867,0.023289821724263995,F,major,M,major
Fanny Price,Henry Crawford,9.0,14.0,77.0,0.08313322479989144,0.052875695732838575,F,major,M,major
Fanny Price,Julia Bertram,4.0,2.0,8.0,0.0,0.0,F,major,F,intermediate
Fanny Price,Lady Bertram,5.0,5.0,17.0,0.12,0.09411764705882353,F,major,F,intermediate
Fanny Price,Maria Bertram,3.0,2.0,6.0,0.0,0.0,F,major,F,intermediate
Fanny Price,Mary Crawford,9.0,29.0,171.0,0.03428765663437801,0.04194394031054647,F,major,F,major
Fanny Price,Mr. Rushworth,5.0,5.0,21.0,0.039999999999999994,0.028571428571428564,F,major,M,intermediate
Fanny Price,Mrs. Norris,5.0,4.0,13.0,0.0,0.0,F,major,F,intermediate
Fanny Price,Sir Thomas,7.0,17.0,56.0,0.07211551287181542,0.07352941176470588,F,major,M,intermediate
Fanny Price,Tom Bertram,8.0,3.0,22.0,0.0,0.0,F,major,M,intermediate
Fanny Price,William Price,6.0,4.0,20.0,-0.05555555555555558,-0.050000000000000024,F,major,M,minor
Frederick Tilney,Isabella Thorpe,4.0,3.0,8.0,0.0,0.0,F,minor,F,major
General Tilney,Catherine Morland,8.0,6.0,36.0,0.029166666666666674,0.004629629629629635,M,minor,F,major
General Tilney,Eleanor Tilney,6.0,5.0,17.0,0.19999999999999998,0.17647058823529413,M,minor,F,intermediate
George Wickham,Elizabeth,8.0,35.0,224.0,0.015685440453105076,0.013647959183673444,M,intermediate,F,major
Harriet Smith,Emma,9.0,100.0,602.0,-0.011253791206633116,-0.00745847176079736,F,major,F,major
Henry Crawford,Edmund,8.0,10.0,74.0,-0.017708333333333333,-0.016216216216216217,M,major,M,major
Henry Crawford,Fanny Price,9.0,19.0,123.0,-0.006648119586716079,-0.007702182284980747,M,major,F,major
Henry Crawford,Julia Bertram,8.0,3.0,24.0,0.0,0.0,M,major,F,intermediate
Henry Crawford,Lady Bertram,1.0,2.0,2.0,0.0,0.0,M,major,F,intermediate
Henry Crawford,Maria Bertram,8.0,9.0,58.0,-0.026041666666666664,-0.022988505747126433,M,major,F,intermediate
Henry Crawford,Mary Crawford,8.0,21.0,139.0,0.010335888741461498,0.012332990750256938,M,major,F,major
Henry Crawford,Mrs. Grant,6.0,6.0,29.0,0.027777777777777773,0.022988505747126433,M,major,F,intermediate
Henry Crawford,Tom Bertram,8.0,5.0,32.0,0.14583333333333331,0.11875000000000001,M,major,M,intermediate
Henry Tilney,Catherine Morland,9.0,101.0,617.0,0.030651584506139792,0.026413338254408936,M,major,F,major
Henry Tilney,Eleanor Tilney,8.0,11.0,70.0,0.007196969696969688,-0.0012987012987013087,M,major,F,intermediate
Henry Tilney,Mrs. Allen,7.0,6.0,28.0,0.09047619047619049,0.0773809523809524,M,major,F,intermediate
Isabella,Mr. John Knightley,8.0,4.0,32.0,0.0,0.0,F,intermediate,M,intermediate
Isabella,Mr. Woodhouse,8.0,16.0,108.0,0.015198863636363621,0.010416666666666652,F,intermediate,M,intermediate
Isabella Thorpe,Catherine Morland,9.0,57.0,413.0,-0.002252587733880774,-0.012064058451212794,F,major,F,major
Isabella Thorpe,Frederick Tilney,4.0,3.0,12.0,0.0,0.0,F,major,F,minor
Isabella Thorpe,James Morland,7.0,6.0,41.0,0.00952380952380953,0.008130081300813012,F,major,M,minor
Isabella Thorpe,Mrs. Thorpe,7.0,4.0,23.0,-0.01190476190476191,-0.01086956521739131,F,major,F,minor
James Morland,Catherine Morland,7.0,7.0,39.0,0.03299319727891157,0.014652014652014654,M,minor,F,major
James Morland,Isabella Thorpe,6.0,3.0,14.0,0.0,0.0,M,minor,F,major
James Morland,John Thorpe,5.0,6.0,22.0,-2.2204460492503132e-17,-1.5139404881252134e-17,M,minor,M,intermediate
Jane,Elizabeth,8.0,73.0,464.0,0.022503554619365387,0.019514643363249894,F,intermediate,F,major
Jane,Lydia,2.0,2.0,4.0,0.0,0.0,F,intermediate,F,intermediate
Jane,Mr. Bennet,1.0,2.0,2.0,0.0,0.0,F,intermediate,M,intermediate
Jane,Mrs. Bennet,8.0,6.0,34.0,0.020833333333333343,-0.004901960784313721,F,intermediate,F,major
Jane Fairfax,Emma,7.0,10.0,55.0,-0.0030612244897959234,-0.0018181818181818219,F,intermediate,F,major
Jane Fairfax,Miss Bates,7.0,7.0,28.0,-0.022108843537414952,-0.025510204081632643,F,intermediate,F,intermediate
Jane Fairfax,Mr. Frank Churchill,6.0,3.0,13.0,0.22222222222222224,0.20512820512820515,F,intermediate,M,major
Jane Fairfax,Mr. John Knightley,8.0,7.0,47.0,0.031845238095238135,0.02127659574468089,F,intermediate,M,intermediate
Jane Fairfax,Mrs. Elton,9.0,13.0,90.0,0.05202451869118535,0.01709401709401709,F,intermediate,F,intermediate
John Dashwood,Elinor,8.0,21.0,150.0,-0.006589390142021739,-0.0060317460317460495,M,intermediate,F,major
John Dashwood,Fanny,8.0,13.0,88.0,0.025242118992118964,0.01660839160839158,M,intermediate,F,minor
John Dashwood,Mrs. Jennings,7.0,6.0,42.0,0.0,0.0,M,intermediate,F,intermediate
John Middleton,Charlotte,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,intermediate
John Middleton,Colonel Brandon,4.0,3.0,10.0,0.08333333333333334,0.06666666666666668,M,intermediate,M,intermediate
John Middleton,Elinor,5.0,4.0,17.0,0.15,0.10294117647058823,M,intermediate,F,major
John Middleton,Lady Middleton,4.0,3.0,10.0,0.08333333333333334,0.06666666666666668,M,intermediate,F,minor
John Middleton,Marianne,6.0,4.0,22.0,-0.013888888888888895,-0.01136363636363637,M,intermediate,F,major
John Middleton,Mrs. Dashwood,5.0,3.0,15.0,0.0,0.0,M,intermediate,F,intermediate
John Middleton,Mrs. Jennings,7.0,3.0,20.0,0.0,0.0,M,intermediate,F,intermediate
John Thorpe,Catherine Morland,8.0,60.0,363.0,0.01900153448869068,0.019605142332415053,M,intermediate,F,major
John Thorpe,Isabella Thorpe,5.0,4.0,13.0,0.0,0.0,M,intermediate,F,major
John Thorpe,James Morland,4.0,2.0,8.0,0.0,0.0,M,intermediate,M,minor
Julia Bertram,Edmund,6.0,3.0,16.0,0.0,0.0,F,intermediate,M,major
Julia Bertram,Fanny Price,7.0,4.0,26.0,0.03571428571428571,0.019230769230769232,F,intermediate,F,major
Julia Bertram,Henry Crawford,4.0,2.0,8.0,0.0,0.0,F,intermediate,M,major
Julia Bertram,Maria Bertram,7.0,4.0,27.0,0.0,0.0,F,intermediate,F,intermediate
Julia Bertram,Tom Bertram,3.0,2.0,6.0,0.0,0.0,F,intermediate,M,intermediate
Kitty,Mr. Bennet,2.0,2.0,4.0,0.0,0.0,F,minor,M,intermediate
Kitty,Mrs. Bennet,3.0,3.0,9.0,0.0,0.0,F,minor,F,major
Lady Bertram,Edmund,8.0,11.0,63.0,0.07222222222222223,0.04617604617604618,F,intermediate,M,major
Lady Bertram,Fanny Price,7.0,8.0,47.0,0.028061224489795915,0.021276595744680847,F,intermediate,F,major
Lady Bertram,Henry Crawford,7.0,4.0,28.0,0.0,0.0,F,intermediate,M,major
Lady Bertram,Mrs. Norris,8.0,16.0,86.0,0.030927579365079366,0.013808139534883721,F,intermediate,F,intermediate
Lady Bertram,Sir Thomas,7.0,9.0,49.0,0.01746031746031746,0.022675736961451247,F,intermediate,M,intermediate
Lady Bertram,Tom Bertram,2.0,2.0,4.0,0.0,0.0,F,intermediate,M,intermediate
Lady Catherine De Bourgh,Elizabeth,8.0,39.0,258.0,0.03253944432918558,0.03269727688332337,F,intermediate,F,major
Lady Catherine De Bourgh,Mrs. Bennet,7.0,4.0,21.0,-0.02380952380952382,-0.02380952380952382,F,intermediate,F,major
Lady Middleton,Mrs. Jennings,2.0,3.0,6.0,0.0,0.0,F,minor,F,intermediate
Lady Russell,Anne Elliot,6.0,4.0,20.0,0.027777777777777773,0.024999999999999994,F,minor,F,major
Lady Russell,Mary Musgrove,4.0,3.0,12.0,0.0,0.0,F,minor,F,intermediate
Louisa Musgrove,Captain Wentworth,6.0,6.0,27.0,-0.022222222222222237,-0.01851851851851853,F,minor,M,major
Lucy Steele,Anne Steele,6.0,4.0,18.0,-0.013888888888888895,-0.013888888888888895,F,intermediate,F,intermediate
Lucy Steele,Elinor,8.0,36.0,243.0,0.017921616147140357,0.018289894833104735,F,intermediate,F,major
Lucy Steele,Mrs. Jennings,4.0,3.0,11.0,0.0,0.0,F,intermediate,F,intermediate
Lydia,Elizabeth,6.0,7.0,41.0,-0.007936507936507945,-0.006968641114982586,F,intermediate,F,major
Lydia,Jane,3.0,2.0,6.0,0.0,0.0,F,intermediate,F,intermediate
Lydia,Mr. Collins,3.0,2.0,6.0,0.0,0.0,F,intermediate,M,intermediate
Lydia,Mrs. Bennet,7.0,8.0,38.0,0.058333333333333334,0.05921052631578947,F,intermediate,F,major
Margaret,Elinor,6.0,2.0,12.0,0.0,0.0,F,minor,F,major
Margaret,Marianne,3.0,3.0,8.0,0.0,0.0,F,minor,F,major
Margaret,Mrs. Jennings,3.0,2.0,6.0,0.0,0.0,F,minor,F,intermediate
Maria,Elizabeth,7.0,5.0,31.0,0.05714285714285715,0.05161290322580645,F,minor,F,major
Maria Bertram,Edmund,7.0,7.0,43.0,0.027210884353741496,0.02325581395348837,F,intermediate,M,major
Maria Bertram,Fanny Price,6.0,2.0,12.0,0.0,0.0,F,intermediate,F,major
Maria Bertram,Henry Crawford,8.0,9.0,56.0,0.07291666666666669,0.051587301587301605,F,intermediate,M,major
Maria Bertram,Mrs. Norris,8.0,4.0,26.0,0.0,0.0,F,intermediate,F,intermediate
Marianne,Edward Ferrars,8.0,16.0,80.0,0.0437366452991453,0.035937500000000004,F,major,M,intermediate
Marianne,Elinor,9.0,70.0,411.0,0.02144086057082948,0.009697601668404566,F,major,F,major
Marianne,John Middleton,6.0,5.0,27.0,0.0,0.0,F,major,M,intermediate
Marianne,Margaret,3.0,3.0,7.0,0.0,0.0,F,major,F,minor
Marianne,Mr. Willoughby,5.0,3.0,10.0,0.06666666666666668,0.06666666666666668,F,major,M,intermediate
Marianne,Mrs. Dashwood,8.0,10.0,71.0,0.004017857142857129,0.0028169014084506927,F,major,F,intermediate
Marianne,Mrs. Jennings,1.0,3.0,2.0,0.33333333333333337,0.33333333333333337,F,major,F,intermediate
Mary,Anne Elliot,8.0,12.0,87.0,0.013541666666666667,0.008620689655172414,,,F,major
Mary,Charles Musgrove,8.0,3.0,23.0,0.0,0.0,,,M,intermediate
Mary,Elizabeth,4.0,2.0,8.0,0.0,0.0,F,minor,F,minor
Mary Crawford,Edmund,9.0,50.0,359.0,0.01700351254218049,0.015766016713091923,F,major,M,major
Mary Crawford,Fanny Price,9.0,27.0,213.0,0.005286994272501523,0.005042601286732746,F,major,F,major
Mary Crawford,Henry Crawford,9.0,24.0,160.0,0.019442325620815312,0.009635416666666653,F,major,M,major
Mary Crawford,Mrs. Grant,8.0,14.0,89.0,0.0001068376068376134,0.004012841091492783,F,major,F,intermediate
Mary Crawford,Tom Bertram,8.0,5.0,38.0,-0.0062500000000000056,-0.005263157894736847,F,major,M,intermediate
Mary Musgrove,Anne Elliot,6.0,3.0,17.0,0.0,0.0,F,intermediate,F,major
Mary Musgrove,Captain Wentworth,2.0,2.0,4.0,0.0,0.0,F,intermediate,M,major
Mary Musgrove,Charles Musgrove,8.0,6.0,39.0,0.12083333333333333,0.10256410256410256,F,intermediate,M,intermediate
Mary Musgrove,Lady Russell,5.0,4.0,18.0,0.1,0.05555555555555555,F,intermediate,F,minor
Miss Bates,Emma,8.0,22.0,150.0,0.018530939090149637,0.017272727272727294,F,intermediate,F,major
Miss Bates,Jane Fairfax,5.0,5.0,23.0,0.039999999999999994,0.026086956521739126,F,intermediate,F,intermediate
Miss Bates,Mr. Frank Churchill,7.0,2.0,14.0,0.0,0.0,F,intermediate,M,major
Miss Bates,Mr. Knightley,8.0,14.0,88.0,0.0971285658785659,0.05600649350649353,F,intermediate,M,major
Miss Bates,Mrs. Elton,8.0,3.0,24.0,0.0,0.0,F,intermediate,F,intermediate
Miss Bingley,Elizabeth,7.0,8.0,47.0,-0.014455782312925183,-0.013297872340425546,F,intermediate,F,major
Miss Bingley,Mr. Bingley,7.0,11.0,62.0,-0.0057720057720058015,-0.004398826979472169,F,intermediate,M,intermediate
Miss Bingley,Mr. Darcy,7.0,18.0,105.0,0.022042663219133816,0.019576719576719585,F,intermediate,M,major
Miss Bingley,Mrs. Hurst,4.0,3.0,11.0,0.0,0.0,F,intermediate,F,minor
Mr Shepherd,Anne Elliot,2.0,3.0,5.0,0.16666666666666669,0.13333333333333336,M,minor,F,major
Mr Shepherd,Sir Walter Elliot,6.0,4.0,19.0,0.0,0.0,M,minor,M,intermediate
Mr. Allen,Catherine Morland,3.0,3.0,7.0,0.11111111111111112,0.09523809523809525,M,minor,F,major
Mr. Allen,Mrs. Allen,6.0,3.0,17.0,0.05555555555555556,0.03921568627450981,M,minor,F,intermediate
Mr. Bennet,Elizabeth,8.0,22.0,141.0,-0.02150879091668565,-0.017085751128304322,M,intermediate,F,major
Mr. Bennet,Jane,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Bennet,Kitty,3.0,3.0,7.0,0.11111111111111112,0.09523809523809525,M,intermediate,F,minor
Mr. Bennet,Mr. Collins,8.0,4.0,26.0,0.02083333333333333,0.00961538461538461,M,intermediate,M,intermediate
Mr. Bennet,Mrs. Bennet,8.0,39.0,238.0,0.02821052027489568,0.022839905192846365,M,intermediate,F,major
Mr. Bingley,Elizabeth,7.0,8.0,42.0,0.055442176870748296,0.038690476190476185,M,intermediate,F,major
Mr. Bingley,Miss Bingley,7.0,10.0,58.0,0.027891156462585047,0.015517241379310357,M,intermediate,F,intermediate
Mr. Bingley,Mr. Darcy,8.0,10.0,71.0,-0.03740079365079368,-0.03239436619718312,M,intermediate,M,major
Mr. Bingley,Mrs. Bennet,6.0,4.0,17.0,0.0,0.0,M,intermediate,F,major
Mr. Collins,Elizabeth,8.0,9.0,68.0,-0.0049603174603174705,-0.004901960784313734,M,intermediate,F,major
Mr. Collins,Maria,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,minor
Mr. Collins,Mr. Bennet,6.0,3.0,18.0,0.0,0.0,M,intermediate,M,intermediate
Mr. Collins,Mrs. Bennet,8.0,8.0,55.0,0.031994047619047616,0.01818181818181818,M,intermediate,F,major
Mr. Darcy,Elizabeth,8.0,74.0,441.0,0.017206836310376034,0.014861800576086283,M,major,F,major
Mr. Darcy,Miss Bingley,8.0,21.0,103.0,0.009240065490065515,0.002311604253351846,M,major,F,intermediate
Mr. Darcy,Mr. Bingley,8.0,6.0,39.0,0.04375,0.021367521367521364,M,major,M,intermediate
Mr. Darcy,Sir William Lucas,7.0,4.0,17.0,0.05952380952380952,0.044117647058823525,M,major,M,minor
Mr. Elton,Emma,8.0,19.0,115.0,0.03708793947280792,0.034782608695652195,M,intermediate,F,major
Mr. Elton,Mr. John Knightley,7.0,4.0,27.0,0.023809523809523805,0.018518518518518514,M,intermediate,M,intermediate
Mr. Elton,Mrs. Elton,7.0,4.0,24.0,0.13095238095238096,0.09375,M,intermediate,F,intermediate
Mr. Elton,Mrs. Weston,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Frank Churchill,Emma,8.0,78.0,473.0,-0.01601673147421815,-0.014202851412153777,M,major,F,major
Mr. Frank Churchill,Jane Fairfax,5.0,5.0,22.0,-0.05,-0.045454545454545456,M,major,F,intermediate
Mr. Frank Churchill,Mr. Knightley,4.0,2.0,8.0,0.0,0.0,M,major,M,major
Mr. Frank Churchill,Mr. Weston,7.0,7.0,40.0,0.03775510204081634,0.03571428571428573,M,major,M,intermediate
Mr. Frank Churchill,Mr. Woodhouse,7.0,5.0,33.0,0.0,0.0,M,major,M,intermediate
Mr. Frank Churchill,Mrs. Weston,6.0,7.0,31.0,-0.010317460317460336,-0.00921658986175117,M,major,F,intermediate
Mr. Gardiner,Elizabeth,7.0,4.0,25.0,0.04761904761904761,0.039999999999999994,M,minor,F,major
Mr. Gardiner,Mrs. Gardiner,7.0,3.0,19.0,0.0,0.0,M,minor,F,intermediate
