a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
John Middleton,Mrs. Jennings,7,3,21,0.0,0.0,M,intermediate,F,intermediate
John Thorpe,Catherine Morland,9,59,398,0.013250603446566823,0.015245720126054007,M,intermediate,F,major
John Thorpe,Isabella Thorpe,7,4,21,-0.011904761904761918,-0.011904761904761915,M,intermediate,F,major
Julia Bertram,Edmund,4,3,12,0.0,0.0,F,intermediate,M,major
Julia Bertram,Fanny Price,9,4,35,0.009259259259259257,0.007142857142857141,F,intermediate,F,major
Julia Bertram,Maria Bertram,9,4,34,0.009259259259259257,0.007352941176470588,F,intermediate,F,intermediate
Kitty,Mrs. Bennet,4,3,12,0.0,0.0,F,minor,F,major
Lady Bertram,Edmund,9,11,69,0.036700336700336705,0.025032938076416347,F,intermediate,M,major
Lady Bertram,Fanny Price,9,8,56,0.05277777777777777,0.03794642857142856,F,intermediate,F,major
Lady Bertram,Henry Crawford,9,4,35,-0.009259259259259264,-0.007142857142857146,F,intermediate,M,major
Lady Bertram,Mrs. Norris,9,16,92,-0.0005155338488671804,-0.012907608695652172,F,intermediate,F,intermediate
Lady Bertram,Sir Thomas,9,8,51,0.01058201058201057,-1.0884539457109378e-17,F,intermediate,M,intermediate
Lady Catherine De Bourgh,Elizabeth,9,39,294,0.04624642915580212,0.043781615210186614,F,intermediate,F,major
Lady Catherine De Bourgh,Mrs. Bennet,7,4,23,-0.059523809523809534,-0.054347826086956534,F,intermediate,F,major
Lady Middleton,Mrs. Jennings,3,3,9,0.0,0.0,F,minor,F,intermediate
Lady Russell,Anne Elliot,5,4,17,0.016666666666666653,0.014705882352941164,F,minor,F,major
Lady Russell,Mary Musgrove,4,3,12,0.0,0.0,F,minor,F,intermediate
Louisa Musgrove,Captain Wentworth,8,6,37,-0.04791666666666666,-0.02702702702702703,F,minor,M,major
Lucy Steele,Anne Steele,6,4,19,-0.02777777777777779,-0.026315789473684223,F,intermediate,F,intermediate
Lucy Steele,Elinor,9,35,268,0.015368785839824836,0.01428571428571429,F,intermediate,F,major
Lucy Steele,Mrs. Jennings,3,3,9,0.0,0.0,F,intermediate,F,intermediate
Lydia,Elizabeth,9,7,57,-0.034656084656084656,-0.025062656641604012,F,intermediate,F,major
Lydia,Mrs. Bennet,9,8,55,0.05568783068783069,0.05454545454545454,F,intermediate,F,major
Margaret,Marianne,2,3,6,0.0,0.0,F,minor,F,major
Maria,Elizabeth,8,5,35,0.04375,0.03428571428571429,F,minor,F,major
Maria Bertram,Edmund,9,7,58,0.006878306878306872,0.0049261083743842304,F,intermediate,M,major
Maria Bertram,Henry Crawford,9,9,60,0.05141093474426808,0.03703703703703704,F,intermediate,M,major
Maria Bertram,Mrs. Norris,7,4,25,0.0,0.0,F,intermediate,F,intermediate
Marianne,Edward Ferrars,9,15,91,0.038990638990638996,0.03589743589743591,F,major,M,intermediate
Marianne,Elinor,9,69,434,0.010665172465103654,0.010986442262739617,F,major,F,major
Marianne,John Middleton,6,5,27,-9.25185853854297e-18,0.007407407407407397,F,major,M,intermediate
Marianne,Margaret,1,3,3,0.0,0.0,F,major,F,minor
Marianne,Mrs. Dashwood,9,10,76,0.0014109347442680603,0.0013157894736841942,F,major,F,intermediate
Mary,Anne Elliot,9,12,101,-0.006453423120089791,-0.0074257425742574315,,,F,major
Mary,Charles Musgrove,7,3,21,0.0,0.0,,,M,intermediate
Mary Crawford,Edmund,9,49,381,0.009455412719670923,0.009373828271466067,F,major,M,major
Mary Crawford,Fanny Price,9,27,223,-0.007059671407497482,-0.006311243979405401,F,major,F,major
Mary Crawford,Henry Crawford,9,22,162,-0.008345997445584681,-0.007295173961840655,F,major,M,major
Mary Crawford,Mrs. Grant,9,14,98,0.014897756564423234,0.014577259475218662,F,major,F,intermediate
Mary Crawford,Tom Bertram,9,5,43,-0.01666666666666667,-0.013953488372093025,F,major,M,intermediate
Mary Musgrove,Anne Elliot,4,3,12,0.0,0.0,F,intermediate,F,major
Mary Musgrove,Charles Musgrove,9,5,39,0.011111111111111108,0.010256410256410255,F,intermediate,M,intermediate
Mary Musgrove,Lady Russell,7,4,25,0.035714285714285705,0.029999999999999992,F,intermediate,F,minor
Miss Bates,Emma,9,22,172,0.016221741221741234,0.014799154334038068,F,intermediate,F,major
Miss Bates,Jane Fairfax,9,5,39,0.022222222222222213,0.015384615384615375,F,intermediate,F,intermediate
Miss Bates,Mr. Knightley,9,14,101,0.04915639915639916,0.03960396039603961,F,intermediate,M,major
Miss Bates,Mrs. Elton,8,3,24,0.0,0.0,F,intermediate,F,intermediate
Miss Bingley,Elizabeth,8,8,53,-0.006398809523809529,-0.0023584905660377423,F,intermediate,F,major
Miss Bingley,Mr. Bingley,9,11,72,-0.04122975789642457,-0.030303030303030314,F,intermediate,M,intermediate
Miss Bingley,Mr. Darcy,9,18,124,0.026271477251869416,0.024641577060931907,F,intermediate,M,major
Miss Bingley,Mrs. Hurst,3,3,9,0.0,0.0,F,intermediate,F,minor
Mr Shepherd,Anne Elliot,3,3,9,0.0,0.0,M,minor,F,major
Mr Shepherd,Sir Walter Elliot,8,3,24,0.0,0.0,M,minor,M,intermediate
Mr. Allen,Catherine Morland,3,3,9,0.0,0.0,M,minor,F,major
Mr. Allen,Mrs. Allen,7,3,21,0.0,0.0,M,minor,F,intermediate
Mr. Bennet,Elizabeth,9,22,160,0.0033330866664199785,-2.4980018054066023e-17,M,intermediate,F,major
Mr. Bennet,Kitty,2,3,6,0.0,0.0,M,intermediate,F,minor
Mr. Bennet,Mr. Collins,7,4,25,0.0,0.0,M,intermediate,M,intermediate
Mr. Bennet,Mrs. Bennet,9,38,264,0.01700048220198232,0.013357256778309404,M,intermediate,F,major
Mr. Bingley,Elizabeth,9,8,52,0.007142857142857139,0.021634615384615384,M,intermediate,F,major
Mr. Bingley,Miss Bingley,9,10,67,0.03156966490299824,0.032835820895522394,M,intermediate,F,intermediate
Mr. Bingley,Mr. Darcy,9,10,77,-0.05493827160493828,-0.048051948051948054,M,intermediate,M,major
Mr. Bingley,Mrs. Bennet,4,4,13,0.0,0.0,M,intermediate,F,major
Mr. Collins,Elizabeth,9,9,77,0.009920634920634922,0.00865800865800866,M,intermediate,F,major
Mr. Collins,Mr. Bennet,6,3,18,0.0,0.0,M,intermediate,M,intermediate
Mr. Collins,Mrs. Bennet,9,8,61,0.02367724867724867,0.014344262295081959,M,intermediate,F,major
Mr. Darcy,Elizabeth,9,74,495,0.01396075019710795,0.00941850941850942,M,major,F,major
Mr. Darcy,Miss Bingley,9,21,119,0.011908484818701548,-0.0016006402561024315,M,major,F,intermediate
Mr. Darcy,Mr. Bingley,9,6,44,0.03703703703703703,0.03409090909090908,M,major,M,intermediate
Mr. Darcy,Sir William Lucas,2,4,6,-0.08333333333333334,-0.08333333333333333,M,major,M,minor
Mr. Elton,Emma,9,19,126,0.03738191632928477,0.027986633249791164,M,intermediate,F,major
Mr. Elton,Mr. John Knightley,9,4,36,0.0,0.0,M,intermediate,M,intermediate
Mr. Elton,Mrs. Elton,8,4,28,0.08333333333333331,0.07142857142857142,M,intermediate,F,intermediate
Mr. Frank Churchill,Emma,9,76,542,-0.008224947833766396,-0.007986987764614513,M,major,F,major
Mr. Frank Churchill,Jane Fairfax,9,5,36,-0.1037037037037037,-0.09444444444444444,M,major,F,intermediate
Mr. Frank Churchill,Mr. Weston,9,7,53,-0.0013227513227512995,-0.0026954177897573883,M,major,M,intermediate
Mr. Frank Churchill,Mr. Woodhouse,9,5,38,-0.014814814814814824,-0.010526315789473691,M,major,M,intermediate
Mr. Frank Churchill,Mrs. Weston,8,7,38,-0.026190476190476195,-0.018796992481203017,M,major,F,intermediate
Mr. Gardiner,Elizabeth,9,4,33,-0.018518518518518528,-0.015151515151515159,M,minor,F,major
Mr. Gardiner,Mrs. Gardiner,4,3,12,0.0,0.0,M,minor,F,intermediate
Mr. Gardiner,Mrs. Reynolds,5,4,18,0.0,0.0,M,minor,F,minor
Mr. John Knightley,Emma,9,12,87,0.0499438832772166,0.04789272030651339,M,intermediate,F,major
Mr. John Knightley,Isabella,2,3,6,0.0,0.0,M,intermediate,F,intermediate
Mr. John Knightley,Jane Fairfax,8,6,35,-0.004166666666666666,-0.014285714285714282,M,intermediate,F,intermediate
Mr. John Knightley,Mr. Elton,3,3,9,0.0,0.0,M,intermediate,M,intermediate
Mr. John Knightley,Mr. Knightley,9,5,39,0.08333333333333331,0.07692307692307691,M,intermediate,M,major
Mr. Knightley,Emma,9,117,836,0.000369315751604149,-0.00029648713859242937,M,major,F,major
Mr. Knightley,Miss Bates,9,10,57,0.054056437389770694,0.0596491228070175,M,major,F,intermediate
Mr. Knightley,Mr. Woodhouse,9,10,58,-0.11869488536155202,-0.09482758620689655,M,major,M,intermediate
Mr. Knightley,Mrs. Elton,9,11,76,-0.03418710918710919,-0.02870813397129187,M,major,F,intermediate
Mr. Knightley,Mrs. Weston,9,15,121,0.007289007289007326,0.005509641873278271,M,major,F,intermediate
Mr. Palmer,Charlotte,4,5,14,-0.01666666666666669,-0.014285714285714306,M,minor,F,intermediate
Mr. Price,Fanny Price,2,3,6,0.0,0.0,M,minor,F,major
Mr. Rushworth,Fanny Price,9,5,36,0.04999999999999999,0.04444444444444443,M,intermediate,F,major
Mr. Weston,Emma,9,13,92,-0.007886557886557892,-0.009197324414715725,M,intermediate,F,major
Mr. Weston,Mr. Frank Churchill,9,9,56,0.027557319223985917,0.01190476190476193,M,intermediate,M,major
Mr. Weston,Mr. Woodhouse,6,3,18,0.0,0.0,M,intermediate,M,intermediate
Mr. Weston,Mrs. Elton,9,12,96,0.008024691358024675,0.006944444444444429,M,intermediate,F,intermediate
Mr. Weston,Mrs. Weston,9,5,37,0.003703703703703697,-6.00120553851436e-18,M,intermediate,F,intermediate
Mr. Willoughby,Elinor,9,36,270,-0.0007577600489478112,0.00010288065843619142,M,intermediate,F,major
Mr. Willoughby,Marianne,9,5,43,-0.01666666666666667,-0.013953488372093025,M,intermediate,F,major
Mr. Willoughby,Mrs. Dashwood,9,6,37,-0.04629629629629631,-0.031531531531531536,M,intermediate,F,intermediate
Mr. Woodhouse,Emma,9,32,246,-0.014069705785501116,-0.011814024390243903,M,intermediate,F,major
Mr. Woodhouse,Isabella,9,14,106,0.010723844057177375,0.006064690026954165,M,intermediate,F,intermediate
Mr. Woodhouse,Mr. Frank Churchill,9,6,51,-0.0018518518518518452,-0.0032679738562091452,M,intermediate,M,major
Mr. Woodhouse,Mr. Knightley,9,13,93,-0.022623672623672646,-0.01819685690653435,M,intermediate,M,major
Mr. Woodhouse,Mr. Weston,9,4,33,-0.009259259259259264,-0.0075757575757575794,M,intermediate,M,intermediate
Mr. Yates,Tom Bertram,5,3,15,0.0,0.0,M,minor,M,intermediate
Mrs Clay,Elizabeth,1,3,3,0.0,0.0,F,minor,F,minor
Mrs Croft,Captain Wentworth,7,5,30,0.05714285714285713,0.046666666666666655,,,M,major
Mrs Musgrove,Anne Elliot,7,3,21,0.0,0.0,F,intermediate,F,major
Mrs Smith,Anne Elliot,9,33,259,0.020020883594721664,0.02047502047502046,F,intermediate,F,major
Mrs. Allen,Catherine Morland,9,26,170,0.02977766605217584,0.023755656108597274,F,intermediate,F,major
Mrs. Allen,Henry Tilney,9,9,57,-0.10414462081128749,-0.0838206627680312,F,intermediate,M,major
Mrs. Allen,Mr. Allen,5,3,15,0.0,0.0,F,intermediate,M,minor
Mrs. Bennet,Charlotte Lucas,8,5,35,-0.020833333333333336,-0.011428571428571432,F,major,F,intermediate
Mrs. Bennet,Elizabeth,9,17,132,0.031813012695365614,0.02896613190730836,F,major,F,major
Mrs. Bennet,Jane,9,10,72,0.059038800705467374,0.04861111111111111,F,major,F,intermediate
Mrs. Bennet,Lady Catherine De Bourgh,4,3,12,0.0,0.0,F,major,F,intermediate
Mrs. Bennet,Lydia,8,8,45,0.04122023809523808,0.033333333333333326,F,major,F,intermediate
Mrs. Bennet,Mr. Bennet,9,38,261,-0.014289085332612798,-0.008671103044968738,F,major,M,intermediate
Mrs. Bennet,Mr. Bingley,9,6,51,0.011111111111111115,0.009803921568627456,F,major,M,intermediate
Mrs. Bennet,Mr. Collins,9,10,60,-0.047795414462081146,-0.03500000000000002,F,major,M,intermediate
Mrs. Dashwood,Edward Ferrars,9,6,46,-0.012962962962962954,-0.010869565217391295,F,intermediate,M,intermediate
Mrs. Dashwood,Elinor,9,23,171,0.011560497993171751,0.011695906432748537,F,intermediate,F,major
Mrs. Dashwood,John Middleton,2,3,6,0.0,0.0,F,intermediate,M,intermediate
Mrs. Dashwood,Marianne,9,11,88,0.022446689113355775,0.017561983471074374,F,intermediate,F,major
Mrs. Dashwood,Mr. Willoughby,6,5,27,0.008333333333333331,0.007407407407407406,F,intermediate,M,intermediate
Mrs. Dashwood,Thomas,5,8,24,-0.04166666666666667,-0.03125000000000001,F,intermediate,,
Mrs. Elton,Emma,9,15,127,0.019332519332519362,0.017322834645669322,F,intermediate,F,major
Mrs. Elton,Jane Fairfax,9,15,113,0.02208347208347207,0.01946902654867255,F,intermediate,F,intermediate
Mrs. Elton,Mr. Elton,9,5,40,-0.014814814814814824,-0.010000000000000005,F,intermediate,M,intermediate
Mrs. Elton,Mr. Knightley,9,10,70,-0.012874779541446205,-0.007142857142857141,F,intermediate,M,major
Mrs. Elton,Mr. Weston,9,11,84,0.0016634599967933175,0.001082251082251072,F,intermediate,M,intermediate
Mrs. Gardiner,Elizabeth,9,24,168,0.02371563621563619,0.01860119047619045,F,intermediate,F,major
Mrs. Grant,Henry Crawford,8,7,43,0.0630952380952381,0.03986710963455149,F,intermediate,M,major
Mrs. Grant,Mary Crawford,9,15,103,0.021981721981721977,0.018122977346278313,F,intermediate,F,major
Mrs. Hurst,Miss Bingley,7,3,21,0.0,0.0,F,minor,F,intermediate
Mrs. Jennings,Anne Steele,6,5,27,-0.03611111111111112,-0.02962962962962964,F,intermediate,F,intermediate
Mrs. Jennings,Colonel Brandon,9,9,50,0.012610229276895955,8.881784197001253e-18,F,intermediate,M,intermediate
Mrs. Jennings,Elinor,9,27,216,0.012927312444220684,0.012345679012345704,F,intermediate,F,major
Mrs. Jennings,John Dashwood,6,6,26,-0.013888888888888895,-0.012820512820512827,F,intermediate,M,intermediate
Mrs. Jennings,John Middleton,6,3,18,0.0,0.0,F,intermediate,M,intermediate
Mrs. Jennings,Marianne,8,6,41,0.07500000000000004,0.06910569105691061,F,intermediate,F,major
Mrs. Morland,Catherine Morland,7,3,21,0.0,0.0,F,minor,F,major
Mrs. Norris,Edmund,9,4,33,-0.018518518518518528,-0.015151515151515155,F,intermediate,M,major
Mrs. Norris,Lady Bertram,9,17,132,0.03611810302986774,0.03342245989304813,F,intermediate,F,intermediate
Mrs. Norris,Maria Bertram,9,4,34,0.027777777777777773,0.02205882352941176,F,intermediate,F,intermediate
Mrs. Norris,Mrs. Rushworth,5,4,16,0.0,0.0,F,intermediate,F,minor
Mrs. Norris,Sir Thomas,9,9,69,0.0011022927689594317,0.0016103059581320425,F,intermediate,M,intermediate
Mrs. Reynolds,Elizabeth,9,7,50,0.045767195767195776,0.04571428571428573,F,minor,F,major
Mrs. Reynolds,Mr. Gardiner,8,3,24,0.0,0.0,F,minor,M,minor
Mrs. Rushworth,Mrs. Norris,9,4,33,0.05555555555555555,0.045454545454545456,F,minor,F,intermediate
Mrs. Thorpe,Mrs. Allen,3,3,9,0.0,0.0,F,minor,F,intermediate
Mrs. Weston,Emma,9,40,304,0.011146424381718522,0.010032894736842124,F,intermediate,F,major
Mrs. Weston,Mr. Elton,6,4,21,0.041666666666666664,0.03571428571428571,F,intermediate,M,intermediate
Mrs. Weston,Mr. Frank Churchill,8,7,40,0.021130952380952417,0.014285714285714322,F,intermediate,M,major
Mrs. Weston,Mr. Knightley,9,17,129,-0.009259259259259238,-0.008207934336525289,F,intermediate,M,major
Mrs. Weston,Mr. Weston,5,4,16,0.016666666666666653,0.015624999999999986,F,intermediate,M,intermediate
Sir Thomas,Fanny Price,9,16,103,0.0914482122815456,0.07888349514563105,M,intermediate,F,major
Sir Thomas,Lady Bertram,9,8,52,0.06838624338624338,0.050480769230769225,M,intermediate,F,intermediate
Sir Thomas,Mrs. Norris,9,11,84,0.010157126823793501,0.009740259740259752,M,intermediate,F,intermediate
Sir Walter Elliot,Anne Elliot,9,6,35,0.07222222222222223,0.0761904761904762,M,intermediate,F,major
Sir Walter Elliot,Elizabeth,1,3,3,0.0,0.0,M,intermediate,F,minor
Sir Walter Elliot,Mr Shepherd,7,3,21,0.0,0.0,M,intermediate,M,minor
Sir William Lucas,Mr. Darcy,8,5,36,0.008333333333333331,0.005555555555555554,M,minor,M,major
Thomas,Mrs. Dashwood,9,8,51,0.09166666666666666,0.07598039215686274,,,F,intermediate
Tom Bertram,Edmund,9,11,80,-0.028595478595478604,-0.026136363636363645,M,intermediate,M,major
Tom Bertram,Fanny Price,7,4,25,-0.03571428571428573,-0.030000000000000013,M,intermediate,F,major
Tom Bertram,Henry Crawford,9,5,40,0.03518518518518518,0.03,M,intermediate,M,major
Tom Bertram,Mary Crawford,9,4,33,0.027777777777777776,0.022727272727272728,M,intermediate,F,major
Tom Bertram,Mr. Yates,9,4,34,-0.018518518518518528,-0.014705882352941183,M,intermediate,M,minor
William Price,Fanny Price,8,5,32,0.06458333333333333,0.049999999999999996,M,minor,F,major
William Price,Sir Thomas,7,3,21,0.0,0.0,M,minor,M,intermediate
William Walter Elliot,Anne Elliot,9,5,39,-0.018518518518518528,-0.02051282051282052,M,minor,F,major
_unknowable,Mrs. Norris,7,3,21,0.0,0.0,M,minor,F,intermediate
