a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Julia Bertram,Fanny Price,9,4,35,0.009259259259259257,0.007142857142857141,F,intermediate,F,major
Julia Bertram,Maria Bertram,9,4,34,0.009259259259259252,0.007352941176470582,F,intermediate,F,intermediate
Kitty,Mrs. Bennet,4,3,12,0.0,0.0,F,minor,F,major
Lady Bertram,Edmund,9,11,69,-0.0484848484848485,-0.03293807641633731,F,intermediate,M,major
Lady Bertram,Fanny Price,9,8,56,0.05833333333333332,0.037946428571428555,F,intermediate,F,major
Lady Bertram,Henry Crawford,9,4,35,0.027777777777777776,0.02142857142857143,F,intermediate,M,major
Lady Bertram,Mrs. Norris,9,16,92,0.017826617826617836,0.008831521739130441,F,intermediate,F,intermediate
Lady Bertram,Sir Thomas,9,8,51,0.054232804232804216,0.039215686274509796,F,intermediate,M,intermediate
Lady Catherine De Bourgh,Elizabeth,9,39,294,-0.01374656175677781,-0.014041514041514064,F,intermediate,F,major
Lady Catherine De Bourgh,Mrs. Bennet,7,4,23,0.035714285714285705,0.032608695652173905,F,intermediate,F,major
Lady Middleton,Mrs. Jennings,3,3,9,0.0,0.0,F,minor,F,intermediate
Lady Russell,Anne Elliot,5,4,17,0.016666666666666663,0.014705882352941176,F,minor,F,major
Lady Russell,Mary Musgrove,4,3,12,0.0,0.0,F,minor,F,intermediate
Louisa Musgrove,Captain Wentworth,8,6,37,-0.006249999999999999,0.0,F,minor,M,major
Lucy Steele,Anne Steele,6,4,19,0.08333333333333333,0.07894736842105263,F,intermediate,F,intermediate
Lucy Steele,Elinor,9,35,268,-0.005170450714737386,-0.004371002132196151,F,intermediate,F,major
Lucy Steele,Mrs. Jennings,3,3,9,0.0,0.0,F,intermediate,F,intermediate
Lydia,Elizabeth,9,7,57,-0.034656084656084656,-0.025062656641604012,F,intermediate,F,major
Lydia,Mrs. Bennet,9,8,55,0.03981481481481482,0.03636363636363636,F,intermediate,F,major
Margaret,Marianne,2,3,6,0.0,0.0,F,minor,F,major
Maria,Elizabeth,8,5,35,-0.029166666666666674,-0.02285714285714286,F,minor,F,major
Maria Bertram,Edmund,9,7,58,0.006878306878306872,0.0049261083743842304,F,intermediate,M,major
Maria Bertram,Henry Crawford,9,9,60,0.027204585537918873,0.020370370370370372,F,intermediate,M,major
Maria Bertram,Mrs. Norris,7,4,25,0.0,0.0,F,intermediate,F,intermediate
Marianne,Edward Ferrars,9,15,91,0.02818816985483652,0.024908424908424917,F,major,M,intermediate
Marianne,Elinor,9,69,434,-0.0366190674362312,-0.03048821211514057,F,major,F,major
Marianne,John Middleton,6,5,27,0.013888888888888876,0.007407407407407397,F,major,M,intermediate
Marianne,Margaret,1,3,3,0.0,0.0,F,major,F,minor
Marianne,Mrs. Dashwood,9,10,76,-0.034700176366843055,-0.025000000000000022,F,major,F,intermediate
Mary,Anne Elliot,9,12,101,0.0036475869809203068,0.0024752475247524675,,,F,major
Mary,Charles Musgrove,7,3,21,0.0,0.0,,,M,intermediate
Mary Crawford,Edmund,9,49,381,0.0037090700830843845,0.0041244844394450675,F,major,M,major
Mary Crawford,Fanny Price,9,27,223,-0.015558032949337282,-0.01527985384487625,F,major,F,major
Mary Crawford,Henry Crawford,9,22,162,-0.030754961031018848,-0.02581369248035917,F,major,M,major
Mary Crawford,Mrs. Grant,9,14,98,0.0022434355767689076,0.004373177842565596,F,major,F,intermediate
Mary Crawford,Tom Bertram,9,5,43,0.011111111111111108,0.009302325581395347,F,major,M,intermediate
Mary Musgrove,Anne Elliot,4,3,12,0.0,0.0,F,intermediate,F,major
Mary Musgrove,Charles Musgrove,9,5,39,0.011111111111111108,0.010256410256410255,F,intermediate,M,intermediate
Mary Musgrove,Lady Russell,7,4,25,-0.059523809523809534,-0.05000000000000001,F,intermediate,F,minor
Miss Bates,Emma,9,22,172,-0.01601510088352194,-0.014270613107822416,F,intermediate,F,major
Miss Bates,Jane Fairfax,9,5,39,-0.01481481481481483,-0.010256410256410265,F,intermediate,F,intermediate
Miss Bates,Mr. Knightley,9,14,101,-0.02566445899779231,-0.019801980198019785,F,intermediate,M,major
Miss Bates,Mrs. Elton,8,3,24,0.0,0.0,F,intermediate,F,intermediate
Miss Bingley,Elizabeth,8,8,53,-0.006398809523809529,-0.0023584905660377423,F,intermediate,F,major
Miss Bingley,Mr. Bingley,9,11,72,0.035622093955427286,0.02525252525252525,F,intermediate,M,intermediate
Miss Bingley,Mr. Darcy,9,18,124,0.0006304516108437562,0.008512544802867372,F,intermediate,M,major
Miss Bingley,Mrs. Hurst,3,3,9,0.0,0.0,F,intermediate,F,minor
Mr Shepherd,Anne Elliot,3,3,9,0.0,0.0,M,minor,F,major
Mr Shepherd,Sir Walter Elliot,8,3,24,0.0,0.0,M,minor,M,intermediate
Mr. Allen,Catherine Morland,3,3,9,0.0,0.0,M,minor,F,major
Mr. Allen,Mrs. Allen,7,3,21,0.0,0.0,M,minor,F,intermediate
Mr. Bennet,Elizabeth,9,22,160,0.015524444691111342,0.012499999999999982,M,intermediate,F,major
Mr. Bennet,Kitty,2,3,6,0.0,0.0,M,intermediate,F,minor
Mr. Bennet,Mr. Collins,7,4,25,0.0,0.0,M,intermediate,M,intermediate
Mr. Bennet,Mrs. Bennet,9,38,264,-0.035338324545036985,-0.02830940988835726,M,intermediate,F,major
Mr. Bingley,Elizabeth,9,8,52,-0.007671957671957669,0.002403846153846154,M,intermediate,F,major
Mr. Bingley,Miss Bingley,9,10,67,-0.02504409171075838,-0.011940298507462692,M,intermediate,F,intermediate
Mr. Bingley,Mr. Darcy,9,10,77,0.0189153439153439,0.016883116883116868,M,intermediate,M,major
Mr. Bingley,Mrs. Bennet,4,4,13,0.0,0.0,M,intermediate,F,major
Mr. Collins,Elizabeth,9,9,77,-0.003968253968253966,-0.004329004329004328,M,intermediate,F,major
Mr. Collins,Mr. Bennet,6,3,18,0.0,0.0,M,intermediate,M,intermediate
Mr. Collins,Mrs. Bennet,9,8,61,-0.017063492063492065,-0.018442622950819672,M,intermediate,F,major
Mr. Darcy,Elizabeth,9,74,495,-0.0190681007562713,-0.01482391482391482,M,major,F,major
Mr. Darcy,Miss Bingley,9,21,119,0.007138563382113433,-0.0016006402561024409,M,major,F,intermediate
Mr. Darcy,Mr. Bingley,9,6,44,-0.012962962962962966,-0.011363636363636366,M,major,M,intermediate
Mr. Darcy,Sir William Lucas,2,4,6,0.08333333333333331,0.08333333333333331,M,major,M,minor
Mr. Elton,Emma,9,19,126,0.0016676306149990704,0.00417710944026737,M,intermediate,F,major
Mr. Elton,Mr. John Knightley,9,4,36,0.0,0.0,M,intermediate,M,intermediate
Mr. Elton,Mrs. Elton,8,4,28,-0.08333333333333334,-0.07142857142857142,M,intermediate,F,intermediate
Mr. Frank Churchill,Emma,9,76,542,-0.0026764631268763914,-0.0024519324140609977,M,major,F,major
Mr. Frank Churchill,Jane Fairfax,9,5,36,0.02592592592592592,0.016666666666666663,M,major,F,intermediate
Mr. Frank Churchill,Mr. Weston,9,7,53,0.03571428571428573,0.03504043126684638,M,major,M,intermediate
Mr. Frank Churchill,Mr. Woodhouse,9,5,38,-0.014814814814814824,-0.010526315789473691,M,major,M,intermediate
Mr. Frank Churchill,Mrs. Weston,8,7,38,0.030059523809523814,0.03383458646616541,M,major,F,intermediate
Mr. Gardiner,Elizabeth,9,4,33,-0.018518518518518528,-0.015151515151515159,M,minor,F,major
Mr. Gardiner,Mrs. Gardiner,4,3,12,0.0,0.0,M,minor,F,intermediate
Mr. Gardiner,Mrs. Reynolds,5,4,18,0.0,0.0,M,minor,F,minor
Mr. John Knightley,Emma,9,12,87,0.022558922558922563,0.013409961685823759,M,intermediate,F,major
Mr. John Knightley,Isabella,2,3,6,0.0,0.0,M,intermediate,F,intermediate
Mr. John Knightley,Jane Fairfax,8,6,35,0.05208333333333333,0.04285714285714286,M,intermediate,F,intermediate
Mr. John Knightley,Mr. Elton,3,3,9,0.0,0.0,M,intermediate,M,intermediate
Mr. John Knightley,Mr. Knightley,9,5,39,-0.08333333333333334,-0.07692307692307694,M,intermediate,M,major
Mr. Knightley,Emma,9,117,836,-0.008775876493025815,-0.007473520631415409,M,major,F,major
Mr. Knightley,Miss Bates,9,10,57,0.0044532627865960855,-0.01052631578947372,M,major,F,intermediate
Mr. Knightley,Mr. Woodhouse,9,10,58,-0.06155202821869489,-0.060344827586206906,M,major,M,intermediate
Mr. Knightley,Mrs. Elton,9,11,76,0.002056277056277046,0.01076555023923444,M,major,F,intermediate
Mr. Knightley,Mrs. Weston,9,15,121,-0.0028120028120027785,-0.0027548209366390877,M,major,F,intermediate
Mr. Palmer,Charlotte,4,5,14,-0.01666666666666669,-0.014285714285714306,M,minor,F,intermediate
Mr. Price,Fanny Price,2,3,6,0.0,0.0,M,minor,F,major
Mr. Rushworth,Fanny Price,9,5,36,-0.0425925925925926,-0.038888888888888896,M,intermediate,F,major
Mr. Weston,Emma,9,13,92,-0.05780238280238281,-0.05267558528428095,M,intermediate,F,major
Mr. Weston,Mr. Frank Churchill,9,9,56,-0.009479717813051125,-0.0059523809523809295,M,intermediate,M,major
Mr. Weston,Mr. Woodhouse,6,3,18,0.0,0.0,M,intermediate,M,intermediate
Mr. Weston,Mrs. Elton,9,12,96,0.008024691358024687,0.0069444444444444415,M,intermediate,F,intermediate
Mr. Weston,Mrs. Weston,9,5,37,-0.061111111111111116,-0.05405405405405406,M,intermediate,F,intermediate
Mr. Willoughby,Elinor,9,36,270,-0.010733636308348967,-0.01100823045267491,M,intermediate,F,major
Mr. Willoughby,Marianne,9,5,43,0.011111111111111108,0.009302325581395347,M,intermediate,F,major
Mr. Willoughby,Mrs. Dashwood,9,6,37,-0.018518518518518528,-0.004504504504504506,M,intermediate,F,intermediate
Mr. Woodhouse,Emma,9,32,246,0.026874328551191724,0.02477134146341463,M,intermediate,F,major
Mr. Woodhouse,Isabella,9,14,106,-0.006952923619590299,-0.0033692722371967757,M,intermediate,F,intermediate
Mr. Woodhouse,Mr. Frank Churchill,9,6,51,-0.0018518518518518452,-0.0032679738562091452,M,intermediate,M,major
Mr. Woodhouse,Mr. Knightley,9,13,93,0.01811706811706811,0.014061207609594702,M,intermediate,M,major
Mr. Woodhouse,Mr. Weston,9,4,33,0.027777777777777776,0.022727272727272728,M,intermediate,M,intermediate
Mr. Yates,Tom Bertram,5,3,15,0.0,0.0,M,minor,M,intermediate
Mrs Clay,Elizabeth,1,3,3,0.0,0.0,F,minor,F,minor
Mrs Croft,Captain Wentworth,7,5,30,-0.0142857142857143,-0.02000000000000001,,,M,major
Mrs Musgrove,Anne Elliot,7,3,21,0.0,0.0,F,intermediate,F,major
Mrs Smith,Anne Elliot,9,33,259,-0.0030232353714362776,-0.002691002691002698,F,intermediate,F,major
Mrs. Allen,Catherine Morland,9,26,170,0.005625760523458732,0.006108597285067874,F,intermediate,F,major
Mrs. Allen,Henry Tilney,9,9,57,0.14268077601410933,0.1267056530214425,F,intermediate,M,major
Mrs. Allen,Mr. Allen,5,3,15,0.0,0.0,F,intermediate,M,minor
Mrs. Bennet,Charlotte Lucas,8,5,35,-0.010416666666666671,-0.011428571428571432,F,major,F,intermediate
Mrs. Bennet,Elizabeth,9,17,132,-0.0018991085167555963,-0.0013368983957219448,F,major,F,major
Mrs. Bennet,Jane,9,10,72,-0.033686067019400356,-0.02083333333333334,F,major,F,intermediate
Mrs. Bennet,Lady Catherine De Bourgh,4,3,12,0.0,0.0,F,major,F,intermediate
Mrs. Bennet,Lydia,8,8,45,0.06919642857142855,0.05555555555555554,F,major,F,intermediate
Mrs. Bennet,Mr. Bennet,9,38,261,0.03932986585988891,0.03347449082476306,F,major,M,intermediate
Mrs. Bennet,Mr. Bingley,9,6,51,-0.011111111111111103,-0.009803921568627444,F,major,M,intermediate
Mrs. Bennet,Mr. Collins,9,10,60,0.014373897707231013,0.014999999999999973,F,major,M,intermediate
Mrs. Dashwood,Edward Ferrars,9,6,46,-0.012962962962962966,-0.010869565217391308,F,intermediate,M,intermediate
Mrs. Dashwood,Elinor,9,23,171,-0.03084086426113169,-0.023391812865497085,F,intermediate,F,major
Mrs. Dashwood,John Middleton,2,3,6,0.0,0.0,F,intermediate,M,intermediate
Mrs. Dashwood,Marianne,9,11,88,0.022446689113355775,0.017561983471074374,F,intermediate,F,major
Mrs. Dashwood,Mr. Willoughby,6,5,27,0.008333333333333331,0.007407407407407406,F,intermediate,M,intermediate
Mrs. Dashwood,Thomas,5,8,24,-0.04166666666666667,-0.03125000000000001,F,intermediate,,
Mrs. Elton,Emma,9,15,127,0.01862026862026864,0.017322834645669312,F,intermediate,F,major
Mrs. Elton,Jane Fairfax,9,15,113,0.0018814518814518715,0.0017699115044247655,F,intermediate,F,intermediate
Mrs. Elton,Mr. Elton,9,5,40,0.022222222222222216,0.014999999999999996,F,intermediate,M,intermediate
Mrs. Elton,Mr. Knightley,9,10,70,0.027865961199294537,0.021428571428571432,F,intermediate,M,major
Mrs. Elton,Mr. Weston,9,11,84,-0.014209555876222548,-0.010822510822510827,F,intermediate,M,intermediate
Mrs. Gardiner,Elizabeth,9,24,168,-0.004074629074629077,-0.005208333333333341,F,intermediate,F,major
Mrs. Grant,Henry Crawford,8,7,43,0.017261904761904756,0.01661129568106312,F,intermediate,M,major
Mrs. Grant,Mary Crawford,9,15,103,-0.054785954785954785,-0.04983818770226537,F,intermediate,F,major
Mrs. Hurst,Miss Bingley,7,3,21,0.0,0.0,F,minor,F,intermediate
Mrs. Jennings,Anne Steele,6,5,27,0.061111111111111095,0.04444444444444443,F,intermediate,F,intermediate
Mrs. Jennings,Colonel Brandon,9,9,50,-0.026014109347442676,4.440892098500626e-18,F,intermediate,M,intermediate
Mrs. Jennings,Elinor,9,27,216,0.022808735369121882,0.021604938271604975,F,intermediate,F,major
Mrs. Jennings,John Dashwood,6,6,26,-0.013888888888888895,-0.012820512820512827,F,intermediate,M,intermediate
