uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00037_A,00037,A,a great many things i assure you more than i can recollect in a moment but i can tell you some i have been making a duplicate of the catalogue of my father s books and pictures i have been several times in the garden with mackenzie trying to understand and make him understand which of elizabeth s plants are for lady russell i have had all my own little concerns to arrange books and music to divide and all my trunks to repack from not having understood in time what was intended as to the waggons and one thing i have had to do mary of a more trying nature going to almost every house in the parish as a sort of take leave i was told that they wished it but all these things took up a great deal of time,1,74.83,62.24,16.08,10.49,7.69,0,1.4,0.7,0.7,5.59,6.99,16.78,10.49,0.7,6.99,0.7,7.69
p00038_A,00038,A,oh well but you have never asked me one word about our dinner at the pooles yesterday,1,76.47,64.71,17.65,17.65,5.88,5.88,5.88,0,0,0,5.88,11.76,5.88,17.65,5.88,5.88,5.88
p00039_A,00039,A,did you go then i have made no enquiries because i concluded you must have been obliged to give up the party,1,72.73,63.64,18.18,18.18,9.09,0,9.09,0,0,0,4.55,4.55,18.18,4.55,9.09,4.55,0
p00040_A,00040,A,oh yes i went i was very well yesterday nothing at all the matter with me till this morning it would have been strange if i had not gone,1,89.66,72.41,20.69,13.79,13.79,0,0,0,0,6.9,3.45,10.34,17.24,6.9,6.9,6.9,3.45
p00041_A,00041,A,i am very glad you were well enough and i hope you had a pleasant party,1,93.75,75,25,25,12.5,0,12.5,0,0,0,6.25,0,18.75,12.5,6.25,0,6.25
p00042_A,00042,A,nothing remarkable one always knows beforehand what the dinner will be and who will be there and it is so very uncomfortable not having a carriage of one s own mr and mrs musgrove took me and we were so crowded they are both so very large and take up so much room and mr musgrove always sits forward so there was i crowded into the back seat with henrietta and louisa and i think it very likely that my illness to day may be owing to it where shall we go i suppose you will not like to call at the great house before they have been to see you,1,81.08,67.57,15.32,10.81,4.5,1.8,1.8,0,1.8,4.5,3.6,9.91,13.51,11.71,12.61,2.7,5.41
p00043_A,00043,A,i have not the smallest objection on that account i should never think of standing on such ceremony with people i know so well as mrs and the miss musgroves,1,73.33,63.33,13.33,10,10,0,0,0,0,3.33,6.67,16.67,6.67,10,10,6.67,3.33
p00044_A,00044,A,it was you and not your sister i find that my brother had the pleasure of being acquainted with when he was in this country perhaps you may not have heard that he is married,1,82.86,77.14,31.43,20,5.71,0,8.57,5.71,0,11.43,2.86,8.57,20,5.71,5.71,5.71,0
p00045_A,00045,A,the child was going on so well and he wished so much to be introduced to captain wentworth that perhaps he might join them in the evening he would not dine from home but he might walk in for half an hour,1,85.71,69.05,14.29,11.9,0,0,0,9.52,2.38,2.38,7.14,16.67,11.9,9.52,9.52,2.38,7.14
p00046_A,00046,A,oh no indeed charles i cannot bear to have you go away only think if anything should happen,1,88.89,66.67,16.67,11.11,5.56,0,5.56,0,0,5.56,0,11.11,16.67,11.11,5.56,11.11,0
p00047_A,00047,A,nothing can be going on better than the child so i told my father just now that i would come and he thought me quite right your sister being with you my love i have no scruple at all you would not like to leave him yourself but you see i can be of no use anne will send for me if anything is the matter,1,87.88,74.24,25.76,22.73,12.12,0,7.58,3.03,0,3.03,3.03,12.12,15.15,6.06,7.58,6.06,1.52
p00048_A,00048,A,so you and i are to be left to shift by ourselves with this poor sick child and not a creature coming near us all the evening i knew how it would be this is always my luck if there is anything disagreeable going on men are always sure to get out of it and charles is as bad as any of them very unfeeling i must say it is very unfeeling of him to be running away from his poor little boy talks of his being going on so well how does he know that he is going on well or that there may not be a sudden change half an hour hence i did not think charles would have been so unfeeling so here he is to go away and enjoy himself and because i am the poor mother i am not to be allowed to stir and yet i am sure i am more unfit than anybody else to be about the child my being the mother is the very reason why my feelings should not be tried i am not at all equal to it you saw how hysterical i was yesterday,1,87.24,73.47,17.86,12.76,6.63,1.02,1.02,3.57,0.51,5.1,4.08,14.29,16.84,11.22,8.16,3.06,3.57
p00049_A,00049,A,but that was only the effect of the suddenness of your alarm of the shock you will not be hysterical again i dare say we shall have nothing to distress us i perfectly understand mr robinson s directions and have no fears and indeed mary i cannot wonder at your husband nursing does not belong to a man it is not his province a sick child is always the mother s property her own feelings generally make it so,1,69.62,63.29,16.46,12.66,3.8,2.53,3.8,2.53,0,3.8,7.59,7.59,12.66,8.86,5.06,7.59,0
p00050_A,00050,A,i hope i am as fond of my child as any mother but i do not know that i am of any more use in the sick room than charles for i cannot be always scolding and teazing the poor child when it is ill and you saw this morning that if i told him to keep quiet he was sure to begin kicking about i have not nerves for the sort of thing,1,86.49,68.92,22.97,16.22,12.16,0,1.35,2.7,0,6.76,4.05,16.22,12.16,4.05,10.81,4.05,1.35
p00051_A,00051,A,but could you be comfortable yourself to be spending the whole evening away from the poor boy,1,88.24,64.71,11.76,11.76,0,0,11.76,0,0,0,11.76,17.65,17.65,0,5.88,0,5.88
p00052_A,00052,A,yes you see his papa can and why should not i jemima is so careful and she could send us word every hour how he was i really think charles might as well have told his father we would all come i am not more alarmed about little charles now than he is i was dreadfully alarmed yesterday but the case is very different to day,1,84.85,68.18,18.18,18.18,6.06,3.03,1.52,7.58,0,0,1.52,6.06,18.18,13.64,9.09,3.03,9.09
p00053_A,00053,A,well if you do not think it too late to give notice for yourself suppose you were to go as well as your husband leave little charles to my care mr and mrs musgrove cannot think it wrong while i remain with him,1,86.05,60.47,20.93,16.28,4.65,0,9.3,2.33,0,4.65,0,16.28,6.98,6.98,11.63,4.65,2.33
p00054_A,00054,A,i mean to go with you charles for i am of no more use at home than you are if i were to shut myself up for ever with the child i should not be able to persuade him to do anything he did not like anne will stay anne undertakes to stay at home and take care of him it is anne s own proposal and so i shall go with you which will be a great deal better for i have not dined at the other house since tuesday,1,80.22,69.23,17.58,14.29,7.69,0,3.3,3.3,0,3.3,3.3,21.98,14.29,2.2,6.59,4.4,1.1
p00055_A,00055,A,you will not find her there quite worn out and broken up i was the last man who commanded her hardly fit for service then reported fit for home service for a year or two and so i was sent off to the west indies the admiralty entertain themselves now and then with sending a few hundred men to sea in a ship not fit to be employed but they have a great many to provide for and among the thousands that may just as well go to the bottom as not it is impossible for them to distinguish the very set who may be least missed,1,81.31,70.09,11.21,9.35,1.87,0,0.93,1.87,2.8,1.87,9.35,17.76,8.41,7.48,10.28,2.8,6.54
p00056_A,00056,A,phoo phoo what stuff these young fellows talk never was a better sloop than the asp in her day for an old built sloop you would not see her equal lucky fellow to get her he knows there must have been twenty better men than himself applying for her at the same time lucky fellow to get anything so soon with no more interest than his,1,78.79,57.58,18.18,12.12,0,0,1.52,10.61,0,6.06,6.06,15.15,6.06,6.06,6.06,4.55,6.06
p00057_A,00057,A,i felt my luck admiral i assure you i was as well satisfied with my appointment as you can desire it was a great object with me at that time to be at sea a very great object i wanted to be doing something,1,79.55,68.18,27.27,20.45,15.91,0,4.55,0,0,6.82,4.55,18.18,13.64,4.55,4.55,0,0
p00058_A,00058,A,to be sure you did what should a young fellow like you do ashore for half a year together if a man had not a wife he soon wants to be afloat again,1,81.82,66.67,12.12,9.09,0,0,6.06,3.03,0,3.03,12.12,12.12,18.18,6.06,3.03,3.03,6.06
p00059_A,00059,A,but captain wentworth how vexed you must have been when you came to the asp to see what an old thing they had given you,1,80,64,24,16,0,0,12,0,4,8,8,8,12,8,8,0,0
p00060_A,00060,A,i knew pretty well what she was before that day i had no more discoveries to make than you would have as to the fashion and strength of any old pelisse which you had seen lent about among half your acquaintance ever since you could remember and which at last on some very wet day is lent to yourself ah she was a dear old asp to me she did all that i wanted i knew she would i knew that we should either go to the bottom together or that she would be the making of me and i never had two days of foul weather all the time i was at sea in her and after taking privateers enough to be very entertaining i had the good luck in my passage home the next autumn to fall in with the very french frigate i wanted i brought her into plymouth and here another instance of luck we had not been six hours in the sound when a gale came on which lasted four days and nights and which would have done for poor old asp in half the time our touch with the great nation not having much improved our condition four and twenty hours later and i should only have been a gallant captain wentworth in a small paragraph at one corner of the newspapers and being lost in only a sloop nobody would have thought about me,1,82.57,67.22,17.43,12.86,6.22,1.66,2.07,2.9,0,4.56,6.64,14.94,12.03,5.39,7.47,2.07,9.13
p00061_A,00061,A,and so then i suppose so then he went away to the laconia and there he met with our poor boy charles my dear do ask captain wentworth where it was he first met with your poor brother i always forgot,1,85.37,63.41,21.95,19.51,7.32,2.44,2.44,7.32,0,2.44,2.44,9.76,4.88,12.2,14.63,0,2.44
p00062_A,00062,A,it was at gibraltar mother i know dick had been left ill at gibraltar with a recommendation from his former captain to captain wentworth,1,62.5,54.17,16.67,12.5,8.33,0,0,4.17,0,4.17,4.17,20.83,16.67,0,0,0,0
p00063_A,00063,A,oh but charles tell captain wentworth he need not be afraid of mentioning poor dick before me for it would be rather a pleasure to hear him talked of by such a good friend,1,76.47,55.88,11.76,8.82,2.94,0,0,5.88,0,2.94,5.88,17.65,8.82,2.94,5.88,2.94,0
p00064_A,00064,A,ah those were pleasant days when i had the laconia how fast i made money in her a friend of mine and i had such a lovely cruise together off the western islands poor harville sister you know how much he wanted money worse than myself he had a wife excellent fellow i shall never forget his happiness he felt it all so much for her sake i wished for him again the next summer when i had still the same luck in the mediterranean,1,81.18,61.18,21.18,18.82,9.41,0,1.18,8.24,0,2.35,9.41,8.24,7.06,9.41,5.88,1.18,4.71
p00065_A,00065,A,and i am sure sir it was a lucky day for us when you were put captain into that ship we shall never forget what you did poor dear fellow he was grown so steady and such an excellent correspondent while he was under your care ah it would have been a happy thing if he had never left you i assure you captain wentworth we are very sorry he ever left you,1,86.3,67.12,27.4,20.55,2.74,4.11,8.22,5.48,0,6.85,4.11,4.11,16.44,8.22,8.22,2.74,1.37
p00066_A,00066,A,if you had been a week later at lisbon last spring frederick you would have been asked to give a passage to lady mary grierson and her daughters,1,67.86,53.57,10.71,10.71,0,0,7.14,3.57,0,0,7.14,10.71,17.86,0,7.14,0,3.57
p00067_A,00067,A,should i i am glad i was not a week later then but if i know myself this is from no want of gallantry towards them it is rather from feeling how impossible it is with all one s efforts and all one s sacrifices to make the accommodations on board such as women ought to have there can be no want of gallantry admiral in rating the claims of women to every personal comfort high and this is what i do i hate to hear of women on board or to see them on board and no ship under my command shall ever convey a family of ladies anywhere if i can help it,1,78.26,66.96,13.91,8.7,6.96,0,0,0,1.74,5.22,3.48,17.39,12.17,4.35,7.83,3.48,5.22
p00068_A,00068,A,oh frederick but i cannot believe it of you all idle refinement women may be as comfortable on board as in the best house in england i believe i have lived as much on board as most women and i know nothing superior to the accommodations of a man of war i declare i have not a comfort or an indulgence about me even at kellynch hall beyond what i always had in most of the ships i have lived in and they have been five altogether,1,79.31,67.82,14.94,12.64,10.34,0,1.15,0,1.15,2.3,6.9,20.69,10.34,4.6,9.2,3.45,5.75
p00069_A,00069,A,nothing to the purpose you were living with your husband and were the only woman on board,1,70.59,64.71,11.76,11.76,0,0,11.76,0,0,0,11.76,17.65,11.76,0,5.88,5.88,0
p00070_A,00070,A,but you yourself brought mrs harville her sister her cousin and three children round from portsmouth to plymouth where was this superfine extraordinary sort of gallantry of yours then,1,65.52,55.17,20.69,17.24,0,0,10.34,6.9,0,3.45,0,13.79,3.45,3.45,10.34,0,3.45
p00071_A,00071,A,all merged in my friendship sophia i would assist any brother officer s wife that i could and i would bring anything of harville s from the world s end if he wanted it but do not imagine that i did not feel it an evil in itself,1,70.83,62.5,25,12.5,10.42,0,0,2.08,0,12.5,4.17,8.33,10.42,0,6.25,4.17,2.08
p00072_A,00072,A,depend upon it they were all perfectly comfortable,1,100,75,25,12.5,0,0,0,0,12.5,12.5,0,12.5,12.5,12.5,0,0,12.5
p00073_A,00073,A,i might not like them the better for that perhaps such a number of women and children have no right to be comfortable on board,1,84,72,12,8,4,0,0,0,4,4,8,20,12,4,4,8,4
p00074_A,00074,A,my dear frederick you are talking quite idly pray what would become of us poor sailors wives who often want to be conveyed to one port or another after our husbands if everybody had your feelings,1,77.78,61.11,25,16.67,2.78,5.56,5.56,0,0,8.33,0,11.11,11.11,5.56,8.33,0,5.56
p00075_A,00075,A,my feelings you see did not prevent my taking mrs harville and all her family to plymouth,1,64.71,52.94,23.53,23.53,11.76,0,5.88,5.88,0,0,0,5.88,5.88,0,5.88,5.88,5.88
p00076_A,00076,A,but i hate to hear you talking so like a fine gentleman and as if women were all fine ladies instead of rational creatures we none of us expect to be in smooth water all our days,1,83.78,62.16,16.22,13.51,2.7,8.11,2.7,0,0,2.7,2.7,18.92,5.41,5.41,13.51,2.7,10.81
p00077_A,00077,A,ah my dear when he had got a wife he will sing a different tune when he is married if we have the good luck to live to another war we shall see him do as you and i and a great many others have done we shall have him very thankful to anybody that will bring him his wife,1,88.33,71.67,28.33,21.67,3.33,5,1.67,11.67,0,6.67,6.67,6.67,18.33,5,10,0,3.33
p00078_A,00078,A,ay that we shall,1,75,75,50,25,0,25,0,0,0,25,0,0,25,0,0,0,0
p00079_A,00079,A,when once married people begin to attack me with oh you will think very differently when you are married i can only say no i shall not and then they say again yes you will and there is an end of it,1,88.1,73.81,19.05,16.67,7.14,0,7.14,0,2.38,2.38,2.38,7.14,14.29,19.05,11.9,4.76,2.38
p00080_A,00080,A,what a great traveller you must have been ma am,1,70,60,20,10,0,0,10,0,0,10,10,0,30,0,0,0,0
p00081_A,00081,A,upon my word it would dear me if he should rise to any very great honours if he should ever be made a baronet lady wentworth sounds very well that would be a noble thing indeed for henrietta she would take place of me then and henrietta would not dislike that sir frederick and lady wentworth it would be but a new creation however and i never think much of your new creations you know i cannot think him at all a fit match for henrietta and considering the alliances which the musgroves have made she has no right to throw herself away i do not think any young woman has a right to make a choice that may be disagreeable and inconvenient to the principal part of her family and be giving bad connections to those who have not been used to them and pray who is charles hayter nothing but a country curate a most improper match for miss musgrove of uppercross,1,77.44,62.8,15.85,10.98,3.66,0,1.22,4.27,0.61,4.88,6.71,9.76,12.8,4.27,7.93,4.27,2.44
p00082_A,00082,A,now you are talking nonsense mary it would not be a great match for henrietta but charles has a very fair chance through the spicers of getting something from the bishop in the course of a year or two and you will please to remember that he is the eldest son whenever my uncle dies he steps into very pretty property the estate at winthrop is not less than two hundred and fifty acres besides the farm near taunton which is some of the best land in the country i grant you that any of them but charles would be a very shocking match for henrietta and indeed it could not be he is the only one that could be possible but he is a very good natured good sort of a fellow and whenever winthrop comes into his hands he will make a different sort of place of it and live in a very different sort of way and with that property he will never be a contemptible man good freehold property no no henrietta might do worse than marry charles hayter and if she has him and louisa can get captain wentworth i shall be very well satisfied,1,75,65.5,12.5,8,1.5,0,1.5,4.5,0.5,4.5,9,12,12.5,7,8.5,3,4.5
p00083_A,00083,A,i thought the miss musgroves had been here mrs musgrove told me i should find them here,1,76.47,58.82,23.53,23.53,17.65,0,0,0,5.88,0,5.88,0,17.65,11.76,0,0,0
p00084_A,00084,A,they are up stairs with my sister they will be down in a few moments i dare say,1,77.78,72.22,22.22,22.22,11.11,0,0,0,11.11,0,5.56,22.22,16.67,0,0,0,5.56
p00085_A,00085,A,i hope the little boy is better,1,85.71,42.86,14.29,14.29,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,14.29
p00086_A,00086,A,walter get down this moment you are extremely troublesome i am very angry with you,1,86.67,66.67,26.67,20,6.67,0,13.33,0,0,6.67,0,13.33,13.33,13.33,0,0,0
