pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00010,Mr. Allen,Catherine Morland,12,13,well miss morland i hope you have had an agreeable ball,very agreeable indeed,Catherine Morland; Mrs. Allen,M,minor,F,major,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
00011,Catherine Morland,Mrs. Allen,13,14,very agreeable indeed,i wish she had been able to dance i wish we could have got a partner for her i have been saying how glad i should be if the skinners were here this winter instead of last or if the parrys had come as they talked of once she might have danced with george parry i am so sorry she has not had a partner,Mr. Allen; Mrs. Allen,F,major,F,intermediate,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1
00012,Mrs. Allen,Mr. Allen,14,15,i wish she had been able to dance i wish we could have got a partner for her i have been saying how glad i should be if the skinners were here this winter instead of last or if the parrys had come as they talked of once she might have danced with george parry i am so sorry she has not had a partner,we shall do better another evening i hope,Catherine Morland; Mr. Allen,F,intermediate,M,minor,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00013,Henry Tilney,Catherine Morland,16,17,i have hitherto been very remiss madam in the proper attentions of a partner here i have not yet asked you how long you have been in bath whether you were ever here before whether you have been at the upper rooms the theatre and the concert and how you like the place altogether i have been very negligent but are you now at leisure to satisfy me in these particulars if you are i will begin directly,you need not give yourself that trouble sir,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
00014,Catherine Morland,Henry Tilney,17,18,you need not give yourself that trouble sir,no trouble i assure you madam have you been long in bath madam,Henry Tilney,F,major,M,major,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00015,Henry Tilney,Catherine Morland,18,19,no trouble i assure you madam have you been long in bath madam,about a week sir,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00016,Catherine Morland,Henry Tilney,21,22,why should you be surprised sir,why indeed but some emotion must appear to be raised by your reply and surprise is more easily assumed and not less reasonable than any other now let us go on were you never here before madam,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
00017,Henry Tilney,Catherine Morland,22,23,why indeed but some emotion must appear to be raised by your reply and surprise is more easily assumed and not less reasonable than any other now let us go on were you never here before madam,never sir,Catherine Morland,M,major,F,major,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
00018,Catherine Morland,Henry Tilney,23,24,never sir,indeed have you yet honoured the upper rooms,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00019,Henry Tilney,Catherine Morland,24,25,indeed have you yet honoured the upper rooms,yes sir i was there last monday,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00020,Catherine Morland,Henry Tilney,25,26,yes sir i was there last monday,have you been to the theatre,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
00021,Henry Tilney,Catherine Morland,26,27,have you been to the theatre,yes sir i was at the play on tuesday,Catherine Morland,M,major,F,major,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00022,Catherine Morland,Henry Tilney,27,28,yes sir i was at the play on tuesday,to the concert,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00023,Henry Tilney,Catherine Morland,28,29,to the concert,yes sir on wednesday,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
00024,Catherine Morland,Henry Tilney,29,30,yes sir on wednesday,and are you altogether pleased with bath,Henry Tilney,F,major,M,major,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00025,Henry Tilney,Catherine Morland,30,31,and are you altogether pleased with bath,yes i like it very well,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00026,Catherine Morland,Henry Tilney,31,32,yes i like it very well,now i must give one smirk and then we may be rational again i see what you think of me i shall make but a poor figure in your journal tomorrow,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00027,Henry Tilney,Catherine Morland,32,33,now i must give one smirk and then we may be rational again i see what you think of me i shall make but a poor figure in your journal tomorrow,my journal,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
00028,Catherine Morland,Henry Tilney,33,34,my journal,yes i know exactly what you will say friday went to the lower rooms wore my sprigged muslin robe with blue trimmings plain black shoes appeared to much advantage but was strangely harassed by a queer half witted man who would make me dance with him and distressed me by his nonsense,Henry Tilney,F,major,M,major,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00029,Henry Tilney,Catherine Morland,34,35,yes i know exactly what you will say friday went to the lower rooms wore my sprigged muslin robe with blue trimmings plain black shoes appeared to much advantage but was strangely harassed by a queer half witted man who would make me dance with him and distressed me by his nonsense,indeed i shall say no such thing,Catherine Morland,M,major,F,major,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00030,Catherine Morland,Henry Tilney,35,36,indeed i shall say no such thing,shall i tell you what you ought to say,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00031,Henry Tilney,Catherine Morland,36,37,shall i tell you what you ought to say,if you please,Catherine Morland,M,major,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00032,Catherine Morland,Henry Tilney,37,38,if you please,i danced with a very agreeable young man introduced by mr king had a great deal of conversation with him seems a most extraordinary genius hope i may know more of him that madam is what i wish you to say,Henry Tilney,F,major,M,major,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
00033,Henry Tilney,Catherine Morland,38,39,i danced with a very agreeable young man introduced by mr king had a great deal of conversation with him seems a most extraordinary genius hope i may know more of him that madam is what i wish you to say,but perhaps i keep no journal,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00034,Catherine Morland,Henry Tilney,39,40,but perhaps i keep no journal,perhaps you are not sitting in this room and i am not sitting by you these are points in which a doubt is equally possible not keep a journal how are your absent cousins to understand the tenour of your life in bath without one how are the civilities and compliments of every day to be related as they ought to be unless noted down every evening in a journal how are your various dresses to be remembered and the particular state of your complexion and curl of your hair to be described in all their diversities without having constant recourse to a journal my dear madam i am not so ignorant of young ladies ways as you wish to believe me it is this delightful habit of journaling which largely contributes to form the easy style of writing for which ladies are so generally celebrated everybody allows that the talent of writing agreeable letters is peculiarly female nature may have done something but i am sure it must be essentially assisted by the practice of keeping a journal,Henry Tilney,F,major,M,major,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0
00035,Henry Tilney,Catherine Morland,40,41,perhaps you are not sitting in this room and i am not sitting by you these are points in which a doubt is equally possible not keep a journal how are your absent cousins to understand the tenour of your life in bath without one how are the civilities and compliments of every day to be related as they ought to be unless noted down every evening in a journal how are your various dresses to be remembered and the particular state of your complexion and curl of your hair to be described in all their diversities without having constant recourse to a journal my dear madam i am not so ignorant of young ladies ways as you wish to believe me it is this delightful habit of journaling which largely contributes to form the easy style of writing for which ladies are so generally celebrated everybody allows that the talent of writing agreeable letters is peculiarly female nature may have done something but i am sure it must be essentially assisted by the practice of keeping a journal,i have sometimes thought whether ladies do write so much better letters than gentlemen that is i should not think the superiority was always on our side,Catherine Morland,M,major,F,major,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
00036,Catherine Morland,Henry Tilney,41,42,i have sometimes thought whether ladies do write so much better letters than gentlemen that is i should not think the superiority was always on our side,as far as i have had opportunity of judging it appears to me that the usual style of letter writing among women is faultless except in three particulars,Henry Tilney,F,major,M,major,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
00037,Henry Tilney,Catherine Morland,42,43,as far as i have had opportunity of judging it appears to me that the usual style of letter writing among women is faultless except in three particulars,and what are they,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
00038,Catherine Morland,Henry Tilney,43,44,and what are they,a general deficiency of subject a total inattention to stops and a very frequent ignorance of grammar,Henry Tilney,F,major,M,major,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
00039,Henry Tilney,Catherine Morland,44,45,a general deficiency of subject a total inattention to stops and a very frequent ignorance of grammar,upon my word i need not have been afraid of disclaiming the compliment you do not think too highly of us in that way,Catherine Morland,M,major,F,major,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
00040,Catherine Morland,Henry Tilney,45,46,upon my word i need not have been afraid of disclaiming the compliment you do not think too highly of us in that way,i should no more lay it down as a general rule that women write better letters than men than that they sing better duets or draw better landscapes in every power of which taste is the foundation excellence is pretty fairly divided between the sexes,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
00041,Mrs. Allen,Henry Tilney,47,48,my dear catherine do take this pin out of my sleeve i am afraid it has torn a hole already i shall be quite sorry if it has for this is a favourite gown though it cost but nine shillings a yard,that is exactly what i should have guessed it madam,Catherine Morland; Henry Tilney,F,intermediate,M,major,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
00042,Henry Tilney,Mrs. Allen,48,49,that is exactly what i should have guessed it madam,do you understand muslins sir,Catherine Morland; Mrs. Allen,M,major,F,intermediate,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
00043,Mrs. Allen,Henry Tilney,49,50,do you understand muslins sir,particularly well i always buy my own cravats and am allowed to be an excellent judge and my sister has often trusted me in the choice of a gown i bought one for her the other day and it was pronounced to be a prodigious bargain by every lady who saw it i gave but five shillings a yard for it and a true indian muslin,Catherine Morland; Henry Tilney,F,intermediate,M,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00044,Henry Tilney,Mrs. Allen,50,51,particularly well i always buy my own cravats and am allowed to be an excellent judge and my sister has often trusted me in the choice of a gown i bought one for her the other day and it was pronounced to be a prodigious bargain by every lady who saw it i gave but five shillings a yard for it and a true indian muslin,men commonly take so little notice of those things i can never get mr allen to know one of my gowns from another you must be a great comfort to your sister sir,Catherine Morland; Mrs. Allen,M,major,F,intermediate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
00045,Mrs. Allen,Henry Tilney,51,52,men commonly take so little notice of those things i can never get mr allen to know one of my gowns from another you must be a great comfort to your sister sir,i hope i am madam,Catherine Morland; Henry Tilney,F,intermediate,M,major,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
00046,Henry Tilney,Mrs. Allen,52,53,i hope i am madam,and pray sir what do you think of miss morland s gown,Catherine Morland; Mrs. Allen,M,major,F,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00047,Mrs. Allen,Henry Tilney,53,54,and pray sir what do you think of miss morland s gown,it is very pretty madam but i do not think it will wash well i am afraid it will fray,Catherine Morland; Henry Tilney,F,intermediate,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00048,Henry Tilney,Catherine Morland,54,55,it is very pretty madam but i do not think it will wash well i am afraid it will fray,how can you be so,Catherine Morland; Mrs. Allen,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
00049,Catherine Morland,Mrs. Allen,55,56,how can you be so,i am quite of your opinion sir and so i told miss morland when she bought it,Henry Tilney; Mrs. Allen,F,major,F,intermediate,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00050,Mrs. Allen,Henry Tilney,56,57,i am quite of your opinion sir and so i told miss morland when she bought it,but then you know madam muslin always turns to some account or other miss morland will get enough out of it for a handkerchief or a cap or a cloak muslin can never be said to be wasted i have heard my sister say so forty times when she has been extravagant in buying more than she wanted or careless in cutting it to pieces,Catherine Morland; Henry Tilney,F,intermediate,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00051,Henry Tilney,Mrs. Allen,57,58,but then you know madam muslin always turns to some account or other miss morland will get enough out of it for a handkerchief or a cap or a cloak muslin can never be said to be wasted i have heard my sister say so forty times when she has been extravagant in buying more than she wanted or careless in cutting it to pieces,bath is a charming place sir there are so many good shops here we are sadly off in the country not but what we have very good shops in salisbury but it is so far to go eight miles is a long way mr allen says it is nine measured nine but i am sure it cannot be more than eight and it is such a fag i come back tired to death now here one can step out of doors and get a thing in five minutes,Catherine Morland; Mrs. Allen,M,major,F,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00052,Mrs. Allen,Henry Tilney,58,59,bath is a charming place sir there are so many good shops here we are sadly off in the country not but what we have very good shops in salisbury but it is so far to go eight miles is a long way mr allen says it is nine measured nine but i am sure it cannot be more than eight and it is such a fag i come back tired to death now here one can step out of doors and get a thing in five minutes,what are you thinking of so earnestly not of your partner i hope for by that shake of the head your meditations are not satisfactory,Catherine Morland; Henry Tilney,F,intermediate,M,major,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
00053,Henry Tilney,Catherine Morland,59,60,what are you thinking of so earnestly not of your partner i hope for by that shake of the head your meditations are not satisfactory,i was not thinking of anything,Catherine Morland,M,major,F,major,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
00054,Catherine Morland,Henry Tilney,60,61,i was not thinking of anything,that is artful and deep to be sure but i had rather be told at once that you will not tell me,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
00055,Henry Tilney,Catherine Morland,61,62,that is artful and deep to be sure but i had rather be told at once that you will not tell me,well then i will not,Catherine Morland,M,major,F,major,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
00056,Catherine Morland,Henry Tilney,62,63,well then i will not,thank you for now we shall soon be acquainted as i am authorized to tease you on this subject whenever we meet and nothing in the world advances intimacy so much,Henry Tilney,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
00057,Isabella Thorpe,Mrs. Thorpe,66,67,how excessively like her brother miss morland is,the very picture of him indeed i should have known her anywhere for his sister,Catherine Morland; Mrs. Allen; Mrs. Thorpe,F,major,F,minor,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
00058,Mrs. Thorpe,Mrs. Allen,67,68,the very picture of him indeed i should have known her anywhere for his sister,how glad i am we have met with mrs thorpe,Catherine Morland; Isabella Thorpe; Mrs. Allen,F,minor,F,intermediate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
00059,Isabella Thorpe,Catherine Morland,69,70,my dearest creature what can have made you so late i have been waiting for you at least this age,have you indeed i am very sorry for it but really i thought i was in very good time it is but just one i hope you have not been here long,Catherine Morland,F,major,F,major,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0
00060,Catherine Morland,Isabella Thorpe,70,71,have you indeed i am very sorry for it but really i thought i was in very good time it is but just one i hope you have not been here long,oh these ten ages at least i am sure i have been here this half hour but now let us go and sit down at the other end of the room and enjoy ourselves i have an hundred things to say to you in the first place i was so afraid it would rain this morning just as i wanted to set off it looked very showery and that would have thrown me into agonies do you know i saw the prettiest hat you can imagine in a shop window in milsom street just now very like yours only with coquelicot ribbons instead of green i quite longed for it but my dearest catherine what have you been doing with yourself all this morning have you gone on with udolpho,Isabella Thorpe,F,major,F,major,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0
00061,Isabella Thorpe,Catherine Morland,71,72,oh these ten ages at least i am sure i have been here this half hour but now let us go and sit down at the other end of the room and enjoy ourselves i have an hundred things to say to you in the first place i was so afraid it would rain this morning just as i wanted to set off it looked very showery and that would have thrown me into agonies do you know i saw the prettiest hat you can imagine in a shop window in milsom street just now very like yours only with coquelicot ribbons instead of green i quite longed for it but my dearest catherine what have you been doing with yourself all this morning have you gone on with udolpho,yes i have been reading it ever since i woke and i am got to the black veil,Catherine Morland,F,major,F,major,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
00062,Catherine Morland,Isabella Thorpe,72,73,yes i have been reading it ever since i woke and i am got to the black veil,are you indeed how delightful oh i would not tell you what is behind the black veil for the world are not you wild to know,Isabella Thorpe,F,major,F,major,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
00063,Isabella Thorpe,Catherine Morland,73,74,are you indeed how delightful oh i would not tell you what is behind the black veil for the world are not you wild to know,oh yes quite what can it be but do not tell me i would not be told upon any account i know it must be a skeleton i am sure it is laurentina s skeleton oh i am delighted with the book i should like to spend my whole life in reading it i assure you if it had not been to meet you i would not have come away from it for all the world,Catherine Morland,F,major,F,major,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
00064,Catherine Morland,Isabella Thorpe,74,75,oh yes quite what can it be but do not tell me i would not be told upon any account i know it must be a skeleton i am sure it is laurentina s skeleton oh i am delighted with the book i should like to spend my whole life in reading it i assure you if it had not been to meet you i would not have come away from it for all the world,dear creature how much i am obliged to you and when you have finished udolpho we will read the italian together and i have made out a list of ten or twelve more of the same kind for you,Isabella Thorpe,F,major,F,major,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0
00065,Isabella Thorpe,Catherine Morland,75,76,dear creature how much i am obliged to you and when you have finished udolpho we will read the italian together and i have made out a list of ten or twelve more of the same kind for you,have you indeed how glad i am what are they all,Catherine Morland,F,major,F,major,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
00066,Catherine Morland,Isabella Thorpe,76,77,have you indeed how glad i am what are they all,i will read you their names directly here they are in my pocketbook castle of wolfenbach clermont mysterious warnings necromancer of the black forest midnight bell orphan of the rhine and horrid mysteries those will last us some time,Isabella Thorpe,F,major,F,major,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
00067,Isabella Thorpe,Catherine Morland,77,78,i will read you their names directly here they are in my pocketbook castle of wolfenbach clermont mysterious warnings necromancer of the black forest midnight bell orphan of the rhine and horrid mysteries those will last us some time,yes pretty well but are they all horrid are you sure they are all horrid,Catherine Morland,F,major,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
00068,Catherine Morland,Isabella Thorpe,78,79,yes pretty well but are they all horrid are you sure they are all horrid,yes quite sure for a particular friend of mine a miss andrews a sweet girl one of the sweetest creatures in the world has read every one of them i wish you knew miss andrews you would be delighted with her she is netting herself the sweetest cloak you can conceive i think her as beautiful as an angel and i am so vexed with the men for not admiring her i scold them all amazingly about it,Isabella Thorpe,F,major,F,major,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00069,Isabella Thorpe,Catherine Morland,79,80,yes quite sure for a particular friend of mine a miss andrews a sweet girl one of the sweetest creatures in the world has read every one of them i wish you knew miss andrews you would be delighted with her she is netting herself the sweetest cloak you can conceive i think her as beautiful as an angel and i am so vexed with the men for not admiring her i scold them all amazingly about it,scold them do you scold them for not admiring her,Catherine Morland,F,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00070,Catherine Morland,Isabella Thorpe,80,81,scold them do you scold them for not admiring her,yes that i do there is nothing i would not do for those who are really my friends i have no notion of loving people by halves it is not my nature my attachments are always excessively strong i told captain hunt at one of our assemblies this winter that if he was to tease me all night i would not dance with him unless he would allow miss andrews to be as beautiful as an angel the men think us incapable of real friendship you know and i am determined to show them the difference now if i were to hear anybody speak slightingly of you i should fire up in a moment but that is not at all likely for you are just the kind of girl to be a great favourite with the men,Isabella Thorpe,F,major,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
00071,Isabella Thorpe,Catherine Morland,81,82,yes that i do there is nothing i would not do for those who are really my friends i have no notion of loving people by halves it is not my nature my attachments are always excessively strong i told captain hunt at one of our assemblies this winter that if he was to tease me all night i would not dance with him unless he would allow miss andrews to be as beautiful as an angel the men think us incapable of real friendship you know and i am determined to show them the difference now if i were to hear anybody speak slightingly of you i should fire up in a moment but that is not at all likely for you are just the kind of girl to be a great favourite with the men,oh dear how can you say so,Catherine Morland,F,major,F,major,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00072,Catherine Morland,Isabella Thorpe,82,83,oh dear how can you say so,i know you very well you have so much animation which is exactly what miss andrews wants for i must confess there is something amazingly insipid about her oh i must tell you that just after we parted yesterday i saw a young man looking at you so earnestly i am sure he is in love with you it is very true upon my honour but i see how it is you are indifferent to everybody s admiration except that of one gentleman who shall be nameless nay i cannot blame you your feelings are easily understood where the heart is really attached i know very well how little one can be pleased with the attention of anybody else everything is so insipid so uninteresting that does not relate to the beloved object i can perfectly comprehend your feelings,Isabella Thorpe,F,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00073,Isabella Thorpe,Catherine Morland,83,84,i know you very well you have so much animation which is exactly what miss andrews wants for i must confess there is something amazingly insipid about her oh i must tell you that just after we parted yesterday i saw a young man looking at you so earnestly i am sure he is in love with you it is very true upon my honour but i see how it is you are indifferent to everybody s admiration except that of one gentleman who shall be nameless nay i cannot blame you your feelings are easily understood where the heart is really attached i know very well how little one can be pleased with the attention of anybody else everything is so insipid so uninteresting that does not relate to the beloved object i can perfectly comprehend your feelings,but you should not persuade me that i think so very much about mr tilney for perhaps i may never see him again,Catherine Morland,F,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
00074,Catherine Morland,Isabella Thorpe,84,85,but you should not persuade me that i think so very much about mr tilney for perhaps i may never see him again,not see him again my dearest creature do not talk of it i am sure you would be miserable if you thought so,Isabella Thorpe,F,major,F,major,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
00075,Isabella Thorpe,Catherine Morland,85,86,not see him again my dearest creature do not talk of it i am sure you would be miserable if you thought so,no indeed i should not i do not pretend to say that i was not very much pleased with him but while i have udolpho to read i feel as if nobody could make me miserable oh the dreadful black veil my dear isabella i am sure there must be laurentina s skeleton behind it,Catherine Morland,F,major,F,major,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
00076,Catherine Morland,Isabella Thorpe,86,87,no indeed i should not i do not pretend to say that i was not very much pleased with him but while i have udolpho to read i feel as if nobody could make me miserable oh the dreadful black veil my dear isabella i am sure there must be laurentina s skeleton behind it,it is so odd to me that you should never have read udolpho before but i suppose mrs morland objects to novels,Isabella Thorpe,F,major,F,major,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
00077,Isabella Thorpe,Catherine Morland,87,88,it is so odd to me that you should never have read udolpho before but i suppose mrs morland objects to novels,no she does not she very often reads sir charles grandison herself but new books do not fall in our way,Catherine Morland,F,major,F,major,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00078,Catherine Morland,Isabella Thorpe,88,89,no she does not she very often reads sir charles grandison herself but new books do not fall in our way,sir charles grandison that is an amazing horrid book is it not i remember miss andrews could not get through the first volume,Isabella Thorpe,F,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
00079,Isabella Thorpe,Catherine Morland,89,90,sir charles grandison that is an amazing horrid book is it not i remember miss andrews could not get through the first volume,it is not like udolpho at all but yet i think it is very entertaining,Catherine Morland,F,major,F,major,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0
00080,Catherine Morland,Isabella Thorpe,90,91,it is not like udolpho at all but yet i think it is very entertaining,do you indeed you surprise me i thought it had not been readable but my dearest catherine have you settled what to wear on your head tonight i am determined at all events to be dressed exactly like you the men take notice of that sometimes you know,Isabella Thorpe,F,major,F,major,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0
00081,Isabella Thorpe,Catherine Morland,91,92,do you indeed you surprise me i thought it had not been readable but my dearest catherine have you settled what to wear on your head tonight i am determined at all events to be dressed exactly like you the men take notice of that sometimes you know,but it does not signify if they do,Catherine Morland,F,major,F,major,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
