pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00010,Mrs. Allen,Catherine Morland,228,10,yes we agreed to take a turn in the crescent and there we met mrs hughes and mr and miss tilney walking with her,no indeed it looks very nice but dear mrs allen are you sure there is nobody you know in all this multitude of people i think you must know somebody,Catherine Morland,F,intermediate,F,major,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
00011,Mrs. Allen,Catherine Morland,230,8,yes we walked along the crescent together for half an hour they seem very agreeable people miss tilney was in a very pretty spotted muslin and i fancy by what i can learn that she always dresses very handsomely mrs hughes talked to me a great deal about the family,had not we better go away as it is here are no tea things for us you see,Catherine Morland,F,intermediate,F,major,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
00012,Mrs. Allen,Catherine Morland,232,301,oh a vast deal indeed she hardly talked of anything else,oh that will not signify i never mind dirt,Catherine Morland,F,intermediate,F,major,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0
00013,Mrs. Allen,Catherine Morland,234,237,yes she did but i cannot recollect now but they are very good kind of people and very rich mrs tilney was a miss drummond and she and mrs hughes were schoolfellows and miss drummond had a very large fortune and when she married her father gave her twenty thousand pounds and five hundred to buy wedding clothes mrs hughes saw all the clothes after they came from the warehouse,and is mr tilney my partner the only son,Catherine Morland,F,intermediate,F,major,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
00014,Mrs. Allen,Catherine Morland,236,311,yes i fancy they are but i am not quite certain upon recollection however i have a notion they are both dead at least the mother is yes i am sure mrs tilney is dead because mrs hughes told me there was a very beautiful set of pearls that mr drummond gave his daughter on her wedding day and that miss tilney has got now for they were put by for her when her mother died,isabella my brother and mr thorpe i declare they are coming for me perhaps but i shall not go i cannot go indeed for you know miss tilney may still call,Catherine Morland,F,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
00015,Mrs. Allen,Catherine Morland,298,227,i thought how it would be,did you see anybody else of our acquaintance,Catherine Morland,F,intermediate,F,major,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0
00016,Mrs. Allen,Catherine Morland,300,299,perhaps it may but then my dear it will be so dirty,no walk for me today but perhaps it may come to nothing or it may hold up before twelve,Catherine Morland,F,intermediate,F,major,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1
00017,Mrs. Allen,Catherine Morland,302,2,no i know you never mind dirt,how uncomfortable it is not to have a single acquaintance here,Catherine Morland,F,intermediate,F,major,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1
00018,Mrs. Allen,Catherine Morland,304,4,so it does indeed if it keeps raining the streets will be very wet,what shall we do the gentlemen and ladies at this table look as if they wondered why we came here we seem forcing ourselves into their party,Catherine Morland,F,intermediate,F,major,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0
00019,Mrs. Allen,Catherine Morland,306,229,they are disagreeable things to carry i would much rather take a chair at any time,did you indeed and did they speak to you,Catherine Morland,F,intermediate,F,major,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
00020,Mrs. Allen,Catherine Morland,308,307,anybody would have thought so indeed there will be very few people in the pump room if it rains all the morning i hope mr allen will put on his greatcoat when he goes but i dare say he will not for he had rather do anything in the world than walk out in a greatcoat i wonder he should dislike it it must be so comfortable you will not be able to go my dear,it was such a nice looking morning i felt so convinced it would be dry,Catherine Morland,F,intermediate,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
00021,Mrs. Allen,Catherine Morland,310,303,always thought it would clear up,it comes on faster and faster,Catherine Morland,F,intermediate,F,major,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
00022,Mrs. Allen,Catherine Morland,405,185,yes my dear a very odd appearance indeed i cannot bear to see it,where can he be,Catherine Morland; Mr. Allen,F,intermediate,F,major,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
00023,Mrs. Allen,Catherine Morland,407,761,and so i should my dear you may depend on it for as i told mrs morland at parting i would always do the best for you in my power but one must not be over particular young people will be young people as your good mother says herself you know i wanted you when we first came not to buy that sprigged muslin but you would young people do not like to be always thwarted,yes but that did not last long,Catherine Morland; Mr. Allen,F,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1
00024,Mrs. Allen,Catherine Morland,760,6,i really have not patience with the general only think my dear of my having got that frightful great rent in my best mechlin so charmingly mended before i left bath that one can hardly see where it was i must show it you some day or other bath is a nice place catherine after all i assure you i did not above half like coming away mrs thorpe s being there was such a comfort to us was not it you know you and i were quite forlorn at first,i wish we had any it would be somebody to go to,Catherine Morland; Mrs. Morland,F,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
00025,Mrs. Allen,Catherine Morland,762,235,very true we soon met with mrs thorpe and then we wanted for nothing my dear do not you think these silk gloves wear very well i put them on new the first time of our going to the lower rooms you know and i have worn them a great deal since do you remember that evening,and are mr and mrs tilney in bath,Catherine Morland; Mrs. Morland,F,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
00026,Catherine Morland,Mrs. Allen,2,160,how uncomfortable it is not to have a single acquaintance here,well sir and i dare say you are not sorry to be back again for it is just the place for young people and indeed for everybody else too i tell mr allen when he talks of being sick of it that i am sure he should not complain for it is so very agreeable a place that it is much better to be here than at home at this dull time of year i tell him he is quite in luck to be sent here for his health,Mrs. Allen,F,major,F,intermediate,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
00027,Catherine Morland,Mrs. Allen,4,764,what shall we do the gentlemen and ladies at this table look as if they wondered why we came here we seem forcing ourselves into their party,it was very agreeable was not it mr tilney drank tea with us and i always thought him a great addition he is so very agreeable i have a notion you danced with him but am not quite sure i remember i had my favourite gown on i really have not patience with the general such an agreeable worthy man as he seemed to be i do not suppose mrs morland you ever saw a better bred man in your life his lodgings were taken the very day after he left them catherine but no wonder milsom street you know,Mrs. Allen,F,major,F,intermediate,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00028,Catherine Morland,Mrs. Allen,6,14,i wish we had any it would be somebody to go to,i wish she had been able to dance i wish we could have got a partner for her i have been saying how glad i should be if the skinners were here this winter instead of last or if the parrys had come as they talked of once she might have danced with george parry i am so sorry she has not had a partner,Mrs. Allen,F,major,F,intermediate,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00029,Catherine Morland,Mrs. Allen,8,343,had not we better go away as it is here are no tea things for us you see,just as you please my dear well my dear suppose you go,Mrs. Allen,F,major,F,intermediate,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0
00030,Catherine Morland,Mrs. Allen,10,184,no indeed it looks very nice but dear mrs allen are you sure there is nobody you know in all this multitude of people i think you must know somebody,he was with us just now and said he was so tired of lounging about that he was resolved to go and dance so i thought perhaps he would ask you if he met with you,Mrs. Allen,F,major,F,intermediate,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
00031,Catherine Morland,Mrs. Allen,13,360,very agreeable indeed,go by all means my dear only put on a white gown miss tilney always wears white,Mr. Allen; Mrs. Allen,F,major,F,intermediate,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
00032,Catherine Morland,Mrs. Allen,55,226,how can you be so,yes i went to the pump room as soon as you were gone and there i met her and we had a great deal of talk together she says there was hardly any veal to be got at market this morning it is so uncommonly scarce,Henry Tilney; Mrs. Allen,F,major,F,intermediate,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00033,Catherine Morland,Mrs. Allen,159,302,i am very happy to see you again sir indeed i was afraid you had left bath,no i know you never mind dirt,Henry Tilney; Mrs. Allen,F,major,F,intermediate,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0
00034,Catherine Morland,Mrs. Allen,183,224,no where is he,so mrs thorpe said she was vastly pleased at your all going,Mrs. Allen; Mrs. Thorpe,F,major,F,intermediate,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1
00035,Catherine Morland,Mrs. Allen,185,306,where can he be,they are disagreeable things to carry i would much rather take a chair at any time,Mrs. Allen; Mrs. Thorpe,F,major,F,intermediate,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1
00036,Catherine Morland,Mrs. Allen,198,238,well ma am what do you say to it can you spare me for an hour or two shall i go,i cannot be quite positive about that my dear i have some idea he is but however he is a very fine young man mrs hughes says and likely to do very well,John Thorpe; Mrs. Allen,F,major,F,intermediate,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00037,Catherine Morland,Mrs. Allen,223,11,yes ma am i thank you we could not have had a nicer day,i don t upon my word i wish i did i wish i had a large acquaintance here with all my heart and then i should get you a partner i should be so glad to have you dance there goes a strange looking woman what an odd gown she has got on how old fashioned it is look at the back,Mrs. Allen,F,major,F,intermediate,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1
00038,Catherine Morland,Mrs. Allen,225,9,you have seen mrs thorpe then,no more there are indeed how very provoking but i think we had better sit still for one gets so tumbled in such a crowd how is my head my dear somebody gave me a push that has hurt it i am afraid,Mrs. Allen,F,major,F,intermediate,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00039,Catherine Morland,Mrs. Allen,227,308,did you see anybody else of our acquaintance,anybody would have thought so indeed there will be very few people in the pump room if it rains all the morning i hope mr allen will put on his greatcoat when he goes but i dare say he will not for he had rather do anything in the world than walk out in a greatcoat i wonder he should dislike it it must be so comfortable you will not be able to go my dear,Mrs. Allen,F,major,F,intermediate,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00040,Catherine Morland,Mrs. Allen,229,234,did you indeed and did they speak to you,yes she did but i cannot recollect now but they are very good kind of people and very rich mrs tilney was a miss drummond and she and mrs hughes were schoolfellows and miss drummond had a very large fortune and when she married her father gave her twenty thousand pounds and five hundred to buy wedding clothes mrs hughes saw all the clothes after they came from the warehouse,Mrs. Allen,F,major,F,intermediate,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
00041,Catherine Morland,Mrs. Allen,231,230,and what did she tell you of them,yes we walked along the crescent together for half an hour they seem very agreeable people miss tilney was in a very pretty spotted muslin and i fancy by what i can learn that she always dresses very handsomely mrs hughes talked to me a great deal about the family,Mrs. Allen,F,major,F,intermediate,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1
00042,Catherine Morland,Mrs. Allen,233,300,did she tell you what part of gloucestershire they come from,perhaps it may but then my dear it will be so dirty,Mrs. Allen,F,major,F,intermediate,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0
00043,Catherine Morland,Mrs. Allen,235,186,and are mr and mrs tilney in bath,ah he has got a partner i wish he had asked you he is a very agreeable young man,Mrs. Allen,F,major,F,intermediate,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
00044,Catherine Morland,Mrs. Allen,237,232,and is mr tilney my partner the only son,oh a vast deal indeed she hardly talked of anything else,Mrs. Allen,F,major,F,intermediate,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
00045,Catherine Morland,Mrs. Allen,297,310,oh dear i do believe it will be wet,always thought it would clear up,Mrs. Allen,F,major,F,intermediate,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
00046,Catherine Morland,Mrs. Allen,299,3,no walk for me today but perhaps it may come to nothing or it may hold up before twelve,yes my dear it is very uncomfortable indeed,Mrs. Allen,F,major,F,intermediate,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
00047,Catherine Morland,Mrs. Allen,301,5,oh that will not signify i never mind dirt,aye so we do that is very disagreeable i wish we had a large acquaintance here,Mrs. Allen,F,major,F,intermediate,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1
00048,Catherine Morland,Mrs. Allen,303,304,it comes on faster and faster,so it does indeed if it keeps raining the streets will be very wet,Mrs. Allen,F,major,F,intermediate,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0
00049,Catherine Morland,Mrs. Allen,305,199,there are four umbrellas up already how i hate the sight of an umbrella,do just as you please my dear,Mrs. Allen,F,major,F,intermediate,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0
00050,Catherine Morland,Mrs. Allen,307,298,it was such a nice looking morning i felt so convinced it would be dry,i thought how it would be,Mrs. Allen,F,major,F,intermediate,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0
00051,Catherine Morland,Mrs. Allen,309,236,i do not quite despair yet i shall not give it up till a quarter after twelve this is just the time of day for it to clear up and i do think it looks a little lighter there it is twenty minutes after twelve and now i shall give it up entirely oh that we had such weather here as they had at udolpho or at least in tuscany and the south of france the night that poor st aubin died such beautiful weather,yes i fancy they are but i am not quite certain upon recollection however i have a notion they are both dead at least the mother is yes i am sure mrs tilney is dead because mrs hughes told me there was a very beautiful set of pearls that mr drummond gave his daughter on her wedding day and that miss tilney has got now for they were put by for her when her mother died,Mrs. Allen,F,major,F,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00052,Catherine Morland,Mrs. Allen,342,56,then i will shall i go mrs allen,i am quite of your opinion sir and so i told miss morland when she bought it,Isabella Thorpe; James Morland; John Thorpe; Mrs. Allen,F,major,F,intermediate,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0
00053,Catherine Morland,Mrs. Allen,359,407,mrs allen will there be any harm in my calling on miss tilney today i shall not be easy till i have explained everything,and so i should my dear you may depend on it for as i told mrs morland at parting i would always do the best for you in my power but one must not be over particular young people will be young people as your good mother says herself you know i wanted you when we first came not to buy that sprigged muslin but you would young people do not like to be always thwarted,Mrs. Allen,F,major,F,intermediate,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00054,Catherine Morland,Mrs. Allen,362,363,oh mr tilney i have been quite wild to speak to you and make my apologies you must have thought me so rude but indeed it was not my own fault was it mrs allen did not they tell me that mr tilney and his sister were gone out in a phaeton together and then what could i do but i had ten thousand times rather have been with you now had not i mrs allen,my dear you tumble my gown,Henry Tilney; Mrs. Allen,F,major,F,intermediate,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
00055,Catherine Morland,Mrs. Allen,406,7,dear madam then why did not you tell me so before i am sure if i had known it to be improper i would not have gone with mr thorpe at all but i always hoped you would tell me if you thought i was doing wrong,very true my dear and if we knew anybody we would join them directly the skinners were here last year i wish they were here now,Mr. Allen; Mrs. Allen,F,major,F,intermediate,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
00056,Catherine Morland,Mrs. Allen,761,228,yes but that did not last long,yes we agreed to take a turn in the crescent and there we met mrs hughes and mr and miss tilney walking with her,Mrs. Allen; Mrs. Morland,F,major,F,intermediate,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
00057,Catherine Morland,Mrs. Allen,763,762,do i oh perfectly,very true we soon met with mrs thorpe and then we wanted for nothing my dear do not you think these silk gloves wear very well i put them on new the first time of our going to the lower rooms you know and i have worn them a great deal since do you remember that evening,Mrs. Allen; Mrs. Morland,F,major,F,intermediate,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00058,Mr. Allen,Catherine Morland,12,13,well miss morland i hope you have had an agreeable ball,very agreeable indeed,Catherine Morland; Mrs. Allen,M,minor,F,major,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
00059,Mr. Allen,Catherine Morland,400,401,well and do you think of going too,no i had just engaged myself to walk with miss tilney before they told me of it and therefore you know i could not go with them could i,Catherine Morland; Mrs. Allen,M,minor,F,major,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0
00060,Mr. Allen,Catherine Morland,411,412,you had better leave her alone my dear she is old enough to know what she is about and if not has a mother to advise her mrs thorpe is too indulgent beyond a doubt but however you had better not interfere she and your brother choose to go and you will be only getting ill will,i never look at it without thinking of the south of france,Catherine Morland; Mrs. Allen,M,minor,F,major,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
00061,Mrs. Allen,Mr. Allen,14,15,i wish she had been able to dance i wish we could have got a partner for her i have been saying how glad i should be if the skinners were here this winter instead of last or if the parrys had come as they talked of once she might have danced with george parry i am so sorry she has not had a partner,we shall do better another evening i hope,Catherine Morland; Mr. Allen,F,intermediate,M,minor,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
00062,Mrs. Allen,Mr. Allen,403,404,yes very much so indeed open carriages are nasty things a clean gown is not five minutes wear in them you are splashed getting in and getting out and the wind takes your hair and your bonnet in every direction i hate an open carriage myself,i know you do but that is not the question do not you think it has an odd appearance if young ladies are frequently driven about in them by young men to whom they are not even related,Catherine Morland; Mr. Allen,F,intermediate,M,minor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
00063,Mrs. Allen,Mr. Allen,410,411,that is just what i was going to say,you had better leave her alone my dear she is old enough to know what she is about and if not has a mother to advise her mrs thorpe is too indulgent beyond a doubt but however you had better not interfere she and your brother choose to go and you will be only getting ill will,Catherine Morland; Mr. Allen,F,intermediate,M,minor,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00064,Henry Tilney,Catherine Morland,16,33,i have hitherto been very remiss madam in the proper attentions of a partner here i have not yet asked you how long you have been in bath whether you were ever here before whether you have been at the upper rooms the theatre and the concert and how you like the place altogether i have been very negligent but are you now at leisure to satisfy me in these particulars if you are i will begin directly,my journal,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
00065,Henry Tilney,Catherine Morland,18,616,no trouble i assure you madam have you been long in bath madam,no indeed i should be too much frightened to do any such thing,Catherine Morland,M,major,F,major,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
00066,Henry Tilney,Catherine Morland,20,673,really,but your father was he afflicted,Catherine Morland,M,major,F,major,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
00067,Henry Tilney,Catherine Morland,22,285,why indeed but some emotion must appear to be raised by your reply and surprise is more easily assumed and not less reasonable than any other now let us go on were you never here before madam,do i,Catherine Morland,M,major,F,major,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
00068,Henry Tilney,Catherine Morland,24,599,indeed have you yet honoured the upper rooms,well you may be able to guess at your brother s intentions from all this but i am sure i cannot but is not your father uncomfortable about it does not he want captain tilney to go away sure if your father were to speak to him he would go,Catherine Morland,M,major,F,major,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
00069,Henry Tilney,Catherine Morland,26,17,have you been to the theatre,you need not give yourself that trouble sir,Catherine Morland,M,major,F,major,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
00070,Henry Tilney,Catherine Morland,28,27,to the concert,yes sir i was at the play on tuesday,Catherine Morland,M,major,F,major,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
00071,Henry Tilney,Catherine Morland,30,522,and are you altogether pleased with bath,you are laughing but i assure you isabella is very firm in general,Catherine Morland,M,major,F,major,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
00072,Henry Tilney,Catherine Morland,32,671,now i must give one smirk and then we may be rational again i see what you think of me i shall make but a poor figure in your journal tomorrow,yes a great deal that is no not much but what she did say was very interesting her dying so suddenly and you none of you being at home and your father i thought perhaps had not been very fond of her,Catherine Morland,M,major,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00073,Henry Tilney,Catherine Morland,34,25,yes i know exactly what you will say friday went to the lower rooms wore my sprigged muslin robe with blue trimmings plain black shoes appeared to much advantage but was strangely harassed by a queer half witted man who would make me dance with him and distressed me by his nonsense,yes sir i was there last monday,Catherine Morland,M,major,F,major,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0
00074,Henry Tilney,Catherine Morland,36,275,shall i tell you what you ought to say,nay i am sure you cannot have a better for if i do not know anybody it is impossible for me to talk to them and besides i do not want to talk to anybody,Catherine Morland,M,major,F,major,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
00075,Henry Tilney,Catherine Morland,38,606,i danced with a very agreeable young man introduced by mr king had a great deal of conversation with him seems a most extraordinary genius hope i may know more of him that madam is what i wish you to say,yes but besides your affection for her you must be so fond of the abbey after being used to such a home as the abbey an ordinary parsonage house must be very disagreeable,Catherine Morland,M,major,F,major,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
00076,Henry Tilney,Catherine Morland,40,661,perhaps you are not sitting in this room and i am not sitting by you these are points in which a doubt is equally possible not keep a journal how are your absent cousins to understand the tenour of your life in bath without one how are the civilities and compliments of every day to be related as they ought to be unless noted down every evening in a journal how are your various dresses to be remembered and the particular state of your complexion and curl of your hair to be described in all their diversities without having constant recourse to a journal my dear madam i am not so ignorant of young ladies ways as you wish to believe me it is this delightful habit of journaling which largely contributes to form the easy style of writing for which ladies are so generally celebrated everybody allows that the talent of writing agreeable letters is peculiarly female nature may have done something but i am sure it must be essentially assisted by the practice of keeping a journal,no i was not you have had a very fine day for your ride,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
00077,Henry Tilney,Catherine Morland,42,593,as far as i have had opportunity of judging it appears to me that the usual style of letter writing among women is faultless except in three particulars,am i i only ask what i want to be told,Catherine Morland,M,major,F,major,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0
00078,Henry Tilney,Catherine Morland,44,277,a general deficiency of subject a total inattention to stops and a very frequent ignorance of grammar,yes quite more so indeed,Catherine Morland,M,major,F,major,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
00079,Henry Tilney,Catherine Morland,54,438,it is very pretty madam but i do not think it will wash well i am afraid it will fray,i have heard that something very shocking indeed will soon come out in london,Catherine Morland; Mrs. Allen,M,major,F,major,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
00080,Henry Tilney,Catherine Morland,59,663,what are you thinking of so earnestly not of your partner i hope for by that shake of the head your meditations are not satisfactory,oh no she showed me over the greatest part on saturday and we were coming here to these rooms but only your father was with us,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00081,Henry Tilney,Catherine Morland,61,416,that is artful and deep to be sure but i had rather be told at once that you will not tell me,because they are not clever enough for you gentlemen read better books,Catherine Morland,M,major,F,major,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
00082,Henry Tilney,Catherine Morland,264,585,that gentleman would have put me out of patience had he stayed with you half a minute longer he has no business to withdraw the attention of my partner from me we have entered into a contract of mutual agreeableness for the space of an evening and all our agreeableness belongs solely to each other for that time nobody can fasten themselves on the notice of one without injuring the rights of the other i consider a country dance as an emblem of marriage fidelity and complaisance are the principal duties of both and those men who do not choose to dance or marry themselves have no business with the partners or wives of their neighbours,isabella is wrong but i am sure she cannot mean to torment for she is very much attached to my brother she has been in love with him ever since they first met and while my father s consent was uncertain she fretted herself almost into a fever you know she must be attached to him,Catherine Morland,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
00083,Henry Tilney,Catherine Morland,266,659,that you think they cannot be compared together,no nothing at all i thought you did not mean to come back till tomorrow,Catherine Morland,M,major,F,major,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1
