a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Lydia,Jane,3.0,2.0,6.0,0.0,0.0,F,intermediate,F,intermediate
Lydia,Mr. Collins,3.0,2.0,6.0,0.0,0.0,F,intermediate,M,intermediate
Lydia,Mrs. Bennet,7.0,8.0,38.0,0.058333333333333334,0.05921052631578947,F,intermediate,F,major
Maria,Elizabeth,7.0,5.0,31.0,0.05714285714285715,0.05161290322580645,F,minor,F,major
Miss Bingley,Elizabeth,7.0,8.0,47.0,-0.014455782312925183,-0.013297872340425546,F,intermediate,F,major
Miss Bingley,Mr. Bingley,7.0,11.0,62.0,-0.0057720057720058015,-0.004398826979472169,F,intermediate,M,intermediate
Miss Bingley,Mr. Darcy,7.0,18.0,105.0,0.022042663219133816,0.019576719576719585,F,intermediate,M,major
Miss Bingley,Mrs. Hurst,4.0,3.0,11.0,0.0,0.0,F,intermediate,F,minor
Mr. Bennet,Elizabeth,8.0,22.0,141.0,-0.02150879091668565,-0.017085751128304322,M,intermediate,F,major
Mr. Bennet,Jane,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Bennet,Kitty,3.0,3.0,7.0,0.11111111111111112,0.09523809523809525,M,intermediate,F,minor
Mr. Bennet,Mr. Collins,8.0,4.0,26.0,0.02083333333333333,0.00961538461538461,M,intermediate,M,intermediate
Mr. Bennet,Mrs. Bennet,8.0,39.0,238.0,0.02821052027489568,0.022839905192846365,M,intermediate,F,major
Mr. Bingley,Elizabeth,7.0,8.0,42.0,0.055442176870748296,0.038690476190476185,M,intermediate,F,major
Mr. Bingley,Miss Bingley,7.0,10.0,58.0,0.027891156462585047,0.015517241379310357,M,intermediate,F,intermediate
Mr. Bingley,Mr. Darcy,8.0,10.0,71.0,-0.03740079365079368,-0.03239436619718312,M,intermediate,M,major
Mr. Bingley,Mrs. Bennet,6.0,4.0,17.0,0.0,0.0,M,intermediate,F,major
Mr. Collins,Elizabeth,8.0,9.0,68.0,-0.0049603174603174705,-0.004901960784313734,M,intermediate,F,major
Mr. Collins,Maria,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,minor
Mr. Collins,Mr. Bennet,6.0,3.0,18.0,0.0,0.0,M,intermediate,M,intermediate
Mr. Collins,Mrs. Bennet,8.0,8.0,55.0,0.031994047619047616,0.01818181818181818,M,intermediate,F,major
Mr. Darcy,Elizabeth,8.0,74.0,441.0,0.017206836310376034,0.014861800576086283,M,major,F,major
Mr. Darcy,Miss Bingley,8.0,21.0,103.0,0.009240065490065515,0.002311604253351846,M,major,F,intermediate
Mr. Darcy,Mr. Bingley,8.0,6.0,39.0,0.04375,0.021367521367521364,M,major,M,intermediate
Mr. Darcy,Sir William Lucas,7.0,4.0,17.0,0.05952380952380952,0.044117647058823525,M,major,M,minor
Mr. Gardiner,Elizabeth,7.0,4.0,25.0,0.04761904761904761,0.039999999999999994,M,minor,F,major
Mr. Gardiner,Mrs. Gardiner,7.0,3.0,19.0,0.0,0.0,M,minor,F,intermediate
Mr. Gardiner,Mrs. Reynolds,7.0,4.0,21.0,0.03571428571428571,0.023809523809523808,M,minor,F,minor
Mr. Hurst,Miss Bingley,1.0,2.0,2.0,0.0,0.0,M,minor,F,intermediate
Mrs. Bennet,Charlotte Lucas,6.0,5.0,26.0,0.024999999999999984,0.023076923076923064,F,major,F,intermediate
Mrs. Bennet,Elizabeth,8.0,17.0,117.0,0.00188944021664611,1.2335811384723961e-17,F,major,F,major
Mrs. Bennet,Jane,8.0,10.0,66.0,0.06145833333333336,0.05151515151515154,F,major,F,intermediate
Mrs. Bennet,Lady Catherine De Bourgh,5.0,3.0,14.0,0.0,0.0,F,major,F,intermediate
Mrs. Bennet,Lydia,8.0,8.0,43.0,0.08705357142857142,0.031976744186046506,F,major,F,intermediate
Mrs. Bennet,Mr. Bennet,8.0,39.0,238.0,0.010380160554309154,0.011958629605688427,F,major,M,intermediate
Mrs. Bennet,Mr. Bingley,8.0,6.0,45.0,0.016666666666666663,0.014814814814814812,F,major,M,intermediate
Mrs. Bennet,Mr. Collins,8.0,10.0,56.0,-0.03745039682539683,-0.03392857142857143,F,major,M,intermediate
Mrs. Gardiner,Elizabeth,8.0,24.0,151.0,0.007273866484392794,0.004415011037527587,F,intermediate,F,major
Mrs. Gardiner,Mr. Gardiner,7.0,2.0,14.0,0.0,0.0,F,intermediate,M,minor
Mrs. Gardiner,Mrs. Reynolds,2.0,2.0,4.0,0.0,0.0,F,intermediate,F,minor
Mrs. Hurst,Miss Bingley,5.0,3.0,13.0,0.06666666666666668,0.05128205128205129,F,minor,F,intermediate
Mrs. Reynolds,Elizabeth,6.0,7.0,37.0,0.04682539682539683,0.042471042471042476,F,minor,F,major
Mrs. Reynolds,Mr. Gardiner,5.0,3.0,15.0,0.0,0.0,F,minor,M,minor
Sir William Lucas,Mr. Darcy,6.0,5.0,27.0,0.027777777777777773,0.014814814814814812,M,minor,M,major
