quoteID,quoteText,quoteBy,quoteTo
Q41,but perhaps i keep no journal,Catherine Morland,['Henry Tilney']
Q42,perhaps you are not sitting in this room and i am not sitting by you these are points in which a doubt is equally possible not keep a journal how are your absent cousins to understand the tenour of your life in bath without one how are the civilities and compliments of every day to be related as they ought to be unless noted down every evening in a journal how are your various dresses to be remembered and the particular state of your complexion and curl of your hair to be described in all their diversities without having constant recourse to a journal my dear madam i am not so ignorant of young ladies ways as you wish to believe me it is this delightful habit of journaling which largely contributes to form the easy style of writing for which ladies are so generally celebrated everybody allows that the talent of writing agreeable letters is peculiarly female nature may have done something but i am sure it must be essentially assisted by the practice of keeping a journal,Henry Tilney,['Catherine Morland']
Q43,i have sometimes thought whether ladies do write so much better letters than gentlemen that is i should not think the superiority was always on our side,Catherine Morland,['Henry Tilney']
Q44,as far as i have had opportunity of judging it appears to me that the usual style of letter writing among women is faultless except in three particulars,Henry Tilney,['Catherine Morland']
Q45,and what are they,Catherine Morland,['Henry Tilney']
Q46,a general deficiency of subject a total inattention to stops and a very frequent ignorance of grammar,Henry Tilney,['Catherine Morland']
Q47,upon my word i need not have been afraid of disclaiming the compliment you do not think too highly of us in that way,Catherine Morland,['Henry Tilney']
Q48,i should no more lay it down as a general rule that women write better letters than men than that they sing better duets or draw better landscapes in every power of which taste is the foundation excellence is pretty fairly divided between the sexes,Henry Tilney,['Catherine Morland']
Q49,my dear catherine do take this pin out of my sleeve i am afraid it has torn a hole already i shall be quite sorry if it has for this is a favourite gown though it cost but nine shillings a yard,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q50,that is exactly what i should have guessed it madam,Henry Tilney,"['Mrs. Allen', 'Catherine Morland']"
Q51,do you understand muslins sir,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q52,particularly well i always buy my own cravats and am allowed to be an excellent judge and my sister has often trusted me in the choice of a gown i bought one for her the other day and it was pronounced to be a prodigious bargain by every lady who saw it i gave but five shillings a yard for it and a true indian muslin,Henry Tilney,"['Mrs. Allen', 'Catherine Morland']"
Q53,men commonly take so little notice of those things i can never get mr allen to know one of my gowns from another you must be a great comfort to your sister sir,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q54,i hope i am madam,Henry Tilney,"['Mrs. Allen', 'Catherine Morland']"
Q55,and pray sir what do you think of miss morland s gown,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q56,it is very pretty madam but i do not think it will wash well i am afraid it will fray,Henry Tilney,"['Mrs. Allen', 'Catherine Morland']"
Q57,how can you be so,Catherine Morland,"['Henry Tilney', 'Mrs. Allen']"
Q58,i am quite of your opinion sir and so i told miss morland when she bought it,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q59,but then you know madam muslin always turns to some account or other miss morland will get enough out of it for a handkerchief or a cap or a cloak muslin can never be said to be wasted i have heard my sister say so forty times when she has been extravagant in buying more than she wanted or careless in cutting it to pieces,Henry Tilney,"['Mrs. Allen', 'Catherine Morland']"
Q60,bath is a charming place sir there are so many good shops here we are sadly off in the country not but what we have very good shops in salisbury but it is so far to go eight miles is a long way mr allen says it is nine measured nine but i am sure it cannot be more than eight and it is such a fag i come back tired to death now here one can step out of doors and get a thing in five minutes,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q61,what are you thinking of so earnestly not of your partner i hope for by that shake of the head your meditations are not satisfactory,Henry Tilney,['Catherine Morland']
Q62,i was not thinking of anything,Catherine Morland,['Henry Tilney']
Q63,that is artful and deep to be sure but i had rather be told at once that you will not tell me,Henry Tilney,['Catherine Morland']
Q64,well then i will not,Catherine Morland,['Henry Tilney']
Q65,thank you for now we shall soon be acquainted as i am authorized to tease you on this subject whenever we meet and nothing in the world advances intimacy so much,Henry Tilney,['Catherine Morland']
Q66,what a delightful place bath is and how pleasant it would be if we had any acquaintance here,Mrs. Allen,['Catherine Morland']
Q67,i think madam i cannot be mistaken it is a long time since i had the pleasure of seeing you but is not your name allen,Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']"
Q68,here come my dear girls my dear mrs allen i long to introduce them they will be so delighted to see you the tallest is isabella my eldest is not she a fine young woman the others are very much admired too but i believe isabella is the handsomest,Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']"
Q69,how excessively like her brother miss morland is,Isabella Thorpe,"['Mrs. Thorpe', 'Catherine Morland', 'Mrs. Allen']"
Q70,the very picture of him indeed i should have known her anywhere for his sister,Mrs. Thorpe,"['Isabella Thorpe', 'Catherine Morland', 'Mrs. Allen']"
Q71,how glad i am we have met with mrs thorpe,Mrs. Allen,['Catherine Morland']
Q72,my dearest creature what can have made you so late i have been waiting for you at least this age,Isabella Thorpe,['Catherine Morland']
Q73,have you indeed i am very sorry for it but really i thought i was in very good time it is but just one i hope you have not been here long,Catherine Morland,['Isabella Thorpe']
Q74,oh these ten ages at least i am sure i have been here this half hour but now let us go and sit down at the other end of the room and enjoy ourselves i have an hundred things to say to you in the first place i was so afraid it would rain this morning just as i wanted to set off it looked very showery and that would have thrown me into agonies do you know i saw the prettiest hat you can imagine in a shop window in milsom street just now very like yours only with coquelicot ribbons instead of green i quite longed for it but my dearest catherine what have you been doing with yourself all this morning have you gone on with udolpho,Isabella Thorpe,['Catherine Morland']
Q75,yes i have been reading it ever since i woke and i am got to the black veil,Catherine Morland,['Isabella Thorpe']
Q76,are you indeed how delightful oh i would not tell you what is behind the black veil for the world are not you wild to know,Isabella Thorpe,['Catherine Morland']
Q77,oh yes quite what can it be but do not tell me i would not be told upon any account i know it must be a skeleton i am sure it is laurentina s skeleton oh i am delighted with the book i should like to spend my whole life in reading it i assure you if it had not been to meet you i would not have come away from it for all the world,Catherine Morland,['Isabella Thorpe']
Q78,dear creature how much i am obliged to you and when you have finished udolpho we will read the italian together and i have made out a list of ten or twelve more of the same kind for you,Isabella Thorpe,['Catherine Morland']
Q79,have you indeed how glad i am what are they all,Catherine Morland,['Isabella Thorpe']
Q80,i will read you their names directly here they are in my pocketbook castle of wolfenbach clermont mysterious warnings necromancer of the black forest midnight bell orphan of the rhine and horrid mysteries those will last us some time,Isabella Thorpe,['Catherine Morland']
Q81,yes pretty well but are they all horrid are you sure they are all horrid,Catherine Morland,['Isabella Thorpe']
Q82,yes quite sure for a particular friend of mine a miss andrews a sweet girl one of the sweetest creatures in the world has read every one of them i wish you knew miss andrews you would be delighted with her she is netting herself the sweetest cloak you can conceive i think her as beautiful as an angel and i am so vexed with the men for not admiring her i scold them all amazingly about it,Isabella Thorpe,['Catherine Morland']
Q83,scold them do you scold them for not admiring her,Catherine Morland,['Isabella Thorpe']
Q84,yes that i do there is nothing i would not do for those who are really my friends i have no notion of loving people by halves it is not my nature my attachments are always excessively strong i told captain hunt at one of our assemblies this winter that if he was to tease me all night i would not dance with him unless he would allow miss andrews to be as beautiful as an angel the men think us incapable of real friendship you know and i am determined to show them the difference now if i were to hear anybody speak slightingly of you i should fire up in a moment but that is not at all likely for you are just the kind of girl to be a great favourite with the men,Isabella Thorpe,['Catherine Morland']
Q85,oh dear how can you say so,Catherine Morland,['Isabella Thorpe']
Q86,i know you very well you have so much animation which is exactly what miss andrews wants for i must confess there is something amazingly insipid about her oh i must tell you that just after we parted yesterday i saw a young man looking at you so earnestly i am sure he is in love with you,Isabella Thorpe,['Catherine Morland']
Q87,it is very true upon my honour but i see how it is you are indifferent to everybody s admiration except that of one gentleman who shall be nameless nay i cannot blame you,Isabella Thorpe,['Catherine Morland']
Q88,your feelings are easily understood where the heart is really attached i know very well how little one can be pleased with the attention of anybody else everything is so insipid so uninteresting that does not relate to the beloved object i can perfectly comprehend your feelings,Isabella Thorpe,['Catherine Morland']
Q89,but you should not persuade me that i think so very much about mr tilney for perhaps i may never see him again,Catherine Morland,['Isabella Thorpe']
Q90,not see him again my dearest creature do not talk of it i am sure you would be miserable if you thought so,Isabella Thorpe,['Catherine Morland']
Q91,no indeed i should not i do not pretend to say that i was not very much pleased with him but while i have udolpho to read i feel as if nobody could make me miserable oh the dreadful black veil my dear isabella i am sure there must be laurentina s skeleton behind it,Catherine Morland,['Isabella Thorpe']
Q92,it is so odd to me that you should never have read udolpho before but i suppose mrs morland objects to novels,Isabella Thorpe,['Catherine Morland']
Q93,no she does not she very often reads sir charles grandison herself but new books do not fall in our way,Catherine Morland,['Isabella Thorpe']
Q94,sir charles grandison that is an amazing horrid book is it not i remember miss andrews could not get through the first volume,Isabella Thorpe,['Catherine Morland']
Q95,it is not like udolpho at all but yet i think it is very entertaining,Catherine Morland,['Isabella Thorpe']
Q96,do you indeed you surprise me i thought it had not been readable but my dearest catherine have you settled what to wear on your head tonight i am determined at all events to be dressed exactly like you the men take notice of that sometimes you know,Isabella Thorpe,['Catherine Morland']
Q97,but it does not signify if they do,Catherine Morland,['Isabella Thorpe']
Q98,signify oh heavens i make it a rule never to mind what they say they are very often amazingly impertinent if you do not treat them with spirit and make them keep their distance,Isabella Thorpe,['Catherine Morland']
Q99,are they well i never observed that they always behave very well to me,Catherine Morland,['Isabella Thorpe']
Q100,oh they give themselves such airs they are the most conceited creatures in the world and think themselves of so much importance by the by though i have thought of it a hundred times i have always forgot to ask you what is your favourite complexion in a man do you like them best dark or fair,Isabella Thorpe,['Catherine Morland']
Q101,i hardly know i never much thought about it something between both i think brown not fair and and not very dark,Catherine Morland,['Isabella Thorpe']
Q102,very well catherine that is exactly he i have not forgot your description of mr tilney a brown skin with dark eyes and rather dark hair well my taste is different i prefer light eyes and as to complexion do you know i like a sallow better than any other you must not betray me if you should ever meet with one of your acquaintance answering that description,Isabella Thorpe,['Catherine Morland']
Q103,betray you what do you mean,Catherine Morland,['Isabella Thorpe']
Q104,nay do not distress me i believe i have said too much let us drop the subject,Isabella Thorpe,['Catherine Morland']
Q105,for heaven s sake let us move away from this end of the room do you know there are two odious young men who have been staring at me this half hour they really put me quite out of countenance let us go and look at the arrivals they will hardly follow us there,Isabella Thorpe,['Catherine Morland']
Q106,they are not coming this way are they i hope they are not so impertinent as to follow us pray let me know if they are coming i am determined i will not look up,Isabella Thorpe,['Catherine Morland']
Q107,and which way are they gone one was a very good looking young man,Isabella Thorpe,['Catherine Morland']
Q108,they went towards the church yard,Catherine Morland,['Isabella Thorpe']
Q109,well i am amazingly glad i have got rid of them and now what say you to going to edgar s buildings with me and looking at my new hat you said you should like to see it,Isabella Thorpe,['Catherine Morland']
Q110,only perhaps we may overtake the two young men,Catherine Morland,['Isabella Thorpe']
Q111,oh never mind that if we make haste we shall pass by them presently and i am dying to show you my hat,Isabella Thorpe,['Catherine Morland']
Q112,but if we only wait a few minutes there will be no danger of our seeing them at all,Catherine Morland,['Isabella Thorpe']
Q113,i shall not pay them any such compliment i assure you i have no notion of treating men with such respect that is the way to spoil them,Isabella Thorpe,['Catherine Morland']
Q114,oh these odious gigs how i detest them,Isabella Thorpe,['Catherine Morland']
Q115,delightful mr morland and my brother,Isabella Thorpe,['Catherine Morland']
Q116,good heaven tis james,Catherine Morland,['Isabella Thorpe']
Q117,how long do you think we have been running it from tetbury miss morland,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q118,i do not know the distance,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q119,three and twenty,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q120,five and twenty if it is an inch,John Thorpe,"['Isabella Thorpe', 'Catherine Morland']"
Q121,i know it must be five and twenty by the time we have been doing it it is now half after one we drove out of the inn yard at tetbury as the town clock struck eleven and i defy any man in england to make my horse go less than ten miles an hour in harness that makes it exactly twenty five,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q122,you have lost an hour it was only ten o clock when we came from tetbury,James Morland,"['Isabella Thorpe', 'John Thorpe', 'Catherine Morland']"
Q123,ten o clock it was eleven upon my soul i counted every stroke this brother of yours would persuade me out of my senses miss morland do but look at my horse did you ever see an animal so made for speed in your life,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q124,such true blood three hours and and a half indeed coming only three and twenty miles look at that creature and suppose it possible if you can,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q125,he does look very hot to be sure,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q126,hot he had not turned a hair till we came to walcot church but look at his forehand look at his loins only see how he moves that horse cannot go less than ten miles an hour tie his legs and he will get on what do you think of my gig miss morland a neat one is not it well hung town built i have not had it a month it was built for a christchurch man a friend of mine a very good sort of fellow he ran it a few weeks till i believe it was convenient to have done with it i happened just then to be looking out for some light thing of the kind though i had pretty well determined on a curricle too but i chanced to meet him on magdalen bridge as he was driving into oxford last term ah thorpe said he do you happen to want such a little thing as this it is a capital one of the kind but i am cursed tired of it oh d said i i am your man what do you ask and how much do you think he did miss morland,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q127,i am sure i cannot guess at all,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q128,curricle hung you see seat trunk sword case splashing board lamps silver moulding all you see complete the iron work as good as new or better he asked fifty guineas i closed with him directly threw down the money and the carriage was mine,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q129,and i am sure i know so little of such things that i cannot judge whether it was cheap or dear,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q130,neither one nor t other i might have got it for less i dare say but i hate haggling and poor freeman wanted cash,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q131,that was very good natured of you,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q132,oh d it when one has the means of doing a kind thing by a friend i hate to be pitiful,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q133,you will find however miss morland it would be reckoned a cheap thing by some people for i might have sold it for ten guineas more the next day jackson of oriel bid me sixty at once morland was with me at the time,John Thorpe,['Catherine Morland']
Q134,yes but you forget that your horse was included,James Morland,"['Isabella Thorpe', 'John Thorpe', 'Catherine Morland']"
Q135,my horse oh d it i would not sell my horse for a hundred are you fond of an open carriage miss morland,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q136,yes very i have hardly ever an opportunity of being in one but i am particularly fond of it,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q137,i am glad of it i will drive you out in mine every day,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q138,thank you,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q139,i will drive you up lansdown hill tomorrow,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q140,thank you but will not your horse want rest,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q141,rest he has only come three and twenty miles today all nonsense nothing ruins horses so much as rest nothing knocks them up so soon no no i shall exercise mine at the average of four hours every day while i am here,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q142,shall you indeed that will be forty miles a day,Catherine Morland,"['James Morland', 'Isabella Thorpe', 'John Thorpe']"
Q143,forty aye fifty for what i care well i will drive you up lansdown tomorrow mind i am engaged,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q144,how delightful that will be my dearest catherine i quite envy you but i am afraid brother you will not have room for a third,Isabella Thorpe,"['James Morland', 'John Thorpe', 'Catherine Morland']"
Q145,a third indeed no no i did not come to bath to drive my sisters about that would be a good joke faith morland must take care of you,John Thorpe,"['James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q146,have you ever read udolpho mr thorpe,Catherine Morland,['John Thorpe']
Q147,udolpho oh lord not i i never read novels i have something else to do,John Thorpe,['Catherine Morland']
Q148,novels are all so full of nonsense and stuff there has not been a tolerably decent one come out since tom jones except the monk i read that t other day but as for all the others they are the stupidest things in creation,John Thorpe,['Catherine Morland']
Q149,i think you must like udolpho if you were to read it it is so very interesting,Catherine Morland,['John Thorpe']
Q150,not i faith no if i read any it shall be mrs radcliffe s her novels are amusing enough they are worth reading some fun and nature in them,John Thorpe,['Catherine Morland']
Q151,udolpho was written by mrs radcliffe,Catherine Morland,['John Thorpe']
Q152,no sure was it aye i remember so it was i was thinking of that other stupid book written by that woman they make such a fuss about she who married the french emigrant,John Thorpe,['Catherine Morland']
Q153,i suppose you mean camilla,Catherine Morland,['John Thorpe']
Q154,yes that s the book such unnatural stuff an old man playing at see saw i took up the first volume once and looked it over but i soon found it would not do indeed i guessed what sort of stuff it must be before i saw it as soon as i heard she had married an emigrant i was sure i should never be able to get through it,John Thorpe,['Catherine Morland']
Q155,i have never read it,Catherine Morland,['John Thorpe']
Q156,you had no loss i assure you it is the horridest nonsense you can imagine there is nothing in the world in it but an old man s playing at see saw and learning latin upon my soul there is not,John Thorpe,['Catherine Morland']
Q157,ah mother how do you do where did you get that quiz of a hat it makes you look like an old witch here is morland and i come to stay a few days with you so you must look out for a couple of good beds somewhere near,John Thorpe,"['Mrs. Thorpe', 'James Morland', 'Catherine Morland', 'Isabella Thorpe']"
Q158,well catherine how do you like my friend thorpe,James Morland,['Catherine Morland']
Q159,i like him very much he seems very agreeable,Catherine Morland,['James Morland']
Q160,he is as good natured a fellow as ever lived a little of a rattle but that will recommend him to your sex i believe and how do you like the rest of the family,James Morland,['Catherine Morland']
Q161,very very much indeed isabella particularly,Catherine Morland,['James Morland']
Q162,i am very glad to hear you say so she is just the kind of young woman i could wish to see you attached to she has so much good sense and is so thoroughly unaffected and amiable i always wanted you to know her and she seems very fond of you she said the highest things in your praise that could possibly be and the praise of such a girl as miss thorpe even you catherine,James Morland,['Catherine Morland']
Q163,may be proud of,James Morland,['Catherine Morland']
Q164,indeed i am i love her exceedingly and am delighted to find that you like her too you hardly mentioned anything of her when you wrote to me after your visit there,Catherine Morland,['James Morland']
Q165,because i thought i should soon see you myself i hope you will be a great deal together while you are in bath she is a most amiable girl such a superior understanding how fond all the family are of her she is evidently the general favourite and how much she must be admired in such a place as this is not she,James Morland,['Catherine Morland']
Q166,yes very much indeed i fancy mr allen thinks her the prettiest girl in bath,Catherine Morland,['James Morland']
Q167,i dare say he does and i do not know any man who is a better judge of beauty than mr allen i need not ask you whether you are happy here my dear catherine with such a companion and friend as isabella thorpe it would be impossible for you to be otherwise and the allens i am sure are very kind to you,James Morland,['Catherine Morland']
Q168,yes very kind i never was so happy before and now you are come it will be more delightful than ever how good it is of you to come so far on purpose to see me,Catherine Morland,['James Morland']
Q169,indeed catherine i love you dearly,James Morland,['Catherine Morland']
Q170,i assure you i would not stand up without your dear sister for all the world for if i did we should certainly be separated the whole evening,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q171,my dear creature i am afraid i must leave you your brother is so amazingly impatient to begin i know you will not mind my going away and i dare say john will be back in a moment and then you may easily find me out,Isabella Thorpe,['Catherine Morland']
Q172,good bye my dear love,Isabella Thorpe,['Catherine Morland']
Q173,i am very happy to see you again sir indeed i was afraid you had left bath,Catherine Morland,"['Henry Tilney', 'Mrs. Allen']"
Q174,well sir and i dare say you are not sorry to be back again for it is just the place for young people and indeed for everybody else too i tell mr allen when he talks of being sick of it that i am sure he should not complain for it is so very agreeable a place that it is much better to be here than at home at this dull time of year i tell him he is quite in luck to be sent here for his health,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q175,and i hope madam that mr allen will be obliged to like the place from finding it of service to him,Henry Tilney,"['Mrs. Allen', 'Catherine Morland']"
Q176,thank you sir i have no doubt that he will a neighbour of ours dr skinner was here for his health last winter and came away quite stout,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q177,that circumstance must give great encouragement,Henry Tilney,"['Mrs. Allen', 'Catherine Morland']"
Q178,yes sir and dr skinner and his family were here three months so i tell mr allen he must not be in a hurry to get away,Mrs. Allen,"['Henry Tilney', 'Catherine Morland']"
Q179,i beg your pardon miss morland for this liberty but i cannot anyhow get to miss thorpe and mrs thorpe said she was sure you would not have the least objection to letting in this young lady by you,Mrs. Hughes,"['Eleanor Tilney', 'Catherine Morland']"
Q180,at last i have got you my dearest creature i have been looking for you this hour what could induce you to come into this set when you knew i was in the other i have been quite wretched without you,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q181,my dear isabella how was it possible for me to get at you i could not even see where you were,Catherine Morland,"['James Morland', 'Isabella Thorpe']"
Q182,so i told your brother all the time but he would not believe me do go and see for her mr morland said i but all in vain he would not stir an inch was not it so mr morland but you men are all so immoderately lazy i have been scolding him to such a degree my dear catherine you would be quite amazed you know i never stand upon ceremony with such people,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q183,look at that young lady with the white beads round her head it is mr tilney s sister,Catherine Morland,['Isabella Thorpe']
Q184,oh heavens you don t say so let me look at her this moment what a delightful girl i never saw anything half so beautiful but where is her all conquering brother is he in the room point him out to me this instant if he is i die to see him mr morland you are not to listen we are not talking about you,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q185,but what is all this whispering about what is going on,James Morland,"['Isabella Thorpe', 'Catherine Morland']"
Q186,there now i knew how it would be you men have such restless curiosity talk of the curiosity of women indeed tis nothing but be satisfied for you are not to know anything at all of the matter,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q187,and is that likely to satisfy me do you think,James Morland,"['Isabella Thorpe', 'Catherine Morland']"
Q188,well i declare i never knew anything like you what can it signify to you what we are talking of perhaps we are talking about you therefore i would advise you not to listen or you may happen to hear something not very agreeable,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q189,i tell you mr morland i would not do such a thing for all the world how can you be so teasing only conceive my dear catherine what your brother wants me to do he wants me to dance with him again though i tell him that it is a most improper thing and entirely against the rules it would make us the talk of the place if we were not to change partners,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q190,upon my honour in these public assemblies it is as often done as not,James Morland,"['Isabella Thorpe', 'Catherine Morland']"
Q191,nonsense how can you say so but when you men have a point to carry you never stick at anything my sweet catherine do support me persuade your brother how impossible it is tell him that it would quite shock you to see me do such a thing now would not it,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q192,no not at all but if you think it wrong you had much better change,Catherine Morland,"['James Morland', 'Isabella Thorpe']"
Q193,there you hear what your sister says and yet you will not mind her well remember that it is not my fault if we set all the old ladies in bath in a bustle come along my dearest catherine for heaven s sake and stand by me,Isabella Thorpe,"['James Morland', 'Catherine Morland']"
Q194,well my dear i hope you have had an agreeable partner,Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']"
Q195,very agreeable madam,Catherine Morland,"['Mrs. Thorpe', 'Mrs. Allen']"
Q196,i am glad of it john has charming spirits has not he,Mrs. Thorpe,"['Mrs. Allen', 'Catherine Morland']"
Q197,did you meet mr tilney my dear,Mrs. Allen,"['Mrs. Thorpe', 'Catherine Morland']"
Q198,no where is he,Catherine Morland,"['Mrs. Thorpe', 'Mrs. Allen']"
Q199,he was with us just now and said he was so tired of lounging about that he was resolved to go and dance so i thought perhaps he would ask you if he met with you,Mrs. Allen,"['Mrs. Thorpe', 'Catherine Morland']"
Q200,where can he be,Catherine Morland,"['Mrs. Thorpe', 'Mrs. Allen']"
Q201,ah he has got a partner i wish he had asked you,Mrs. Allen,"['Mrs. Thorpe', 'Catherine Morland']"
Q202,he is a very agreeable young man,Mrs. Allen,"['Mrs. Thorpe', 'Catherine Morland']"
