uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00020_A,00020,A,oh my dear mr bennet we have had a most delightful evening a most excellent ball i wish you had been there jane was so admired nothing could be like it every body said how well she looked and mr bingley thought her quite beautiful and danced with her twice only think of that my dear he actually danced with her twice and she was the only creature in the room that he asked a second time first of all he asked miss lucas i was so vexed to see him stand up with her but however he did not admire her at all indeed nobody can you know and he seemed quite struck with jane as she was going down the dance so he enquired who she was and got introduced and asked her for the two next then the two third he danced with miss king and the two fourth with maria lucas and the two fifth with jane again and the two sixth with lizzy and the boulanger,1,83.04,69.01,17.54,15.2,2.34,0.58,1.17,10.53,0,2.34,7.02,10.53,7.6,8.77,9.94,1.75,10.53
p00021_A,00021,A,i am astonished my dear that you should be so ready to think your own children silly if i wished to think slightingly of any body s children it should not be of my own however,1,75,61.11,22.22,16.67,11.11,0,5.56,0,0,5.56,0,11.11,13.89,5.56,8.33,2.78,0
p00022_A,00022,A,yes but as it happens they are all of them very clever,1,100,75,25,16.67,0,0,0,0,16.67,8.33,0,16.67,8.33,8.33,16.67,0,8.33
p00023_A,00023,A,but my dear your father cannot spare the horses i am sure they are wanted in the farm mr bennet are not they,1,78.26,60.87,21.74,21.74,8.7,0,4.35,0,8.7,0,8.7,4.35,17.39,0,4.35,8.7,0
p00024_A,00024,A,who do you mean my dear i know of nobody that is coming i am sure unless charlotte lucas should happen to call in and i hope my dinners are good enough for her i do not believe she often sees such at home,1,84.09,65.91,27.27,22.73,13.64,0,2.27,4.55,0,4.55,0,11.36,13.64,2.27,4.55,4.55,2.27
p00025_A,00025,A,a gentleman and a stranger it is mr bingley i am sure why jane you never dropt a word of this you sly thing well i am sure i shall be extremely glad to see mr bingley but good lord how unlucky there is not a bit of fish to be got to day lydia my love ring the bell i must speak to hill this moment,1,71.64,58.21,16.42,10.45,7.46,0,2.99,0,0,5.97,7.46,8.96,11.94,8.96,2.99,2.99,2.99
p00026_A,00026,A,oh my dear i cannot bear to hear that mentioned pray do not talk of that odious man i do think it is the hardest thing in the world that your estate should be entailed away from your own children and i am sure if i had been you i should have tried long ago to do something or other about it,1,85.48,69.35,25.81,14.52,9.68,0,4.84,0,0,11.29,3.23,11.29,19.35,3.23,4.84,3.23,1.61
p00027_A,00027,A,no that i am sure i shall not and i think it was very impertinent of him to write to you at all and very hypocritical i hate such false friends why could not he keep on quarrelling with you as his father did before him,1,86.96,76.09,26.09,21.74,8.7,0,4.35,8.7,0,4.35,0,17.39,10.87,6.52,8.7,6.52,2.17
p00028_A,00028,A,oh mr bennet you are wanted immediately we are all in an uproar you must come and make lizzy marry mr collins for she vows she will not have him and if you do not make haste he will change his mind and not have her,1,76.09,65.22,21.74,21.74,0,2.17,6.52,13.04,0,0,2.17,4.35,17.39,2.17,8.7,6.52,2.17
p00029_A,00029,A,of mr collins and lizzy lizzy declares she will not have mr collins and mr collins begins to say that he will not have lizzy,1,60,52,12,8,0,0,0,8,0,4,0,8,16,0,8,8,0
p00030_A,00030,A,speak to lizzy about it yourself tell her that you insist upon her marrying him,1,80,66.67,46.67,33.33,0,0,13.33,20,0,13.33,0,20,0,6.67,0,0,0
p00031_A,00031,A,yes or i will never see her again,1,100,75,25,25,12.5,0,0,12.5,0,0,0,0,12.5,25,12.5,12.5,0
p00032_A,00032,A,what do you mean mr bennet by talking in this way you promised me to insist upon her marrying him,1,65,60,35,25,5,0,10,10,0,10,0,20,5,0,0,0,0
p00033_A,00033,A,indeed mr bennet it is very hard to think that charlotte lucas should ever be mistress of this house that i should be forced to make way for her and live to see her take my place in it,1,76.92,61.54,23.08,10.26,5.13,0,0,5.13,0,12.82,0,15.38,12.82,7.69,2.56,0,0
p00034_A,00034,A,i cannot bear to think that they should have all this estate if it was not for the entail i should not mind it,1,83.33,79.17,29.17,12.5,8.33,0,0,0,4.17,16.67,4.17,8.33,20.83,0,4.17,12.5,4.17
p00035_A,00035,A,i should not mind any thing at all,1,87.5,87.5,25,12.5,12.5,0,0,0,0,12.5,0,12.5,12.5,0,0,12.5,12.5
p00036_A,00036,A,i never can be thankful mr bennet for any thing about the entail how any one could have the conscience to entail away an estate from one s own daughters i cannot understand and all for the sake of mr collins too why should he have it more than anybody else,1,74.51,70.59,11.76,5.88,3.92,0,0,1.96,0,5.88,7.84,15.69,13.73,11.76,3.92,3.92,7.84
p00037_A,00037,A,haye park might do if the gouldings would quit it or the great house at stoke if the drawing room were larger but ashworth is too far off i could not bear to have her ten miles from me and as for purvis lodge the attics are dreadful,1,70.83,60.42,8.33,6.25,4.17,0,0,2.08,0,2.08,8.33,10.42,16.67,2.08,12.5,2.08,6.25
p00038_A,00038,A,as soon as ever mr bingley comes my dear you will wait on him of course,1,81.25,62.5,18.75,18.75,6.25,0,6.25,6.25,0,0,0,25,6.25,12.5,12.5,0,0
p00039_A,00039,A,you want to tell me and i have no objection to hearing it,1,84.62,69.23,30.77,23.08,15.38,0,7.69,0,0,7.69,0,15.38,7.69,0,7.69,7.69,0
p00040_A,00040,A,what is his name,1,75,75,50,25,0,0,0,25,0,25,0,0,25,0,0,0,0
p00041_A,00041,A,is he married or single,1,80,80,20,20,0,0,0,20,0,0,0,0,20,0,20,0,20
p00042_A,00042,A,how so how can it affect them,1,100,85.71,28.57,14.29,0,0,0,0,14.29,14.29,0,0,14.29,42.86,14.29,0,0
p00043_A,00043,A,is that his design in settling here,1,71.43,71.43,28.57,14.29,0,0,0,14.29,0,14.29,0,14.29,14.29,14.29,0,0,0
p00044_A,00044,A,i see no occasion for that you and the girls may go or you may send them by themselves which perhaps will be still better for as you are as handsome as any of them mr bingley might like you the best of the party,1,88.89,75.56,22.22,17.78,2.22,0,8.89,0,6.67,4.44,6.67,20,13.33,4.44,11.11,2.22,0
p00045_A,00045,A,in such cases a woman has not often much beauty to think of,1,76.92,69.23,0,0,0,0,0,0,0,0,7.69,23.08,7.69,7.69,0,7.69,7.69
p00046_A,00046,A,it is more than i engage for i assure you,1,80,70,40,30,20,0,10,0,0,10,0,20,10,0,10,0,10
p00047_A,00047,A,you are over scrupulous surely i dare say mr bingley will be very glad to see you and i will send a few lines by you to assure him of my hearty consent to his marrying which ever he chuses of the girls though i must throw in a good word for my little lizzy,1,78.18,63.64,21.82,20,9.09,0,5.45,5.45,0,1.82,5.45,16.36,9.09,7.27,3.64,0,3.64
p00048_A,00048,A,they have none of them much to recommend them they are all silly and ignorant like other girls but lizzy has something more of quickness than her sisters,1,82.14,75,25,17.86,0,0,0,3.57,14.29,7.14,0,17.86,10.71,0,10.71,3.57,14.29
p00049_A,00049,A,you mistake me my dear i have a high respect for your nerves they are my old friends i have heard you mention them with consideration these twenty years at least,1,80.65,64.52,35.48,32.26,16.13,0,9.68,0,6.45,3.23,3.23,9.68,9.68,0,0,0,9.68
p00050_A,00050,A,but i hope you will get over it and live to see many young men of four thousand a year come into the neighbourhood,1,91.67,62.5,12.5,8.33,4.17,0,4.17,0,0,4.17,8.33,16.67,4.17,0,8.33,0,16.67
p00051_A,00051,A,i hope mr bingley will like it lizzy,1,62.5,50,25,12.5,12.5,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0
p00052_A,00052,A,no more have i and i am glad to find that you do not depend on her serving you,1,94.74,78.95,31.58,26.32,10.53,0,10.53,5.26,0,5.26,0,10.53,15.79,0,5.26,10.53,5.26
p00053_A,00053,A,then my dear you may have the advantage of your friend and introduce mr bingley to her,1,70.59,64.71,23.53,23.53,5.88,0,11.76,5.88,0,0,5.88,11.76,11.76,0,11.76,0,0
p00054_A,00054,A,i honour your circumspection a fortnight s acquaintance is certainly very little one cannot know what a man really is by the end of a fortnight but if we do not venture somebody else will and after all mrs long and her nieces must stand their chance and therefore as she will think it an act of kindness if you decline the office i will take it on myself,1,75.36,68.12,18.84,13.04,4.35,1.45,2.9,2.9,1.45,5.8,8.7,8.7,11.59,7.25,11.59,2.9,5.8
p00055_A,00055,A,what can be the meaning of that emphatic exclamation do you consider the forms of introduction and the stress that is laid on them as nonsense i cannot quite agree with you there what say you mary for you are a young lady of deep reflection i know and read great books and make extracts while mary is adjusting her ideas let us return to mr bingley,1,74.63,56.72,19.4,13.43,2.99,1.49,5.97,1.49,1.49,5.97,5.97,11.94,10.45,2.99,7.46,1.49,0
p00056_A,00056,A,i am sorry to hear that but why did not you tell me so before if i had known as much this morning i certainly would not have called on him it is very unlucky but as i have actually paid the visit we cannot escape the acquaintance now,1,91.84,77.55,22.45,16.33,10.2,2.04,2.04,2.04,0,6.12,4.08,10.2,16.33,12.24,14.29,6.12,2.04
p00057_A,00057,A,now kitty you may cough as much as you chuse,1,70,70,20,20,0,0,20,0,0,0,0,20,10,10,20,0,10
p00058_A,00058,A,if he had had any compassion for me he would not have danced half so much for god s sake say no more of his partners oh that he had sprained his ancle in the first dance,1,78.38,67.57,18.92,16.22,2.7,0,0,13.51,0,2.7,2.7,10.81,13.51,2.7,5.41,5.41,10.81
p00059_A,00059,A,from all that i can collect by your manner of talking you must be two of the silliest girls in the country i have suspected it some time but i am now convinced,1,78.79,69.7,21.21,15.15,9.09,0,6.06,0,0,6.06,6.06,15.15,12.12,3.03,3.03,0,9.09
p00060_A,00060,A,if my children are silly i must hope to be always sensible of it,1,92.86,71.43,21.43,14.29,14.29,0,0,0,0,7.14,0,14.29,21.43,7.14,7.14,0,0
p00061_A,00061,A,this is the only point i flatter myself on which we do not agree i had hoped that our sentiments coincided in every particular but i must so far differ from you as to think our two youngest daughters uncommonly foolish,1,82.93,65.85,26.83,19.51,9.76,7.32,2.44,0,0,7.32,2.44,12.2,9.76,4.88,7.32,2.44,4.88
p00062_A,00062,A,well my dear if your daughter should have a dangerous fit of illness if she should die it would be a comfort to know that it was all in pursuit of mr bingley and under your orders,1,78.38,67.57,18.92,10.81,2.7,0,5.41,2.7,0,8.11,5.41,13.51,16.22,2.7,8.11,0,2.7
p00063_A,00063,A,i hope my dear that you have ordered a good dinner to day because i have reason to expect an addition to our family party,1,72,56,24,20,12,4,4,0,0,4,8,12,8,0,4,0,8
p00064_A,00064,A,the person of whom i speak is a gentleman and a stranger,1,75,66.67,16.67,16.67,8.33,0,0,0,0,0,25,8.33,8.33,0,8.33,0,0
p00065_A,00065,A,it is not mr bingley it is a person whom i never saw in the whole course of my life about a month ago i received this letter and about a fortnight ago i answered it for i thought it a case of some delicacy and requiring early attention it is from my cousin mr collins who when i am dead may turn you all out of this house as soon as he pleases,1,77.03,66.22,24.32,14.86,9.46,0,1.35,1.35,0,9.46,6.76,14.86,6.76,9.46,6.76,2.7,5.41
p00066_A,00066,A,it certainly is a most iniquitous affair and nothing can clear mr collins from the guilt of inheriting longbourn but if you will listen to his letter you may perhaps be a little softened by his manner of expressing himself,1,72.5,65,15,12.5,0,0,5,7.5,0,2.5,7.5,12.5,12.5,5,7.5,2.5,5
p00067_A,00067,A,why indeed he does seem to have had some filial scruples on that head as you will hear there mrs bennet at four o clock therefore we may expect this peace making gentleman he seems to be a most conscientious and polite young man upon my word and i doubt not will prove a valuable acquaintance especially if lady catherine should be so indulgent as to let him come to us again,1,75,61.11,13.89,11.11,2.78,2.78,1.39,4.17,0,2.78,2.78,12.5,12.5,9.72,8.33,1.39,4.17
p00068_A,00068,A,i have not the pleasure of understanding you of what are you talking,1,84.62,76.92,30.77,23.08,7.69,0,15.38,0,0,7.69,7.69,15.38,15.38,0,0,7.69,0
p00069_A,00069,A,and what am i to do on the occasion it seems an hopeless business,1,85.71,71.43,21.43,7.14,7.14,0,0,0,0,14.29,14.29,14.29,14.29,0,7.14,0,0
p00070_A,00070,A,very well we now come to the point your mother insists upon your accepting it is not it so mrs bennet,1,71.43,66.67,23.81,14.29,0,4.76,9.52,0,0,9.52,4.76,9.52,4.76,19.05,4.76,4.76,0
p00071_A,00071,A,an unhappy alternative is before you elizabeth from this day you must be a stranger to one of your parents your mother will never see you again if you do not marry mr collins and i will never see you again if you do,1,79.55,70.45,22.73,20.45,2.27,0,18.18,0,0,2.27,4.55,9.09,13.64,9.09,9.09,6.82,4.55
p00072_A,00072,A,my dear do not give way to such gloomy thoughts let us hope for better things let us flatter ourselves that i may be the survivor,1,84.62,57.69,26.92,19.23,7.69,11.54,0,0,0,7.69,3.85,7.69,11.54,0,0,3.85,0
p00073_A,00073,A,what should not you mind,1,80,80,40,20,0,0,20,0,0,20,0,0,20,0,0,20,0
p00074_A,00074,A,let us be thankful that you are preserved from a state of such insensibility,1,78.57,64.29,21.43,14.29,0,7.14,7.14,0,0,7.14,7.14,14.29,14.29,0,0,0,0
p00075_A,00075,A,mrs bennet before you take any or all of these houses for your son and daughter let us come to a right understanding into one house in this neighbourhood they shall never have admittance i will not encourage the impudence of either by receiving them at longbourn,1,70.21,63.83,17.02,12.77,2.13,2.13,4.26,0,4.26,4.26,4.26,19.15,6.38,2.13,8.51,4.26,4.26
p00076_A,00076,A,he is as fine a fellow as ever i saw he simpers and smirks and makes love to us all i am prodigiously proud of him i defy even sir william lucas himself to produce a more valuable son in law,1,65.85,56.1,19.51,19.51,7.32,2.44,0,9.76,0,0,4.88,12.2,4.88,4.88,9.76,0,4.88
p00077_A,00077,A,no no you forced me into visiting him last year and promised if i went to see him he should marry one of my daughters but it ended in nothing and i will not be sent on a fool s errand again tis an etiquette i despise if he wants our society let him seek it he knows where we live i will not spend my hours in running after my neighbours every time they go away and come back again,1,80.25,61.73,24.69,22.22,9.88,2.47,1.23,7.41,1.23,2.47,2.47,9.88,4.94,3.7,8.64,6.17,4.94
p00078_A,00078,A,we are not in a way to know what mr bingley likes since we are not to visit,1,72.22,66.67,16.67,11.11,0,11.11,0,0,0,5.56,5.56,22.22,11.11,0,5.56,11.11,0
p00079_A,00079,A,another time lizzy i would not dance with him if i were you,1,76.92,76.92,38.46,30.77,15.38,0,7.69,7.69,0,7.69,0,7.69,15.38,0,7.69,7.69,7.69
p00080_A,00080,A,no my dear you had better go on horseback because it seems likely to rain and then you must stay all night,1,86.36,59.09,18.18,13.64,4.55,0,9.09,0,0,4.55,0,9.09,9.09,0,13.64,4.55,4.55
p00081_A,00081,A,oh i am not at all afraid of her dying people do not die of little trifling colds she will be taken good care of as long as she stays there it is all very well i would go and see her if i could have the carriage how can you be so silly as to think of such a thing in all this dirt you will not be fit to be seen when you get there,1,89.61,71.43,16.88,12.99,3.9,0,3.9,5.19,0,3.9,2.6,14.29,16.88,9.09,9.09,3.9,6.49
p00082_A,00082,A,yes indeed i assure you there is quite as much of that going on in the country as in town i cannot see that london has any great advantage over the country for my part except the shops and public places the country is a vast deal pleasanter is not it mr bingley aye that is because you have the right disposition but that gentleman seemed to think the country was nothing at all,1,79.73,63.51,13.51,6.76,4.05,0,2.7,0,0,6.76,9.46,14.86,10.81,4.05,6.76,4.05,5.41
p00083_A,00083,A,oh dear yes but you must own she is very plain lady lucas herself has often said so and envied me jane s beauty i do not like to boast of my own child but to be sure jane one does not often see any body better looking it is what every body says i do not trust my own partiality when she was only fifteen there was a gentleman at my brother gardiner s in town so much in love with her that my sister in law was sure he would make her an offer before we came away but however he did not perhaps he thought her too young however he wrote some verses on her and very pretty they were,1,78.86,65.04,19.51,17.07,5.69,0.81,0.81,8.94,0.81,2.44,1.63,8.94,11.38,11.38,8.94,3.25,4.07
p00084_A,00084,A,what is mr darcy to me pray that i should be afraid of him i am sure we owe him no such particular civility as to be obliged to say nothing he may not like to hear,1,86.49,70.27,24.32,18.92,8.11,2.7,0,8.11,0,5.41,0,18.92,16.22,0,2.7,8.11,0
p00085_A,00085,A,oh dear yes certainly i am sure lizzy will be very happy i am sure she can have no objection come kitty i want you up stairs,1,85.19,55.56,18.52,18.52,11.11,0,3.7,3.7,0,0,0,3.7,22.22,7.41,0,3.7,0
p00086_A,00086,A,well lizzy what is your opinion now of this sad business of jane s for my part i am determined never to speak of it again to anybody i told my sister philips so the other day but i cannot find out that jane saw any thing of him in london well he is a very undeserving young man and i do not suppose there is the least chance in the world of her ever getting him now there is no talk of his coming to netherfield again in the summer and i have enquired of every body too who is likely to know,1,82.69,69.23,19.23,13.46,6.73,0,0.96,4.81,0,5.77,4.81,15.38,8.65,12.5,3.85,3.85,3.85
p00087_A,00087,A,oh well it is just as he chooses nobody wants him to come though i shall always say that he used my daughter extremely ill and if i was her i would not have put up with it well my comfort is i am sure jane will die of a broken heart and then he will be sorry for what he has done well lizzy and so the collinses live very comfortable do they well well i only hope it will last and what sort of table do they keep charlotte is an excellent manager i dare say if she is half as sharp as her mother she is saving enough there is nothing extravagant in their housekeeping i dare say,1,84.3,69.42,23.97,18.18,8.26,0,0,7.44,2.48,5.79,2.48,8.26,16.53,10.74,9.92,2.48,1.65
p00088_A,00088,A,a great deal of good management depend upon it yes yes they will take care not to outrun their income they will never be distressed for money well much good may it do them and so i suppose they often talk of having longbourn when your father is dead they look upon it quite as their own i dare say whenever that happens,1,80.95,61.9,22.22,15.87,3.17,0,1.59,0,11.11,6.35,1.59,11.11,11.11,11.11,7.94,3.17,1.59
p00089_A,00089,A,i often think that there is nothing so bad as parting with one s friends one seems so forlorn without them,1,80.95,66.67,14.29,9.52,4.76,0,0,0,4.76,4.76,0,14.29,4.76,23.81,14.29,4.76,9.52
p00090_A,00090,A,good gracious mr darcy and so it does i vow well any friend of mr bingley s will always be welcome here to be sure but else i must say that i hate the very sight of him,1,73.68,63.16,15.79,10.53,7.89,0,0,2.63,0,5.26,2.63,7.89,13.16,15.79,7.89,0,0
p00091_A,00091,A,it is a long time mr bingley since you went away i began to be afraid you would never come back again people did say you meant to quit the place entirely at michaelmas but however i hope it is not true a great many changes have happened in the neighbourhood since you went away miss lucas is married and settled and one of my own daughters i suppose you have heard of it indeed you must have seen it in the papers it was in the times and the courier i know though it was not put in as it ought to be it was only said without there being a syllable said of her father or the place where she lived or any thing it was my brother gardiner s drawing up too and i wonder how he came to make such an awkward business of it did you see it it is a delightful thing to be sure to have a daughter well married but at the same time mr bingley it is very hard to have her taken such a way from me they are gone down to newcastle a place quite northward it seems and there they are to stay i do not know how long his regiment is there for i suppose you have heard of his leaving the shire and of his being gone into the regulars thank heaven he has some friends though perhaps not so many as he deserves when you have killed all your own birds mr bingley i beg you will come here and shoot as many as you please on mr bennet s manor i am sure he will be vastly happy to oblige you and will save all the best of the covies for you,1,80.87,65.77,18.12,12.75,4.03,0,4.7,3.36,0.67,5.37,6.38,13.09,11.74,8.05,7.72,1.68,3.36
p00092_A,00092,A,you are quite a visit in my debt mr bingley for when you went to town last winter you promised to take a family dinner with us as soon as you returned i have not forgot you see and i assure you i was very much disappointed that you did not come back and keep your engagement,1,75.44,63.16,24.56,22.81,7.02,1.75,14.04,0,0,1.75,3.51,12.28,7.02,7.02,8.77,3.51,1.75
p00093_A,00093,A,go my dear and shew her ladyship about the different walks i think she will be pleased with the hermitage,1,85,55,20,20,10,0,0,10,0,0,10,10,10,5,5,0,0
p00094_A,00094,A,she is a very fine looking woman and her calling here was prodigiously civil for she only came i suppose to tell us the collinses were well she is on her road somewhere i dare say and so passing through meryton thought she might as well call on you i suppose she had nothing particular to say to you lizzy,1,85,65,21.67,21.67,5,1.67,3.33,11.67,0,0,3.33,13.33,10,11.67,6.67,1.67,0
p00095_A,00095,A,but you forget mama that we shall meet him at the assemblies and that mrs long has promised to introduce him,1,76.19,61.9,28.57,19.05,0,4.76,4.76,9.52,0,9.52,4.76,9.52,9.52,0,9.52,0,4.76
p00096_A,00096,A,to morrow fortnight,1,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0
p00097_A,00097,A,that would be a good scheme if you were sure that they would not offer to send her home,1,78.95,68.42,26.32,15.79,0,0,5.26,5.26,5.26,10.53,5.26,5.26,21.05,0,5.26,5.26,0
p00098_A,00098,A,but if you have got them to day my mother s purpose will be answered,1,73.33,60,20,20,6.67,0,6.67,0,6.67,0,0,6.67,20,0,13.33,0,6.67
p00099_A,00099,A,that is as it happens it does not necessarily follow that a deep intricate character is more or less estimable than such a one as yours,1,88.46,76.92,19.23,3.85,0,0,3.85,0,0,15.38,7.69,11.54,11.54,3.85,15.38,3.85,11.54
p00100_A,00100,A,but people themselves alter so much that there is something new to be observed in them for ever,1,83.33,77.78,22.22,11.11,0,0,0,0,11.11,11.11,0,16.67,11.11,16.67,11.11,0,5.56
p00101_A,00101,A,indeed mama you are mistaken you quite mistook mr darcy he only meant that there were not such a variety of people to be met with in the country as in town which you must acknowledge to be true,1,79.49,66.67,15.38,10.26,0,0,7.69,2.56,0,5.13,5.13,17.95,12.82,10.26,2.56,2.56,2.56
p00102_A,00102,A,dear ma am do not go i beg you will not go mr collins must excuse me he can have nothing to say to me that any body need not hear i am going away myself,1,83.33,61.11,19.44,16.67,11.11,0,2.78,2.78,0,2.78,0,8.33,19.44,0,0,11.11,0
p00103_A,00103,A,i do not believe that he will ever live at netherfield any more,1,92.31,76.92,23.08,15.38,7.69,0,0,7.69,0,7.69,0,7.69,15.38,7.69,0,7.69,7.69
p00104_A,00104,A,no nothing at all,1,100,100,0,0,0,0,0,0,0,0,0,25,0,0,0,50,25
p00105_A,00105,A,it was a subject which they could not mention before me,1,81.82,81.82,36.36,18.18,9.09,0,0,0,9.09,18.18,9.09,9.09,18.18,0,9.09,9.09,0
p00106_A,00106,A,this is the consequence you see madam of marrying a daughter it must make you better satisfied that your other four are single,1,78.26,65.22,26.09,13.04,0,0,13.04,0,0,13.04,8.7,4.35,13.04,0,0,0,8.7
p00107_A,00107,A,she did not choose it she would go,1,87.5,75,37.5,25,0,0,0,25,0,12.5,0,0,25,0,0,12.5,0
p00108_A,00108,A,kitty has no discretion in her coughs she times them ill,1,63.64,63.64,36.36,36.36,9.09,0,0,18.18,9.09,0,0,9.09,18.18,0,0,9.09,0
p00109_A,00109,A,yes where else can they be so well concealed,1,88.89,77.78,11.11,11.11,0,0,0,0,11.11,0,0,0,22.22,44.44,11.11,0,0
p00110_A,00110,A,this is a parade which does one good it gives such an elegance to misfortune another day i will do the same i will sit in my library in my night cap and powdering gown and give as much trouble as i can or perhaps i may defer it till kitty runs away,1,73.58,64.15,20.75,11.32,11.32,0,0,0,0,9.43,5.66,13.21,11.32,1.89,11.32,0,7.55
p00111_A,00111,A,i do not cough for my own amusement,1,62.5,62.5,25,25,25,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0
p00112_A,00112,A,what an excellent father you have girls i do not know how you will ever make him amends for his kindness or me either for that matter at our time of life it is not so pleasant i can tell you to be making new acquaintance every day but for your sakes we would do any thing lydia my love though you are the youngest i dare say mr bingley will dance with you at the next ball,1,79.49,65.38,24.36,19.23,6.41,2.56,7.69,2.56,0,5.13,3.85,10.26,12.82,5.13,6.41,2.56,2.56
p00113_A,00113,A,my dear mr bennet you must not expect such girls to have the sense of their father and mother when they get to our age i dare say they will not think about officers any more than we do i remember the time when i liked a red coat myself very well and indeed so i do still at my heart and if a smart young colonel with five or six thousand a year should want one of my girls i shall not say nay to him and i thought colonel forster looked very becoming the other night at sir william s in his regimentals,1,77.14,62.86,17.14,17.14,9.52,1.9,0.95,1.9,2.86,0,5.71,10.48,6.67,8.57,9.52,2.86,5.71
