uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00015_A,00015,A,oh d it when one has the means of doing a kind thing by a friend i hate to be pitiful,1,85.71,66.67,14.29,4.76,4.76,0,0,0,0,9.52,14.29,14.29,14.29,4.76,4.76,0,4.76
p00016_A,00016,A,yes but you forget that your horse was included,1,88.89,55.56,33.33,22.22,0,0,22.22,0,0,11.11,0,0,11.11,0,11.11,0,0
p00017_A,00017,A,shall you indeed that will be forty miles a day,1,90,70,20,10,0,0,10,0,0,10,10,0,30,10,0,0,20
p00018_A,00018,A,how delightful that will be my dearest catherine i quite envy you but i am afraid brother you will not have room for a third,1,76,72,24,20,12,0,8,0,0,4,4,4,20,8,4,4,4
p00019_A,00019,A,i have never read it,1,100,80,40,20,20,0,0,0,0,20,0,0,20,20,0,20,0
p00020_A,00020,A,ah mother how do you do where did you get that quiz of a hat it makes you look like an old witch here is morland and i come to stay a few days with you so you must look out for a couple of good beds somewhere near,1,85.71,65.31,16.33,12.24,2.04,0,10.2,0,0,4.08,8.16,16.33,10.2,10.2,4.08,0,6.12
p00021_A,00021,A,i assure you i would not stand up without your dear sister for all the world for if i did we should certainly be separated the whole evening,1,82.14,71.43,21.43,21.43,10.71,3.57,7.14,0,0,0,7.14,14.29,14.29,7.14,3.57,3.57,7.14
p00022_A,00022,A,i am very happy to see you again sir indeed i was afraid you had left bath,1,82.35,64.71,23.53,23.53,11.76,0,11.76,0,0,0,0,5.88,17.65,17.65,0,0,0
p00023_A,00023,A,i beg your pardon miss morland for this liberty but i cannot anyhow get to miss thorpe and mrs thorpe said she was sure you would not have the least objection to letting in this young lady by you,1,71.79,58.97,20.51,15.38,5.13,0,7.69,2.56,0,5.13,2.56,12.82,10.26,2.56,5.13,5.13,2.56
p00024_A,00024,A,upon my honour in these public assemblies it is as often done as not,1,85.71,78.57,21.43,7.14,7.14,0,0,0,0,14.29,0,28.57,14.29,7.14,14.29,7.14,0
p00025_A,00025,A,there you hear what your sister says and yet you will not mind her well remember that it is not my fault if we set all the old ladies in bath in a bustle come along my dearest catherine for heaven s sake and stand by me,1,72.34,61.7,23.4,17.02,6.38,2.13,6.38,2.13,0,6.38,4.26,10.64,4.26,6.38,6.38,4.26,2.13
p00026_A,00026,A,very agreeable madam,1,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0
p00027_A,00027,A,i am glad of it john has charming spirits has not he,1,83.33,66.67,25,16.67,8.33,0,0,8.33,0,8.33,0,8.33,25,0,0,8.33,0
p00028_A,00028,A,where can he be,1,100,100,25,25,0,0,0,25,0,0,0,0,50,25,0,0,0
p00029_A,00029,A,i dare say she thought i was speaking of her son,1,81.82,54.55,36.36,36.36,18.18,0,0,18.18,0,0,0,9.09,9.09,0,0,0,0
p00030_A,00030,A,dearest catherine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00031_A,00031,A,not expect me that s a good one and what a dust you would have made if i had not come,1,80.95,71.43,23.81,14.29,9.52,0,4.76,0,0,9.52,9.52,0,14.29,0,9.52,9.52,4.76
p00032_A,00032,A,my dearest creature you have been at least three hours getting ready i was afraid you were ill what a delightful ball we had last night i have a thousand things to say to you but make haste and get in for i long to be off,1,85.11,68.09,23.4,19.15,10.64,2.13,6.38,0,0,4.26,4.26,14.89,17.02,0,4.26,0,10.64
p00033_A,00033,A,past three o clock,1,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
p00034_A,00034,A,i cannot be quite positive about that my dear i have some idea he is but however he is a very fine young man mrs hughes says and likely to do very well,1,87.88,69.7,18.18,15.15,9.09,0,0,6.06,0,3.03,3.03,6.06,18.18,18.18,9.09,3.03,3.03
p00035_A,00035,A,oh yes you would indeed i know you better than you know yourself you would have told us that we seemed born for each other or some nonsense of that kind which would have distressed me beyond conception my cheeks would have been as red as your roses i would not have had you by for the world,1,87.93,72.41,27.59,22.41,6.9,3.45,12.07,0,0,5.17,1.72,13.79,18.97,3.45,6.9,1.72,1.72
p00036_A,00036,A,do not be frightened my dear catherine but i am really going to dance with your brother again i declare positively it is quite shocking i tell him he ought to be ashamed of himself but you and john must keep us in countenance make haste my dear creature and come to us john is just walked off but he will be back in a moment,1,75.76,65.15,21.21,19.7,7.58,3.03,3.03,6.06,0,1.52,1.52,12.12,15.15,6.06,7.58,1.52,0
p00037_A,00037,A,oh no they will never think of me after such a description as that,1,92.86,78.57,21.43,14.29,7.14,0,0,0,7.14,7.14,7.14,21.43,7.14,7.14,14.29,14.29,0
p00038_A,00038,A,by heavens if they do not i will kick them out of the room for blockheads what chap have you there tilney hum i do not know him a good figure of a man well put together does he want a horse here is a friend of mine sam fletcher has got one to sell that would suit anybody a famous clever animal for the road only forty guineas i had fifty minds to buy it myself for it is one of my maxims always to buy a good horse when i meet with one but it would not answer my purpose it would not do for the field i would give any money for a real good hunter i have three now the best that ever were backed i would not take eight hundred guineas for them fletcher and i mean to get a house in leicestershire against the next season it is so d uncomfortable living at an inn,1,75.78,64.6,16.77,11.18,7.45,0,0.62,1.24,1.86,5.59,8.7,12.42,11.18,5.59,3.11,3.11,4.35
p00039_A,00039,A,not those who bring such fresh feelings of every sort to it as you do but papas and mammas and brothers and intimate friends are a good deal gone by to most of the frequenters of bath and the honest relish of balls and plays and everyday sights is past with them i see that you guess what i have just been asked that gentleman knows your name and you have a right to know his it is general tilney my father,1,75.61,62.2,20.73,12.2,3.66,0,4.88,1.22,1.22,8.54,4.88,12.2,8.54,1.22,10.98,1.22,2.44
p00040_A,00040,A,my sweetest catherine is not this delightful we shall have a most heavenly drive you are to thank your brother and me for the scheme it darted into our heads at breakfast time i verily believe at the same instant and we should have been off two hours ago if it had not been for this detestable rain but it does not signify the nights are moonlight and we shall do delightfully oh i am in such ecstasies at the thoughts of a little country air and quiet so much better than going to the lower rooms we shall drive directly to clifton and dine there and as soon as dinner is over if there is time for it go on to kingsweston,1,77.24,65.85,13.82,8.94,3.25,4.07,1.63,0,0,4.88,5.69,15.45,13.82,4.07,10.57,2.44,4.07
p00041_A,00041,A,i doubt our being able to do so much,1,77.78,77.78,22.22,22.22,11.11,11.11,0,0,0,0,0,11.11,22.22,11.11,11.11,0,11.11
p00042_A,00042,A,by dozens,1,100,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
p00043_A,00043,A,not go my beloved creature what do you mean,1,77.78,55.56,33.33,22.22,11.11,0,11.11,0,0,11.11,0,0,11.11,0,0,11.11,0
p00044_A,00044,A,it is very odd but i suppose they thought it would be too dirty for a walk,1,100,70.59,23.53,11.76,5.88,0,0,0,5.88,11.76,5.88,5.88,17.65,11.76,5.88,0,0
p00045_A,00045,A,and well they might for i never saw so much dirt in my life walk you could no more walk than you could fly it has not been so dirty the whole winter it is ankle deep everywhere,1,89.47,71.05,18.42,13.16,5.26,0,5.26,0,2.63,5.26,2.63,7.89,15.79,13.16,10.53,7.89,7.89
p00046_A,00046,A,yes yes every hole and corner,1,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67
p00047_A,00047,A,make yourself easy there is no danger of that for i heard tilney hallooing to a man who was just passing by on horseback that they were going as far as wick rocks,1,78.79,60.61,18.18,12.12,3.03,0,3.03,0,3.03,6.06,3.03,21.21,9.09,6.06,6.06,3.03,0
p00048_A,00048,A,then i will shall i go mrs allen,1,75,62.5,25,25,25,0,0,0,0,0,0,0,25,0,12.5,0,0
p00049_A,00049,A,just as you please my dear well my dear suppose you go,1,91.67,58.33,33.33,33.33,16.67,0,16.67,0,0,0,0,8.33,0,16.67,8.33,0,0
p00050_A,00050,A,stop stop mr thorpe it is miss tilney it is indeed how could you tell me they were gone stop stop i will get out this moment and go to them pray pray stop mr thorpe i cannot go on i will not go on i must go back to miss tilney how could you deceive me so mr thorpe how could you say that you saw them driving up the lansdown road i would not have had it happen so for the world they must think it so strange so rude of me to go by them too without saying a word you do not know how vexed i am i shall have no pleasure at clifton nor in anything else i had rather ten thousand times rather get out now and walk back to them how could you say you saw them driving out in a phaeton,1,80.54,65.1,21.48,16.78,7.38,0,4.7,0,4.7,4.7,2.68,11.41,13.42,10.74,4.7,4.03,1.34
p00051_A,00051,A,we had better go back thorpe it is too late to go on today your sister thinks so as well as i we have been exactly an hour coming from pulteney street very little more than seven miles and i suppose we have at least eight more to go it will never do we set out a great deal too late we had much better put it off till another day and turn round,1,86.49,62.16,16.22,10.81,2.7,6.76,1.35,0,0,5.41,2.7,14.86,10.81,8.11,9.46,1.35,14.86
p00052_A,00052,A,it is all one to me,1,100,100,33.33,16.67,16.67,0,0,0,0,16.67,0,16.67,16.67,0,0,0,33.33
p00053_A,00053,A,how i pity the poor creatures that are going there how glad i am that i am not amongst them i wonder whether it will be a full ball or not they have not begun dancing yet i would not be there for all the world it is so delightful to have an evening now and then to oneself i dare say it will not be a very good ball i know the mitchells will not be there i am sure i pity everybody that is but i dare say mr morland you long to be at it do not you i am sure you do well pray do not let anybody here be a restraint on you i dare say we could do very well without you but you men think yourselves of such consequence,1,85.29,74.26,23.53,16.91,8.82,0.74,5.15,0.74,1.47,6.62,5.15,6.62,17.65,10.29,5.15,5.88,2.21
p00054_A,00054,A,go by all means my dear only put on a white gown miss tilney always wears white,1,82.35,41.18,5.88,5.88,5.88,0,0,0,0,0,5.88,11.76,0,11.76,0,0,5.88
p00055_A,00055,A,oh mr tilney i have been quite wild to speak to you and make my apologies you must have thought me so rude but indeed it was not my own fault was it mrs allen did not they tell me that mr tilney and his sister were gone out in a phaeton together and then what could i do but i had ten thousand times rather have been with you now had not i mrs allen,1,78.95,68.42,22.37,17.11,10.53,0,3.95,1.32,1.32,5.26,1.32,6.58,17.11,6.58,9.21,3.95,2.63
p00056_A,00056,A,my dear you tumble my gown,1,83.33,50,50,50,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0
p00057_A,00057,A,i angry i could have no right,1,85.71,71.43,28.57,28.57,28.57,0,0,0,0,0,0,0,28.57,0,0,14.29,0
p00058_A,00058,A,no it would not be easy i could not do it there has been no prior engagement,1,88.24,82.35,17.65,5.88,5.88,0,0,0,0,11.76,0,0,35.29,5.88,0,23.53,0
p00059_A,00059,A,i cannot help being jealous catherine when i see myself slighted for strangers i who love you so excessively when once my affections are placed it is not in the power of anything to change them but i believe my feelings are stronger than anybody s i am sure they are too strong for my own peace and to see myself supplanted in your friendship by strangers does cut me to the quick i own these tilneys seem to swallow up everything else,1,75.9,63.86,26.51,20.48,14.46,0,2.41,0,2.41,6.02,2.41,14.46,9.64,7.23,7.23,2.41,2.41
p00060_A,00060,A,nay catherine i think you cannot stand out any longer now the sacrifice is not much and to oblige such a friend i shall think you quite unkind if you still refuse,1,78.13,65.63,15.63,15.63,6.25,0,9.38,0,0,0,6.25,6.25,9.38,9.38,6.25,6.25,6.25
p00061_A,00061,A,no no no,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
p00062_A,00062,A,very well then there is an end of the party if catherine does not go i cannot i cannot be the only woman i would not upon any account in the world do so improper a thing,1,78.38,75.68,10.81,8.11,8.11,0,0,0,0,2.7,13.51,8.11,18.92,10.81,8.11,10.81,0
p00063_A,00063,A,catherine you must go,1,75,50,25,25,0,0,25,0,0,0,0,0,25,0,0,0,0
p00064_A,00064,A,thank ye but i did not come to bath to drive my sisters about and look like a fool no if you do not go d me if i do i only go for the sake of driving you,1,82.05,69.23,20.51,20.51,12.82,0,7.69,0,0,0,5.13,15.38,7.69,5.13,10.26,7.69,0
p00065_A,00065,A,i did not think you had been so obstinate catherine you were not used to be so hard to persuade you once were the kindest best tempered of my sisters,1,80,66.67,16.67,16.67,6.67,0,10,0,0,0,3.33,10,20,10,6.67,6.67,3.33
p00066_A,00066,A,i suspect there is no great struggle,1,71.43,57.14,14.29,14.29,14.29,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0
p00067_A,00067,A,you have not,1,100,100,33.33,33.33,0,0,33.33,0,0,0,0,0,33.33,0,0,33.33,0
p00068_A,00068,A,i have upon my soul left her this moment told her you had sent me to say that having just recollected a prior engagement of going to clifton with us tomorrow you could not have the pleasure of walking with her till tuesday she said very well tuesday was just as convenient to her so there is an end of all our difficulties a pretty good thought of mine hey,1,80,67.14,21.43,18.57,5.71,2.86,2.86,7.14,0,2.86,5.71,17.14,10,10,4.29,1.43,1.43
p00069_A,00069,A,a most heavenly thought indeed now my sweet catherine all our distresses are over you are honourably acquitted and we shall have a most delightful party,1,76.92,65.38,15.38,15.38,3.85,7.69,3.85,0,0,0,7.69,3.85,15.38,7.69,3.85,0,11.54
p00070_A,00070,A,this will not do i cannot submit to this i must run after miss tilney directly and set her right i do not care mr thorpe had no business to invent any such message if i had thought it right to put it off i could have spoken to miss tilney myself this is only doing it in a ruder way and how do i know that mr thorpe has he may be mistaken again perhaps he led me into one act of rudeness by his mistake on friday let me go mr thorpe isabella do not hold me then i will go after them wherever they are i will go after them it does not signify talking if i could not be persuaded into doing what i thought wrong i never will be tricked into it,1,78.1,67.88,23.36,16.06,10.95,0,0,2.92,2.19,7.3,0.73,10.95,18.25,4.38,6.57,5.84,0.73
p00071_A,00071,A,no i had just engaged myself to walk with miss tilney before they told me of it and therefore you know i could not go with them could i,1,89.66,75.86,31.03,27.59,17.24,0,3.45,0,6.9,3.45,0,17.24,10.34,6.9,6.9,6.9,0
p00072_A,00072,A,i know you do but that is not the question do not you think it has an odd appearance if young ladies are frequently driven about in them by young men to whom they are not even related,1,84.21,71.05,21.05,15.79,2.63,0,5.26,0,5.26,5.26,5.26,10.53,15.79,7.89,5.26,7.89,0
p00073_A,00073,A,and so i should my dear you may depend on it for as i told mrs morland at parting i would always do the best for you in my power but one must not be over particular young people will be young people as your good mother says herself you know i wanted you when we first came not to buy that sprigged muslin but you would young people do not like to be always thwarted,1,82.89,67.11,21.05,18.42,7.89,1.32,7.89,1.32,0,2.63,1.32,14.47,14.47,5.26,9.21,3.95,2.63
p00074_A,00074,A,but this was something of real consequence and i do not think you would have found me hard to persuade,1,90,70,25,15,10,0,5,0,0,10,0,10,20,0,10,5,0
p00075_A,00075,A,that is just what i was going to say,1,88.89,77.78,33.33,11.11,11.11,0,0,0,0,22.22,0,11.11,22.22,11.11,0,0,0
p00076_A,00076,A,because they are not clever enough for you gentlemen read better books,1,83.33,58.33,16.67,16.67,0,0,8.33,0,8.33,0,0,8.33,8.33,0,8.33,8.33,8.33
p00077_A,00077,A,yes and i remember that you undertook to read it aloud to me and that when i was called away for only five minutes to answer a note instead of waiting for me you took the volume into the hermitage walk and i was obliged to stay till you had finished it,1,86.54,67.31,23.08,15.38,9.62,0,5.77,0,0,7.69,5.77,19.23,5.77,5.77,9.62,0,5.77
p00078_A,00078,A,not very good i am afraid but now really do not you think udolpho the nicest book in the world,1,80,65,10,10,5,0,5,0,0,0,10,5,10,15,5,10,0
p00079_A,00079,A,the nicest by which i suppose you mean the neatest that must depend upon the binding,1,87.5,62.5,25,12.5,6.25,0,6.25,0,0,12.5,18.75,12.5,6.25,0,0,0,0
p00080_A,00080,A,henry you are very impertinent miss morland he is treating you exactly as he does his sister he is forever finding fault with me for some incorrectness of language and now he is taking the same liberty with you the word nicest as you used it did not suit him and you had better change it as soon as you can or we shall be overpowered with johnson and blair all the rest of the way,1,72.37,65.79,21.05,18.42,1.32,1.32,7.89,7.89,0,2.63,5.26,13.16,13.16,3.95,10.53,1.32,3.95
p00081_A,00081,A,i am sure i did not mean to say anything wrong but it is a nice book and why should not i call it so,1,88,72,24,12,12,0,0,0,0,12,4,4,16,8,12,8,0
p00082_A,00082,A,very true and this is a very nice day and we are taking a very nice walk and you are two very nice young ladies oh it is a very nice word indeed it does for everything originally perhaps it was applied only to express neatness propriety delicacy or refinement people were nice in their dress in their sentiments or their choice but now every commendation on every subject is comprised in that one word,1,78.67,64,14.67,6.67,0,1.33,1.33,0,4,8,4,8,10.67,13.33,8,0,6.67
p00083_A,00083,A,historians you think are not happy in their flights of fancy they display imagination without raising interest i am fond of history and am very well contented to take the false with the true in the principal facts they have sources of intelligence in former histories and records which may be as much depended on i conclude as anything that does not actually pass under one s own observation and as for the little embellishments you speak of they are embellishments and i like them as such if a speech be well drawn up i read it with pleasure by whomsoever it may be made and probably with much greater if the production of mr hume or mr robertson than if the genuine words of caractacus agricola or alfred the great,1,74.05,61.83,12.21,8.4,3.05,0,1.53,0,3.82,3.82,6.11,19.08,8.4,4.58,11.45,1.53,3.05
p00084_A,00084,A,very probably but historians are not accountable for the difficulty of learning to read and even you yourself who do not altogether seem particularly friendly to very severe very intense application may perhaps be brought to acknowledge that it is very well worth while to be tormented for two or three years of one s life for the sake of being able to read all the rest of it consider if reading had not been taught mrs radcliffe would have written in vain or perhaps might not have written at all,1,84.62,67.03,6.59,3.3,0,0,2.2,0,0,3.3,3.3,15.38,14.29,10.99,6.59,4.4,7.69
p00085_A,00085,A,a particular friend of mine had an account of it in a letter from london yesterday it is to be uncommonly dreadful i shall expect murder and everything of the kind,1,74.19,67.74,16.13,6.45,6.45,0,0,0,0,9.68,12.9,19.35,12.9,3.23,3.23,0,0
p00086_A,00086,A,government neither desires nor dares to interfere in such matters there must be murder and government cares not how much come shall i make you understand each other or leave you to puzzle out an explanation as you can no i will be noble i will prove myself a man no less by the generosity of my soul than the clearness of my head i have no patience with such of my sex as disdain to let themselves sometimes down to the comprehension of yours perhaps the abilities of women are neither sound nor acute neither vigorous nor keen perhaps they may want observation discernment judgment fire genius and wit,1,72.73,62.73,12.73,12.73,7.27,0,3.64,0,1.82,0,5.45,15.45,8.18,3.64,8.18,9.09,1.82
p00087_A,00087,A,miss morland do not mind what he says but have the goodness to satisfy me as to this dreadful riot,1,70,60,20,10,5,0,0,5,0,10,5,15,10,0,10,5,0
p00088_A,00088,A,riot what riot,1,33.33,33.33,33.33,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0
p00089_A,00089,A,we shall get nothing more serious from him now miss morland he is not in a sober mood but i do assure you that he must be entirely misunderstood if he can ever appear to say an unjust thing of any woman at all or an unkind one of me,1,86,72,20,16,4,2,2,8,0,4,6,12,10,6,6,4,8
p00090_A,00090,A,she will never forgive me i am sure but you know how could i help it john would have me go for he vowed he would not drive her because she had such thick ankles i dare say she will not be in good humour again this month but i am determined i will not be cross it is not a little matter that puts me out of temper,1,82.61,69.57,27.54,21.74,11.59,0,1.45,8.7,0,5.8,1.45,5.8,18.84,4.35,4.35,7.25,4.35
p00091_A,00091,A,richmond you must settle near fullerton you must be near us,1,63.64,63.64,27.27,27.27,0,9.09,18.18,0,0,0,0,18.18,18.18,0,0,0,0
p00092_A,00092,A,dear john dear catherine dear anne and dear maria,1,55.56,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0
p00093_A,00093,A,by jove no more do i it is not my way to bother my brains with what does not concern me my notion of things is simple enough let me only have the girl i like say i with a comfortable house over my head and what care i for all the rest fortune is nothing i am sure of a good income of my own and if she had not a penny why so much the better,1,80.77,71.79,21.79,16.67,15.38,0,0,1.28,0,5.13,7.69,12.82,10.26,3.85,5.13,6.41,5.13
p00094_A,00094,A,it is as much as should be said of anyone to be always firm must be to be often obstinate when properly to relax is the trial of judgment and without reference to my brother i really think miss thorpe has by no means chosen ill in fixing on the present hour,1,71.15,63.46,9.62,5.77,5.77,0,0,0,0,3.85,3.85,23.08,17.31,9.62,7.69,1.92,3.85
p00095_A,00095,A,he is very handsome indeed,1,100,80,20,20,0,0,0,20,0,0,0,0,20,40,0,0,0
p00096_A,00096,A,i know you never do my dear and you will always find your reward in the affection it makes everybody feel for you there never was a young woman so beloved as you are by everybody that knows you and i dare say when mr morland sees you my dear child but do not let us distress our dear catherine by talking of such things mr morland has behaved so very handsome you know i always heard he was a most excellent man and you know my dear we are not to suppose but what if you had had a suitable fortune he would have come down with something more for i am sure he must be a most liberal minded man,1,84.43,65.57,24.59,18.85,5.74,2.46,8.2,2.46,0,5.74,4.1,8.2,11.48,7.38,8.2,3.28,2.46
p00097_A,00097,A,i am very sure that my father has promised to do as much as he can afford,1,76.47,76.47,23.53,17.65,11.76,0,0,5.88,0,5.88,0,17.65,23.53,5.88,11.76,0,5.88
p00098_A,00098,A,as to that my sweet catherine there cannot be a doubt and you know me well enough to be sure that a much smaller income would satisfy me it is not the want of more money that makes me just at present a little out of spirits i hate money and if our union could take place now upon only fifty pounds a year i should not have a wish unsatisfied ah my catherine you have found me out there s the sting the long long endless two years and half that are to pass before your brother can hold the living,1,86.27,63.73,16.67,11.76,7.84,0.98,2.94,0,0,4.9,8.82,10.78,10.78,5.88,5.88,2.94,12.75
p00099_A,00099,A,i was just beginning to make the request sir as you came in,1,76.92,61.54,15.38,15.38,7.69,0,7.69,0,0,0,7.69,23.08,7.69,7.69,7.69,0,0
p00100_A,00100,A,since they can consent to part with you we may expect philosophy from all the world,1,75,68.75,18.75,18.75,0,6.25,6.25,0,6.25,0,6.25,25,12.5,0,6.25,0,12.5
p00101_A,00101,A,my dear miss morland in this amiable solicitude for your brother s comfort may you not be a little mistaken are you not carried a little too far would he thank you either on his own account or miss thorpe s for supposing that her affection or at least her good behaviour is only to be secured by her seeing nothing of captain tilney is he safe only in solitude or is her heart constant to him only when unsolicited by anyone else he cannot think this and you may be sure that he would not have you think it i will not say do not be uneasy because i know that you are so at this moment but be as little uneasy as you can you have no doubt of the mutual attachment of your brother and your friend depend upon it therefore that real jealousy never can exist between them depend upon it that no disagreement between them can be of any duration their hearts are open to each other as neither heart can be to you they know exactly what is required and what can be borne and you may be certain that one will never tease the other beyond what is known to be pleasant though frederick does not leave bath with us he will probably remain but a very short time perhaps only a few days behind us his leave of absence will soon expire and he must return to his regiment and what will then be their acquaintance the mess room will drink isabella thorpe for a fortnight and she will laugh with your brother over poor tilney s passion for a month,1,80.65,67.74,20.07,13.98,1.08,0.72,5.02,5.38,1.79,6.09,3.23,12.19,15.05,6.09,7.53,4.66,3.23
p00102_A,00102,A,that is a curious old chest is not it it is impossible to say how many generations it has been here how it came to be first put in this room i know not but i have not had it moved because i thought it might sometimes be of use in holding hats and bonnets the worst of it is that its weight makes it difficult to open in that corner however it is at least out of the way,1,87.5,70,21.25,3.75,3.75,0,0,0,0,17.5,3.75,13.75,15,5,5,3.75,5
p00103_A,00103,A,at any rate however i am pleased that you have learnt to love a hyacinth the mere habit of learning to love is the thing and a teachableness of disposition in a young lady is a great blessing has my sister a pleasant mode of instruction,1,73.91,58.7,10.87,6.52,4.35,0,2.17,0,0,4.35,15.22,15.22,10.87,2.17,4.35,0,2.17
p00104_A,00104,A,is it a pretty place,1,80,80,20,0,0,0,0,0,0,20,20,0,20,20,0,0,0
p00105_A,00105,A,what say you eleanor speak your opinion for ladies can best tell the taste of ladies in regard to places as well as men i think it would be acknowledged by the most impartial eye to have many recommendations the house stands among fine meadows facing the south east with an excellent kitchen garden in the same aspect the walls surrounding which i built and stocked myself about ten years ago for the benefit of my son it is a family living miss morland and the property in the place being chiefly my own you may believe i take care that it shall not be a bad one did henry s income depend solely on this living he would not be ill provided for perhaps it may seem odd that with only two younger children i should think any profession necessary for him and certainly there are moments when we could all wish him disengaged from every tie of business but though i may not exactly make converts of you young ladies i am sure your father miss morland would agree with me in thinking it expedient to give every young man some employment the money is nothing it is not an object but employment is the thing even frederick my eldest son you see who will perhaps inherit as considerable a landed property as any private man in the county has his profession,1,73.5,58.55,15.38,10.26,5.13,0.43,2.56,1.71,0,5.13,7.26,11.97,10.68,5.13,4.7,2.14,4.7
p00106_A,00106,A,mr allen had only one small hot house which mrs allen had the use of for her plants in winter and there was a fire in it now and then,1,73.33,63.33,10,3.33,0,0,0,3.33,0,6.67,6.67,13.33,10,10,10,0,6.67
p00107_A,00107,A,he is a happy man but where are you going eleanor why do you choose that cold damp path to it miss morland will get wet our best way is across the park,1,75.76,54.55,18.18,12.12,0,3.03,6.06,3.03,0,6.06,6.06,6.06,15.15,6.06,3.03,0,0
p00108_A,00108,A,this is so favourite a walk of mine that i always think it the best and nearest way but perhaps it may be damp,1,95.83,70.83,25,8.33,8.33,0,0,0,0,16.67,8.33,4.17,12.5,12.5,12.5,0,0
p00109_A,00109,A,our friends from fullerton,1,50,50,25,25,0,25,0,0,0,0,0,25,0,0,0,0,0
p00110_A,00110,A,eleanor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00111_A,00111,A,no bad news from fullerton i hope mr and mrs morland your brothers and sisters i hope they are none of them ill,1,69.57,56.52,30.43,26.09,13.04,0,4.35,0,8.7,4.35,0,8.7,8.7,0,8.7,8.7,4.35
p00112_A,00112,A,well if it is to be so i can only say that i am sorry for it frederick will not be the first man who has chosen a wife with less sense than his family expected i do not envy his situation either as a lover or a son,1,77.55,73.47,18.37,12.24,6.12,0,0,4.08,0,6.12,8.16,10.2,16.33,6.12,12.24,4.08,4.08
