a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Helen,Leonard,9,56,266,0.025766752730860973,0.038332438238453274,F,major,M,major
Helen,Margaret,9,183,966,0.0058830504826660746,0.009492131373813474,F,major,F,major
Helen,Tibby,9,16,120,-0.01819800569800571,-0.01875000000000001,F,major,M,intermediate
Henry,Charles Wilcox,9,23,88,-0.02105672105672105,-0.0009881422924901116,,,M,major
Henry,Dolly,3,6,13,0.02777777777777779,0.025641025641025654,,,F,intermediate
Henry,Evie,4,7,19,-0.11607142857142856,-0.09774436090225562,,,F,intermediate
Henry,Helen,9,16,82,-0.06933221099887768,-0.07164634146341466,,,F,major
Henry,Margaret,9,254,1227,-0.015453592760795646,-0.011724390196946662,,,F,major
Henry,Paul,5,5,18,-0.020000000000000007,-0.03333333333333334,,,M,minor
His Father'S Chauffeur,Charles Wilcox,3,5,9,-0.17777777777777778,-0.17777777777777778,M,minor,M,major
Leonard,Helen,9,53,259,-0.011501713113348331,-0.006337874262402557,M,major,F,major
Leonard,Henry,4,3,12,0.0,0.0,M,major,,
Leonard,Jacky,1,3,3,0.0,0.0,M,major,,
Leonard,Margaret,9,36,158,-0.054920215949627725,-0.04571026722925458,M,major,F,major
Leonard,Mrs. Bast,9,14,58,-0.04334215167548502,-0.04926108374384237,M,major,F,minor
Leonard,The Parlourmaid,2,4,7,0.04166666666666666,0.035714285714285705,M,major,F,minor
Margaret,A Young Man Low Down In The Education Office,9,3,27,0.0,0.0,F,major,M,minor
Margaret,Aunt Juley,9,50,280,0.02535683570097453,0.02164285714285715,F,major,F,major
Margaret,Charles Wilcox,6,10,27,-0.08373015873015872,-0.07037037037037036,F,major,M,major
Margaret,Dolly,9,25,115,-0.09157461275108336,-0.06573913043478263,F,major,F,intermediate
Margaret,Evie,4,5,13,0.016666666666666635,0.030769230769230733,F,major,F,intermediate
Margaret,Helen,9,188,865,-0.002877937975795503,-0.0018017464026565085,F,major,F,major
Margaret,Henry,9,254,1203,0.024583801724363325,0.020958103429091313,F,major,,
Margaret,Leonard,9,33,158,-0.0569641200446154,-0.05466052934407366,F,major,M,major
Margaret,Miss Avery,9,21,99,0.07192159692159691,0.06204906204906204,F,major,F,intermediate
Margaret,Mrs. Wilcox,9,58,310,0.007620574746310665,0.008064516129032263,F,major,F,intermediate
Margaret,Tibby,9,23,119,0.036696219933645344,0.02995981001096092,F,major,M,intermediate
Margaret,Tom,2,4,7,-0.041666666666666685,-0.03571428571428573,F,major,,
Miss Avery,Madge,1,3,3,0.0,0.0,F,intermediate,F,minor
Miss Avery,Margaret,9,22,117,-0.01918174418174419,-0.016705516705516715,F,intermediate,F,major
Mr. Cunningham,Leonard,4,6,14,0.0,-0.011904761904761902,M,minor,M,major
Mr. Wilcox,Charles Wilcox,9,8,45,0.07328042328042328,0.06666666666666667,M,major,M,major
Mr. Wilcox,Evie,8,9,36,-0.04940476190476191,-0.0462962962962963,M,major,F,intermediate
Mr. Wilcox,Mrs. Wilcox,4,4,14,0.08333333333333333,0.07142857142857142,M,major,F,intermediate
Mrs. Bast,Leonard,6,14,34,-0.13015873015873014,-0.08403361344537813,F,minor,M,major
Mrs. Wilcox,Margaret,9,57,308,-0.05387421038059408,-0.04471405787195261,F,intermediate,F,major
Mrs. Wilcox,Mr. Wilcox,4,4,12,-0.08333333333333336,-0.08333333333333336,F,intermediate,M,major
Paul,Henry,1,3,3,0.0,0.0,M,minor,,
The Parlourmaid,Leonard,3,4,10,0.027777777777777773,0.024999999999999994,F,minor,M,major
Tibby,Charles Wilcox,2,5,7,0.033333333333333326,0.028571428571428564,M,intermediate,M,major
Tibby,Helen,8,18,66,0.010149572649572669,0.015151515151515178,M,intermediate,F,major
Tibby,Margaret,9,24,82,0.021106362773029453,0.0035569105691057,M,intermediate,F,major
Tom,Margaret,3,4,9,0.027777777777777752,0.027777777777777752,,,F,major
