pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00010,Sir Walter Elliot,Mr Shepherd,14,15,the profession has its utility but i should be sorry to see any friend of mine belonging to it,indeed,Anne Elliot; Mr Shepherd; Mrs Clay,M,intermediate,M,minor,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
00011,Mr Shepherd,Sir Walter Elliot,15,16,indeed,yes it is in two points offensive to me i have two strong grounds of objection to it first as being the means of bringing persons of obscure birth into undue distinction and raising men to honours which their fathers and grandfathers never dreamt of and secondly as it cuts up a man s youth and vigour most horribly a sailor grows old sooner than any other man i have observed it all my life a man is in greater danger in the navy of being insulted by the rise of one whose father his father might have disdained to speak to and of becoming prematurely an object of disgust himself than in any other line one day last spring in town i was in company with two men striking instances of what i am talking of lord st ives whose father we all know to have been a country curate without bread to eat i was to give place to lord st ives and a certain admiral baldwin the most deplorable looking personage you can imagine his face the colour of mahogany rough and rugged to the last degree all lines and wrinkles nine grey hairs of a side and nothing but a dab of powder at top in the name of heaven who is that old fellow said i to a friend of mine who was standing near sir basil morley old fellow cried sir basil it is admiral baldwin what do you take his age to be sixty said i or perhaps sixty two forty replied sir basil forty and no more picture to yourselves my amazement i shall not easily forget admiral baldwin i never saw quite so wretched an example of what a sea faring life can do but to a degree i know it is the same with them all they are all knocked about and exposed to every climate and every weather till they are not fit to be seen it is a pity they are not knocked on the head at once before they reach admiral baldwin s age,Anne Elliot; Mrs Clay; Sir Walter Elliot,M,minor,M,intermediate,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00012,Sir Walter Elliot,Mrs Clay,16,17,yes it is in two points offensive to me i have two strong grounds of objection to it first as being the means of bringing persons of obscure birth into undue distinction and raising men to honours which their fathers and grandfathers never dreamt of and secondly as it cuts up a man s youth and vigour most horribly a sailor grows old sooner than any other man i have observed it all my life a man is in greater danger in the navy of being insulted by the rise of one whose father his father might have disdained to speak to and of becoming prematurely an object of disgust himself than in any other line one day last spring in town i was in company with two men striking instances of what i am talking of lord st ives whose father we all know to have been a country curate without bread to eat i was to give place to lord st ives and a certain admiral baldwin the most deplorable looking personage you can imagine his face the colour of mahogany rough and rugged to the last degree all lines and wrinkles nine grey hairs of a side and nothing but a dab of powder at top in the name of heaven who is that old fellow said i to a friend of mine who was standing near sir basil morley old fellow cried sir basil it is admiral baldwin what do you take his age to be sixty said i or perhaps sixty two forty replied sir basil forty and no more picture to yourselves my amazement i shall not easily forget admiral baldwin i never saw quite so wretched an example of what a sea faring life can do but to a degree i know it is the same with them all they are all knocked about and exposed to every climate and every weather till they are not fit to be seen it is a pity they are not knocked on the head at once before they reach admiral baldwin s age,nay sir walter this is being severe indeed have a little mercy on the poor men we are not all born to be handsome the sea is no beautifier certainly sailors do grow old betimes i have observed it they soon lose the look of youth but then is not it the same with many other professions perhaps most other soldiers in active service are not at all better off and even in the quieter professions there is a toil and a labour of the mind if not of the body which seldom leaves a man s looks to the natural effect of time the lawyer plods quite care worn the physician is up at all hours and travelling in all weather and even the clergyman and even the clergyman you know is obliged to go into infected rooms and expose his health and looks to all the injury of a poisonous atmosphere in fact as i have long been convinced though every profession is necessary and honourable in its turn it is only the lot of those who are not obliged to follow any who can live in a regular way in the country choosing their own hours following their own pursuits and living on their own property without the torment of trying for more it is only their lot i say to hold the blessings of health and a good appearance to the utmost i know no other set of men but what lose something of their personableness when they cease to be quite young,Anne Elliot; Mr Shepherd; Mrs Clay,M,intermediate,F,minor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00013,Mrs Clay,Sir Walter Elliot,17,18,nay sir walter this is being severe indeed have a little mercy on the poor men we are not all born to be handsome the sea is no beautifier certainly sailors do grow old betimes i have observed it they soon lose the look of youth but then is not it the same with many other professions perhaps most other soldiers in active service are not at all better off and even in the quieter professions there is a toil and a labour of the mind if not of the body which seldom leaves a man s looks to the natural effect of time the lawyer plods quite care worn the physician is up at all hours and travelling in all weather and even the clergyman and even the clergyman you know is obliged to go into infected rooms and expose his health and looks to all the injury of a poisonous atmosphere in fact as i have long been convinced though every profession is necessary and honourable in its turn it is only the lot of those who are not obliged to follow any who can live in a regular way in the country choosing their own hours following their own pursuits and living on their own property without the torment of trying for more it is only their lot i say to hold the blessings of health and a good appearance to the utmost i know no other set of men but what lose something of their personableness when they cease to be quite young,and who is admiral croft,Anne Elliot; Mr Shepherd; Sir Walter Elliot,F,minor,M,intermediate,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
00014,Sir Walter Elliot,Anne Elliot,18,19,and who is admiral croft,he is a rear admiral of the white he was in the trafalgar action and has been in the east indies since he was stationed there i believe several years,Anne Elliot; Mr Shepherd; Mrs Clay,M,intermediate,F,major,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
00015,Anne Elliot,Sir Walter Elliot,19,20,he is a rear admiral of the white he was in the trafalgar action and has been in the east indies since he was stationed there i believe several years,then i take it for granted that his face is about as orange as the cuffs and capes of my livery,Mr Shepherd; Mrs Clay; Sir Walter Elliot,F,major,M,intermediate,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
00016,Sir Walter Elliot,Mr Shepherd,20,21,then i take it for granted that his face is about as orange as the cuffs and capes of my livery,and a very well spoken genteel shrewd lady she seemed to be asked more questions about the house and terms and taxes than the admiral himself and seemed more conversant with business and moreover sir walter i found she was not quite unconnected in this country any more than her husband that is to say she is sister to a gentleman who did live amongst us once she told me so herself sister to the gentleman who lived a few years back at monkford bless me what was his name at this moment i cannot recollect his name though i have heard it so lately penelope my dear can you help me to the name of the gentleman who lived at monkford mrs croft s brother,Anne Elliot; Mr Shepherd; Mrs Clay,M,intermediate,M,minor,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00017,Mr Shepherd,Mrs Clay,21,22,and a very well spoken genteel shrewd lady she seemed to be asked more questions about the house and terms and taxes than the admiral himself and seemed more conversant with business and moreover sir walter i found she was not quite unconnected in this country any more than her husband that is to say she is sister to a gentleman who did live amongst us once she told me so herself sister to the gentleman who lived a few years back at monkford bless me what was his name at this moment i cannot recollect his name though i have heard it so lately penelope my dear can you help me to the name of the gentleman who lived at monkford mrs croft s brother,i have no conception whom you can mean shepherd i remember no gentleman resident at monkford since the time of old governor trent,Anne Elliot; Mrs Clay; Sir Walter Elliot,M,minor,F,minor,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
00018,Mrs Clay,Mr Shepherd,22,23,i have no conception whom you can mean shepherd i remember no gentleman resident at monkford since the time of old governor trent,bless me how very odd i shall forget my own name soon i suppose a name that i am so very well acquainted with knew the gentleman so well by sight seen him a hundred times came to consult me once i remember about a trespass of one of his neighbours farmer s man breaking into his orchard wall torn down apples stolen caught in the fact and afterwards contrary to my judgement submitted to an amicable compromise very odd indeed,Anne Elliot; Mr Shepherd; Sir Walter Elliot,F,minor,M,minor,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1
00019,Mr Shepherd,Anne Elliot,23,24,bless me how very odd i shall forget my own name soon i suppose a name that i am so very well acquainted with knew the gentleman so well by sight seen him a hundred times came to consult me once i remember about a trespass of one of his neighbours farmer s man breaking into his orchard wall torn down apples stolen caught in the fact and afterwards contrary to my judgement submitted to an amicable compromise very odd indeed,you mean mr wentworth i suppose,Anne Elliot; Mrs Clay; Sir Walter Elliot,M,minor,F,major,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
00020,Anne Elliot,Mr Shepherd,24,25,you mean mr wentworth i suppose,wentworth was the very name mr wentworth was the very man he had the curacy of monkford you know sir walter some time back for two or three years came there about the year 5 i take it you remember him i am sure,Mr Shepherd; Mrs Clay; Sir Walter Elliot,F,major,M,minor,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00021,Mr Shepherd,Sir Walter Elliot,25,26,wentworth was the very name mr wentworth was the very man he had the curacy of monkford you know sir walter some time back for two or three years came there about the year 5 i take it you remember him i am sure,wentworth oh ay mr wentworth the curate of monkford you misled me by the term gentleman i thought you were speaking of some man of property mr wentworth was nobody i remember quite unconnected nothing to do with the strafford family one wonders how the names of many of our nobility become so common,Anne Elliot; Mrs Clay; Sir Walter Elliot,M,minor,M,intermediate,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00022,Sir Walter Elliot,Anne Elliot,26,27,wentworth oh ay mr wentworth the curate of monkford you misled me by the term gentleman i thought you were speaking of some man of property mr wentworth was nobody i remember quite unconnected nothing to do with the strafford family one wonders how the names of many of our nobility become so common,a few months more and he perhaps may be walking here,Anne Elliot; Mr Shepherd; Mrs Clay,M,intermediate,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
00023,Mary,Elizabeth,29,30,i cannot possibly do without anne,then i am sure anne had better stay for nobody will want her in bath,Elizabeth,,,F,minor,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0
00024,Elizabeth,Anne Elliot,31,32,mrs clay never forgets who she is and as i am rather better acquainted with her sentiments than you can be i can assure you that upon the subject of marriage they are particularly nice and that she reprobates all inequality of condition and rank more strongly than most people and as to my father i really should not have thought that he who has kept himself single so long for our sakes need be suspected now if mrs clay were a very beautiful woman i grant you it might be wrong to have her so much with me not that anything in the world i am sure would induce my father to make a degrading match but he might be rendered unhappy but poor mrs clay who with all her merits can never have been reckoned tolerably pretty i really think poor mrs clay may be staying here in perfect safety one would imagine you had never heard my father speak of her personal misfortunes though i know you must fifty times that tooth of her s and those freckles freckles do not disgust me so very much as they do him i have known a face not materially disfigured by a few but he abominates them you must have heard him notice mrs clay s freckles,there is hardly any personal defect which an agreeable manner might not gradually reconcile one to,Anne Elliot,F,minor,F,major,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
00025,Anne Elliot,Elizabeth,32,33,there is hardly any personal defect which an agreeable manner might not gradually reconcile one to,i think very differently an agreeable manner may set off handsome features but can never alter plain ones however at any rate as i have a great deal more at stake on this point than anybody else can have i think it rather unnecessary in you to be advising me,Elizabeth,F,major,F,minor,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
00026,Mary,Anne Elliot,34,35,so you are come at last i began to think i should never see you i am so ill i can hardly speak i have not seen a creature the whole morning,i am sorry to find you unwell you sent me such a good account of yourself on thursday,Anne Elliot,,,F,major,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
00027,Anne Elliot,Mary,35,36,i am sorry to find you unwell you sent me such a good account of yourself on thursday,yes i made the best of it i always do but i was very far from well at the time and i do not think i ever was so ill in my life as i have been all this morning very unfit to be left alone i am sure suppose i were to be seized of a sudden in some dreadful way and not able to ring the bell so lady russell would not get out i do not think she has been in this house three times this summer oh charles is out shooting i have not seen him since seven o clock he would go though i told him how ill i was he said he should not stay out long but he has never come back and now it is almost one i assure you i have not seen a soul this whole long morning,Mary,F,major,,,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00028,Mary,Anne Elliot,36,37,yes i made the best of it i always do but i was very far from well at the time and i do not think i ever was so ill in my life as i have been all this morning very unfit to be left alone i am sure suppose i were to be seized of a sudden in some dreadful way and not able to ring the bell so lady russell would not get out i do not think she has been in this house three times this summer oh charles is out shooting i have not seen him since seven o clock he would go though i told him how ill i was he said he should not stay out long but he has never come back and now it is almost one i assure you i have not seen a soul this whole long morning,you have had your little boys with you,Anne Elliot,,,F,major,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
00029,Anne Elliot,Mary,37,38,you have had your little boys with you,yes as long as i could bear their noise but they are so unmanageable that they do me more harm than good little charles does not mind a word i say and walter is growing quite as bad,Mary,F,major,,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
00030,Mary,Anne Elliot,38,39,yes as long as i could bear their noise but they are so unmanageable that they do me more harm than good little charles does not mind a word i say and walter is growing quite as bad,well you will soon be better now you know i always cure you when i come how are your neighbours at the great house,Anne Elliot,,,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
00031,Anne Elliot,Mary,39,40,well you will soon be better now you know i always cure you when i come how are your neighbours at the great house,i can give you no account of them i have not seen one of them to day except mr musgrove who just stopped and spoke through the window but without getting off his horse and though i told him how ill i was not one of them have been near me it did not happen to suit the miss musgroves i suppose and they never put themselves out of their way,Mary,F,major,,,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00032,Mary,Anne Elliot,40,41,i can give you no account of them i have not seen one of them to day except mr musgrove who just stopped and spoke through the window but without getting off his horse and though i told him how ill i was not one of them have been near me it did not happen to suit the miss musgroves i suppose and they never put themselves out of their way,you will see them yet perhaps before the morning is gone it is early,Anne Elliot,,,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
00033,Anne Elliot,Mary,41,42,you will see them yet perhaps before the morning is gone it is early,i never want them i assure you they talk and laugh a great deal too much for me oh anne i am so very unwell it was quite unkind of you not to come on thursday,Mary,F,major,,,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00034,Mary,Anne Elliot,42,43,i never want them i assure you they talk and laugh a great deal too much for me oh anne i am so very unwell it was quite unkind of you not to come on thursday,my dear mary recollect what a comfortable account you sent me of yourself you wrote in the cheerfullest manner and said you were perfectly well and in no hurry for me and that being the case you must be aware that my wish would be to remain with lady russell to the last and besides what i felt on her account i have really been so busy have had so much to do that i could not very conveniently have left kellynch sooner,Anne Elliot,,,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00035,Anne Elliot,Mary,43,44,my dear mary recollect what a comfortable account you sent me of yourself you wrote in the cheerfullest manner and said you were perfectly well and in no hurry for me and that being the case you must be aware that my wish would be to remain with lady russell to the last and besides what i felt on her account i have really been so busy have had so much to do that i could not very conveniently have left kellynch sooner,dear me what can you possibly have to do,Mary,F,major,,,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
00036,Mary,Anne Elliot,44,45,dear me what can you possibly have to do,a great many things i assure you more than i can recollect in a moment but i can tell you some i have been making a duplicate of the catalogue of my father s books and pictures i have been several times in the garden with mackenzie trying to understand and make him understand which of elizabeth s plants are for lady russell i have had all my own little concerns to arrange books and music to divide and all my trunks to repack from not having understood in time what was intended as to the waggons and one thing i have had to do mary of a more trying nature going to almost every house in the parish as a sort of take leave i was told that they wished it but all these things took up a great deal of time,Anne Elliot,,,F,major,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00037,Anne Elliot,Mary,45,46,a great many things i assure you more than i can recollect in a moment but i can tell you some i have been making a duplicate of the catalogue of my father s books and pictures i have been several times in the garden with mackenzie trying to understand and make him understand which of elizabeth s plants are for lady russell i have had all my own little concerns to arrange books and music to divide and all my trunks to repack from not having understood in time what was intended as to the waggons and one thing i have had to do mary of a more trying nature going to almost every house in the parish as a sort of take leave i was told that they wished it but all these things took up a great deal of time,oh well but you have never asked me one word about our dinner at the pooles yesterday,Mary,F,major,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
00038,Mary,Anne Elliot,46,47,oh well but you have never asked me one word about our dinner at the pooles yesterday,did you go then i have made no enquiries because i concluded you must have been obliged to give up the party,Anne Elliot,,,F,major,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
00039,Anne Elliot,Mary,47,48,did you go then i have made no enquiries because i concluded you must have been obliged to give up the party,oh yes i went i was very well yesterday nothing at all the matter with me till this morning it would have been strange if i had not gone,Mary,F,major,,,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
00040,Mary,Anne Elliot,48,49,oh yes i went i was very well yesterday nothing at all the matter with me till this morning it would have been strange if i had not gone,i am very glad you were well enough and i hope you had a pleasant party,Anne Elliot,,,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
00041,Anne Elliot,Mary,49,50,i am very glad you were well enough and i hope you had a pleasant party,nothing remarkable one always knows beforehand what the dinner will be and who will be there and it is so very uncomfortable not having a carriage of one s own mr and mrs musgrove took me and we were so crowded they are both so very large and take up so much room and mr musgrove always sits forward so there was i crowded into the back seat with henrietta and louisa and i think it very likely that my illness to day may be owing to it where shall we go i suppose you will not like to call at the great house before they have been to see you,Mary,F,major,,,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
00042,Mary,Anne Elliot,50,51,nothing remarkable one always knows beforehand what the dinner will be and who will be there and it is so very uncomfortable not having a carriage of one s own mr and mrs musgrove took me and we were so crowded they are both so very large and take up so much room and mr musgrove always sits forward so there was i crowded into the back seat with henrietta and louisa and i think it very likely that my illness to day may be owing to it where shall we go i suppose you will not like to call at the great house before they have been to see you,i have not the smallest objection on that account i should never think of standing on such ceremony with people i know so well as mrs and the miss musgroves,Anne Elliot,,,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00043,Anne Elliot,Mary,51,52,i have not the smallest objection on that account i should never think of standing on such ceremony with people i know so well as mrs and the miss musgroves,oh but they ought to call upon you as soon as possible they ought to feel what is due to you as my sister however we may as well go and sit with them a little while and when we have that over we can enjoy our walk upon my word i shall be pretty well off when you are all gone away to be happy at bath,Mary,F,major,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00044,Mrs Croft,Admiral,61,62,it was you and not your sister i find that my brother had the pleasure of being acquainted with when he was in this country perhaps you may not have heard that he is married,we are expecting a brother of mrs croft s here soon i dare say you know him by name,Admiral; Anne Elliot; Mary,,,,,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
00045,Charles Musgrove,Mary,64,65,the child was going on so well and he wished so much to be introduced to captain wentworth that perhaps he might join them in the evening he would not dine from home but he might walk in for half an hour,oh no indeed charles i cannot bear to have you go away only think if anything should happen,Anne Elliot; Mary,M,intermediate,,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
00046,Mary,Charles Musgrove,65,66,oh no indeed charles i cannot bear to have you go away only think if anything should happen,nothing can be going on better than the child so i told my father just now that i would come and he thought me quite right your sister being with you my love i have no scruple at all you would not like to leave him yourself but you see i can be of no use anne will send for me if anything is the matter,Anne Elliot; Charles Musgrove,,,M,intermediate,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00047,Charles Musgrove,Mary,66,67,nothing can be going on better than the child so i told my father just now that i would come and he thought me quite right your sister being with you my love i have no scruple at all you would not like to leave him yourself but you see i can be of no use anne will send for me if anything is the matter,so you and i are to be left to shift by ourselves with this poor sick child and not a creature coming near us all the evening i knew how it would be this is always my luck if there is anything disagreeable going on men are always sure to get out of it and charles is as bad as any of them very unfeeling i must say it is very unfeeling of him to be running away from his poor little boy talks of his being going on so well how does he know that he is going on well or that there may not be a sudden change half an hour hence i did not think charles would have been so unfeeling so here he is to go away and enjoy himself and because i am the poor mother i am not to be allowed to stir and yet i am sure i am more unfit than anybody else to be about the child my being the mother is the very reason why my feelings should not be tried i am not at all equal to it you saw how hysterical i was yesterday,Anne Elliot; Mary,M,intermediate,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00048,Mary,Anne Elliot,67,68,so you and i are to be left to shift by ourselves with this poor sick child and not a creature coming near us all the evening i knew how it would be this is always my luck if there is anything disagreeable going on men are always sure to get out of it and charles is as bad as any of them very unfeeling i must say it is very unfeeling of him to be running away from his poor little boy talks of his being going on so well how does he know that he is going on well or that there may not be a sudden change half an hour hence i did not think charles would have been so unfeeling so here he is to go away and enjoy himself and because i am the poor mother i am not to be allowed to stir and yet i am sure i am more unfit than anybody else to be about the child my being the mother is the very reason why my feelings should not be tried i am not at all equal to it you saw how hysterical i was yesterday,but that was only the effect of the suddenness of your alarm of the shock you will not be hysterical again i dare say we shall have nothing to distress us i perfectly understand mr robinson s directions and have no fears and indeed mary i cannot wonder at your husband nursing does not belong to a man it is not his province a sick child is always the mother s property her own feelings generally make it so,Anne Elliot,,,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
00049,Anne Elliot,Mary,68,69,but that was only the effect of the suddenness of your alarm of the shock you will not be hysterical again i dare say we shall have nothing to distress us i perfectly understand mr robinson s directions and have no fears and indeed mary i cannot wonder at your husband nursing does not belong to a man it is not his province a sick child is always the mother s property her own feelings generally make it so,i hope i am as fond of my child as any mother but i do not know that i am of any more use in the sick room than charles for i cannot be always scolding and teazing the poor child when it is ill and you saw this morning that if i told him to keep quiet he was sure to begin kicking about i have not nerves for the sort of thing,Mary,F,major,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
