merge_id,speaker,addressees,text_merged,first_turn_index,last_turn_index,source_quoteIDs
17,Irma,"['Mr. Herriton', 'Mrs. Herriton']",righto,18,18,Q18
18,Mr. Herriton,['Mrs. Herriton'],here beginneth the new life,19,19,Q19
19,Mrs. Herriton,['Mr. Herriton'],poor child how vulgar it s surprising that she isn t worse but she has got a look of poor charles about her,20,20,Q20
20,Mr. Herriton,['Mrs. Herriton'],and alas alas a look of old mrs theobald what appalling apparition was that i did think the lady was bedridden as well as imbecile why ever did she come,21,21,Q21
21,Mrs. Herriton,['Mr. Herriton'],mr kingcroft made her i am certain of it he wanted to see lilia again and this was the only way,22,22,Q22
22,Mr. Herriton,['Mrs. Herriton'],i hope he is satisfied i did not think my sister in law distinguished herself in her farewells,23,23,Q23
23,Mrs. Herriton,['Mr. Herriton'],i mind nothing so long as she has gone and gone with miss abbott it is mortifying to think that a widow of thirty three requires a girl ten years younger to look after her,24,24,Q24
24,Mr. Herriton,['Mrs. Herriton'],i pity miss abbott fortunately one admirer is chained to england mr kingcroft cannot leave the crops or the climate or something i don t think either he improved his chances today he as well as lilia has the knack of being absurd in public,25,25,Q25
25,Mrs. Herriton,['Mr. Herriton'],when a man is neither well bred nor well connected nor handsome nor clever nor rich even lilia may discard him in time,26,26,Q26
26,Mr. Herriton,['Mrs. Herriton'],no i believe she would take any one right up to the last when her boxes were packed she was playing the chinless curate both the curates are chinless but hers had the dampest hands i came on them in the park they were speaking of the pentateuch,27,27,Q27
27,Mrs. Herriton,['Mr. Herriton'],my dear boy if possible she has got worse and worse it was your idea of italian travel that saved us,28,28,Q28
28,Mr. Herriton,['Mrs. Herriton'],the odd part is that she was quite eager always asking me for information and of course i was very glad to give it i admit she is a philistine appallingly ignorant and her taste in art is false still to have any taste at all is something and i do believe that italy really purifies and ennobles all who visit her she is the school as well as the playground of the world it is really to lilia s credit that she wants to go there,29,29,Q29
29,Mrs. Herriton,['Mr. Herriton'],she would go anywhere i and caroline abbott had the greatest difficulty in dissuading her from the riviera,30,30,Q30
30,Mr. Herriton,['Mrs. Herriton'],no mother no she was really keen on italy this travel is quite a crisis for her,31,31,Q31
31,Mrs. Herriton,"['Harriet', 'Mr. Herriton']",it is something that she is contented but no one could live three months with caroline abbott and not be the better for it,32,32,Q32
32,Mr. Herriton,"['Harriet', 'Mrs. Herriton']",they ve stopped there over a week why i shouldn t have done as much myself they must be really keen for the hotel s none too comfortable,33,33,Q33
33,Harriet,"['Mr. Herriton', 'Mrs. Herriton']",i cannot understand people what can they be doing all day and there is no church there i suppose,34,34,Q34
34,Mr. Herriton,"['Harriet', 'Mrs. Herriton']",there is santa deodata one of the most beautiful churches in italy,35,35,Q35
35,Harriet,"['Mr. Herriton', 'Mrs. Herriton']",of course i mean an english church lilia promised me that she would always be in a large town on sundays,36,36,Q36
36,Mr. Herriton,"['Harriet', 'Mrs. Herriton']",if she goes to a service at santa deodata s she will find more beauty and sincerity than there is in all the back kitchens of europe,37,37,Q37
37,Mrs. Herriton,"['Harriet', 'Mr. Herriton']",now dears don t listen to lilia s letter we love this place and i do not know how i shall ever thank philip for telling me it it is not only so quaint but one sees the italians unspoiled in all their simplicity and charm here the frescoes are wonderful caroline who grows sweeter every day is very busy sketching,38,38,Q38
38,Harriet,"['Mr. Herriton', 'Mrs. Herriton']",every one to his taste,39,39,Q39
39,Mr. Herriton,['Mrs. Herriton'],oh harriet is a bad lot,40,40,Q40
40,Mr. Herriton,"['Irma', 'Mrs. Herriton']",one moment irma i m going to the station i ll give you the pleasure of my company,41,41,Q41
41,Mrs. Herriton,['Harriet'],we will save the peas to the last they are the greatest fun,42,42,Q42
42,Harriet,['Mrs. Herriton'],it s a shame mother philip laughs at everything the book club the debating society the progressive whist the bazaars people won t like it we have our reputation a house divided against itself cannot stand,43,43,Q43
43,Mrs. Herriton,['Harriet'],let philip say what he likes and he will let us do what we like it s twelve the second post s in run and see if there are any letters,44,45,"Q44,Q45"
44,Harriet,['Mrs. Herriton'],let s finish the peas there won t be any letters,46,46,Q46
45,Mrs. Herriton,['Harriet'],no dear please go i ll sow the peas but you shall cover them up and mind the birds don t see em,47,47,Q47
46,Harriet,['Mrs. Herriton'],actually old mrs theobald,48,48,Q48
47,Mrs. Herriton,['Harriet'],read me the letter my hands are dirty how intolerable the crested paper is,49,49,Q49
48,Harriet,['Mrs. Herriton'],i don t understand it doesn t make sense,50,50,Q50
49,Mrs. Herriton,['Harriet'],her letters never did,51,51,Q51
50,Harriet,['Mrs. Herriton'],but it must be sillier than usual look here read it mother i can t make head or tail,52,52,Q52
51,Mrs. Herriton,['Harriet'],what is the difficulty what is it that puzzles you in this letter,53,53,Q53
52,Harriet,['Mrs. Herriton'],the meaning,54,54,Q54
53,Mrs. Herriton,['Harriet'],the meaning is quite clear lilia is engaged to be married don t cry dear please me by not crying don t talk at all it s more than i could bear she is going to marry some one she has met in a hotel take the letter and read for yourself how dare she not tell me direct how dare she write first to yorkshire pray am i to hear through mrs theobald a patronizing insolent letter like this have i no claim at all bear witness dear bear witness that for this i ll never forgive her,55,56,"Q55,Q56"
54,Harriet,['Mrs. Herriton'],oh what is to be done what is to be done,57,57,Q57
55,Mrs. Herriton,['Harriet'],this first next a telegram for lilia no a telegram for miss caroline abbott she too has something to explain,58,59,"Q58,Q59"
56,Harriet,['Mrs. Herriton'],oh what is to be done,60,60,Q60
57,Mrs. Herriton,['Harriet'],if there is an office there we might get an answer this evening since philip is back at seven and the eight fifteen catches the midnight boat at dover harriet when you go with this get 100 pounds in 5 pound notes at the bank go dear at once do not talk i see irma coming back go quickly well irma dear and whose team are you in this afternoon miss edith s or miss may s,61,62,"Q61,Q62"
58,Harriet,"['Irma', 'Mrs. Herriton']",your feet grow larger every day,63,63,Q63
59,Mrs. Herriton,"['Harriet', 'Irma']",it is too bad it s ridiculous to read dear she s not trying to marry any one in the place some tourist obviously who s stopping in the hotel the place has nothing to do with it at all,64,65,"Q64,Q65"
60,Harriet,"['Irma', 'Mrs. Herriton']",but what a place to go to what nice person too do you meet in a hotel,66,66,Q66
61,Mrs. Herriton,"['Harriet', 'Irma']",nice or nasty as i have told you several times before is not the point lilia has insulted our family and she shall suffer for it and when you speak against hotels i think you forget that i met your father at chamounix you can contribute nothing dear at present and i think you had better hold your tongue i am going to the kitchen to speak about the range,67,67,Q67
62,Mrs. Herriton,['_unknowable'],no answer get down mr philip s gladstone from the attic,68,68,Q68
63,Mrs. Herriton,['Mr. Herriton'],the man may be a duke or he may be an organ grinder that is not the point if lilia marries him she insults the memory of charles she insults irma she insults us therefore i forbid her and if she disobeys we have done with her for ever,69,69,Q69
64,Mr. Herriton,['Mrs. Herriton'],i will do all i can,70,70,Q70
65,Caroline Abbott,['_unknowable'],i am john bull to the backbone yet i do want to see italy just once everybody says it is marvellous and that one gets no idea of it from books at all oh but you must let me have my fling i promise to have it once and once only it will give me things to think about and talk about for the rest of my life,71,72,"Q71,Q72"
66,Mr. Herriton,['Caroline Abbott'],are we to talk it over now,73,73,Q73
67,Caroline Abbott,['Mr. Herriton'],certainly please if you will be so very kind,74,74,Q74
68,Mr. Herriton,['Caroline Abbott'],then how long has she been engaged,75,75,Q75
69,Caroline Abbott,['Mr. Herriton'],a short time quite a short time,76,76,Q76
70,Mr. Herriton,['Caroline Abbott'],i should like to know how long if you can remember,77,77,Q77
71,Caroline Abbott,['Mr. Herriton'],exactly eleven days,78,78,Q78
72,Mr. Herriton,['Caroline Abbott'],how long have you been here,79,79,Q79
73,Caroline Abbott,['Mr. Herriton'],close on three weeks,80,80,Q80
74,Mr. Herriton,['Caroline Abbott'],did you know him before you came,81,81,Q81
75,Caroline Abbott,['Mr. Herriton'],no,82,82,Q82
76,Mr. Herriton,['Caroline Abbott'],oh who is he,83,83,Q83
77,Caroline Abbott,['Mr. Herriton'],a native of the place,84,84,Q84
78,Mr. Herriton,['Caroline Abbott'],i understood they met at the hotel,85,85,Q85
79,Caroline Abbott,['Mr. Herriton'],it was a mistake of mrs theobald s,86,86,Q86
80,Mr. Herriton,['Caroline Abbott'],i also understand that he is a member of the italian nobility may i be told his name,87,88,"Q87,Q88"
81,Caroline Abbott,['Mr. Herriton'],carella,89,89,Q89
82,Mr. Herriton,['Caroline Abbott'],carella conte or marchese or what,90,90,Q90
83,Caroline Abbott,['Mr. Herriton'],signor,91,91,Q91
84,Mr. Herriton,['Caroline Abbott'],perhaps i bore you with these questions if so i will stop,92,92,Q92
85,Caroline Abbott,['Mr. Herriton'],oh no please not at all i am here my own idea to give all information which you very naturally and to see if somehow please ask anything you like,93,93,Q93
86,Mr. Herriton,['Caroline Abbott'],then how old is he,94,94,Q94
87,Caroline Abbott,['Mr. Herriton'],oh quite young twenty one i believe,95,95,Q95
88,Mr. Herriton,['Caroline Abbott'],good lord,96,96,Q96
89,Caroline Abbott,['Mr. Herriton'],one would never believe it he looks much older,97,97,Q97
90,Mr. Herriton,['Caroline Abbott'],and is he good looking,98,98,Q98
91,Caroline Abbott,['Mr. Herriton'],very good looking all his features are good and he is well built though i dare say english standards would find him too short,99,99,Q99
92,Mr. Herriton,['Caroline Abbott'],may i conclude that you like him,100,100,Q100
93,Caroline Abbott,['Mr. Herriton'],as far as i have seen him i do as far as i have seen him i do like him,101,102,"Q101,Q102"
94,Mr. Herriton,['Caroline Abbott'],what is he please you haven t told me that what s his position,103,103,Q103
95,Caroline Abbott,['Mr. Herriton'],no position at all he is kicking his heels as my father would say you see he has only just finished his military service,104,104,Q104
96,Mr. Herriton,['Caroline Abbott'],as a private,105,105,Q105
97,Caroline Abbott,['Mr. Herriton'],i suppose so there is general conscription he was in the bersaglieri i think isn t that the crack regiment,106,106,Q106
98,Mr. Herriton,['Caroline Abbott'],the men in it must be short and broad they must also be able to walk six miles an hour,107,107,Q107
99,Caroline Abbott,['Mr. Herriton'],and now like most young men he is looking out for something to do,108,108,Q108
100,Mr. Herriton,['Caroline Abbott'],meanwhile,109,109,Q109
101,Caroline Abbott,['Mr. Herriton'],meanwhile like most young men he lives with his people father mother two sisters and a tiny tot of a brother,110,110,Q110
102,Mr. Herriton,['Caroline Abbott'],one more question and only one more what is his father,111,111,Q111
103,Caroline Abbott,['Mr. Herriton'],his father well i don t suppose you ll think it a good match but that s not the point i mean the point is not i mean that social differences love after all not but what i gentlemen sometimes judge hardly but i feel that you and at all events your mother so really good in every sense so really unworldly after all love marriages are made in heaven,112,113,"Q112,Q113"
104,Mr. Herriton,['Caroline Abbott'],yes miss abbott i know but i am anxious to hear heaven s choice you arouse my curiosity is my sister in law to marry an angel,114,114,Q114
105,Caroline Abbott,['Mr. Herriton'],mr herriton don t please mr herriton a dentist his father s a dentist,115,115,Q115
106,Mr. Herriton,['Caroline Abbott'],i cannot think what is in the air if lilia was determined to disgrace us she might have found a less repulsive way a boy of medium height with a pretty face the son of a dentist at monteriano have i put it correctly may i surmise that he has not got one penny may i also surmise that his social position is nil furthermore,116,116,Q116
107,Caroline Abbott,['Mr. Herriton'],stop i ll tell you no more,117,117,Q117
108,Mr. Herriton,['Caroline Abbott'],really miss abbott it is a little late for reticence you have equipped me admirably,118,118,Q118
109,Caroline Abbott,['Mr. Herriton'],i ll tell you not another word,119,119,Q119
110,Lilia,"['Caroline Abbott', 'Mr. Herriton']",welcome welcome to monteriano you told me to come here and i don t forget it let me introduce signor carella well din din s nearly ready your room s down the passage philip you needn t go changing,120,122,"Q120,Q121,Q122"
111,Lilia,['Caroline Abbott'],dear caroline what an angel you ve been to tell him he takes it so well but you must have had a mauvais quart d heure,123,123,Q123
112,Caroline Abbott,['Lilia'],i ve told nothing it s all for you and if it only takes a quarter of an hour you ll be lucky,124,124,Q124
113,Signor Carella,"['Caroline Abbott', 'Lilia', 'Mr. Herriton']",england is a great country the italians love england and the english italy too is a great country she has produced many famous men for example garibaldi and dante the latter wrote the inferno the purgatorio the paradiso the inferno is the most beautiful,125,126,"Q125,Q126"
114,Lilia,"['Caroline Abbott', 'Mr. Herriton', 'Signor Carella']",oh look the poor wee fish,127,127,Q127
115,Caroline Abbott,"['Lilia', 'Mr. Herriton', 'Signor Carella']",but may not the fish die they have no air,128,128,Q128
116,Signor Carella,"['Caroline Abbott', 'Lilia', 'Mr. Herriton']",fish live on water not on air,129,129,Q129
117,Lilia,"['Caroline Abbott', 'Mr. Herriton', 'Signor Carella']",well philip i am sure you are ready for by bye we shall meet at twelve o clock lunch tomorrow if we don t meet before they give us caffe later in our rooms,130,130,Q130
118,Mr. Herriton,"['Caroline Abbott', 'Lilia', 'Signor Carella']",i should like to see you now please in my room as i have come all the way on business,131,131,Q131
119,Mr. Herriton,['Lilia'],my dear lilia don t let s have a scene before i arrived i thought i might have to question you it is unnecessary i know everything miss abbott has told me a certain amount and the rest i see for myself,132,132,Q132
120,Lilia,['Mr. Herriton'],see for yourself,133,133,Q133
121,Mr. Herriton,['Lilia'],that he is probably a ruffian and certainly a cad,134,134,Q134
122,Lilia,['Mr. Herriton'],there are no cads in italy he is the son of a dentist why not,135,136,"Q135,Q136"
123,Mr. Herriton,['Lilia'],thank you for the information i know everything as i told you before i am also aware of the social position of an italian who pulls teeth in a minute provincial town,137,137,Q137
124,Lilia,['Mr. Herriton'],indeed philip you surprise me i understood you went in for equality and so on,138,138,Q138
125,Mr. Herriton,['Lilia'],and i understood that signor carella was a member of the italian nobility,139,139,Q139
126,Lilia,['Mr. Herriton'],well we put it like that in the telegram so as not to shock dear mrs herriton but it is true he is a younger branch of course families ramify just as in yours there is your cousin joseph gino s father is courtesy itself and rising rapidly in his profession this very month he leaves monteriano and sets up at poggibonsi and for my own poor part i think what people are is what matters but i don t suppose you ll agree and i should like you to know that gino s uncle is a priest the same as a clergyman at home well his cousin s a lawyer at rome,140,142,"Q140,Q141,Q142"
127,Mr. Herriton,['Lilia'],what kind of lawyer,143,143,Q143
128,Lilia,['Mr. Herriton'],why a lawyer just like you are except that he has lots to do and can never get away,144,144,Q144
129,Mr. Herriton,['Lilia'],the whole thing is like a bad dream so bad that it cannot go on if there was one redeeming feature about the man i might be uneasy as it is i can trust to time for the moment lilia he has taken you in but you will find him out soon it is not possible that you a lady accustomed to ladies and gentlemen will tolerate a man whose position is well not equal to the son of the servants dentist in coronation place i am not blaming you now but i blame the glamour of italy i have felt it myself you know and i greatly blame miss abbott,145,145,Q145
130,Lilia,['Mr. Herriton'],caroline why blame her what s all this to do with caroline,146,146,Q146
131,Mr. Herriton,['Lilia'],because we expected her to so i am confident and you in your heart agree that this engagement will not last think of your life at home think of irma and i ll also say think of us for you know lilia that we count you more than a relation i should feel i was losing my own sister if you did this and my mother would lose a daughter,147,147,Q147
132,Lilia,['Mr. Herriton'],i can t break it off now,148,148,Q148
133,Mr. Herriton,['Lilia'],poor lilia i know it may be painful but i have come to rescue you and book worm though i may be i am not frightened to stand up to a bully he s merely an insolent boy he thinks he can keep you to your word by threats he will be different when he sees he has a man to deal with,149,149,Q149
134,Lilia,['Mr. Herriton'],for once in my life i ll thank you to leave me alone i ll thank your mother too for twelve years you ve trained me and tortured me and i ll stand it no more do you think i m a fool do you think i never felt ah when i came to your house a poor young bride how you all looked me over never a kind word and discussed me and thought i might just do and your mother corrected me and your sister snubbed me and you said funny things about me to show how clever you were and when charles died i was still to run in strings for the honour of your beastly family and i was to be cooped up at sawston and learn to keep house and all my chances spoilt of marrying again no thank you no thank you bully insolent boy who s that pray but you but thank goodness i can stand up against the world now for i ve found gino and this time i marry for love,150,150,Q150
135,Mr. Herriton,['Lilia'],yes and i forbid you to do it you despise me perhaps and think i m feeble but you re mistaken you are ungrateful and impertinent and contemptible but i will save you in order to save irma and our name there is going to be such a row in this town that you and he ll be sorry you came to it i shall shrink from nothing for my blood is up it is unwise of you to laugh i forbid you to marry carella and i shall tell him so now,151,151,Q151
136,Lilia,['Mr. Herriton'],do,152,152,Q152
137,Lilia,"['Mr. Herriton', 'Signor Carella']",tell him so now have it out with him gino gino come in avanti fra filippo forbids the banns fra filippo s blood s up he shrinks from nothing oh take care he doesn t hurt you,153,154,"Q153,Q154"
138,Mr. Herriton,['Signor Carella'],please sit down signor carella mrs herriton is rather agitated but there is no reason we should not be calm might i offer you a cigarette please sit down signor carella i will be frank with you i have come to prevent you marrying mrs herriton because i see you will both be unhappy together she is english you are italian she is accustomed to one thing you to another and pardon me if i say it she is rich and you are poor,155,156,"Q155,Q156"
139,Signor Carella,['Mr. Herriton'],i am not marrying her because she is rich,157,157,Q157
140,Mr. Herriton,['Signor Carella'],i never suggested that for a moment you are honourable i am sure but are you wise and let me remind you that we want her with us at home her little daughter will be motherless our home will be broken up if you grant my request you will earn our thanks and you will not be without a reward for your disappointment,158,158,Q158
141,Signor Carella,['Mr. Herriton'],reward what reward,159,159,Q159
142,Mr. Herriton,['Signor Carella'],what about a thousand lire you can have them tonight,160,161,"Q160,Q161"
143,Signor Carella,['Mr. Herriton'],it is too late,162,162,Q162
144,Mr. Herriton,['Signor Carella'],but why,163,163,Q163
145,Signor Carella,['Mr. Herriton'],because because we are married married married as soon as i knew you were coming there was no time to tell you oh oh you have come all the way for nothing oh and oh your generosity please pardon me i am rude i am no better than a peasant and i,164,166,"Q164,Q165,Q166"
146,Mr. Herriton,['Caroline Abbott'],i sleep at the globo and start for sawston tomorrow morning early he has assaulted me i could prosecute him but shall not,167,167,Q167
147,Caroline Abbott,['Mr. Herriton'],i can t stop here i daren t stop here you will have to take me with you,168,168,Q168
148,Lilia,['Signor Carella'],look what i am giving up to live with you silly fellow no i mean the life those herritons are very well connected they lead sawston society but what do i care so long as i have my silly fellow,169,170,"Q169,Q170"
149,Lilia,['_unknowable'],it mayn t be heaven below but it s better than charles,171,171,Q171
150,Signor Carella,['Lilia'],the air is good so is the food she will be happy here and we shall not have to part with the money,172,172,Q172
151,Lilia,['Signor Carella'],oh you idle boy go and play pallone,173,173,Q173
152,Signor Carella,['Lilia'],i am a married man i do not play games any more,174,174,Q174
153,Lilia,['Signor Carella'],go and see your friends then,175,175,Q175
154,Signor Carella,['Lilia'],i have no friends now,176,176,Q176
155,Lilia,['Signor Carella'],silly silly silly you can t stop indoors all day,177,177,Q177
156,Signor Carella,['Lilia'],i want to see no one but you,178,178,Q178
157,Lilia,['Signor Carella'],now gino don t be silly go and see your friends and bring them to see me we both of us like society i m ready too for people now i mean to wake you all up just as i woke up sawston let s have plenty of men and make them bring their womenkind i mean to have real english tea parties,179,180,"Q179,Q180"
158,Signor Carella,['Lilia'],there is my aunt and her husband but i thought you did not want to receive my relatives,181,181,Q181
159,Lilia,['Signor Carella'],i never said such a,182,182,Q182
160,Signor Carella,['Lilia'],but you would be right they are not for you many of them are in trade and even we are little more you should have gentlefolk and nobility for your friends,183,183,Q183
161,Lilia,['_unknowable'],poor fellow it is sad for him to discover that his people are vulgar,184,184,Q184
162,Lilia,['Signor Carella'],but besides your relatives i must have other people here your friends have wives and sisters haven t they,185,185,Q185
163,Signor Carella,['Lilia'],oh yes but of course i scarcely know them,186,186,Q186
164,Lilia,['Signor Carella'],not know your friends people,187,187,Q187
165,Signor Carella,['Lilia'],why no if they are poor and have to work for their living i may see them but not otherwise except,188,188,Q188
166,Lilia,['Signor Carella'],how funny but i mean to change all that bring your friends to see me and i will make them bring their people well who are the principal people here who leads society well are they married,189,191,"Q189,Q190,Q191"
167,Signor Carella,['Lilia'],yes,192,192,Q192
168,Lilia,['Signor Carella'],there we are do you know them,193,193,Q193
169,Signor Carella,['Lilia'],yes in a way,194,194,Q194
170,Lilia,['Signor Carella'],i see they look down on you do they poor boy wait wait i ll soon stop that now who else is there,195,196,"Q195,Q196"
171,Signor Carella,['Lilia'],the marchese sometimes and the canons of the collegiate church,197,197,Q197
172,Lilia,['Signor Carella'],married,198,198,Q198
173,Signor Carella,['Lilia'],the canons,199,199,Q199
174,Lilia,['Signor Carella'],oh i forgot your horrid celibacy in england they would be the centre of everything but why shouldn t i know them would it make it easier if i called all round isn t that your foreign way but i must know some one who were the men you were talking to this afternoon but gino dear if they re low class why did you talk to them don t you care about your position,200,202,"Q200,Q201,Q202"
175,Signor Carella,['_unknowable'],ouf pouf how hot it is in here no air i sweat all over i expire i must cool myself or i shall never get to sleep and i though i am young am at all events a man and know what is right,203,204,"Q203,Q204"
176,Signor Carella,['Lilia'],you must not go out alone it is not safe if you want to walk perfetta shall accompany you,205,205,Q205
177,Lilia,['Signor Carella'],very well very well,206,206,Q206
178,Spiridione,['Signor Carella'],they all do it myself excepted but tell me more she is english that is good very good an english wife is very good indeed and she is rich,207,207,Q207
179,Signor Carella,['Spiridione'],immensely rich,208,208,Q208
180,Spiridione,['Signor Carella'],blonde or dark,209,209,Q209
181,Signor Carella,['Spiridione'],blonde,210,210,Q210
182,Spiridione,['Signor Carella'],is it possible,211,211,Q211
183,Signor Carella,['Spiridione'],it pleases me very much if you remember i always desired a blonde,212,212,Q212
184,Spiridione,['Signor Carella'],we all desire one but you gino deserve your good fortune for you are a good son a brave man and a true friend and from the very first moment i saw you i wished you well,213,213,Q213
185,Signor Carella,['Spiridione'],no compliments i beg,214,214,Q214
186,Spiridione,['_group'],is it not true does not he deserve this wealthy blonde,215,215,Q215
187,_group,['Spiridione'],he does deserve her,216,216,Q216
188,Spiridione,['Signor Carella'],tell me i forgot to ask is she young,217,217,Q217
189,Signor Carella,['Spiridione'],thirty three,218,218,Q218
190,Spiridione,['Signor Carella'],ah well we cannot have everything,219,219,Q219
191,Signor Carella,['Spiridione'],but you would be surprised had she told me twenty eight i should not have disbelieved her,220,220,Q220
192,Spiridione,['Signor Carella'],is she simpatica,221,221,Q221
193,Signor Carella,['Spiridione'],sufficiently so,222,222,Q222
194,Spiridione,['Signor Carella'],it is a most important thing,223,223,Q223
195,Signor Carella,['Spiridione'],she is rich she is generous she is affable she addresses her inferiors without haughtiness,224,224,Q224
196,Spiridione,['Signor Carella'],it is not sufficient one does not define it thus last month a german was smuggling cigars the custom house was dark yet i refused because i did not like him the gifts of such men do not bring happiness non era simpatico he paid for every one and the fine for deception besides,225,226,"Q225,Q226"
197,Signor Carella,['Spiridione'],do you gain much beyond your pay,227,227,Q227
198,Spiridione,['Signor Carella'],i do not accept small sums now it is not worth the risk but the german was another matter but listen my gino for i am older than you and more full of experience the person who understands us at first sight who never irritates us who never bores to whom we can pour forth every thought and wish not only in speech but in silence that is what i mean by simpatico,228,228,Q228
199,Signor Carella,['Spiridione'],there are such men i know and i have heard it said of children but where will you find such a woman,229,229,Q229
200,Spiridione,['Signor Carella'],that is true here you are wiser than i sono poco simpatiche le donne and the time we waste over them is much,230,230,Q230
201,Signor Carella,['Spiridione'],one i have seen who may be so she spoke very little but she was a young lady different to most she too was english the companion of my wife here but fra filippo the brother in law took her back with him i saw them start he was very angry i regret though that i toppled him on to the bed a great tall man and when i am really amused i am often impolite,231,232,"Q231,Q232"
202,Spiridione,['Signor Carella'],you will never see him again and by now the scene will have passed from his mind,233,233,Q233
203,Signor Carella,['Spiridione'],it sometimes happens that such things are recollected longest i shall never see him again of course but it is no benefit to me that he should wish me ill and even if he has forgotten i am still sorry that i toppled him on to the bed i want to consult you since you are so kind as to take an interest in my affairs my wife wishes to take solitary walks but i have forbidden her,234,236,"Q234,Q235,Q236"
204,Spiridione,['Signor Carella'],naturally,237,237,Q237
205,Signor Carella,['Spiridione'],she does not yet understand she asked me to accompany her sometimes to walk without object you know she would like me to be with her all day,238,238,Q238
206,Spiridione,['Signor Carella'],i see i see she needs employment is she a catholic,239,240,"Q239,Q240"
207,Signor Carella,['Spiridione'],no,241,241,Q241
208,Spiridione,['Signor Carella'],that is a pity she must be persuaded it will be a great solace to her when she is alone,242,242,Q242
209,Signor Carella,['Spiridione'],i am a catholic but of course i never go to church,243,243,Q243
210,Spiridione,['Signor Carella'],of course not still you might take her at first that is what my brother has done with his wife at bologna and he has joined the free thinkers he took her once or twice himself and now she has acquired the habit and continues to go without him,244,244,Q244
211,Signor Carella,['Spiridione'],most excellent advice and i thank you for it but she wishes to give tea parties men and women together whom she has never seen,245,245,Q245
212,Spiridione,['Signor Carella'],oh the english they are always thinking of tea they carry it by the kilogramme in their trunks and they are so clumsy that they always pack it at the top but it is absurd,246,246,Q246
213,Signor Carella,['Spiridione'],what am i to do about it,247,247,Q247
214,Spiridione,['Signor Carella'],do nothing or ask me,248,248,Q248
215,Signor Carella,['Spiridione'],come she will be quite pleased,249,249,Q249
216,Spiridione,['Signor Carella'],of course i was only joking,250,250,Q250
217,Signor Carella,['Spiridione'],i know but she wants me to take my friends come now waiter,251,251,Q251
