a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Mr. Weston,Mr. Woodhouse,6,3,18,0.0,0.0,M,intermediate,M,intermediate
Mr. Weston,Mrs. Elton,9,12,96,0.008024691358024675,0.006944444444444429,M,intermediate,F,intermediate
Mr. Weston,Mrs. Weston,9,5,37,0.003703703703703697,-6.00120553851436e-18,M,intermediate,F,intermediate
Mr. Woodhouse,Emma,9,32,246,-0.014069705785501116,-0.011814024390243903,M,intermediate,F,major
Mr. Woodhouse,Isabella,9,14,106,0.010723844057177375,0.006064690026954165,M,intermediate,F,intermediate
Mr. Woodhouse,Mr. Frank Churchill,9,6,51,-0.0018518518518518452,-0.0032679738562091452,M,intermediate,M,major
Mr. Woodhouse,Mr. Knightley,9,13,93,-0.022623672623672646,-0.01819685690653435,M,intermediate,M,major
Mr. Woodhouse,Mr. Weston,9,4,33,-0.009259259259259264,-0.0075757575757575794,M,intermediate,M,intermediate
Mrs. Elton,Emma,9,15,127,0.019332519332519362,0.017322834645669322,F,intermediate,F,major
Mrs. Elton,Jane Fairfax,9,15,113,0.02208347208347207,0.01946902654867255,F,intermediate,F,intermediate
Mrs. Elton,Mr. Elton,9,5,40,-0.014814814814814824,-0.010000000000000005,F,intermediate,M,intermediate
Mrs. Elton,Mr. Knightley,9,10,70,-0.012874779541446205,-0.007142857142857141,F,intermediate,M,major
Mrs. Elton,Mr. Weston,9,11,84,0.0016634599967933175,0.001082251082251072,F,intermediate,M,intermediate
Mrs. Weston,Emma,9,40,304,0.011146424381718522,0.010032894736842124,F,intermediate,F,major
Mrs. Weston,Mr. Elton,6,4,21,0.041666666666666664,0.03571428571428571,F,intermediate,M,intermediate
Mrs. Weston,Mr. Frank Churchill,8,7,40,0.021130952380952417,0.014285714285714322,F,intermediate,M,major
Mrs. Weston,Mr. Knightley,9,17,129,-0.009259259259259238,-0.008207934336525289,F,intermediate,M,major
Mrs. Weston,Mr. Weston,5,4,16,0.016666666666666653,0.015624999999999986,F,intermediate,M,intermediate
