a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Mr. Knightley,Mrs. Weston,9,15,121,-0.0028120028120027785,-0.0027548209366390877,M,major,F,intermediate
Mr. Weston,Emma,9,13,92,-0.05780238280238281,-0.05267558528428095,M,intermediate,F,major
Mr. Weston,Mr. Frank Churchill,9,9,56,-0.009479717813051125,-0.0059523809523809295,M,intermediate,M,major
Mr. Weston,Mr. Woodhouse,6,3,18,0.0,0.0,M,intermediate,M,intermediate
Mr. Weston,Mrs. Elton,9,12,96,0.008024691358024687,0.0069444444444444415,M,intermediate,F,intermediate
Mr. Weston,Mrs. Weston,9,5,37,-0.061111111111111116,-0.05405405405405406,M,intermediate,F,intermediate
Mr. Woodhouse,Emma,9,32,246,0.026874328551191724,0.02477134146341463,M,intermediate,F,major
Mr. Woodhouse,Isabella,9,14,106,-0.006952923619590299,-0.0033692722371967757,M,intermediate,F,intermediate
Mr. Woodhouse,Mr. Frank Churchill,9,6,51,-0.0018518518518518452,-0.0032679738562091452,M,intermediate,M,major
Mr. Woodhouse,Mr. Knightley,9,13,93,0.01811706811706811,0.014061207609594702,M,intermediate,M,major
Mr. Woodhouse,Mr. Weston,9,4,33,0.027777777777777776,0.022727272727272728,M,intermediate,M,intermediate
Mrs. Elton,Emma,9,15,127,0.01862026862026864,0.017322834645669312,F,intermediate,F,major
Mrs. Elton,Jane Fairfax,9,15,113,0.0018814518814518715,0.0017699115044247655,F,intermediate,F,intermediate
Mrs. Elton,Mr. Elton,9,5,40,0.022222222222222216,0.014999999999999996,F,intermediate,M,intermediate
Mrs. Elton,Mr. Knightley,9,10,70,0.027865961199294537,0.021428571428571432,F,intermediate,M,major
Mrs. Elton,Mr. Weston,9,11,84,-0.014209555876222548,-0.010822510822510827,F,intermediate,M,intermediate
Mrs. Weston,Emma,9,40,304,-0.0036312815724580303,-0.0031249999999999867,F,intermediate,F,major
Mrs. Weston,Mr. Elton,6,4,21,-0.013888888888888895,-0.01190476190476191,F,intermediate,M,intermediate
Mrs. Weston,Mr. Frank Churchill,8,7,40,0.021130952380952417,0.014285714285714322,F,intermediate,M,major
Mrs. Weston,Mr. Knightley,9,17,129,0.013888888888888914,0.015047879616963087,F,intermediate,M,major
Mrs. Weston,Mr. Weston,5,4,16,0.016666666666666653,0.015624999999999986,F,intermediate,M,intermediate
