A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Mr. Bumble,Mrs. Mann,639,634,to london ma am whether the clerkinwell sessions will not find themselves in the wrong box before they have done with me by coach i and two paupers mrs mann a legal action is a coming on about a settlement and the board has appointed me me mrs mann to dispose to the matter before the quarter sessions at clerkinwell and i very much question,well and good morning to you sir and hoping you find yourself well sir,Mrs. Mann,M,major,F,intermediate
Mr. Bumble,Mrs. Mann,641,16,the clerkinwell sessions have brought it upon themselves ma am and if the clerkinwell sessions find that they come off rather worse than they expected the clerkinwell sessions have only themselves to thank,why it s what i m obliged to keep a little of in the house to put into the blessed infants daffy when they ain t well mr bumble it s gin i ll not deceive you mr b it s gin,Mrs. Mann,M,major,F,intermediate
Mr. Bumble,Mrs. Mann,643,12,that s when they re ill mrs mann we put the sick paupers into open carts in the rainy weather to prevent their taking cold,now don t you be offended at what i m a going to say you ve had a long walk you know or i wouldn t mention it now will you take a little drop of somethink mr bumble,Mrs. Mann,M,major,F,intermediate
Mr. Bumble,Mrs. Mann,645,22,the opposition coach contracts for these two and takes them cheap they are both in a very low state and we find it would come two pound cheaper to move em than to bury em that is if we can throw em upon another parish which i think we shall be able to do if they don t die upon the road to spite us ha ha ha we are forgetting business ma am here is your porochial stipend for the month,how comes he to have any name at all then,Mrs. Mann,M,major,F,intermediate
Mr. Bumble,Mrs. Mann,647,661,isn t that boy no better he s a ill conditioned wicious bad disposed porochial child that where is he,i couldn t have believed it sir i never see such a hardened little wretch,Mrs. Mann,M,major,F,intermediate
Mr. Bumble,Mrs. Mann,660,14,they re all in one story mrs mann that out dacious oliver had demogalized them all,i think you will just a leetle drop with a little cold water and a lump of sugar now just a leetle drop,Dick; Mrs. Mann,M,major,F,intermediate
Mr. Bumble,Mrs. Mann,662,640,take him away ma am this must be stated to the board mrs mann,oh you mustn t be too hard upon them sir,Dick; Mrs. Mann,M,major,F,intermediate
Mr. Bumble,Oliver Twist,30,31,will you go along with me oliver,will she go with me,Mrs. Mann; Oliver Twist,M,major,M,major
Mr. Bumble,Oliver Twist,75,76,don t make your eyes red oliver but eat your food and be thankful you re a going to be made a prentice of oliver,a prentice sir,Oliver Twist,M,major,M,major
Mr. Bumble,Oliver Twist,125,128,oliver,no no sir no no sir i will be good indeed indeed indeed i will sir i am a very little boy sir and it is so so,Oliver Twist,M,major,M,major
Mr. Bumble,Oliver Twist,127,231,pull that cap off your eyes and hold up your head sir well well of all the ungratefullest and worst disposed boys as ever i see oliver you are the,no,Oliver Twist,M,major,M,major
Mr. Bumble,Oliver Twist,129,130,so what,so lonely sir so very lonely everybody hates me oh sir don t don t pray be cross to me,Oliver Twist,M,major,M,major
Mr. Bumble,Oliver Twist,226,126,oliver,yes sir,Mrs. Bolter; Mrs. Sowerberry; Noah Claypole; Oliver Twist,M,major,M,major
Mr. Bumble,Oliver Twist,228,227,do you know this here voice oliver,come you let me out,Mrs. Bolter; Mrs. Sowerberry; Noah Claypole; Oliver Twist,M,major,M,major
Mr. Bumble,Oliver Twist,230,229,ain t you afraid of it sir ain t you a trembling while i speak sir,yes,Mrs. Bolter; Mrs. Sowerberry; Noah Claypole; Oliver Twist,M,major,M,major
Oliver Twist,Mr. Bumble,31,77,will she go with me,yes oliver come come oliver wipe your eyes with the cuffs of your jacket and don t cry into your gruel that s a very foolish action oliver the kind and blessed gentleman which is so many parents to you oliver when you have none of your own are a going to prentice you and to set you up in life and make a man of you although the expense to the parish is three pound ten three pound ten oliver seventy shillins one hundred and forty sixpences and all for a naughty orphan which nobody can t love now oliver my dear come to the gentleman mind what i told you you young rascal,Mr. Bumble; Mrs. Mann,M,major,M,major
Oliver Twist,Mr. Bumble,76,129,a prentice sir,so what,Mr. Bumble,M,major,M,major
Oliver Twist,Mr. Bumble,126,228,yes sir,do you know this here voice oliver,Mr. Bumble,M,major,M,major
Oliver Twist,Mr. Bumble,128,32,no no sir no no sir i will be good indeed indeed indeed i will sir i am a very little boy sir and it is so so,no she can t but she ll come and see you sometimes,Mr. Bumble,M,major,M,major
Oliver Twist,Mr. Bumble,227,127,come you let me out,pull that cap off your eyes and hold up your head sir well well of all the ungratefullest and worst disposed boys as ever i see oliver you are the,Mr. Bumble; Mrs. Bolter; Mrs. Sowerberry; Noah Claypole,M,major,M,major
Oliver Twist,Mr. Bumble,229,230,yes,ain t you afraid of it sir ain t you a trembling while i speak sir,Mr. Bumble; Mrs. Bolter; Mrs. Sowerberry; Noah Claypole,M,major,M,major
Mr. Bumble,Mr. Limbkins,33,49,bow to the board,for more compose yourself bumble and answer me distinctly do i understand that he asked for more after he had eaten the supper allotted by the dietary,Mr. Limbkins; Oliver Twist; The Gentleman In The White Waistcoat,M,major,M,minor
Mr. Bumble,Mr. Limbkins,48,34,mr limbkins i beg your pardon sir oliver twist has asked for more,what s your name boy boy listen to me you know you re an orphan i suppose,Mr. Limbkins; The Gentleman In The White Waistcoat,M,major,M,minor
Mr. Limbkins,Oliver Twist,34,38,what s your name boy boy listen to me you know you re an orphan i suppose,yes sir,Mr. Bumble; Oliver Twist; The Gentleman In The White Waistcoat,M,minor,M,major
Mr. Limbkins,Oliver Twist,37,35,hush you know you ve got no father or mother and that you were brought up by the parish don t you,what s that sir,Mr. Bumble; Oliver Twist; The Gentleman In The White Waistcoat,M,minor,M,major
Oliver Twist,The Gentleman In The White Waistcoat,35,39,what s that sir,what are you crying for,Mr. Bumble; Mr. Limbkins; The Gentleman In The White Waistcoat,M,major,M,minor
Oliver Twist,The Gentleman In The White Waistcoat,38,36,yes sir,the boy is a fool i thought he was,Mr. Bumble; Mr. Limbkins; The Gentleman In The White Waistcoat,M,major,M,minor
The Gentleman In The White Waistcoat,Mr. Limbkins,36,37,the boy is a fool i thought he was,hush you know you ve got no father or mother and that you were brought up by the parish don t you,Mr. Bumble; Mr. Limbkins; Oliver Twist,M,minor,M,minor
_unknowable,Oliver Twist,40,568,i hope you say your prayers every night and pray for the people who feed you and take care of you like a christian,i am not i don t know her i haven t any sister or father and mother either i m an orphan i live at pentonville,Mr. Bumble; Mr. Limbkins; Oliver Twist; The Gentleman In The White Waistcoat,M,intermediate,M,major
_unknowable,Oliver Twist,567,41,young wretch go home do you little brute,yes sir,Nance; Oliver Twist,M,intermediate,M,major
Oliver Twist,Mr. Limbkins,41,42,yes sir,well you have come here to be educated and taught a useful trade,Mr. Bumble; Mr. Limbkins; The Gentleman In The White Waistcoat,M,major,M,minor
Mr. Limbkins,The Gentleman In The White Waistcoat,42,43,well you have come here to be educated and taught a useful trade,so you ll begin to pick oakum to morrow morning at six o clock,Mr. Bumble; Oliver Twist; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Limbkins,The Gentleman In The White Waistcoat,61,62,we have considered your proposition and we don t approve of it,not at all,Mr. Gamfield; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Limbkins,The Gentleman In The White Waistcoat,67,68,i should say three pound ten was plenty,ten shillings too much,Mr. Gamfield; The Gentleman In The White Waistcoat,M,minor,M,minor
Oliver Twist,The Master,45,46,please sir i want some more,what,The Master,M,major,M,minor
The Master,Oliver Twist,46,47,what,please sir i want some more,Oliver Twist,M,minor,M,major
Mr. Limbkins,Mr. Bumble,49,50,for more compose yourself bumble and answer me distinctly do i understand that he asked for more after he had eaten the supper allotted by the dietary,he did sir,Mr. Bumble; The Gentleman In The White Waistcoat,M,minor,M,major
Mr. Bumble,The Gentleman In The White Waistcoat,50,217,he did sir,by jove i knew it i felt a strange presentiment from the very first that that audacious young savage would come to be hung,Mr. Limbkins; The Gentleman In The White Waistcoat,M,major,M,minor
Mr. Bumble,The Gentleman In The White Waistcoat,216,51,it s a poor boy from the free school sir who has been nearly murdered all but murdered sir by young twist,that boy will be hung i know that boy will be hung,Noah Claypole; The Gentleman In The White Waistcoat,M,major,M,minor
Mr. Gamfield,The Gentleman In The White Waistcoat,54,55,this here boy sir wot the parish wants to prentis,ay my man what of him,The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Gamfield,The Gentleman In The White Waistcoat,56,57,if the parish vould like him to learn a right pleasant trade in a good spectable chimbley sweepin bisness i wants a prentis and i am ready to take him,walk in,The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Gamfield,The Gentleman In The White Waistcoat,73,74,you re desperate hard upon me gen l men,pooh pooh nonsense he d be cheap with nothing at all as a premium take him you silly fellow he s just the boy for you he wants the stick now and then it ll do him good and his board needn t come very expensive for he hasn t been overfed since he was born ha ha ha,Mr. Limbkins; The Gentleman In The White Waistcoat,M,minor,M,minor
The Gentleman In The White Waistcoat,Mr. Gamfield,55,69,ay my man what of him,come say four pound gen l men say four pound and you ve got rid of him for good and all there,Mr. Gamfield,M,minor,M,minor
The Gentleman In The White Waistcoat,Mr. Gamfield,68,56,ten shillings too much,if the parish vould like him to learn a right pleasant trade in a good spectable chimbley sweepin bisness i wants a prentis and i am ready to take him,Mr. Gamfield; Mr. Limbkins,M,minor,M,minor
_unknowable,Mr. Gamfield,59,60,young boys have been smothered in chimneys before now,that s acause they damped the straw afore they lit it in the chimbley to make em come down again that s all smoke and no blaze vereas smoke ain t o no use at all in making a boy come down for it only sinds him to sleep and that s wot he likes boys is wery obstinit and wery lazy gen l men and there s nothink like a good hot blaze to make em come down vith a run it s humane too gen l men acause even if they ve stuck in the chimbley roasting their feet makes em struggle to hextricate theirselves,Mr. Gamfield; Mr. Limbkins; The Gentleman In The White Waistcoat,M,intermediate,M,minor
Mr. Gamfield,Mr. Limbkins,60,65,that s acause they damped the straw afore they lit it in the chimbley to make em come down again that s all smoke and no blaze vereas smoke ain t o no use at all in making a boy come down for it only sinds him to sleep and that s wot he likes boys is wery obstinit and wery lazy gen l men and there s nothink like a good hot blaze to make em come down vith a run it s humane too gen l men acause even if they ve stuck in the chimbley roasting their feet makes em struggle to hextricate theirselves,no at least as it s a nasty business we think you ought to take something less than the premium we offered,Mr. Limbkins; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Gamfield,Mr. Limbkins,64,70,so you won t let me have him gen l men,three pound ten,Mr. Limbkins; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Gamfield,Mr. Limbkins,66,72,what ll you give gen l men come don t be too hard on a poor man what ll you give,not a farthing more,Mr. Limbkins; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Gamfield,Mr. Limbkins,69,61,come say four pound gen l men say four pound and you ve got rid of him for good and all there,we have considered your proposition and we don t approve of it,Mr. Limbkins; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Gamfield,Mr. Limbkins,71,67,come i ll split the diff erence gen l men three pound fifteen,i should say three pound ten was plenty,Mr. Limbkins; The Gentleman In The White Waistcoat,M,minor,M,minor
_group,Mr. Gamfield,63,64,decidedly not,so you won t let me have him gen l men,Mr. Gamfield; Mr. Limbkins; The Gentleman In The White Waistcoat,F,minor,M,minor
Mr. Limbkins,Mr. Gamfield,65,66,no at least as it s a nasty business we think you ought to take something less than the premium we offered,what ll you give gen l men come don t be too hard on a poor man what ll you give,Mr. Gamfield; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Limbkins,Mr. Gamfield,70,71,three pound ten,come i ll split the diff erence gen l men three pound fifteen,Mr. Gamfield; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Limbkins,Mr. Gamfield,72,73,not a farthing more,you re desperate hard upon me gen l men,Mr. Gamfield; The Gentleman In The White Waistcoat,M,minor,M,minor
Mr. Bumble,The Magistrate With Spectacles,78,85,this is the boy your worship,and this man that s to be his master you sir you ll treat him well and feed him and do all that sort of thing will you,Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,major,M,minor
Mr. Bumble,The Magistrate With Spectacles,80,79,this is him sir bow to the magistrate my dear,oh is this the boy,Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,major,M,minor
Mr. Bumble,The Magistrate With Spectacles,82,81,he doats on it your worship,well i suppose he s fond of chimney sweeping,Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,major,M,minor
Mr. Bumble,The Magistrate With Spectacles,84,83,if we was to bind him to any other trade to morrow he d run away simultaneous your worship,and he will be a sweep will he,Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,major,M,minor
The Magistrate With Spectacles,Mr. Bumble,79,80,oh is this the boy,this is him sir bow to the magistrate my dear,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With The Newspaper,M,minor,M,major
The Magistrate With Spectacles,Mr. Bumble,81,82,well i suppose he s fond of chimney sweeping,he doats on it your worship,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With The Newspaper,M,minor,M,major
The Magistrate With Spectacles,Mr. Bumble,83,84,and he will be a sweep will he,if we was to bind him to any other trade to morrow he d run away simultaneous your worship,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With The Newspaper,M,minor,M,major
The Magistrate With Spectacles,Mr. Gamfield,85,88,and this man that s to be his master you sir you ll treat him well and feed him and do all that sort of thing will you,i hope i am sir,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With The Newspaper,M,minor,M,minor
The Magistrate With Spectacles,Mr. Gamfield,87,86,you re a rough speaker my friend but you look an honest open hearted man,when i says i will i means i will,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With The Newspaper,M,minor,M,minor
Mr. Gamfield,The Magistrate With Spectacles,86,89,when i says i will i means i will,i have no doubt you are my friend my boy you look pale and alarmed what is the matter,Mr. Bumble; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,minor,M,minor
Mr. Gamfield,The Magistrate With Spectacles,88,87,i hope i am sir,you re a rough speaker my friend but you look an honest open hearted man,Mr. Bumble; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,minor,M,minor
The Magistrate With Spectacles,The Magistrate With The Newspaper,89,90,i have no doubt you are my friend my boy you look pale and alarmed what is the matter,stand a little away from him beadle now boy tell us what s the matter don t be afraid,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With The Newspaper,M,minor,M,minor
The Magistrate With The Newspaper,Mr. Bumble,90,93,stand a little away from him beadle now boy tell us what s the matter don t be afraid,i beg your worship s pardon did your worship speak to me,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles,M,minor,M,major
The Magistrate With The Newspaper,Mr. Bumble,92,91,hold your tongue beadle,well well of all the artful and designing orphans that ever i see oliver you are one of the most bare facedest,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles,M,minor,M,major
Mr. Bumble,The Magistrate With The Newspaper,91,94,well well of all the artful and designing orphans that ever i see oliver you are one of the most bare facedest,yes hold your tongue,Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,major,M,minor
Mr. Bumble,The Magistrate With The Newspaper,93,92,i beg your worship s pardon did your worship speak to me,hold your tongue beadle,Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,major,M,minor
The Magistrate With The Newspaper,The Magistrate With Spectacles,94,95,yes hold your tongue,we refuse to sanction these indentures,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With Spectacles,M,minor,M,minor
The Magistrate With Spectacles,Mr. Limbkins,95,96,we refuse to sanction these indentures,i hope i hope the magistrates will not form the opinion that the authorities have been guilty of any improper conduct on the unsupported testimony of a child,Mr. Bumble; Mr. Gamfield; Mr. Limbkins; Oliver Twist; The Magistrate With The Newspaper,M,minor,M,minor
Mr. Limbkins,The Magistrate With The Newspaper,96,97,i hope i hope the magistrates will not form the opinion that the authorities have been guilty of any improper conduct on the unsupported testimony of a child,the magistrates are not called upon to pronounce any opinion on the matter take the boy back to the workhouse and treat him kindly he seems to want it,Mr. Bumble; Mr. Gamfield; Oliver Twist; The Magistrate With Spectacles; The Magistrate With The Newspaper,M,minor,M,minor
Mr. Sowerberry,Mr. Bumble,98,107,i have taken the measure of the two women that died last night mr bumble,by the bye you don t know anybody who wants a boy do you a porochial prentis who is at present a dead weight a millstone as i may say round the porochial throat liberal terms mr sowerberry liberal terms,Mr. Bumble,M,intermediate,M,major
Mr. Sowerberry,Mr. Bumble,100,113,think so the prices allowed by the board are very small mr bumble,juries juries is ineddicated vulgar grovelling wretches,Mr. Bumble,M,intermediate,M,major
Mr. Sowerberry,Mr. Bumble,102,109,well well mr bumble there s no denying that since the new system of feeding has come in the coffins are something narrower and more shallow than they used to be but we must have some profit mr bumble well seasoned timber is an expensive article sir and all the iron handles come by canal from birmingham,yes i think it rather pretty the die is the same as the porochial seal the good samaritan healing the sick and bruised man the board presented it to me on newyear s morning mr sowerberry i put it on i remember for the first time to attend the inquest on that reduced tradesman who died in a doorway at midnight,Mr. Bumble,M,intermediate,M,major
