uid,pair_id,side,text
p00025_A,00025,A,i promise you to make none for myself papa but i must indeed for other people it is the greatest amusement in the world and after such success you know every body said that mr weston would never marry again oh dear no mr weston who had been a widower so long and who seemed so perfectly comfortable without a wife so constantly occupied either in his business in town or among his friends here always acceptable wherever he went always cheerful mr weston need not spend a single evening in the year alone if he did not like it oh no mr weston certainly would never marry again some people even talked of a promise to his wife on her deathbed and others of the son and the uncle not letting him all manner of solemn nonsense was talked on the subject but i believed none of it ever since the day about four years ago that miss taylor and i met with him in broadway lane when because it began to drizzle he darted away with so much gallantry and borrowed two umbrellas for us from farmer mitchell s i made up my mind on the subject i planned the match from that hour and when such success has blessed me in this instance dear papa you cannot think that i shall leave off match making
p00026_A,00026,A,i do not understand what you mean by success success supposes endeavour your time has been properly and delicately spent if you have been endeavouring for the last four years to bring about this marriage a worthy employment for a young lady s mind but if which i rather imagine your making the match as you call it means only your planning it your saying to yourself one idle day i think it would be a very good thing for miss taylor if mr weston were to marry her and saying it again to yourself every now and then afterwards why do you talk of success where is your merit what are you proud of you made a lucky guess and that is all that can be said
p00027_A,00027,A,and have you never known the pleasure and triumph of a lucky guess i pity you i thought you cleverer for depend upon it a lucky guess is never merely luck there is always some talent in it and as to my poor word success which you quarrel with i do not know that i am so entirely without any claim to it you have drawn two pretty pictures but i think there may be a third a something between the do nothing and the do all if i had not promoted mr weston s visits here and given many little encouragements and smoothed many little matters it might not have come to any thing after all i think you must know hartfield enough to comprehend that
p00028_A,00028,A,a straightforward open hearted man like weston and a rational unaffected woman like miss taylor may be safely left to manage their own concerns you are more likely to have done harm to yourself than good to them by interference
p00029_A,00029,A,emma never thinks of herself if she can do good to others but my dear pray do not make any more matches they are silly things and break up one s family circle grievously
p00030_A,00030,A,only one more papa only for mr elton poor mr elton you like mr elton papa i must look about for a wife for him there is nobody in highbury who deserves him and he has been here a whole year and has fitted up his house so comfortably that it would be a shame to have him single any longer and i thought when he was joining their hands to day he looked so very much as if he would like to have the same kind office done for him i think very well of mr elton and this is the only way i have of doing him a service
p00031_A,00031,A,mr elton is a very pretty young man to be sure and a very good young man and i have a great regard for him but if you want to shew him any attention my dear ask him to come and dine with us some day that will be a much better thing i dare say mr knightley will be so kind as to meet him
p00032_A,00032,A,with a great deal of pleasure sir at any time and i agree with you entirely that it will be a much better thing invite him to dinner emma and help him to the best of the fish and the chicken but leave him to chuse his own wife depend upon it a man of six or seven and twenty can take care of himself
p00033_A,00033,A,mrs bates let me propose your venturing on one of these eggs an egg boiled very soft is not unwholesome serle understands boiling an egg better than any body i would not recommend an egg boiled by any body else but you need not be afraid they are very small you see one of our small eggs will not hurt you miss bates let emma help you to a little bit of tart a very little bit ours are all apple tarts you need not be afraid of unwholesome preserves here i do not advise the custard mrs goddard what say you to half a glass of wine a small half glass put into a tumbler of water i do not think it could disagree with you
p00034_A,00034,A,two parlours two very good parlours indeed one of them quite as large as mrs goddard s drawing room and of her having an upper maid who had lived five and twenty years with her and of their having eight cows two of them alderneys and one a little welch cow a very pretty little welch cow indeed and of mrs martin s saying as she was so fond of it it should be called her cow and of their having a very handsome summer house in their garden where some day next year they were all to drink tea a very handsome summer house large enough to hold a dozen people
p00035_A,00035,A,and when she had come away mrs martin was so very kind as to send mrs goddard a beautiful goose the finest goose mrs goddard had ever seen mrs goddard had dressed it on a sunday and asked all the three teachers miss nash and miss prince and miss richardson to sup with her
p00036_A,00036,A,mr martin i suppose is not a man of information beyond the line of his own business he does not read
p00037_A,00037,A,oh yes that is no i do not know but i believe he has read a good deal but not what you would think any thing of he reads the agricultural reports and some other books that lay in one of the window seats but he reads all them to himself but sometimes of an evening before we went to cards he would read something aloud out of the elegant extracts very entertaining and i know he has read the vicar of wakefield he never read the romance of the forest nor the children of the abbey he had never heard of such books before i mentioned them but he is determined to get them now as soon as ever he can
p00038_A,00038,A,what sort of looking man is mr martin
p00039_A,00039,A,oh not handsome not at all handsome i thought him very plain at first but i do not think him so plain now one does not you know after a time but did you never see him he is in highbury every now and then and he is sure to ride through every week in his way to kingston he has passed you very often
p00040_A,00040,A,that may be and i may have seen him fifty times but without having any idea of his name a young farmer whether on horseback or on foot is the very last sort of person to raise my curiosity the yeomanry are precisely the order of people with whom i feel i can have nothing to do a degree or two lower and a creditable appearance might interest me i might hope to be useful to their families in some way or other but a farmer can need none of my help and is therefore in one sense as much above my notice as in every other he is below it
p00041_A,00041,A,to be sure oh yes it is not likely you should ever have observed him but he knows you very well indeed i mean by sight
p00042_A,00042,A,i have no doubt of his being a very respectable young man i know indeed that he is so and as such wish him well what do you imagine his age to be
p00043_A,00043,A,he was four and twenty the 8th of last june and my birthday is the 23rd just a fortnight and a day s difference which is very odd
p00044_A,00044,A,only four and twenty that is too young to settle his mother is perfectly right not to be in a hurry they seem very comfortable as they are and if she were to take any pains to marry him she would probably repent it six years hence if he could meet with a good sort of young woman in the same rank as his own with a little money it might be very desirable
p00045_A,00045,A,six years hence dear miss woodhouse he would be thirty years old
p00046_A,00046,A,well and that is as early as most men can afford to marry who are not born to an independence mr martin i imagine has his fortune entirely to make cannot be at all beforehand with the world whatever money he might come into when his father died whatever his share of the family property it is i dare say all afloat all employed in his stock and so forth and though with diligence and good luck he may be rich in time it is next to impossible that he should have realised any thing yet
p00047_A,00047,A,to be sure so it is but they live very comfortably they have no indoors man else they do not want for any thing and mrs martin talks of taking a boy another year
p00048_A,00048,A,i wish you may not get into a scrape harriet whenever he does marry i mean as to being acquainted with his wife for though his sisters from a superior education are not to be altogether objected to it does not follow that he might marry any body at all fit for you to notice the misfortune of your birth ought to make you particularly careful as to your associates there can be no doubt of your being a gentleman s daughter and you must support your claim to that station by every thing within your own power or there will be plenty of people who would take pleasure in degrading you
p00049_A,00049,A,yes to be sure i suppose there are but while i visit at hartfield and you are so kind to me miss woodhouse i am not afraid of what any body can do
p00050_A,00050,A,you understand the force of influence pretty well harriet but i would have you so firmly established in good society as to be independent even of hartfield and miss woodhouse i want to see you permanently well connected and to that end it will be advisable to have as few odd acquaintance as may be and therefore i say that if you should still be in this country when mr martin marries i wish you may not be drawn in by your intimacy with the sisters to be acquainted with the wife who will probably be some mere farmer s daughter without education
p00051_A,00051,A,to be sure yes not that i think mr martin would ever marry any body but what had had some education and been very well brought up however i do not mean to set up my opinion against yours and i am sure i shall not wish for the acquaintance of his wife i shall always have a great regard for the miss martins especially elizabeth and should be very sorry to give them up for they are quite as well educated as me but if he marries a very ignorant vulgar woman certainly i had better not visit her if i can help it only think of our happening to meet him how very odd it was quite a chance he said that he had not gone round by randalls he did not think we ever walked this road he thought we walked towards randalls most days he has not been able to get the romance of the forest yet he was so busy the last time he was at kingston that he quite forgot it but he goes again to morrow so very odd we should happen to meet well miss woodhouse is he like what you expected what do you think of him do you think him so very plain
p00052_A,00052,A,he is very plain undoubtedly remarkably plain but that is nothing compared with his entire want of gentility i had no right to expect much and i did not expect much but i had no idea that he could be so very clownish so totally without air i had imagined him i confess a degree or two nearer gentility
p00053_A,00053,A,to be sure he is not so genteel as real gentlemen
p00054_A,00054,A,i think harriet since your acquaintance with us you have been repeatedly in the company of some such very real gentlemen that you must yourself be struck with the difference in mr martin at hartfield you have had very good specimens of well educated well bred men i should be surprized if after seeing them you could be in company with mr martin again without perceiving him to be a very inferior creature and rather wondering at yourself for having ever thought him at all agreeable before do not you begin to feel that now were not you struck i am sure you must have been struck by his awkward look and abrupt manner and the uncouthness of a voice which i heard to be wholly unmodulated as i stood here
p00055_A,00055,A,certainly he is not like mr knightley he has not such a fine air and way of walking as mr knightley i see the difference plain enough but mr knightley is so very fine a man
p00056_A,00056,A,mr knightley s air is so remarkably good that it is not fair to compare mr martin with him you might not see one in a hundred with gentleman so plainly written as in mr knightley but he is not the only gentleman you have been lately used to what say you to mr weston and mr elton compare mr martin with either of them compare their manner of carrying themselves of walking of speaking of being silent you must see the difference
p00057_A,00057,A,oh yes there is a great difference but mr weston is almost an old man mr weston must be between forty and fifty
p00058_A,00058,A,which makes his good manners the more valuable the older a person grows harriet the more important it is that their manners should not be bad the more glaring and disgusting any loudness or coarseness or awkwardness becomes what is passable in youth is detestable in later age mr martin is now awkward and abrupt what will he be at mr weston s time of life
p00059_A,00059,A,there is no saying indeed
p00060_A,00060,A,but there may be pretty good guessing he will be a completely gross vulgar farmer totally inattentive to appearances and thinking of nothing but profit and loss
p00061_A,00061,A,will he indeed that will be very bad
p00062_A,00062,A,how much his business engrosses him already is very plain from the circumstance of his forgetting to inquire for the book you recommended he was a great deal too full of the market to think of any thing else which is just as it should be for a thriving man what has he to do with books and i have no doubt that he will thrive and be a very rich man in time and his being illiterate and coarse need not disturb us
p00063_A,00063,A,i wonder he did not remember the book
p00064_A,00064,A,i do not know what your opinion may be mrs weston of this great intimacy between emma and harriet smith but i think it a bad thing
p00065_A,00065,A,a bad thing do you really think it a bad thing why so
p00066_A,00066,A,i think they will neither of them do the other any good
p00067_A,00067,A,you surprize me emma must do harriet good and by supplying her with a new object of interest harriet may be said to do emma good i have been seeing their intimacy with the greatest pleasure how very differently we feel not think they will do each other any good this will certainly be the beginning of one of our quarrels about emma mr knightley
p00068_A,00068,A,perhaps you think i am come on purpose to quarrel with you knowing weston to be out and that you must still fight your own battle
p00069_A,00069,A,mr weston would undoubtedly support me if he were here for he thinks exactly as i do on the subject we were speaking of it only yesterday and agreeing how fortunate it was for emma that there should be such a girl in highbury for her to associate with mr knightley i shall not allow you to be a fair judge in this case you are so much used to live alone that you do not know the value of a companion and perhaps no man can be a good judge of the comfort a woman feels in the society of one of her own sex after being used to it all her life i can imagine your objection to harriet smith she is not the superior young woman which emma s friend ought to be but on the other hand as emma wants to see her better informed it will be an inducement to her to read more herself they will read together she means it i know
p00070_A,00070,A,emma has been meaning to read more ever since she was twelve years old i have seen a great many lists of her drawing up at various times of books that she meant to read regularly through and very good lists they were very well chosen and very neatly arranged sometimes alphabetically and sometimes by some other rule the list she drew up when only fourteen i remember thinking it did her judgment so much credit that i preserved it some time and i dare say she may have made out a very good list now but i have done with expecting any course of steady reading from emma she will never submit to any thing requiring industry and patience and a subjection of the fancy to the understanding where miss taylor failed to stimulate i may safely affirm that harriet smith will do nothing you never could persuade her to read half so much as you wished you know you could not
p00071_A,00071,A,i dare say that i thought so then but since we have parted i can never remember emma s omitting to do any thing i wished
p00072_A,00072,A,there is hardly any desiring to refresh such a memory as that but i who have had no such charm thrown over my senses must still see hear and remember emma is spoiled by being the cleverest of her family at ten years old she had the misfortune of being able to answer questions which puzzled her sister at seventeen she was always quick and assured isabella slow and diffident and ever since she was twelve emma has been mistress of the house and of you all in her mother she lost the only person able to cope with her she inherits her mother s talents and must have been under subjection to her
p00073_A,00073,A,i should have been sorry mr knightley to be dependent on your recommendation had i quitted mr woodhouse s family and wanted another situation i do not think you would have spoken a good word for me to any body i am sure you always thought me unfit for the office i held
p00074_A,00074,A,yes you are better placed here very fit for a wife but not at all for a governess but you were preparing yourself to be an excellent wife all the time you were at hartfield you might not give emma such a complete education as your powers would seem to promise but you were receiving a very good education from her on the very material matrimonial point of submitting your own will and doing as you were bid and if weston had asked me to recommend him a wife i should certainly have named miss taylor
p00075_A,00075,A,thank you there will be very little merit in making a good wife to such a man as mr weston
p00076_A,00076,A,why to own the truth i am afraid you are rather thrown away and that with every disposition to bear there will be nothing to be borne we will not despair however weston may grow cross from the wantonness of comfort or his son may plague him
p00077_A,00077,A,i hope not that it is not likely no mr knightley do not foretell vexation from that quarter
p00078_A,00078,A,not i indeed i only name possibilities i do not pretend to emma s genius for foretelling and guessing i hope with all my heart the young man may be a weston in merit and a churchill in fortune but harriet smith i have not half done about harriet smith i think her the very worst sort of companion that emma could possibly have she knows nothing herself and looks upon emma as knowing every thing she is a flatterer in all her ways and so much the worse because undesigned her ignorance is hourly flattery how can emma imagine she has any thing to learn herself while harriet is presenting such a delightful inferiority and as for harriet i will venture to say that she cannot gain by the acquaintance hartfield will only put her out of conceit with all the other places she belongs to she will grow just refined enough to be uncomfortable with those among whom birth and circumstances have placed her home i am much mistaken if emma s doctrines give any strength of mind or tend at all to make a girl adapt herself rationally to the varieties of her situation in life they only give a little polish
p00079_A,00079,A,i either depend more upon emma s good sense than you do or am more anxious for her present comfort for i cannot lament the acquaintance how well she looked last night
p00080_A,00080,A,oh you would rather talk of her person than her mind would you very well i shall not attempt to deny emma s being pretty
p00081_A,00081,A,pretty say beautiful rather can you imagine any thing nearer perfect beauty than emma altogether face and figure
p00082_A,00082,A,i do not know what i could imagine but i confess that i have seldom seen a face or figure more pleasing to me than hers but i am a partial old friend
p00083_A,00083,A,such an eye the true hazle eye and so brilliant regular features open countenance with a complexion oh what a bloom of full health and such a pretty height and size such a firm and upright figure there is health not merely in her bloom but in her air her head her glance one hears sometimes of a child being the picture of health now emma always gives me the idea of being the complete picture of grown up health she is loveliness itself mr knightley is not she
p00084_A,00084,A,i have not a fault to find with her person i think her all you describe i love to look at her and i will add this praise that i do not think her personally vain considering how very handsome she is she appears to be little occupied with it her vanity lies another way mrs weston i am not to be talked out of my dislike of harriet smith or my dread of its doing them both harm
p00085_A,00085,A,and i mr knightley am equally stout in my confidence of its not doing them any harm with all dear emma s little faults she is an excellent creature where shall we see a better daughter or a kinder sister or a truer friend no no she has qualities which may be trusted she will never lead any one really wrong she will make no lasting blunder where emma errs once she is in the right a hundred times
p00086_A,00086,A,very well i will not plague you any more emma shall be an angel and i will keep my spleen to myself till christmas brings john and isabella john loves emma with a reasonable and therefore not a blind affection and isabella always thinks as he does except when he is not quite frightened enough about the children i am sure of having their opinions with me
p00087_A,00087,A,i know that you all love her really too well to be unjust or unkind but excuse me mr knightley if i take the liberty i consider myself you know as having somewhat of the privilege of speech that emma s mother might have had the liberty of hinting that i do not think any possible good can arise from harriet smith s intimacy being made a matter of much discussion among you pray excuse me but supposing any little inconvenience may be apprehended from the intimacy it cannot be expected that emma accountable to nobody but her father who perfectly approves the acquaintance should put an end to it so long as it is a source of pleasure to herself it has been so many years my province to give advice that you cannot be surprized mr knightley at this little remains of office
p00088_A,00088,A,not at all i am much obliged to you for it it is very good advice and it shall have a better fate than your advice has often found for it shall be attended to
p00089_A,00089,A,mrs john knightley is easily alarmed and might be made unhappy about her sister
p00090_A,00090,A,be satisfied i will not raise any outcry i will keep my ill humour to myself i have a very sincere interest in emma isabella does not seem more my sister has never excited a greater interest perhaps hardly so great there is an anxiety a curiosity in what one feels for emma i wonder what will become of her
p00091_A,00091,A,so do i very much
p00092_A,00092,A,she always declares she will never marry which of course means just nothing at all but i have no idea that she has yet ever seen a man she cared for it would not be a bad thing for her to be very much in love with a proper object i should like to see emma in love and in some doubt of a return it would do her good but there is nobody hereabouts to attach her and she goes so seldom from home
p00093_A,00093,A,there does indeed seem as little to tempt her to break her resolution at present as can well be and while she is so happy at hartfield i cannot wish her to be forming any attachment which would be creating such difficulties on poor mr woodhouse s account i do not recommend matrimony at present to emma though i mean no slight to the state i assure you
p00094_A,00094,A,you have given miss smith all that she required you have made her graceful and easy she was a beautiful creature when she came to you but in my opinion the attractions you have added are infinitely superior to what she received from nature
p00095_A,00095,A,i am glad you think i have been useful to her but harriet only wanted drawing out and receiving a few very few hints she had all the natural grace of sweetness of temper and artlessness in herself i have done very little
p00096_A,00096,A,if it were admissible to contradict a lady
p00097_A,00097,A,i have perhaps given her a little more decision of character have taught her to think on points which had not fallen in her way before
p00098_A,00098,A,exactly so that is what principally strikes me so much superadded decision of character skilful has been the hand
p00099_A,00099,A,great has been the pleasure i am sure i never met with a disposition more truly amiable
p00100_A,00100,A,i have no doubt of it
p00101_A,00101,A,did you ever have your likeness taken harriet did you ever sit for your picture
p00102_A,00102,A,oh dear no never
p00103_A,00103,A,what an exquisite possession a good picture of her would be i would give any money for it i almost long to attempt her likeness myself you do not know it i dare say but two or three years ago i had a great passion for taking likenesses and attempted several of my friends and was thought to have a tolerable eye in general but from one cause or another i gave it up in disgust but really i could almost venture if harriet would sit to me it would be such a delight to have her picture
p00104_A,00104,A,let me entreat you it would indeed be a delight let me entreat you miss woodhouse to exercise so charming a talent in favour of your friend i know what your drawings are how could you suppose me ignorant is not this room rich in specimens of your landscapes and flowers and has not mrs weston some inimitable figure pieces in her drawing room at randalls
p00105_A,00105,A,well if you give me such kind encouragement mr elton i believe i shall try what i can do harriet s features are very delicate which makes a likeness difficult and yet there is a peculiarity in the shape of the eye and the lines about the mouth which one ought to catch
p00106_A,00106,A,exactly so the shape of the eye and the lines about the mouth i have not a doubt of your success pray pray attempt it as you will do it it will indeed to use your own words be an exquisite possession
p00107_A,00107,A,but i am afraid mr elton harriet will not like to sit she thinks so little of her own beauty did not you observe her manner of answering me how completely it meant why should my picture be drawn
p00108_A,00108,A,oh yes i observed it i assure you it was not lost on me but still i cannot imagine she would not be persuaded
p00109_A,00109,A,no great variety of faces for you i had only my own family to study from there is my father another of my father but the idea of sitting for his picture made him so nervous that i could only take him by stealth neither of them very like therefore mrs weston again and again and again you see dear mrs weston always my kindest friend on every occasion she would sit whenever i asked her there is my sister and really quite her own little elegant figure and the face not unlike i should have made a good likeness of her if she would have sat longer but she was in such a hurry to have me draw her four children that she would not be quiet then here come all my attempts at three of those four children there they are henry and john and bella from one end of the sheet to the other and any one of them might do for any one of the rest she was so eager to have them drawn that i could not refuse but there is no making children of three or four years old stand still you know nor can it be very easy to take any likeness of them beyond the air and complexion unless they are coarser featured than any of mama s children ever were here is my sketch of the fourth who was a baby i took him as he was sleeping on the sofa and it is as strong a likeness of his cockade as you would wish to see he had nestled down his head most conveniently that s very like i am rather proud of little george the corner of the sofa is very good then here is my last my last and my best my brother mr john knightley this did not want much of being finished when i put it away in a pet and vowed i would never take another likeness i could not help being provoked for after all my pains and when i had really made a very good likeness of it mrs weston and i were quite agreed in thinking it very like only too handsome too flattering but that was a fault on the right side yes it was a little like but to be sure it did not do him justice we had had a great deal of trouble in persuading him to sit at all it was made a great favour of and altogether it was more than i could bear and so i never would finish it to have it apologised over as an unfavourable likeness to every morning visitor in brunswick square and as i said i did then forswear ever drawing any body again but for harriet s sake or rather for my own and as there are no husbands and wives in the case at present i will break my resolution now
p00110_A,00110,A,no husbands and wives in the case at present indeed as you observe exactly so no husbands and wives
p00111_A,00111,A,miss woodhouse has given her friend the only beauty she wanted the expression of the eye is most correct but miss smith has not those eyebrows and eyelashes it is the fault of her face that she has them not
p00112_A,00112,A,do you think so i cannot agree with you it appears to me a most perfect resemblance in every feature i never saw such a likeness in my life we must allow for the effect of shade you know
p00113_A,00113,A,you have made her too tall emma
p00114_A,00114,A,oh no certainly not too tall not in the least too tall consider she is sitting down which naturally presents a different which in short gives exactly the idea and the proportions must be preserved you know proportions fore shortening oh no it gives one exactly the idea of such a height as miss smith s exactly so indeed
p00115_A,00115,A,it is very pretty so prettily done just as your drawings always are my dear i do not know any body who draws so well as you do the only thing i do not thoroughly like is that she seems to be sitting out of doors with only a little shawl over her shoulders and it makes one think she must catch cold
p00116_A,00116,A,but my dear papa it is supposed to be summer a warm day in summer look at the tree
p00117_A,00117,A,but it is never safe to sit out of doors my dear
p00118_A,00118,A,what a precious deposit
p00119_A,00119,A,upon my word the young man is determined not to lose any thing for want of asking he will connect himself well if he can
p00120_A,00120,A,will you read the letter pray do i d rather you would well well is it a good letter or is it too short
p00121_A,00121,A,yes indeed a very good letter so good a letter harriet that every thing considered i think one of his sisters must have helped him i can hardly imagine the young man whom i saw talking with you the other day could express himself so well if left quite to his own powers and yet it is not the style of a woman no certainly it is too strong and concise not diffuse enough for a woman no doubt he is a sensible man and i suppose may have a natural talent for thinks strongly and clearly and when he takes a pen in hand his thoughts naturally find proper words it is so with some men yes i understand the sort of mind vigorous decided with sentiments to a certain point not coarse a better written letter harriet than i had expected
p00122_A,00122,A,well well and and what shall i do
p00123_A,00123,A,but what are you in doubt of you must answer it of course and speedily
p00124_A,00124,A,yes but what shall i say dear miss woodhouse do advise me
p00125_A,00125,A,oh no no the letter had much better be all your own you will express yourself very properly i am sure there is no danger of your not being intelligible which is the first thing your meaning must be unequivocal no doubts or demurs and such expressions of gratitude and concern for the pain you are inflicting as propriety requires will present themselves unbidden to your mind i am persuaded you need not be prompted to write with the appearance of sorrow for his disappointment
p00126_A,00126,A,you think i ought to refuse him then
p00127_A,00127,A,ought to refuse him my dear harriet what do you mean are you in any doubt as to that i thought but i beg your pardon perhaps i have been under a mistake i certainly have been misunderstanding you if you feel in doubt as to the purport of your answer i had imagined you were consulting me only as to the wording of it you mean to return a favourable answer i collect
p00128_A,00128,A,no i do not that is i do not mean what shall i do what would you advise me to do pray dear miss woodhouse tell me what i ought to do
p00129_A,00129,A,i shall not give you any advice harriet i will have nothing to do with it this is a point which you must settle with your feelings
p00130_A,00130,A,i had no notion that he liked me so very much
p00131_A,00131,A,i lay it down as a general rule harriet that if a woman doubts as to whether she should accept a man or not she certainly ought to refuse him if she can hesitate as to yes she ought to say no directly it is not a state to be safely entered into with doubtful feelings with half a heart i thought it my duty as a friend and older than yourself to say thus much to you but do not imagine that i want to influence you
p00132_A,00132,A,oh no i am sure you are a great deal too kind to but if you would just advise me what i had best do no no i do not mean that as you say one s mind ought to be quite made up one should not be hesitating it is a very serious thing it will be safer to say no perhaps do you think i had better say no
p00133_A,00133,A,not for the world would i advise you either way you must be the best judge of your own happiness if you prefer mr martin to every other person if you think him the most agreeable man you have ever been in company with why should you hesitate you blush harriet does any body else occur to you at this moment under such a definition harriet harriet do not deceive yourself do not be run away with by gratitude and compassion at this moment whom are you thinking of
p00134_A,00134,A,miss woodhouse as you will not give me your opinion i must do as well as i can by myself and i have now quite determined and really almost made up my mind to refuse mr martin do you think i am right
p00135_A,00135,A,perfectly perfectly right my dearest harriet you are doing just what you ought while you were at all in suspense i kept my feelings to myself but now that you are so completely decided i have no hesitation in approving dear harriet i give myself joy of this it would have grieved me to lose your acquaintance which must have been the consequence of your marrying mr martin while you were in the smallest degree wavering i said nothing about it because i would not influence but it would have been the loss of a friend to me i could not have visited mrs robert martin of abbey mill farm now i am secure of you for ever
p00136_A,00136,A,you could not have visited me no to be sure you could not but i never thought of that before that would have been too dreadful what an escape dear miss woodhouse i would not give up the pleasure and honour of being intimate with you for any thing in the world
p00137_A,00137,A,indeed harriet it would have been a severe pang to lose you but it must have been you would have thrown yourself out of all good society i must have given you up
p00138_A,00138,A,dear me how should i ever have borne it it would have killed me never to come to hartfield any more
p00139_A,00139,A,dear affectionate creature you banished to abbey mill farm you confined to the society of the illiterate and vulgar all your life i wonder how the young man could have the assurance to ask it he must have a pretty good opinion of himself
p00140_A,00140,A,i do not think he is conceited either in general at least he is very good natured and i shall always feel much obliged to him and have a great regard for but that is quite a different thing from and you know though he may like me it does not follow that i should and certainly i must confess that since my visiting here i have seen people and if one comes to compare them person and manners there is no comparison at all one is so very handsome and agreeable however i do really think mr martin a very amiable young man and have a great opinion of him and his being so much attached to me and his writing such a letter but as to leaving you it is what i would not do upon any consideration
p00141_A,00141,A,thank you thank you my own sweet little friend we will not be parted a woman is not to marry a man merely because she is asked or because he is attached to her and can write a tolerable letter
p00142_A,00142,A,oh no and it is but a short letter too oh yes very nobody cares for a letter the thing is to be always happy with pleasant companions i am quite determined to refuse him but how shall i do what shall i say i shall never be invited to abbey mill again
p00143_A,00143,A,nor if you were could i ever bear to part with you my harriet you are a great deal too necessary at hartfield to be spared to abbey mill
p00144_A,00144,A,and i am sure i should never want to go there for i am never happy but at hartfield i think mrs goddard would be very much surprized if she knew what had happened i am sure miss nash would for miss nash thinks her own sister very well married and it is only a linen draper
p00145_A,00145,A,one should be sorry to see greater pride or refinement in the teacher of a school harriet i dare say miss nash would envy you such an opportunity as this of being married even this conquest would appear valuable in her eyes as to any thing superior for you i suppose she is quite in the dark the attentions of a certain person can hardly be among the tittle tattle of highbury yet hitherto i fancy you and i are the only people to whom his looks and manners have explained themselves
p00146_A,00146,A,now he has got my letter i wonder what they are all doing whether his sisters know if he is unhappy they will be unhappy too i hope he will not mind it so very much
p00147_A,00147,A,let us think of those among our absent friends who are more cheerfully employed at this moment perhaps mr elton is shewing your picture to his mother and sisters telling how much more beautiful is the original and after being asked for it five or six times allowing them to hear your name your own dear name
p00148_A,00148,A,my picture but he has left my picture in bond street
p00149_A,00149,A,well i believe if you will excuse me mr knightley if you will not consider me as doing a very rude thing i shall take emma s advice and go out for a quarter of an hour as the sun is out i believe i had better take my three turns while i can i treat you without ceremony mr knightley we invalids think we are privileged people
p00150_A,00150,A,my dear sir do not make a stranger of me
