uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00047_A,00047,A,ah papa that is what you never have been able to accomplish and i do not think you ever will isabella cannot bear to stay behind her husband harriet must give us as much of her company as she can while my brother and sister are here i am sure she will be pleased with the children we are very proud of the children are not we papa i wonder which she will think the handsomest henry or john,1,81.01,68.35,21.52,17.72,5.06,3.8,2.53,6.33,0,3.8,3.8,10.13,18.99,5.06,7.59,5.06,1.27
p00048_A,00048,A,he appears rough to you because you are so very gentle yourself but if you could compare him with other papas you would not think him rough he wishes his boys to be active and hardy and if they misbehave can give them a sharp word now and then but he is an affectionate father certainly mr john knightley is an affectionate father the children are all fond of him,1,80,65.71,20,20,0,0,7.14,10,2.86,0,5.71,5.71,11.43,5.71,14.29,1.43,1.43
p00049_A,00049,A,but they like it papa there is nothing they like so much it is such enjoyment to them that if their uncle did not lay down the rule of their taking turns whichever began would never give way to the other,1,87.8,75.61,21.95,12.2,0,0,0,0,12.2,9.76,4.88,14.63,9.76,7.32,7.32,7.32,2.44
p00050_A,00050,A,he has not been here yet there was a strong expectation of his coming soon after the marriage but it ended in nothing and i have not heard him mentioned lately,1,90.32,77.42,16.13,12.9,3.23,0,0,9.68,0,3.23,6.45,9.68,12.9,16.13,9.68,9.68,0
p00051_A,00051,A,my dear papa he is three and twenty you forget how time passes,1,84.62,61.54,23.08,23.08,7.69,0,7.69,7.69,0,0,0,0,7.69,7.69,7.69,0,15.38
p00052_A,00052,A,i am happy you approved but i hope i am not often deficient in what is due to guests at hartfield,1,85.71,66.67,23.81,19.05,14.29,0,4.76,0,0,4.76,0,14.29,14.29,4.76,4.76,4.76,4.76
p00053_A,00053,A,she is a sort of elegant creature that one cannot keep one s eyes from i am always watching her to admire and i do pity her from my heart,1,76.67,66.67,23.33,20,10,0,0,10,0,3.33,3.33,13.33,13.33,3.33,3.33,3.33,6.67
p00054_A,00054,A,my dear papa i sent the whole hind quarter i knew you would wish it there will be the leg to be salted you know which is so very nice and the loin to be dressed directly in any manner they like,1,80.95,61.9,19.05,14.29,7.14,0,4.76,0,2.38,4.76,7.14,9.52,14.29,7.14,4.76,0,4.76
p00055_A,00055,A,mr elton going to be married he will have every body s wishes for his happiness,1,56.25,50,12.5,12.5,0,0,0,12.5,0,0,0,12.5,18.75,0,0,0,6.25
p00056_A,00056,A,if you were never particularly struck by her manners before i think you will to day you will see her to advantage see her and hear her no i am afraid you will not hear her at all for she has an aunt who never holds her tongue,1,89.58,72.92,29.17,29.17,4.17,0,8.33,14.58,0,0,2.08,12.5,12.5,6.25,6.25,8.33,4.17
p00057_A,00057,A,of course it must be declined,1,50,50,16.67,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0
p00058_A,00058,A,but you would not wish me to come away before i am tired papa,1,92.86,71.43,21.43,21.43,14.29,0,7.14,0,0,0,0,21.43,14.29,0,14.29,7.14,0
p00059_A,00059,A,oh there will be plenty of time for talking every thing over there is no hurry at all if it can be contrived to be at the crown papa it will be very convenient for the horses they will be so near their own stable,1,84.44,73.33,11.11,4.44,0,0,0,0,4.44,6.67,4.44,17.78,22.22,8.89,4.44,2.22,6.67
p00060_A,00060,A,there papa now you must be satisfied our own dear mrs weston who is carefulness itself do not you remember what mr perry said so many years ago when i had the measles how often have i heard you speak of it as such a compliment to her,1,77.08,64.58,22.92,16.67,4.17,2.08,6.25,2.08,0,6.25,4.17,6.25,10.42,14.58,6.25,2.08,4.17
p00061_A,00061,A,i dare say your apologies were accepted sir mr elton knows you,1,50,33.33,25,25,8.33,0,16.67,0,0,0,0,0,8.33,0,0,0,0
p00062_A,00062,A,but my dear papa you are no friend to matrimony and therefore why should you be so anxious to pay your respects to a bride it ought to be no recommendation to you it is encouraging people to marry if you make so much of them,1,78.26,71.74,19.57,15.22,2.17,0,10.87,0,2.17,4.35,2.17,15.22,13.04,8.7,10.87,4.35,2.17
p00063_A,00063,A,well papa if this is not encouragement to marry i do not know what is and i should never have expected you to be lending your sanction to such vanity baits for poor young ladies,1,80,65.71,17.14,11.43,5.71,0,5.71,0,0,5.71,0,11.43,17.14,5.71,5.71,8.57,0
p00064_A,00064,A,it is very kind of you mr knightley to come out at this late hour to call upon us i am afraid you must have had a shocking walk,1,75.86,58.62,20.69,13.79,3.45,3.45,6.9,0,0,6.9,3.45,17.24,13.79,3.45,0,0,3.45
p00065_A,00065,A,but you must have found it very damp and dirty i wish you may not catch cold,1,88.24,58.82,23.53,17.65,5.88,0,11.76,0,0,5.88,0,0,11.76,5.88,11.76,5.88,0
p00066_A,00066,A,well that is quite surprising for we have had a vast deal of rain here it rained dreadfully hard for half an hour while we were at breakfast i wanted them to put off the wedding,1,83.33,66.67,16.67,11.11,2.78,5.56,0,0,2.78,5.56,8.33,16.67,11.11,11.11,2.78,0,8.33
p00067_A,00067,A,ah poor miss taylor tis a sad business,1,50,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0
p00068_A,00068,A,dear emma bears every thing so well but mr knightley she is really very sorry to lose poor miss taylor and i am sure she will miss her more than she thinks for,1,75.76,57.58,18.18,15.15,3.03,0,0,12.12,0,3.03,0,9.09,9.09,12.12,12.12,0,6.06
p00069_A,00069,A,mr elton is a very pretty young man to be sure and a very good young man and i have a great regard for him but if you want to shew him any attention my dear ask him to come and dine with us some day that will be a much better thing i dare say mr knightley will be so kind as to meet him,1,81.82,62.12,16.67,13.64,4.55,1.52,1.52,6.06,0,3.03,6.06,10.61,10.61,6.06,10.61,0,4.55
p00070_A,00070,A,well i believe if you will excuse me mr knightley if you will not consider me as doing a very rude thing i shall take emma s advice and go out for a quarter of an hour as the sun is out i believe i had better take my three turns while i can i treat you without ceremony mr knightley we invalids think we are privileged people,1,79.41,60.29,20.59,19.12,11.76,2.94,4.41,0,0,1.47,5.88,10.29,11.76,4.41,8.82,1.47,4.41
p00071_A,00071,A,i leave an excellent substitute in my daughter emma will be happy to entertain you and therefore i think i will beg your excuse and take my three turns my winter walk,1,81.25,56.25,25,25,18.75,0,6.25,0,0,0,3.13,6.25,9.38,3.13,6.25,0,3.13
p00072_A,00072,A,i would ask for the pleasure of your company mr knightley but i am a very slow walker and my pace would be tedious to you and besides you have another long walk before you to donwell abbey,1,78.95,65.79,21.05,18.42,7.89,0,10.53,0,0,2.63,5.26,15.79,13.16,5.26,10.53,0,5.26
p00073_A,00073,A,ah mr knightley why do not you stay at home like poor mr elton,1,64.29,42.86,7.14,7.14,0,0,7.14,0,0,0,0,14.29,7.14,7.14,0,7.14,0
p00074_A,00074,A,no my dear that i am sure you are not there is nobody half so attentive and civil as you are if any thing you are too attentive the muffin last night if it had been handed round once i think it would have been enough,1,91.3,73.91,23.91,13.04,6.52,0,6.52,0,0,10.87,2.17,2.17,21.74,8.7,10.87,6.52,6.52
p00075_A,00075,A,i hope every body had a pleasant evening i had once i felt the fire rather too much but then i moved back my chair a little a very little and it did not disturb me miss bates was very chatty and good humoured as she always is though she speaks rather too quick however she is very agreeable and mrs bates too in a different way i like old friends and miss jane fairfax is a very pretty sort of young lady a very pretty and a very well behaved young lady indeed she must have found the evening agreeable mr knightley because she had emma,1,73.83,59.81,12.15,11.21,6.54,0,0,4.67,0,0.93,8.41,3.74,8.41,17.76,10.28,0.93,4.67
p00076_A,00076,A,that s right my dear very right i had not thought of it before but that is the best way they must not over salt the leg and then if it is not over salted and if it is very thoroughly boiled just as serle boils ours and eaten very moderately of with a boiled turnip and a little carrot or parsnip i do not consider it unwholesome,1,76.47,67.65,16.18,7.35,4.41,1.47,0,0,1.47,8.82,5.88,10.29,8.82,7.35,16.18,5.88,1.47
p00077_A,00077,A,not at all sir it is a beautiful moonlight night and so mild that i must draw back from your great fire,1,72.73,59.09,18.18,9.09,4.55,0,4.55,0,0,9.09,4.55,9.09,9.09,4.55,9.09,4.55,4.55
p00078_A,00078,A,dirty sir look at my shoes not a speck on them,1,72.73,54.55,18.18,18.18,9.09,0,0,0,9.09,0,9.09,18.18,0,0,0,9.09,0
p00079_A,00079,A,by the bye i have not wished you joy being pretty well aware of what sort of joy you must both be feeling i have been in no hurry with my congratulations but i hope it all went off tolerably well how did you all behave who cried most,1,81.63,71.43,20.41,16.33,8.16,0,6.12,0,0,4.08,2.04,12.24,14.29,8.16,2.04,4.08,8.16
p00080_A,00080,A,a straightforward open hearted man like weston and a rational unaffected woman like miss taylor may be safely left to manage their own concerns you are more likely to have done harm to yourself than good to them by interference,1,62.5,52.5,10,10,0,0,5,0,5,0,5,20,12.5,0,5,0,2.5
p00081_A,00081,A,with a great deal of pleasure sir at any time and i agree with you entirely that it will be a much better thing invite him to dinner emma and help him to the best of the fish and the chicken but leave him to chuse his own wife depend upon it a man of six or seven and twenty can take care of himself,1,78.46,66.15,16.92,10.77,1.54,0,1.54,7.69,0,6.15,9.23,16.92,4.62,1.54,9.23,0,7.69
p00082_A,00082,A,my dear sir do not make a stranger of me,1,80,60,20,20,20,0,0,0,0,0,10,10,10,0,0,10,0
p00083_A,00083,A,you cannot do better sir,1,80,60,20,20,0,0,20,0,0,0,0,0,40,0,0,20,0
p00084_A,00084,A,i am disappointed,1,66.67,66.67,33.33,33.33,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0
p00085_A,00085,A,yes there is a likeness i know what you mean but emma s hand is the strongest,1,70.59,52.94,17.65,11.76,5.88,0,5.88,0,0,5.88,11.76,0,11.76,5.88,5.88,0,0
p00086_A,00086,A,yes rather i have been thinking of it some little time,1,90.91,63.64,18.18,9.09,9.09,0,0,0,0,9.09,0,9.09,18.18,9.09,0,0,18.18
p00087_A,00087,A,poor mr and miss woodhouse if you please but i cannot possibly say i have a great regard for you and emma but when it comes to the question of dependence or independence at any rate it must be better to have only one to please than two,1,77.08,64.58,12.5,8.33,4.17,0,4.17,0,0,4.17,4.17,14.58,8.33,6.25,16.67,2.08,6.25
p00088_A,00088,A,emma knows i never flatter her but i meant no reflection on any body miss taylor has been used to have two persons to please she will now have but one the chances are that she must be a gainer,1,72.5,65,15,12.5,5,0,0,7.5,0,2.5,5,7.5,17.5,5,5,5,5
p00089_A,00089,A,it is impossible that emma should not miss such a companion we should not like her so well as we do sir if we could suppose it but she knows how much the marriage is to miss taylor s advantage she knows how very acceptable it must be at miss taylor s time of life to be settled in a home of her own and how important to her to be secure of a comfortable provision and therefore cannot allow herself to feel so much pain as pleasure every friend of miss taylor must be glad to have her so happily married,1,72.55,62.75,13.73,9.8,0,2.94,0,6.86,0,3.92,3.92,14.71,11.76,8.82,8.82,2.94,2.94
p00090_A,00090,A,i do not understand what you mean by success success supposes endeavour your time has been properly and delicately spent if you have been endeavouring for the last four years to bring about this marriage a worthy employment for a young lady s mind but if which i rather imagine your making the match as you call it means only your planning it your saying to yourself one idle day i think it would be a very good thing for miss taylor if mr weston were to marry her and saying it again to yourself every now and then afterwards why do you talk of success where is your merit what are you proud of you made a lucky guess and that is all that can be said,1,79.69,64.84,21.88,13.28,2.34,0,10.16,0.78,0,8.59,4.69,9.38,10.94,7.81,7.81,0.78,4.69
p00091_A,00091,A,i cannot rate her beauty as you do but she is a pretty little creature and i am inclined to think very well of her disposition her character depends upon those she is with but in good hands she will turn out a valuable woman,1,82.22,68.89,22.22,20,4.44,0,2.22,13.33,0,2.22,4.44,15.56,13.33,6.67,8.89,2.22,4.44
p00092_A,00092,A,come you are anxious for a compliment so i will tell you that you have improved her you have cured her of her school girl s giggle she really does you credit,1,78.13,65.63,34.38,31.25,3.13,0,15.63,12.5,0,3.13,3.13,6.25,15.63,6.25,3.13,0,3.13
p00093_A,00093,A,you are expecting her again you say this morning,1,77.78,66.67,44.44,33.33,0,0,22.22,11.11,0,11.11,0,0,11.11,11.11,0,0,0
p00094_A,00094,A,something has happened to delay her some visitors perhaps,1,77.78,66.67,22.22,11.11,0,0,0,11.11,0,11.11,0,11.11,11.11,11.11,0,0,11.11
p00095_A,00095,A,harriet may not consider every body tiresome that you would i do not pretend to fix on times or places but i must tell you that i have good reason to believe your little friend will soon hear of something to her advantage,1,76.74,62.79,23.26,16.28,6.98,0,6.98,2.33,0,6.98,0,11.63,13.95,2.33,4.65,4.65,4.65
p00096_A,00096,A,a very serious sort i assure you,1,85.71,57.14,28.57,28.57,14.29,0,14.29,0,0,0,14.29,0,0,14.29,0,0,0
p00097_A,00097,A,i have reason to think that harriet smith will soon have an offer of marriage and from a most unexceptionable quarter robert martin is the man her visit to abbey mill this summer seems to have done his business he is desperately in love and means to marry her,1,67.35,57.14,14.29,10.2,2.04,0,0,8.16,0,4.08,6.12,14.29,14.29,2.04,4.08,0,4.08
p00098_A,00098,A,well well means to make her an offer then will that do he came to the abbey two evenings ago on purpose to consult me about it he knows i have a thorough regard for him and all his family and i believe considers me as one of his best friends he came to ask me whether i thought it would be imprudent in him to settle so early whether i thought her too young in short whether i approved his choice altogether having some apprehension perhaps of her being considered especially since your making so much of her as in a line of society above him i was very much pleased with all that he said i never hear better sense from any one than robert martin he always speaks to the purpose open straightforward and very well judging he told me every thing his circumstances and plans and what they all proposed doing in the event of his marriage he is an excellent young man both as son and brother i had no hesitation in advising him to marry he proved to me that he could afford it and that being the case i was convinced he could not do better i praised the fair lady too and altogether sent him away very happy if he had never esteemed my opinion before he would have thought highly of me then and i dare say left the house thinking me the best friend and counsellor man ever had this happened the night before last now as we may fairly suppose he would not allow much time to pass before he spoke to the lady and as he does not appear to have spoken yesterday it is not unlikely that he should be at mrs goddard s to day and she may be detained by a visitor without thinking him at all a tiresome wretch,1,80.63,66.67,20.95,17.14,6.03,0.32,0.32,10.16,0.32,3.81,4.76,13.97,9.21,6.67,9.52,2.22,4.76
p00099_A,00099,A,certainly i do not absolutely know it but it may be inferred was not she the whole day with you,1,100,80,25,15,5,0,5,5,0,10,5,5,20,10,5,10,10
p00100_A,00100,A,then she is a greater simpleton than i ever believed her what is the foolish girl about,1,88.24,70.59,23.53,17.65,5.88,0,0,11.76,0,5.88,11.76,11.76,11.76,11.76,11.76,0,0
p00101_A,00101,A,nonsense a man does not imagine any such thing but what is the meaning of this harriet smith refuse robert martin madness if it is so but i hope you are mistaken,1,65.63,62.5,18.75,6.25,3.13,0,3.13,0,0,12.5,6.25,3.13,12.5,3.13,12.5,3.13,0
p00102_A,00102,A,you saw her answer you wrote her answer too emma this is your doing you persuaded her to refuse him,1,80,65,45,40,0,0,20,20,0,5,0,5,10,5,0,0,0
