uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00035_A,00035,A,very much to the honour of both,1,85.71,85.71,0,0,0,0,0,0,0,0,14.29,28.57,0,14.29,0,0,28.57
p00036_A,00036,A,and do you see her sir tolerably often,1,75,62.5,25,25,0,0,12.5,12.5,0,0,0,0,12.5,12.5,12.5,0,0
p00037_A,00037,A,not near so often my dear as i could wish,1,100,80,20,20,20,0,0,0,0,0,0,20,10,20,20,10,0
p00038_A,00038,A,oh papa we have missed seeing them but one entire day since they married either in the morning or evening of every day excepting one have we seen either mr weston or mrs weston and generally both either at randalls or here and as you may suppose isabella most frequently here they are very very kind in their visits mr weston is really as kind as herself papa if you speak in that melancholy way you will be giving isabella a false idea of us all every body must be aware that miss taylor must be missed but every body ought also to be assured that mr and mrs weston do really prevent our missing her by any means to the extent we ourselves anticipated which is the exact truth,1,72.31,60.77,14.62,11.54,0,4.62,2.31,1.54,3.08,3.08,3.08,10,10,6.92,13.08,0,8.46
p00039_A,00039,A,just as it should be and just as i hoped it was from your letters her wish of shewing you attention could not be doubted and his being a disengaged and social man makes it all easy i have been always telling you my love that i had no idea of the change being so very material to hartfield as you apprehended and now you have emma s account i hope you will be satisfied,1,80,69.33,22.67,17.33,6.67,0,8,2.67,0,5.33,2.67,9.33,17.33,8,10.67,2.67,1.33
p00040_A,00040,A,why to be sure yes certainly i cannot deny that mrs weston poor mrs weston does come and see us pretty often but then she is always obliged to go away again,1,84.38,62.5,12.5,9.38,3.13,3.13,0,3.13,0,3.13,0,9.38,12.5,18.75,9.38,3.13,0
p00041_A,00041,A,it would be very hard upon mr weston if she did not papa you quite forget poor mr weston,1,73.68,57.89,15.79,10.53,0,0,5.26,5.26,0,5.26,0,5.26,15.79,10.53,5.26,5.26,0
p00042_A,00042,A,me my love are you talking about me i am sure nobody ought to be or can be a greater advocate for matrimony than i am and if it had not been for the misery of her leaving hartfield i should never have thought of miss taylor but as the most fortunate woman in the world and as to slighting mr weston that excellent mr weston i think there is nothing he does not deserve i believe he is one of the very best tempered men that ever existed excepting yourself and your brother i do not know his equal for temper i shall never forget his flying henry s kite for him that very windy day last easter and ever since his particular kindness last september twelvemonth in writing that note at twelve o clock at night on purpose to assure me that there was no scarlet fever at cobham i have been convinced there could not be a more feeling heart nor a better man in existence if any body can deserve him it must be miss taylor,1,73.89,62.78,17.22,12.78,6.67,0,1.67,4.44,0,4.44,3.89,12.22,12.78,5.56,7.22,5.56,3.89
p00043_A,00043,A,where is the young man has he been here on this occasion or has he not,1,87.5,81.25,18.75,12.5,0,0,0,12.5,0,6.25,6.25,6.25,25,12.5,6.25,6.25,0
p00044_A,00044,A,my dear papa he is three and twenty you forget how time passes,1,84.62,61.54,23.08,23.08,7.69,0,7.69,7.69,0,0,0,0,7.69,7.69,7.69,0,15.38
p00045_A,00045,A,three and twenty is he indeed well i could not have thought it and he was but two years old when he lost his poor mother well time does fly indeed and my memory is very bad however it was an exceeding good pretty letter and gave mr and mrs weston a great deal of pleasure i remember it was written from weymouth and dated sept 28th and began but i forget how it went on and it was signed f c weston churchill i remember that perfectly,1,77.27,60.23,17.05,10.23,5.68,0,0,4.55,0,6.82,2.27,3.41,10.23,11.36,13.64,1.14,4.55
p00046_A,00046,A,how very pleasing and proper of him i have no doubt of his being a most amiable young man but how sad it is that he should not live at home with his father there is something so shocking in a child s being taken away from his parents and natural home i never could comprehend how mr weston could part with him to give up one s child i really never could think well of any body who proposed such a thing to any body else,1,78.16,67.82,16.09,11.49,3.45,0,0,6.9,0,4.6,3.45,12.64,10.34,13.79,4.6,4.6,3.45
p00047_A,00047,A,ah indeed i am very sorry come shake hands with me,1,90.91,54.55,18.18,18.18,18.18,0,0,0,0,0,0,9.09,9.09,18.18,0,0,0
p00048_A,00048,A,mr wingfield most strenuously recommended it sir or we should not have gone he recommended it for all the children but particularly for the weakness in little bella s throat both sea air and bathing,1,62.86,54.29,11.43,5.71,0,2.86,0,2.86,0,5.71,5.71,8.57,5.71,2.86,8.57,2.86,11.43
p00049_A,00049,A,ah my dear but perry had many doubts about the sea doing her any good and as to myself i have been long perfectly convinced though perhaps i never told you so before that the sea is very rarely of use to any body i am sure it almost killed me once,1,84.62,73.08,19.23,15.38,11.54,0,1.92,1.92,0,3.85,3.85,11.54,11.54,19.23,11.54,1.92,5.77
p00050_A,00050,A,come come i must beg you not to talk of the sea it makes me envious and miserable i who have never seen it south end is prohibited if you please my dear isabella i have not heard you make one inquiry about mr perry yet and he never forgets you,1,80.39,58.82,25.49,21.57,9.8,0,7.84,1.96,0,3.92,1.96,5.88,7.84,7.84,5.88,7.84,1.96
p00051_A,00051,A,oh my dear sir her throat is so much better that i have hardly any uneasiness about it either bathing has been of the greatest service to her or else it is to be attributed to an excellent embrocation of mr wingfield s which we have been applying at times ever since august,1,77.36,66.04,16.98,9.43,3.77,1.89,0,3.77,0,7.55,3.77,15.09,15.09,9.43,7.55,0,1.89
p00052_A,00052,A,it is not very likely my dear that bathing should have been of use to her and if i had known you were wanting an embrocation i would have spoken to,1,93.55,74.19,22.58,16.13,9.68,0,3.23,3.23,0,6.45,3.23,9.68,25.81,3.23,6.45,3.23,0
p00053_A,00053,A,you seem to me to have forgotten mrs and miss bates i have not heard one inquiry after them,1,78.95,63.16,21.05,21.05,10.53,0,5.26,0,5.26,0,0,15.79,10.53,0,10.53,5.26,5.26
p00054_A,00054,A,middling my dear i cannot compliment you i think mr john knightley very far from looking well,1,70.59,47.06,23.53,23.53,17.65,0,5.88,0,0,0,0,5.88,5.88,11.76,0,5.88,0
p00055_A,00055,A,i am sorry to find my love that my father does not think you looking well but i hope it is only from being a little fatigued i could have wished however as you know that you had seen mr wingfield before you left home,1,84.44,64.44,26.67,20,11.11,0,8.89,0,0,6.67,2.22,8.89,15.56,6.67,8.89,2.22,2.22
p00056_A,00056,A,my dear isabella pray do not concern yourself about my looks be satisfied with doctoring and coddling yourself and the children and let me look as i chuse,1,78.57,57.14,21.43,21.43,14.29,0,7.14,0,0,0,3.57,10.71,7.14,3.57,14.29,3.57,0
p00057_A,00057,A,i did not thoroughly understand what you were telling your brother about your friend mr graham s intending to have a bailiff from scotland to look after his new estate what will it answer will not the old prejudice be too strong,1,73.81,59.52,19.05,11.9,2.38,0,7.14,2.38,0,7.14,4.76,11.9,14.29,7.14,2.38,4.76,0
p00058_A,00058,A,but my dear sir the difference of the journey only consider how great it would have been an hundred miles perhaps instead of forty,1,83.33,66.67,8.33,4.17,4.17,0,0,0,0,4.17,12.5,8.33,12.5,16.67,4.17,0,8.33
p00059_A,00059,A,ah my dear as perry says where health is at stake nothing else should be considered and if one is to travel there is not much to chuse between forty miles and an hundred better not move at all better stay in london altogether than travel forty miles to get into a worse air this is just what perry said it seemed to him a very ill judged measure,1,82.61,59.42,8.7,4.35,2.9,0,0,1.45,0,4.35,4.35,15.94,10.14,7.25,7.25,4.35,8.7
p00060_A,00060,A,true true very true that s a consideration indeed but john as to what i was telling you of my idea of moving the path to langham of turning it more to the right that it may not cut through the home meadows i cannot conceive any difficulty i should not attempt it if it were to be the means of inconvenience to the highbury people but if you call to mind exactly the present line of the path the only way of proving it however will be to turn to our maps i shall see you at the abbey to morrow morning i hope and then we will look them over and you shall give me your opinion,1,75.63,64.71,19.33,12.61,5.88,1.68,4.2,0,0.84,6.72,8.4,15.97,9.24,2.52,7.56,2.52,0.84
p00061_A,00061,A,very cold certainly very cold,1,100,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
p00062_A,00062,A,you do quite right we will make your apologies to mr and mrs weston,1,64.29,57.14,21.43,21.43,0,7.14,14.29,0,0,0,0,7.14,14.29,7.14,7.14,0,0
p00063_A,00063,A,he has been used to her in these complaints and i hope to morrow morning will bring us both a more comfortable report but it is impossible not to feel uneasiness such a sad loss to our party to day,1,82.5,62.5,17.5,12.5,2.5,5,0,5,0,5,5,15,10,0,5,2.5,7.5
p00064_A,00064,A,indeed i had no idea that the law had been so great a slavery well sir the time must come when you will be paid for all this when you will have little labour and great enjoyment,1,81.08,67.57,13.51,8.11,2.7,0,5.41,0,0,5.41,8.11,2.7,21.62,13.51,10.81,2.7,5.41
p00065_A,00065,A,my son frank my son,1,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0
p00066_A,00066,A,yes i have some right to that knowledge though i have never been at the place in my life she is an odd woman but i never allow myself to speak ill of her on frank s account for i do believe her to be very fond of him i used to think she was not capable of being fond of any body except herself but she has always been kind to him in her way allowing for little whims and caprices and expecting every thing to be as she likes and it is no small credit in my opinion to him that he should excite such an affection for though i would not say it to any body else she has no more heart than a stone to people in general and the devil of a temper,1,81.88,71.01,20.29,16.67,7.25,0,0,9.42,0,3.62,4.35,18.84,11.59,5.07,7.25,4.35,4.35
p00067_A,00067,A,yes it seems to depend upon nothing but the ill humour of mrs churchill which i imagine to be the most certain thing in the world,1,80.77,65.38,19.23,7.69,7.69,0,0,0,0,11.54,11.54,19.23,7.69,0,3.85,3.85,3.85
p00068_A,00068,A,you must know my dear mrs knightley that we are by no means so sure of seeing mr frank churchill in my opinion as his father thinks it depends entirely upon his aunt s spirits and pleasure in short upon her temper to you to my two daughters i may venture on the truth mrs churchill rules at enscombe and is a very odd tempered woman and his coming now depends upon her being willing to spare him,1,70.51,55.13,19.23,16.67,5.13,1.28,2.56,7.69,0,2.56,2.56,16.67,6.41,5.13,6.41,1.28,3.85
p00069_A,00069,A,oh mrs churchill every body knows mrs churchill and i am sure i never think of that poor young man without the greatest compassion to be constantly living with an ill tempered person must be dreadful it is what we happily have never known any thing of but it must be a life of misery what a blessing that she never had any children poor little creatures how unhappy she would have made them,1,75.68,56.76,17.57,8.11,2.7,1.35,0,2.7,1.35,9.46,5.41,8.11,12.16,8.11,2.7,4.05,2.7
p00070_A,00070,A,this will prove a spirited beginning of your winter engagements sir something new for your coachman and horses to be making their way through a storm of snow,1,64.29,53.57,17.86,10.71,0,0,7.14,0,3.57,7.14,7.14,17.86,7.14,0,3.57,0,0
p00071_A,00071,A,i admired your resolution very much sir in venturing out in such weather for of course you saw there would be snow very soon every body must have seen the snow coming on i admired your spirit and i dare say we shall get home very well another hour or two s snow can hardly make the road impassable and we are two carriages if one is blown over in the bleak part of the common field there will be the other at hand i dare say we shall be all safe at hartfield before midnight,1,76.04,61.46,11.46,10.42,4.17,3.13,3.13,0,0,1.04,5.21,12.5,11.46,8.33,5.21,0,9.38
p00072_A,00072,A,what is to be done my dear emma what is to be done,1,92.31,84.62,23.08,7.69,7.69,0,0,0,0,15.38,0,15.38,46.15,0,0,0,0
p00073_A,00073,A,indeed then my dear isabella it is the most extraordinary sort of thing in the world for in general every thing does give you cold walk home you are prettily shod for walking home i dare say it will be bad enough for the horses,1,80,60,17.78,8.89,4.44,0,4.44,0,0,8.89,6.67,13.33,11.11,2.22,2.22,0,6.67
p00074_A,00074,A,shall i ring the bell,1,60,60,20,20,20,0,0,0,0,0,20,0,20,0,0,0,0
p00075_A,00075,A,never madam never i assure you i think seriously of miss smith miss smith is a very good sort of girl and i should be happy to see her respectably settled i wish her extremely well and no doubt there are men who might not object to every body has their level but as for myself i am not i think quite so much at a loss i need not so totally despair of an equal alliance as to be addressing myself to miss smith no madam my visits to hartfield have been for yourself only and the encouragement i received,1,75.25,66.34,16.83,16.83,10.89,0,1.98,1.98,0.99,0,3.96,12.87,9.9,11.88,7.92,6.93,2.97
p00076_A,00076,A,mr elton is so good to the poor,1,62.5,50,0,0,0,0,0,0,0,0,12.5,12.5,12.5,12.5,12.5,0,0
p00077_A,00077,A,have you heard from miss fairfax so lately i am extremely happy i hope she is well,1,88.24,70.59,23.53,23.53,11.76,0,5.88,5.88,0,0,0,5.88,17.65,23.53,5.88,0,0
p00078_A,00078,A,thank you you are so kind oh here it is i was sure it could not be far off but i had put my huswife upon it you see without being aware and so it was quite hid but i had it in my hand so very lately that i was almost sure it must be on the table i was reading it to mrs cole and since she went away i was reading it again to my mother for it is such a pleasure to her a letter from jane that she can never hear it often enough so i knew it could not be far off and here it is only just under my huswife and since you are so kind as to wish to hear what she says but first of all i really must in justice to jane apologise for her writing so short a letter only two pages you see hardly two and in general she fills the whole paper and crosses half my mother often wonders that i can make it out so well she often says when the letter is first opened don t you ma am and then i tell her i am sure she would contrive to make it out herself if she had nobody to do it for her every word of it i am sure she would pore over it till she had made out every word and indeed though my mother s eyes are not so good as they were she can see amazingly well still thank god with the help of spectacles it is such a blessing my mother s are really very good indeed jane often says when she is here you are extremely kind you who are such a judge and write so beautifully yourself i am sure there is nobody s praise that could give us so much pleasure as miss woodhouse s my mother does not hear she is a little deaf you know ma am do you hear what miss woodhouse is so obliging to say about jane s handwriting,1,81.32,69.25,22.41,14.94,6.03,0.29,3.16,4.89,0.29,7.47,2.87,10.06,13.22,12.64,9.77,2.01,3.74
p00079_A,00079,A,and so she is to come to us next friday or saturday and the campbells leave town in their way to holyhead the monday following as you will find from jane s letter so sudden you may guess dear miss woodhouse what a flurry it has thrown me in if it was not for the drawback of her illness but i am afraid we must expect to see her grown thin and looking very poorly i must tell you what an unlucky thing happened to me as to that i always make a point of reading jane s letters through to myself first before i read them aloud to my mother you know for fear of there being any thing in them to distress her jane desired me to do it so i always do and so i began to day with my usual caution but no sooner did i come to the mention of her being unwell than i burst out quite frightened with which my mother being on the watch heard distinctly and was sadly alarmed at however when i read on i found it was not near so bad as i had fancied at first and i make so light of it now to her that she does not think much about it but i cannot imagine how i could be so off my guard if jane does not get well soon we will call in mr perry the expense shall not be thought of and though he is so liberal and so fond of jane that i dare say he would not mean to charge any thing for attendance we could not suffer it to be so you know he has a wife and family to maintain and is not to be giving away his time well now i have just given you a hint of what jane writes about we will turn to her letter and i am sure she tells her own story a great deal better than i can tell it for her,1,82.06,68.53,21.47,16.18,7.65,1.47,1.76,4.41,0.88,5.29,3.53,15.88,10.59,8.53,10.59,2.94,1.47
p00080_A,00080,A,a very pleasant evening particularly pleasant you and miss fairfax gave us some very good music i do not know a more luxurious state sir than sitting at one s ease to be entertained a whole evening by two such young women sometimes with music and sometimes with conversation i am sure miss fairfax must have found the evening pleasant emma you left nothing undone i was glad you made her play so much for having no instrument at her grandmother s it must have been a real indulgence,1,67.42,51.69,11.24,10.11,3.37,1.12,3.37,2.25,0,1.12,5.62,8.99,8.99,4.49,4.49,3.37,6.74
p00081_A,00081,A,i am happy you approved but i hope i am not often deficient in what is due to guests at hartfield,1,85.71,66.67,23.81,19.05,14.29,0,4.76,0,0,4.76,0,14.29,14.29,4.76,4.76,4.76,4.76
p00082_A,00082,A,no my dear that i am sure you are not there is nobody half so attentive and civil as you are if any thing you are too attentive the muffin last night if it had been handed round once i think it would have been enough,1,91.3,73.91,23.91,13.04,6.52,0,6.52,0,0,10.87,2.17,2.17,21.74,8.7,10.87,6.52,6.52
p00083_A,00083,A,oh no i was pleased with my own perseverance in asking questions and amused to think how little information i obtained,1,76.19,47.62,14.29,14.29,14.29,0,0,0,0,0,0,14.29,4.76,4.76,4.76,4.76,4.76
p00084_A,00084,A,i hope every body had a pleasant evening i had once i felt the fire rather too much but then i moved back my chair a little a very little and it did not disturb me miss bates was very chatty and good humoured as she always is though she speaks rather too quick however she is very agreeable and mrs bates too in a different way i like old friends and miss jane fairfax is a very pretty sort of young lady a very pretty and a very well behaved young lady indeed she must have found the evening agreeable mr knightley because she had emma,1,73.83,59.81,12.15,11.21,6.54,0,0,4.67,0,0.93,8.41,3.74,8.41,17.76,10.28,0.93,4.67
p00085_A,00085,A,true sir and emma because she had miss fairfax,1,55.56,44.44,11.11,11.11,0,0,0,11.11,0,0,0,0,11.11,0,22.22,0,0
p00086_A,00086,A,my dear papa i sent the whole hind quarter i knew you would wish it there will be the leg to be salted you know which is so very nice and the loin to be dressed directly in any manner they like,1,80.95,61.9,19.05,14.29,7.14,0,4.76,0,2.38,4.76,7.14,9.52,14.29,7.14,4.76,0,4.76
p00087_A,00087,A,that s right my dear very right i had not thought of it before but that is the best way they must not over salt the leg and then if it is not over salted and if it is very thoroughly boiled just as serle boils ours and eaten very moderately of with a boiled turnip and a little carrot or parsnip i do not consider it unwholesome,1,76.47,67.65,16.18,7.35,4.41,1.47,0,0,1.47,8.82,5.88,10.29,8.82,7.35,16.18,5.88,1.47
p00088_A,00088,A,i was with mr cole on business an hour and a half ago he had just read elton s letter as i was shewn in and handed it to me directly,1,70.97,61.29,16.13,12.9,9.68,0,0,3.23,0,3.23,6.45,16.13,9.68,6.45,9.68,0,6.45
p00089_A,00089,A,we consider our hartfield pork indeed it certainly is so very superior to all other pork that emma and i cannot have a greater pleasure than,1,80.77,69.23,19.23,11.54,3.85,7.69,0,0,0,7.69,3.85,7.69,11.54,15.38,11.54,3.85,3.85
p00090_A,00090,A,oh my dear sir as my mother says our friends are only too good to us if ever there were people who without having great wealth themselves had every thing they could wish for i am sure it is us we may well say that well mr knightley and so you actually saw the letter well,1,83.93,69.64,25,19.64,5.36,7.14,1.79,0,3.57,5.36,1.79,7.14,14.29,17.86,7.14,0,1.79
p00091_A,00091,A,it was short merely to announce but cheerful exulting of course he had been so fortunate as to i forget the precise words one has no business to remember them the information was as you state that he was going to be married to a miss hawkins by his style i should imagine it just settled,1,76.79,64.29,17.86,12.5,3.57,0,1.79,5.36,1.79,5.36,5.36,16.07,14.29,5.36,7.14,1.79,3.57
p00092_A,00092,A,mr elton going to be married he will have every body s wishes for his happiness,1,56.25,50,12.5,12.5,0,0,0,12.5,0,0,0,12.5,18.75,0,0,0,6.25
p00093_A,00093,A,he is very young to settle he had better not be in a hurry he seemed to me very well off as he was we were always glad to see him at hartfield,1,90.91,75.76,21.21,21.21,3.03,3.03,0,15.15,0,0,3.03,21.21,15.15,12.12,3.03,3.03,0
p00094_A,00094,A,a new neighbour for us all miss woodhouse my mother is so pleased she says she cannot bear to have the poor old vicarage without a mistress this is great news indeed jane you have never seen mr elton no wonder that you have such a curiosity to see him,1,76,58,18,14,2,2,4,6,0,4,8,8,12,8,2,6,2
p00095_A,00095,A,no i have never seen mr elton is he is he a tall man,1,78.57,64.29,21.43,21.43,7.14,0,0,14.29,0,0,7.14,0,21.43,7.14,0,14.29,7.14
