quoteID,quoteText,quoteBy,quoteTo
Q22,well you want to hear about the wedding and i shall be happy to tell you for we all behaved charmingly every body was punctual every body in their best looks not a tear and hardly a long face to be seen oh no we all felt that we were going to be only half a mile apart and were sure of meeting every day,Emma,"['Mr. Knightley', 'Mr. Woodhouse']"
Q23,dear emma bears every thing so well but mr knightley she is really very sorry to lose poor miss taylor and i am sure she will miss her more than she thinks for,Mr. Woodhouse,"['Emma', 'Mr. Knightley']"
Q24,it is impossible that emma should not miss such a companion we should not like her so well as we do sir if we could suppose it but she knows how much the marriage is to miss taylor s advantage she knows how very acceptable it must be at miss taylor s time of life to be settled in a home of her own and how important to her to be secure of a comfortable provision and therefore cannot allow herself to feel so much pain as pleasure every friend of miss taylor must be glad to have her so happily married,Mr. Knightley,"['Emma', 'Mr. Woodhouse']"
Q25,and you have forgotten one matter of joy to me and a very considerable one that i made the match myself i made the match you know four years ago and to have it take place and be proved in the right when so many people said mr weston would never marry again may comfort me for any thing,Emma,"['Mr. Knightley', 'Mr. Woodhouse']"
Q26,ah my dear i wish you would not make matches and foretell things for whatever you say always comes to pass pray do not make any more matches,Mr. Woodhouse,"['Emma', 'Mr. Knightley']"
Q27,i promise you to make none for myself papa but i must indeed for other people it is the greatest amusement in the world and after such success you know every body said that mr weston would never marry again oh dear no mr weston who had been a widower so long and who seemed so perfectly comfortable without a wife so constantly occupied either in his business in town or among his friends here always acceptable wherever he went always cheerful mr weston need not spend a single evening in the year alone if he did not like it oh no mr weston certainly would never marry again some people even talked of a promise to his wife on her deathbed and others of the son and the uncle not letting him all manner of solemn nonsense was talked on the subject but i believed none of it,Emma,"['Mr. Knightley', 'Mr. Woodhouse']"
Q28,ever since the day about four years ago that miss taylor and i met with him in broadway lane when because it began to drizzle he darted away with so much gallantry and borrowed two umbrellas for us from farmer mitchell s i made up my mind on the subject i planned the match from that hour and when such success has blessed me in this instance dear papa you cannot think that i shall leave off match making,Emma,"['Mr. Knightley', 'Mr. Woodhouse']"
Q29,i do not understand what you mean by success success supposes endeavour your time has been properly and delicately spent if you have been endeavouring for the last four years to bring about this marriage a worthy employment for a young lady s mind but if which i rather imagine your making the match as you call it means only your planning it your saying to yourself one idle day i think it would be a very good thing for miss taylor if mr weston were to marry her and saying it again to yourself every now and then afterwards why do you talk of success where is your merit what are you proud of you made a lucky guess and that is all that can be said,Mr. Knightley,"['Emma', 'Mr. Woodhouse']"
Q30,and have you never known the pleasure and triumph of a lucky guess i pity you i thought you cleverer for depend upon it a lucky guess is never merely luck there is always some talent in it and as to my poor word success which you quarrel with i do not know that i am so entirely without any claim to it you have drawn two pretty pictures but i think there may be a third a something between the do nothing and the do all if i had not promoted mr weston s visits here and given many little encouragements and smoothed many little matters it might not have come to any thing after all i think you must know hartfield enough to comprehend that,Emma,"['Mr. Knightley', 'Mr. Woodhouse']"
Q31,a straightforward open hearted man like weston and a rational unaffected woman like miss taylor may be safely left to manage their own concerns you are more likely to have done harm to yourself than good to them by interference,Mr. Knightley,"['Emma', 'Mr. Woodhouse']"
Q32,emma never thinks of herself if she can do good to others but my dear pray do not make any more matches they are silly things and break up one s family circle grievously,Mr. Woodhouse,"['Emma', 'Mr. Knightley']"
Q33,only one more papa only for mr elton poor mr elton you like mr elton papa i must look about for a wife for him there is nobody in highbury who deserves him and he has been here a whole year and has fitted up his house so comfortably that it would be a shame to have him single any longer and i thought when he was joining their hands to day he looked so very much as if he would like to have the same kind office done for him i think very well of mr elton and this is the only way i have of doing him a service,Emma,"['Mr. Knightley', 'Mr. Woodhouse']"
Q34,mr elton is a very pretty young man to be sure and a very good young man and i have a great regard for him but if you want to shew him any attention my dear ask him to come and dine with us some day that will be a much better thing i dare say mr knightley will be so kind as to meet him,Mr. Woodhouse,"['Emma', 'Mr. Knightley']"
Q35,with a great deal of pleasure sir at any time and i agree with you entirely that it will be a much better thing invite him to dinner emma and help him to the best of the fish and the chicken but leave him to chuse his own wife depend upon it a man of six or seven and twenty can take care of himself,Mr. Knightley,"['Emma', 'Mr. Woodhouse']"
Q36,ah poor miss taylor she would be very glad to stay,Mr. Woodhouse,[]
Q37,mrs bates let me propose your venturing on one of these eggs an egg boiled very soft is not unwholesome serle understands boiling an egg better than any body i would not recommend an egg boiled by any body else but you need not be afraid they are very small you see one of our small eggs will not hurt you miss bates let emma help you to a little bit of tart a very little bit ours are all apple tarts you need not be afraid of unwholesome preserves here i do not advise the custard mrs goddard what say you to half a glass of wine a small half glass put into a tumbler of water i do not think it could disagree with you,Mr. Woodhouse,"['Emma', 'Mrs. Bates', 'Miss Bates', 'Harriet Smith']"
Q38,two parlours two very good parlours indeed one of them quite as large as mrs goddard s drawing room and of her having an upper maid who had lived five and twenty years with her and of their having eight cows two of them alderneys and one a little welch cow a very pretty little welch cow indeed and of mrs martin s saying as she was so fond of it it should be called her cow and of their having a very handsome summer house in their garden where some day next year they were all to drink tea a very handsome summer house large enough to hold a dozen people,Harriet Smith,['Emma']
Q39,well done mrs martin you know what you are about,Emma,[]
Q40,and when she had come away mrs martin was so very kind as to send mrs goddard a beautiful goose the finest goose mrs goddard had ever seen mrs goddard had dressed it on a sunday and asked all the three teachers miss nash and miss prince and miss richardson to sup with her,Harriet Smith,['Emma']
Q41,mr martin i suppose is not a man of information beyond the line of his own business he does not read,Emma,['Harriet Smith']
Q42,oh yes that is no i do not know but i believe he has read a good deal but not what you would think any thing of he reads the agricultural reports and some other books that lay in one of the window seats but he reads all them to himself but sometimes of an evening before we went to cards he would read something aloud out of the elegant extracts very entertaining and i know he has read the vicar of wakefield he never read the romance of the forest nor the children of the abbey he had never heard of such books before i mentioned them but he is determined to get them now as soon as ever he can,Harriet Smith,['Emma']
Q43,what sort of looking man is mr martin,Emma,['Harriet Smith']
Q44,oh not handsome not at all handsome i thought him very plain at first but i do not think him so plain now one does not you know after a time but did you never see him he is in highbury every now and then and he is sure to ride through every week in his way to kingston he has passed you very often,Harriet Smith,['Emma']
Q45,that may be and i may have seen him fifty times but without having any idea of his name a young farmer whether on horseback or on foot is the very last sort of person to raise my curiosity the yeomanry are precisely the order of people with whom i feel i can have nothing to do a degree or two lower and a creditable appearance might interest me i might hope to be useful to their families in some way or other but a farmer can need none of my help and is therefore in one sense as much above my notice as in every other he is below it,Emma,['Harriet Smith']
Q46,to be sure oh yes it is not likely you should ever have observed him but he knows you very well indeed i mean by sight,Harriet Smith,['Emma']
Q47,i have no doubt of his being a very respectable young man i know indeed that he is so and as such wish him well what do you imagine his age to be,Emma,['Harriet Smith']
Q48,he was four and twenty the 8th of last june and my birthday is the 23rd just a fortnight and a day s difference which is very odd,Harriet Smith,['Emma']
Q49,only four and twenty that is too young to settle his mother is perfectly right not to be in a hurry they seem very comfortable as they are and if she were to take any pains to marry him she would probably repent it six years hence if he could meet with a good sort of young woman in the same rank as his own with a little money it might be very desirable,Emma,['Harriet Smith']
Q50,six years hence dear miss woodhouse he would be thirty years old,Harriet Smith,['Emma']
Q51,well and that is as early as most men can afford to marry who are not born to an independence mr martin i imagine has his fortune entirely to make cannot be at all beforehand with the world whatever money he might come into when his father died whatever his share of the family property it is i dare say all afloat all employed in his stock and so forth and though with diligence and good luck he may be rich in time it is next to impossible that he should have realised any thing yet,Emma,['Harriet Smith']
Q52,to be sure so it is but they live very comfortably they have no indoors man else they do not want for any thing and mrs martin talks of taking a boy another year,Harriet Smith,['Emma']
Q53,i wish you may not get into a scrape harriet whenever he does marry i mean as to being acquainted with his wife for though his sisters from a superior education are not to be altogether objected to it does not follow that he might marry any body at all fit for you to notice the misfortune of your birth ought to make you particularly careful as to your associates there can be no doubt of your being a gentleman s daughter and you must support your claim to that station by every thing within your own power or there will be plenty of people who would take pleasure in degrading you,Emma,['Harriet Smith']
Q54,yes to be sure i suppose there are but while i visit at hartfield and you are so kind to me miss woodhouse i am not afraid of what any body can do,Harriet Smith,['Emma']
Q55,you understand the force of influence pretty well harriet but i would have you so firmly established in good society as to be independent even of hartfield and miss woodhouse i want to see you permanently well connected and to that end it will be advisable to have as few odd acquaintance as may be and therefore i say that if you should still be in this country when mr martin marries i wish you may not be drawn in by your intimacy with the sisters to be acquainted with the wife who will probably be some mere farmer s daughter without education,Emma,['Harriet Smith']
Q56,to be sure yes not that i think mr martin would ever marry any body but what had had some education and been very well brought up however i do not mean to set up my opinion against yours and i am sure i shall not wish for the acquaintance of his wife i shall always have a great regard for the miss martins especially elizabeth and should be very sorry to give them up for they are quite as well educated as me but if he marries a very ignorant vulgar woman certainly i had better not visit her if i can help it,Harriet Smith,['Emma']
Q57,only think of our happening to meet him how very odd it was quite a chance he said that he had not gone round by randalls he did not think we ever walked this road he thought we walked towards randalls most days he has not been able to get the romance of the forest yet he was so busy the last time he was at kingston that he quite forgot it but he goes again to morrow so very odd we should happen to meet well miss woodhouse is he like what you expected what do you think of him do you think him so very plain,Harriet Smith,['Emma']
Q58,he is very plain undoubtedly remarkably plain but that is nothing compared with his entire want of gentility i had no right to expect much and i did not expect much but i had no idea that he could be so very clownish so totally without air i had imagined him i confess a degree or two nearer gentility,Emma,['Harriet Smith']
Q59,to be sure he is not so genteel as real gentlemen,Harriet Smith,['Emma']
Q60,i think harriet since your acquaintance with us you have been repeatedly in the company of some such very real gentlemen that you must yourself be struck with the difference in mr martin at hartfield you have had very good specimens of well educated well bred men i should be surprized if after seeing them you could be in company with mr martin again without perceiving him to be a very inferior creature and rather wondering at yourself for having ever thought him at all agreeable before do not you begin to feel that now were not you struck i am sure you must have been struck by his awkward look and abrupt manner and the uncouthness of a voice which i heard to be wholly unmodulated as i stood here,Emma,['Harriet Smith']
Q61,certainly he is not like mr knightley he has not such a fine air and way of walking as mr knightley i see the difference plain enough but mr knightley is so very fine a man,Harriet Smith,['Emma']
Q62,mr knightley s air is so remarkably good that it is not fair to compare mr martin with him you might not see one in a hundred with gentleman so plainly written as in mr knightley but he is not the only gentleman you have been lately used to what say you to mr weston and mr elton compare mr martin with either of them compare their manner of carrying themselves of walking of speaking of being silent you must see the difference,Emma,['Harriet Smith']
Q63,oh yes there is a great difference but mr weston is almost an old man mr weston must be between forty and fifty,Harriet Smith,['Emma']
Q64,which makes his good manners the more valuable the older a person grows harriet the more important it is that their manners should not be bad the more glaring and disgusting any loudness or coarseness or awkwardness becomes what is passable in youth is detestable in later age mr martin is now awkward and abrupt what will he be at mr weston s time of life,Emma,['Harriet Smith']
Q65,there is no saying indeed,Harriet Smith,['Emma']
Q66,but there may be pretty good guessing he will be a completely gross vulgar farmer totally inattentive to appearances and thinking of nothing but profit and loss,Emma,['Harriet Smith']
Q67,will he indeed that will be very bad,Harriet Smith,['Emma']
Q68,how much his business engrosses him already is very plain from the circumstance of his forgetting to inquire for the book you recommended he was a great deal too full of the market to think of any thing else which is just as it should be for a thriving man what has he to do with books and i have no doubt that he will thrive and be a very rich man in time and his being illiterate and coarse need not disturb us,Emma,['Harriet Smith']
Q69,i wonder he did not remember the book,Harriet Smith,['Emma']
Q70,in one respect perhaps mr elton s manners are superior to mr knightley s or mr weston s they have more gentleness they might be more safely held up as a pattern there is an openness a quickness almost a bluntness in mr weston which every body likes in him because there is so much good humour with it but that would not do to be copied neither would mr knightley s downright decided commanding sort of manner though it suits him very well his figure and look and situation in life seem to allow it but if any young man were to set about copying him he would not be sufferable on the contrary i think a young man might be very safely recommended to take mr elton as a model mr elton is good humoured cheerful obliging and gentle he seems to me to be grown particularly gentle of late i do not know whether he has any design of ingratiating himself with either of us harriet by additional softness but it strikes me that his manners are softer than they used to be if he means any thing it must be to please you did not i tell you what he said of you the other day,Emma,['Harriet Smith']
Q71,i do not know what your opinion may be mrs weston of this great intimacy between emma and harriet smith but i think it a bad thing,Mr. Knightley,['Mrs. Weston']
Q72,a bad thing do you really think it a bad thing why so,Mrs. Weston,['Mr. Knightley']
Q73,i think they will neither of them do the other any good,Mr. Knightley,['Mrs. Weston']
Q74,you surprize me emma must do harriet good and by supplying her with a new object of interest harriet may be said to do emma good i have been seeing their intimacy with the greatest pleasure how very differently we feel not think they will do each other any good this will certainly be the beginning of one of our quarrels about emma mr knightley,Mrs. Weston,['Mr. Knightley']
Q75,perhaps you think i am come on purpose to quarrel with you knowing weston to be out and that you must still fight your own battle,Mr. Knightley,['Mrs. Weston']
Q76,mr weston would undoubtedly support me if he were here for he thinks exactly as i do on the subject we were speaking of it only yesterday and agreeing how fortunate it was for emma that there should be such a girl in highbury for her to associate with mr knightley i shall not allow you to be a fair judge in this case you are so much used to live alone that you do not know the value of a companion and perhaps no man can be a good judge of the comfort a woman feels in the society of one of her own sex after being used to it all her life i can imagine your objection to harriet smith she is not the superior young woman which emma s friend ought to be but on the other hand as emma wants to see her better informed it will be an inducement to her to read more herself they will read together she means it i know,Mrs. Weston,['Mr. Knightley']
Q77,emma has been meaning to read more ever since she was twelve years old i have seen a great many lists of her drawing up at various times of books that she meant to read regularly through and very good lists they were very well chosen and very neatly arranged sometimes alphabetically and sometimes by some other rule the list she drew up when only fourteen i remember thinking it did her judgment so much credit that i preserved it some time and i dare say she may have made out a very good list now but i have done with expecting any course of steady reading from emma she will never submit to any thing requiring industry and patience and a subjection of the fancy to the understanding where miss taylor failed to stimulate i may safely affirm that harriet smith will do nothing you never could persuade her to read half so much as you wished you know you could not,Mr. Knightley,['Mrs. Weston']
Q78,i dare say that i thought so then but since we have parted i can never remember emma s omitting to do any thing i wished,Mrs. Weston,['Mr. Knightley']
Q79,there is hardly any desiring to refresh such a memory as that,Mr. Knightley,['Mrs. Weston']
Q80,but i who have had no such charm thrown over my senses must still see hear and remember emma is spoiled by being the cleverest of her family at ten years old she had the misfortune of being able to answer questions which puzzled her sister at seventeen she was always quick and assured isabella slow and diffident and ever since she was twelve emma has been mistress of the house and of you all in her mother she lost the only person able to cope with her she inherits her mother s talents and must have been under subjection to her,Mr. Knightley,['Mrs. Weston']
Q81,i should have been sorry mr knightley to be dependent on your recommendation had i quitted mr woodhouse s family and wanted another situation i do not think you would have spoken a good word for me to any body i am sure you always thought me unfit for the office i held,Mrs. Weston,['Mr. Knightley']
Q82,yes you are better placed here very fit for a wife but not at all for a governess but you were preparing yourself to be an excellent wife all the time you were at hartfield you might not give emma such a complete education as your powers would seem to promise but you were receiving a very good education from her on the very material matrimonial point of submitting your own will and doing as you were bid and if weston had asked me to recommend him a wife i should certainly have named miss taylor,Mr. Knightley,['Mrs. Weston']
Q83,thank you there will be very little merit in making a good wife to such a man as mr weston,Mrs. Weston,['Mr. Knightley']
Q84,why to own the truth i am afraid you are rather thrown away and that with every disposition to bear there will be nothing to be borne we will not despair however weston may grow cross from the wantonness of comfort or his son may plague him,Mr. Knightley,['Mrs. Weston']
Q85,i hope not that it is not likely no mr knightley do not foretell vexation from that quarter,Mrs. Weston,['Mr. Knightley']
Q86,not i indeed i only name possibilities i do not pretend to emma s genius for foretelling and guessing i hope with all my heart the young man may be a weston in merit and a churchill in fortune but harriet smith i have not half done about harriet smith i think her the very worst sort of companion that emma could possibly have she knows nothing herself and looks upon emma as knowing every thing she is a flatterer in all her ways and so much the worse because undesigned her ignorance is hourly flattery how can emma imagine she has any thing to learn herself while harriet is presenting such a delightful inferiority and as for harriet i will venture to say that she cannot gain by the acquaintance hartfield will only put her out of conceit with all the other places she belongs to she will grow just refined enough to be uncomfortable with those among whom birth and circumstances have placed her home i am much mistaken if emma s doctrines give any strength of mind or tend at all to make a girl adapt herself rationally to the varieties of her situation in life they only give a little polish,Mr. Knightley,['Mrs. Weston']
Q87,i either depend more upon emma s good sense than you do or am more anxious for her present comfort for i cannot lament the acquaintance how well she looked last night,Mrs. Weston,['Mr. Knightley']
Q88,oh you would rather talk of her person than her mind would you very well i shall not attempt to deny emma s being pretty,Mr. Knightley,['Mrs. Weston']
Q89,pretty say beautiful rather can you imagine any thing nearer perfect beauty than emma altogether face and figure,Mrs. Weston,['Mr. Knightley']
Q90,i do not know what i could imagine but i confess that i have seldom seen a face or figure more pleasing to me than hers but i am a partial old friend,Mr. Knightley,['Mrs. Weston']
Q91,such an eye the true hazle eye and so brilliant regular features open countenance with a complexion oh what a bloom of full health and such a pretty height and size such a firm and upright figure there is health not merely in her bloom but in her air her head her glance one hears sometimes of a child being the picture of health now emma always gives me the idea of being the complete picture of grown up health she is loveliness itself mr knightley is not she,Mrs. Weston,['Mr. Knightley']
Q92,i have not a fault to find with her person i think her all you describe i love to look at her and i will add this praise that i do not think her personally vain considering how very handsome she is she appears to be little occupied with it her vanity lies another way mrs weston i am not to be talked out of my dislike of harriet smith or my dread of its doing them both harm,Mr. Knightley,['Mrs. Weston']
Q93,and i mr knightley am equally stout in my confidence of its not doing them any harm with all dear emma s little faults she is an excellent creature where shall we see a better daughter or a kinder sister or a truer friend no no she has qualities which may be trusted she will never lead any one really wrong she will make no lasting blunder where emma errs once she is in the right a hundred times,Mrs. Weston,['Mr. Knightley']
Q94,very well i will not plague you any more emma shall be an angel and i will keep my spleen to myself till christmas brings john and isabella john loves emma with a reasonable and therefore not a blind affection and isabella always thinks as he does except when he is not quite frightened enough about the children i am sure of having their opinions with me,Mr. Knightley,['Mrs. Weston']
Q95,i know that you all love her really too well to be unjust or unkind but excuse me mr knightley if i take the liberty i consider myself you know as having somewhat of the privilege of speech that emma s mother might have had the liberty of hinting that i do not think any possible good can arise from harriet smith s intimacy being made a matter of much discussion among you pray excuse me but supposing any little inconvenience may be apprehended from the intimacy it cannot be expected that emma accountable to nobody but her father who perfectly approves the acquaintance should put an end to it so long as it is a source of pleasure to herself it has been so many years my province to give advice that you cannot be surprized mr knightley at this little remains of office,Mrs. Weston,['Mr. Knightley']
Q96,not at all i am much obliged to you for it it is very good advice and it shall have a better fate than your advice has often found for it shall be attended to,Mr. Knightley,['Mrs. Weston']
Q97,mrs john knightley is easily alarmed and might be made unhappy about her sister,Mrs. Weston,['Mr. Knightley']
Q98,be satisfied i will not raise any outcry i will keep my ill humour to myself i have a very sincere interest in emma isabella does not seem more my sister has never excited a greater interest perhaps hardly so great there is an anxiety a curiosity in what one feels for emma i wonder what will become of her,Mr. Knightley,['Mrs. Weston']
Q99,so do i very much,Mrs. Weston,['Mr. Knightley']
Q100,she always declares she will never marry which of course means just nothing at all but i have no idea that she has yet ever seen a man she cared for it would not be a bad thing for her to be very much in love with a proper object i should like to see emma in love and in some doubt of a return it would do her good but there is nobody hereabouts to attach her and she goes so seldom from home,Mr. Knightley,['Mrs. Weston']
Q101,there does indeed seem as little to tempt her to break her resolution at present as can well be and while she is so happy at hartfield i cannot wish her to be forming any attachment which would be creating such difficulties on poor mr woodhouse s account i do not recommend matrimony at present to emma though i mean no slight to the state i assure you,Mrs. Weston,['Mr. Knightley']
Q102,what does weston think of the weather shall we have rain,Mr. Knightley,['Mrs. Weston']
Q103,you have given miss smith all that she required you have made her graceful and easy she was a beautiful creature when she came to you but in my opinion the attractions you have added are infinitely superior to what she received from nature,Mr. Elton,['Emma']
Q104,i am glad you think i have been useful to her but harriet only wanted drawing out and receiving a few very few hints she had all the natural grace of sweetness of temper and artlessness in herself i have done very little,Emma,['Mr. Elton']
Q105,if it were admissible to contradict a lady,Mr. Elton,['Emma']
Q106,i have perhaps given her a little more decision of character have taught her to think on points which had not fallen in her way before,Emma,['Mr. Elton']
Q107,exactly so that is what principally strikes me so much superadded decision of character skilful has been the hand,Mr. Elton,['Emma']
Q108,great has been the pleasure i am sure i never met with a disposition more truly amiable,Emma,['Mr. Elton']
Q109,i have no doubt of it,Mr. Elton,['Emma']
Q110,did you ever have your likeness taken harriet did you ever sit for your picture,Emma,"['Mr. Elton', 'Harriet Smith']"
Q111,oh dear no never,Harriet Smith,"['Mr. Elton', 'Emma']"
Q112,what an exquisite possession a good picture of her would be i would give any money for it i almost long to attempt her likeness myself you do not know it i dare say but two or three years ago i had a great passion for taking likenesses and attempted several of my friends and was thought to have a tolerable eye in general but from one cause or another i gave it up in disgust but really i could almost venture if harriet would sit to me it would be such a delight to have her picture,Emma,['Mr. Elton']
Q113,let me entreat you it would indeed be a delight let me entreat you miss woodhouse to exercise so charming a talent in favour of your friend i know what your drawings are how could you suppose me ignorant is not this room rich in specimens of your landscapes and flowers and has not mrs weston some inimitable figure pieces in her drawing room at randalls,Mr. Elton,['Emma']
Q114,well if you give me such kind encouragement mr elton i believe i shall try what i can do harriet s features are very delicate which makes a likeness difficult and yet there is a peculiarity in the shape of the eye and the lines about the mouth which one ought to catch,Emma,['Mr. Elton']
Q115,exactly so the shape of the eye and the lines about the mouth i have not a doubt of your success pray pray attempt it as you will do it it will indeed to use your own words be an exquisite possession,Mr. Elton,['Emma']
Q116,but i am afraid mr elton harriet will not like to sit she thinks so little of her own beauty did not you observe her manner of answering me how completely it meant why should my picture be drawn,Emma,['Mr. Elton']
Q117,oh yes i observed it i assure you it was not lost on me but still i cannot imagine she would not be persuaded,Mr. Elton,['Emma']
Q118,no great variety of faces for you i had only my own family to study from there is my father another of my father but the idea of sitting for his picture made him so nervous that i could only take him by stealth neither of them very like therefore mrs weston again and again and again you see dear mrs weston always my kindest friend on every occasion she would sit whenever i asked her there is my sister and really quite her own little elegant figure and the face not unlike i should have made a good likeness of her if she would have sat longer but she was in such a hurry to have me draw her four children that she would not be quiet then here come all my attempts at three of those four children there they are henry and john and bella from one end of the sheet to the other and any one of them might do for any one of the rest she was so eager to have them drawn that i could not refuse but there is no making children of three or four years old stand still you know nor can it be very easy to take any likeness of them beyond the air and complexion unless they are coarser featured than any of mama s children ever were here is my sketch of the fourth who was a baby i took him as he was sleeping on the sofa and it is as strong a likeness of his cockade as you would wish to see he had nestled down his head most conveniently that s very like i am rather proud of little george the corner of the sofa is very good then here is my last my last and my best my brother mr john knightley this did not want much of being finished when i put it away in a pet and vowed i would never take another likeness i could not help being provoked for after all my pains and when i had really made a very good likeness of it mrs weston and i were quite agreed in thinking it very like only too handsome too flattering but that was a fault on the right side yes it was a little like but to be sure it did not do him justice we had had a great deal of trouble in persuading him to sit at all it was made a great favour of and altogether it was more than i could bear and so i never would finish it to have it apologised over as an unfavourable likeness to every morning visitor in brunswick square and as i said i did then forswear ever drawing any body again but for harriet s sake or rather for my own and as there are no husbands and wives in the case at present i will break my resolution now,Emma,"['Mr. Elton', 'Harriet Smith']"
Q119,no husbands and wives in the case at present indeed as you observe exactly so no husbands and wives,Mr. Elton,"['Emma', 'Harriet Smith']"
Q120,by all means we shall be most happy to consider you as one of the party,Emma,"['Mr. Elton', 'Harriet Smith']"
Q121,miss woodhouse has given her friend the only beauty she wanted the expression of the eye is most correct but miss smith has not those eyebrows and eyelashes it is the fault of her face that she has them not,Mrs. Weston,"['Emma', 'Mr. Woodhouse', 'Mr. Knightley', 'Mr. Elton', 'Harriet Smith']"
Q122,do you think so i cannot agree with you it appears to me a most perfect resemblance in every feature i never saw such a likeness in my life we must allow for the effect of shade you know,Mr. Elton,"['Emma', 'Mr. Woodhouse', 'Mrs. Weston', 'Mr. Knightley', 'Harriet Smith']"
Q123,you have made her too tall emma,Mr. Knightley,"['Emma', 'Mr. Woodhouse', 'Mrs. Weston', 'Mr. Elton', 'Harriet Smith']"
Q124,oh no certainly not too tall not in the least too tall consider she is sitting down which naturally presents a different which in short gives exactly the idea and the proportions must be preserved you know proportions fore shortening oh no it gives one exactly the idea of such a height as miss smith s exactly so indeed,Mr. Elton,"['Emma', 'Mr. Woodhouse', 'Mrs. Weston', 'Mr. Knightley', 'Harriet Smith']"
Q125,it is very pretty so prettily done just as your drawings always are my dear i do not know any body who draws so well as you do the only thing i do not thoroughly like is that she seems to be sitting out of doors with only a little shawl over her shoulders and it makes one think she must catch cold,Mr. Woodhouse,"['Emma', 'Mrs. Weston', 'Mr. Knightley', 'Mr. Elton', 'Harriet Smith']"
Q126,but my dear papa it is supposed to be summer a warm day in summer look at the tree,Emma,"['Mr. Woodhouse', 'Mrs. Weston', 'Mr. Knightley', 'Mr. Elton', 'Harriet Smith']"
Q127,but it is never safe to sit out of doors my dear,Mr. Woodhouse,"['Emma', 'Mrs. Weston', 'Mr. Knightley', 'Mr. Elton', 'Harriet Smith']"
