pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00011,Jane,Mrs. Bennet,75,77,miss bingley told me,i do not believe a word of it my dear if he had been so very agreeable he would have talked to mrs long but i can guess how it was every body says that he is ate up with pride and i dare say he had heard somehow that mrs long does not keep a carriage and had come to the ball in a hack chaise,A Young Lucas; Charlotte Lucas; Elizabeth; Jane; Kitty; Lydia; Maria; Mary; Mrs. Bennet,F,intermediate,F,major,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00012,Jane,Charlotte Lucas,76,78,that he never speaks much unless among his intimate acquaintance with them he is remarkably agreeable,i do not mind his not talking to mrs long but i wish he had danced with eliza,A Young Lucas; Charlotte Lucas; Elizabeth; Kitty; Lydia; Maria; Mary; Mrs. Bennet,F,intermediate,F,intermediate,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
00013,Charlotte Lucas,Elizabeth,78,80,i do not mind his not talking to mrs long but i wish he had danced with eliza,i believe ma am i may safely promise you never to dance with him,A Young Lucas; Elizabeth; Jane; Kitty; Lydia; Maria; Mary; Mrs. Bennet,F,intermediate,F,major,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0
00014,Mrs. Bennet,Charlotte Lucas,79,81,another time lizzy i would not dance with him if i were you,his pride does not offend me so much as pride often does because there is an excuse for it one cannot wonder that so very fine a young man with family fortune every thing in his favour should think highly of himself if i may so express it he has a right to be proud,A Young Lucas; Charlotte Lucas; Elizabeth; Jane; Kitty; Lydia; Maria; Mary,F,major,F,intermediate,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00015,Charlotte Lucas,Mary,81,83,his pride does not offend me so much as pride often does because there is an excuse for it one cannot wonder that so very fine a young man with family fortune every thing in his favour should think highly of himself if i may so express it he has a right to be proud,pride is a very common failing i believe by all that i have ever read i am convinced that it is very common indeed that human nature is particularly prone to it and that there are very few of us who do not cherish a feeling of self complacency on the score of some quality or other real or imaginary vanity and pride are different things though the words are often used synonimously a person may be proud without being vain pride relates more to our opinion of ourselves vanity to what we would have others think of us,A Young Lucas; Elizabeth; Jane; Kitty; Lydia; Maria; Mary; Mrs. Bennet,F,intermediate,F,minor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00016,Elizabeth,A Young Lucas,82,84,that is very true and i could easily forgive his pride if he had not mortified mine,if i were as rich as mr darcy i should not care how proud i was i would keep a pack of foxhounds and drink a bottle of wine every day,A Young Lucas; Charlotte Lucas; Jane; Kitty; Lydia; Maria; Mary; Mrs. Bennet,F,major,M,minor,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
00017,Mary,Mrs. Bennet,83,85,pride is a very common failing i believe by all that i have ever read i am convinced that it is very common indeed that human nature is particularly prone to it and that there are very few of us who do not cherish a feeling of self complacency on the score of some quality or other real or imaginary vanity and pride are different things though the words are often used synonimously a person may be proud without being vain pride relates more to our opinion of ourselves vanity to what we would have others think of us,then you would drink a great deal more than you ought and if i were to see you at it i should take away your bottle directly,A Young Lucas; Charlotte Lucas; Elizabeth; Jane; Kitty; Lydia; Maria; Mrs. Bennet,F,minor,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00018,A Young Lucas,Charlotte Lucas,84,86,if i were as rich as mr darcy i should not care how proud i was i would keep a pack of foxhounds and drink a bottle of wine every day,it may perhaps be pleasant to be able to impose on the public in such a case but it is sometimes a disadvantage to be so very guarded if a woman conceals her affection with the same skill from the object of it she may lose the opportunity of fixing him and it will then be but poor consolation to believe the world equally in the dark there is so much of gratitude or vanity in almost every attachment that it is not safe to leave any to itself we can all begin freely a slight preference is natural enough but there are very few of us who have heart enough to be really in love without encouragement in nine cases out of ten a woman had better shew more affection than she feels bingley likes your sister undoubtedly but he may never do more than like her if she does not help him on,Charlotte Lucas; Elizabeth; Jane; Kitty; Lydia; Maria; Mary; Mrs. Bennet,M,minor,F,intermediate,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
00019,Mrs. Bennet,Elizabeth,85,87,then you would drink a great deal more than you ought and if i were to see you at it i should take away your bottle directly,but she does help him on as much as her nature will allow if i can perceive her regard for him he must be a simpleton indeed not to discover it too,A Young Lucas; Charlotte Lucas; Elizabeth; Jane; Kitty; Lydia; Maria; Mary,F,major,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00020,Charlotte Lucas,Elizabeth,96,98,that is a question which mr darcy only can answer,did not you think mr darcy that i expressed myself uncommonly well just now when i was teazing colonel forster to give us a ball at meryton,Elizabeth,F,intermediate,F,major,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
00021,Mr. Darcy,Charlotte Lucas,99,101,with great energy but it is a subject which always makes a lady energetic,it will be her turn soon to be teazed i am going to open the instrument eliza and you know what follows,Charlotte Lucas; Elizabeth,M,major,F,intermediate,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0
00022,Elizabeth,Mr. Darcy,102,104,you are a very strange creature by way of a friend always wanting me to play and sing before any body and every body if my vanity had taken a musical turn you would have been invaluable but as it is i would really rather not sit down before those who must be in the habit of hearing the very best performers very well if it must be so it must there is a fine old saying which every body here is of course familiar with keep your breath to cool your porridge and i shall keep mine to swell my song,certainly sir and it has the advantage also of being in vogue amongst the less polished societies of the world every savage can dance,Charlotte Lucas; Mr. Darcy,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
00023,Mr. Darcy,Sir William Lucas,110,112,it is a compliment which i never pay to any place if i can avoid it,my dear miss eliza why are not you dancing mr darcy you must allow me to present this young lady to you as a very desirable partner you cannot refuse to dance i am sure when so much beauty is before you,Sir William Lucas,M,major,M,minor,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00024,Sir William Lucas,Mr. Darcy,116,118,he is indeed but considering the inducement my dear miss eliza we cannot wonder at his complaisance for who would object to such a partner,i should imagine not,Elizabeth; Mr. Darcy,M,minor,M,major,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0
00025,Mr. Bennet,Lydia,128,130,this is the only point i flatter myself on which we do not agree i had hoped that our sentiments coincided in every particular but i must so far differ from you as to think our two youngest daughters uncommonly foolish,mama my aunt says that colonel forster and captain carter do not go so often to miss watson s as they did when they first came she sees them now very often standing in clarke s library,Elizabeth; Jane; Kitty; Lydia; Mrs. Bennet,M,intermediate,F,intermediate,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
00026,Lydia,Jane,130,132,mama my aunt says that colonel forster and captain carter do not go so often to miss watson s as they did when they first came she sees them now very often standing in clarke s library,it is from miss bingley,Elizabeth; Jane; Kitty; Mr. Bennet; Mrs. Bennet,F,intermediate,F,intermediate,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
00027,Mrs. Bennet,Lydia,131,133,well jane who is it from what is it about what does he say well jane make haste and tell us make haste my love,with the officers i wonder my aunt did not tell us of that,Elizabeth; Jane; Kitty; Lydia; Mr. Bennet,F,major,F,intermediate,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0
00028,Jane,Mrs. Bennet,132,134,it is from miss bingley,dining out that is very unlucky,Elizabeth; Kitty; Lydia; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
00029,Lydia,Jane,133,135,with the officers i wonder my aunt did not tell us of that,can i have the carriage,Elizabeth; Jane; Kitty; Mr. Bennet; Mrs. Bennet,F,intermediate,F,intermediate,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0
00030,Jane,Elizabeth,135,137,can i have the carriage,that would be a good scheme if you were sure that they would not offer to send her home,Elizabeth; Kitty; Lydia; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
00031,Elizabeth,Jane,137,139,that would be a good scheme if you were sure that they would not offer to send her home,i had much rather go in the coach,Jane; Kitty; Lydia; Mr. Bennet; Mrs. Bennet,F,major,F,intermediate,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1
00032,Jane,Mr. Bennet,139,141,i had much rather go in the coach,they are wanted in the farm much oftener than i can get them,Elizabeth; Kitty; Lydia; Mr. Bennet; Mrs. Bennet,F,intermediate,M,intermediate,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
00033,Mrs. Bennet,Elizabeth,140,142,but my dear your father cannot spare the horses i am sure they are wanted in the farm mr bennet are not they,but if you have got them to day my mother s purpose will be answered,Elizabeth; Jane; Kitty; Lydia; Mr. Bennet,F,major,F,major,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1
00034,Mr. Bennet,Mrs. Bennet,141,143,they are wanted in the farm much oftener than i can get them,this was a lucky idea of mine indeed,Elizabeth; Jane; Kitty; Lydia; Mrs. Bennet,M,intermediate,F,major,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0
00035,Elizabeth,Mr. Bennet,142,144,but if you have got them to day my mother s purpose will be answered,well my dear if your daughter should have a dangerous fit of illness if she should die it would be a comfort to know that it was all in pursuit of mr bingley and under your orders,Jane; Kitty; Lydia; Mr. Bennet; Mrs. Bennet,F,major,M,intermediate,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
00036,Mr. Bennet,Elizabeth,144,146,well my dear if your daughter should have a dangerous fit of illness if she should die it would be a comfort to know that it was all in pursuit of mr bingley and under your orders,i shall be very fit to see jane which is all i want,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1
00037,Mrs. Bennet,Mr. Bennet,145,147,oh i am not at all afraid of her dying people do not die of little trifling colds she will be taken good care of as long as she stays there it is all very well i would go and see her if i could have the carriage how can you be so silly as to think of such a thing in all this dirt you will not be fit to be seen when you get there,is this a hint to me lizzy to send for the horses,Elizabeth; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
00038,Mr. Bennet,Mary,147,149,is this a hint to me lizzy to send for the horses,i admire the activity of your benevolence but every impulse of feeling should be guided by reason and in my opinion exertion should always be in proportion to what is required,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,minor,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1
00039,Elizabeth,Lydia,148,150,no indeed i do not wish to avoid the walk the distance is nothing when one has a motive only three miles i shall be back by dinner,if we make haste perhaps we may see something of captain carter before he goes,Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,major,F,intermediate,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0
00040,Miss Bingley,Mr. Bingley,152,154,she did indeed louisa i could hardly keep my countenance very nonsensical to come at all why must she be scampering about the country because her sister had a cold her hair so untidy so blowsy,your picture may be very exact louisa but this was all lost upon me i thought miss elizabeth bennet looked remarkably well when she came into the room this morning her dirty petticoat quite escaped my notice,Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,intermediate,M,intermediate,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
00041,Mrs. Hurst,Miss Bingley,153,155,yes and her petticoat i hope you saw her petticoat six inches deep in mud i am absolutely certain and the gown which had been let down to hide it not doing its office,you observed it mr darcy i am sure and i am inclined to think that you would not wish to see your sister make such an exhibition,Miss Bingley; Mr. Bingley; Mr. Darcy; Mr. Hurst,F,minor,F,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
00042,Mr. Bingley,Mr. Darcy,154,156,your picture may be very exact louisa but this was all lost upon me i thought miss elizabeth bennet looked remarkably well when she came into the room this morning her dirty petticoat quite escaped my notice,certainly not,Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
00043,Mr. Darcy,Mr. Bingley,156,158,certainly not,it shews an affection for her sister that is very pleasing,Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,M,intermediate,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0
00044,Mr. Bingley,Mr. Darcy,158,160,it shews an affection for her sister that is very pleasing,not at all they were brightened by the exercise,Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1
00045,Mr. Darcy,Miss Bingley,160,162,not at all they were brightened by the exercise,i think i have heard you say that their uncle is an attorney in meryton,Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,F,intermediate,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
00046,Mrs. Hurst,Mr. Bingley,163,165,yes and they have another who lives somewhere near cheapside,if they had uncles enough to fill all cheapside it would not make them one jot less agreeable,Miss Bingley; Mr. Bingley; Mr. Darcy; Mr. Hurst,F,minor,M,intermediate,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
00047,Miss Bingley,Mr. Darcy,164,166,that is capital,but it must very materially lessen their chance of marrying men of any consideration in the world,Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,intermediate,M,major,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
00048,Mr. Bingley,Mr. Hurst,165,167,if they had uncles enough to fill all cheapside it would not make them one jot less agreeable,do you prefer reading to cards that is rather singular,Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,minor,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1
00049,Mr. Darcy,Miss Bingley,166,168,but it must very materially lessen their chance of marrying men of any consideration in the world,miss eliza bennet despises cards she is a great reader and has no pleasure in anything else,Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,F,intermediate,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
00050,Mr. Hurst,Elizabeth,167,169,do you prefer reading to cards that is rather singular,i deserve neither such praise nor such censure i am not a great reader and i have pleasure in many things,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Darcy; Mrs. Hurst,M,minor,F,major,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
00051,Miss Bingley,Mr. Bingley,168,170,miss eliza bennet despises cards she is a great reader and has no pleasure in anything else,in nursing your sister i am sure you have pleasure and i hope it will soon be increased by seeing her quite well and i wish my collection were larger for your benefit and my own credit but i am an idle fellow and though i have not many i have more than i ever look into,Elizabeth; Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,intermediate,M,intermediate,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00052,Elizabeth,Miss Bingley,169,171,i deserve neither such praise nor such censure i am not a great reader and i have pleasure in many things,i am astonished that my father should have left so small a collection of books what a delightful library you have at pemberley mr darcy,Miss Bingley; Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,major,F,intermediate,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00053,Mr. Bingley,Mr. Darcy,170,172,in nursing your sister i am sure you have pleasure and i hope it will soon be increased by seeing her quite well and i wish my collection were larger for your benefit and my own credit but i am an idle fellow and though i have not many i have more than i ever look into,it ought to be good it has been the work of many generations,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
00054,Mr. Darcy,Mr. Bingley,174,176,i cannot comprehend the neglect of a family library in such days as these,i wish it may,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,M,intermediate,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0
00055,Mr. Bingley,Mr. Darcy,180,182,upon my word caroline i should think it more possible to get pemberley by purchase than by imitation,i think she will she is now about miss elizabeth bennet s height or rather taller,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1
00056,Mr. Darcy,Mr. Bingley,182,184,i think she will she is now about miss elizabeth bennet s height or rather taller,it is amazing to me how young ladies can have patience to be so very accomplished as they all are,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,M,intermediate,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1
00057,Miss Bingley,Mr. Darcy,185,187,all young ladies accomplished my dear charles what do you mean,your list of the common extent of accomplishments has too much truth the word is applied to many a woman who deserves it no otherwise than by netting a purse or covering a skreen but i am very far from agreeing with you in your estimation of ladies in general i cannot boast of knowing more than half a dozen in the whole range of my acquaintance that are really accomplished,Elizabeth; Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,intermediate,M,major,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
00058,Mr. Bingley,Miss Bingley,186,188,yes all of them i think they all paint tables cover skreens and net purses i scarcely know any one who cannot do all this and i am sure i never heard a young lady spoken of for the first time without being informed that she was very accomplished,nor i i am sure,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,F,intermediate,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
00059,Mr. Darcy,Elizabeth,187,189,your list of the common extent of accomplishments has too much truth the word is applied to many a woman who deserves it no otherwise than by netting a purse or covering a skreen but i am very far from agreeing with you in your estimation of ladies in general i cannot boast of knowing more than half a dozen in the whole range of my acquaintance that are really accomplished,then you must comprehend a great deal in your idea of an accomplished woman,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
00060,Miss Bingley,Mr. Darcy,188,190,nor i i am sure,yes i do comprehend a great deal in it,Elizabeth; Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,intermediate,M,major,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
00061,Elizabeth,Miss Bingley,189,191,then you must comprehend a great deal in your idea of an accomplished woman,oh certainly no one can be really esteemed accomplished who does not greatly surpass what is usually met with a woman must have a thorough knowledge of music singing drawing dancing and the modern languages to deserve the word and besides all this she must possess a certain something in her air and manner of walking the tone of her voice her address and expressions or the word will be but half deserved,Miss Bingley; Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,major,F,intermediate,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00062,Miss Bingley,Elizabeth,191,193,oh certainly no one can be really esteemed accomplished who does not greatly surpass what is usually met with a woman must have a thorough knowledge of music singing drawing dancing and the modern languages to deserve the word and besides all this she must possess a certain something in her air and manner of walking the tone of her voice her address and expressions or the word will be but half deserved,i am no longer surprised at your knowing only six accomplished women i rather wonder now at your knowing any,Elizabeth; Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,intermediate,F,major,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
00063,Mr. Darcy,Miss Bingley,194,196,are you so severe upon your own sex as to doubt the possibility of all this,eliza bennet is one of those young ladies who seek to recommend themselves to the other sex by undervaluing their own and with many men i dare say it succeeds but in my opinion it is a paltry device a very mean art,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,F,intermediate,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00064,Elizabeth,Mr. Darcy,195,197,i never saw such a woman i never saw such capacity and taste and application and elegance as you describe united,undoubtedly there is meanness in all the arts which ladies sometimes condescend to employ for captivation whatever bears affinity to cunning is despicable,Miss Bingley; Mr. Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,F,major,M,major,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1
00065,Mr. Darcy,Mr. Bingley,197,199,undoubtedly there is meanness in all the arts which ladies sometimes condescend to employ for captivation whatever bears affinity to cunning is despicable,removed it must not be thought of my sister i am sure will not hear of her removal,Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,M,intermediate,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0
00066,Mrs. Bennet,Miss Bingley,198,200,indeed i have sir she is a great deal too ill to be moved mr jones says we must not think of moving her we must trespass a little longer on your kindness,you may depend upon it madam that miss bennet shall receive every possible attention while she remains with us,Elizabeth; Kitty; Lydia; Miss Bingley; Mr. Bingley; Mr. Darcy,F,major,F,intermediate,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
00067,Mr. Bingley,Mrs. Bennet,199,201,removed it must not be thought of my sister i am sure will not hear of her removal,i am sure if it was not for such good friends i do not know what would become of her for she is very ill indeed and suffers a vast deal though with the greatest patience in the world which is always the way with her for she has without exception the sweetest temper i ever met with i often tell my other girls they are nothing to her you have a sweet room here mr bingley and a charming prospect over that gravel walk i do not know a place in the country that is equal to netherfield you will not think of quitting it in a hurry i hope though you have but a short lease,Elizabeth; Kitty; Lydia; Miss Bingley; Mr. Darcy; Mrs. Bennet,M,intermediate,F,major,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00068,Miss Bingley,Mr. Bingley,200,202,you may depend upon it madam that miss bennet shall receive every possible attention while she remains with us,whatever i do is done in a hurry and therefore if i should resolve to quit netherfield i should probably be off in five minutes at present however i consider myself as quite fixed here,Elizabeth; Kitty; Lydia; Mr. Bingley; Mr. Darcy; Mrs. Bennet,F,intermediate,M,intermediate,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00069,Mrs. Bennet,Elizabeth,201,203,i am sure if it was not for such good friends i do not know what would become of her for she is very ill indeed and suffers a vast deal though with the greatest patience in the world which is always the way with her for she has without exception the sweetest temper i ever met with i often tell my other girls they are nothing to her you have a sweet room here mr bingley and a charming prospect over that gravel walk i do not know a place in the country that is equal to netherfield you will not think of quitting it in a hurry i hope though you have but a short lease,that is exactly what i should have supposed of you,Elizabeth; Kitty; Lydia; Miss Bingley; Mr. Bingley; Mr. Darcy,F,major,F,major,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
00070,Mr. Bingley,Mrs. Bennet,206,208,i wish i might take this for a compliment but to be so easily seen through i am afraid is pitiful,lizzy remember where you are and do not run on in the wild manner that you are suffered to do at home,Elizabeth; Kitty; Lydia; Miss Bingley; Mr. Darcy; Mrs. Bennet,M,intermediate,F,major,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
00071,Elizabeth,Mr. Bingley,207,209,that is as it happens it does not necessarily follow that a deep intricate character is more or less estimable than such a one as yours,i did not know before that you were a studier of character it must be an amusing study,Kitty; Lydia; Miss Bingley; Mr. Bingley; Mr. Darcy; Mrs. Bennet,F,major,M,intermediate,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
00072,Mrs. Bennet,Elizabeth,208,210,lizzy remember where you are and do not run on in the wild manner that you are suffered to do at home,yes but intricate characters are the most amusing they have at least that advantage,Elizabeth; Kitty; Lydia; Miss Bingley; Mr. Bingley; Mr. Darcy,F,major,F,major,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
